firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,cfp,age,chinv,hire,sgr,pchgm_pchsale,depr,pchdepr,invest,egr,tang,sin,currat,pchcurrat,quick,pchquick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chempia,bm_ia,pchcapx_ia,cfp_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom
69585,0.3410939923,0.0146585054,15.978299538,0.0116895415,0.3727534939,0.3161019973,0.0856938132,0.7365946622,0.3640966155,0.5182072065,0.9542548674,0.0577637526,12.0,0.0531000924,0.5363636364,1.0466481447,0.6048732103,0.1022641525,0.0665007324,0.9824859664,0.4991356427,0.4904814877,0.0,1.6256517232,-0.200892342,0.7650121283,-0.359211519,9.8901850058,30.00871971,0.2416127012,0.0,0.0,1.0,0.0,0.0,0.5874635066,5.0,12.254527908,0.546551491,-0.29608534,-1.135407579,0.1739279345,4445.9474386,0.1181716478,15.26655212,-0.002513244,0.0090797353,0.0193352912,0.0044023889,0.0208765234,-1.011421886,0.0,0.003832397,-0.307059333,-0.067500241,6.0,12.790188345,0.2104912167,0.0,0.1945392489,0.0785751828,0.0833004837,0.733828872,1.1195562557,1.1342871e-08,5.9002861e-08,1.4669239097,2.1518657568,0.0024787922,0.047496047,0.1383829904,-0.525760858
10446,0.8073553272,0.0503714668,-17.0415522,0.0,0.6397996072,2.4663345763,0.0432969342,0.2711525383,0.9331119734,0.0142622052,0.6618951851,0.0708206427,12.0,0.0521031494,-0.132867133,-0.004833137,-0.065883994,0.437150838,-0.075596924,0.13741649,0.0715062863,0.5613976711,0.0,2.4440580286,-0.270573788,1.5122217806,-0.237082063,148.77197802,4.0068812431,0.2930536421,0.0,0.0,0.0,0.0,0.0,1.3942819149,4.0,-0.017175682,-0.292619723,3.0438598891,0.3668655647,0.1069093662,-1177.993424,0.0430702538,10.19222922,0.0465655879,0.0474411923,0.080440872,0.3632575218,0.0114555468,-0.030336229,3.0,0.0729156585,14.820049593,0.2514980733,5.0,7.7687446951,0.3641608076,0.0,0.3786982298,0.0859940484,0.0645218519,1.6908888539,5.1617442077,2.532286e-06,5.7272727562,0.7799405141,0.6083072055,-0.519387074,0.0648309484,-0.086635975,-0.34790899
10418,1.0787065284,0.0498378344,-5.724668745,0.0,1.2110079959,3.2763238175,0.0842652481,0.0719182201,0.5779314492,0.0279084352,0.0939893247,0.2419960823,12.0,0.0086487114,0.0066225166,0.0014133721,0.1507084213,0.1551039477,-0.090070776,0.0300060132,0.0481777334,0.4454605071,0.0,1.3242315239,0.3242315239,1.2854807063,0.3074975032,19.880748246,4.3035262359,0.1165909343,0.0,0.0,1.0,0.0,0.0,1.1472790814,7.0,-10.12587342,-0.827250983,0.8527028212,54.871361208,0.3076365606,-903.6712473,0.0519717294,8.8919284369,0.0036406269,0.0027487939,0.0058347226,0.3846355631,0.0669293435,0.0545503492,1.0,0.0010492786,2.0569086643,0.0618003728,4.0,8.3640420119,0.5291036664,0.0,0.03125,0.0198156546,0.0235088831,1.3420237406,1.9599023037,7.1943792e-06,2.8636364402,2.3971957545,5.7465474853,-0.281141638,0.14600184,0.3166666688,-0.127692494
10463,0.1220171765,-0.040947149,7.126825101,0.0,0.0052245975,0.0007608637,-4.922473013,0.1909792285,-0.423857567,0.0273169763,0.9807692308,0.0038423617,12.0,0.0,-0.083333333,0.2,0.0565095004,0.3668122271,0.3396620467,0.0172106825,0.1709869782,0.9472148371,0.0,23.611650485,-0.400631767,23.611650485,-0.400631767,0.0062131097,1.3953488372,-10.14516129,0.0,0.0,0.0,0.0,1.0,-0.434586832,3.0,-4.787500923,-0.648836514,-12.48066284,-0.587464845,1.9351712413,-246.2256577,0.0328388742,11.653017788,0.0,-0.080625872,-0.084078154,0.0,0.8905453422,-0.62,1.0,-0.0015687,-0.080429685,-0.042153086,3.0,10.711037061,0.9072958501,0.0,0.1307692379,0.0551626745,0.0778440088,0.8024679621,4.7209691602,9.3158907e-08,1.3458764e-08,0.8410127716,0.707302482,0.3668962343,0.0696587573,0.8354974753,-0.101830087
69809,-0.282650412,-0.589941564,61.036829596,0.0,3.2680247075,5.7370858535,-0.188091576,0.0426363692,1.0855476147,0.0002283887,0.2432926164,-0.394357463,11.0,0.0744617225,-0.081904762,-0.061409937,0.5703464685,0.667953668,0.3016181332,0.0710402541,0.4050726422,0.5665051263,0.0,0.4951098359,-0.18633315,0.1840113266,-0.289822832,485.15151515,21.487048718,-0.189583713,0.0,0.0,0.0,0.0,0.0,-0.677493228,3.0,-0.026920956,-0.213529583,-2.651189297,-1.266605518,-0.337670355,-604.0094297,0.0681043109,11.306491527,0.001342017,0.0816274085,-0.054550293,0.0534234983,0.0028893486,0.0058695371,1.0,0.0489126637,0.4726790451,-0.022198733,1.0,9.5513025139,0.1493337267,0.0,0.174999997,0.0675867315,0.0723991291,0.9847737703,0.5363636772,1.2623363e-06,1.4941497e-07,1.284790147,1.6506857219,-0.241230562,0.1833411984,-0.113353604,-0.207789098
10410,0.1749727526,0.0228556253,17.87436594,0.0024814105,0.0114095603,0.0810232099,0.2301701965,0.1523136211,0.3695643588,0.0074556005,-0.183569516,0.0289464432,12.0,0.0136527718,0.1062992126,-0.113546274,0.1750667837,0.1998692953,0.2101304777,0.0454825004,0.1840785573,0.4159342451,0.0,12.935106383,0.6108062237,10.601215805,0.5684945831,1.779998797,5.3197315597,1.8695246971,0.0,0.0,0.0,0.0,0.0,0.4030447134,5.0,8.4493306584,-0.048832062,0.0516045107,-2.055563097,0.0673561556,-1675.642218,0.0264272264,13.741777631,0.00255939,0.0355729871,0.0378926176,0.0020273,0.3031557734,-0.22713482,0.0,-0.000798629,1.9790256812,-0.054429572,3.0,14.352184468,2.1935207087,0.0,0.110047847,0.0426223408,0.0509423252,0.6998732885,10.367815635,4.7670108e-09,7.8917431e-09,1.2428984257,1.5447964966,0.1295936485,0.0766104028,0.1169049034,-0.267384463
70033,0.1991560175,0.0419359259,19.204644247,0.0050659427,0.1860418558,0.4407685764,0.1926143641,0.2113024012,0.5250521786,1.0130436506,0.1749187923,0.0746195439,12.0,0.0110240688,0.1078610603,0.1596146886,0.0614854028,0.1326944858,-0.017227414,0.1515161157,0.2473865282,0.4865190715,0.0,1.9464870275,0.1951018038,1.6216905178,0.3035140816,12.407040458,4.6186491167,0.3417255568,0.0,0.0,0.0,0.0,0.0,1.0136965838,6.0,-0.016185093,-0.065855924,-2.896186522,-1.710445346,-1.164361393,944.28623182,0.0791407986,15.593138563,0.0013882234,0.0279554519,0.0540700741,0.0079338973,0.0562078527,-0.067876081,2.0,0.0001515152,0.3481951394,0.1291563287,7.0,14.964584589,0.759498365,0.0,0.1119691133,0.0516374351,0.0570864837,0.6509690128,2.9340840656,1.7635932e-09,1.9895486e-08,1.223007927,1.4957483896,-0.080653144,0.0430142068,-0.221386382,-0.146880146
10371,0.3184110023,0.0073962345,3.3135887488,0.0,0.4534388966,1.1033752329,0.0283806344,0.2846281163,0.9036412537,0.0064995357,0.5573700502,0.0126792591,12.0,0.0520250843,0.3050847458,0.1674284023,0.071473881,0.1748509793,-0.603738106,0.2098375918,0.0281986954,0.6244577445,0.0,1.5379436965,-0.222022971,1.0195838433,-0.238143574,13.277860883,3.5042439795,0.0712854758,0.0,1.0,1.0,0.0,0.0,1.7424987456,4.0,-1.804506507,0.0557689878,-0.034446098,4.2562953937,0.0428485249,-679.6544461,0.0553474399,10.088696863,0.0078798554,-0.009427086,-0.041320554,-0.007625344,0.0539364118,-0.050802772,1.0,-0.021906336,-0.108876093,-0.095766127,3.0,8.7677573383,0.6129757996,0.0,0.2678571343,0.0925217966,0.0892893409,1.5550068147,5.2638235022,3.5219192e-06,1.9090909351,0.9401352362,0.8838542623,-0.008816577,0.0989881948,0.6033014991,-0.282163592
10421,0.4818380469,0.0500795901,1.0190966263,0.0048701169,0.272199369,0.6780234263,0.1664763333,0.4186725519,0.4233956496,0.1827586207,0.1008528234,0.1104722347,12.0,0.0043067331,0.3611748508,0.0486786419,0.1890890382,0.1809620139,0.1296225272,0.0631091723,0.6951393795,0.725112846,0.0,3.8799203091,0.9345674972,3.6545319166,1.0487913527,1.9242223071,27.768763436,0.4050364864,0.0,0.0,1.0,0.0,0.0,0.7681048879,7.0,0.0318383836,0.0355600938,0.0996182703,-0.438756692,-0.054706063,-1073.519824,0.0736624127,13.334437892,0.0097682247,0.0178858174,0.0327414568,0.0076315234,0.4673008359,-0.103245311,0.0,0.002739726,0.8346722666,0.0621612594,6.0,14.451575947,2.6825220022,0.0,0.1212121248,0.0539317524,0.0780953576,0.5918394976,6.5639292604,8.1576108e-09,8.6609176e-09,1.0994610116,1.2088145159,-0.080646555,0.0617746144,-0.412627635,0.0804996889
10422,0.2258789524,0.0330625658,16.060286476,0.0,0.2071407224,0.8493623248,0.1197673809,0.2185092952,0.6102391846,0.3025219482,0.439380787,0.0156776524,12.0,0.0288720077,0.2446808511,0.261518956,0.1350350533,0.5812807882,0.3214779522,0.0390919094,0.3134382567,0.4868966255,0.0,1.4027484144,0.036590394,1.2928118393,0.0100092495,23.842781999,4.1746827671,0.3143348556,0.0,0.0,1.0,0.0,1.0,1.2438256659,6.0,-10.14606888,-0.589192648,-0.000124755,54.661389177,0.0813181307,-863.4263471,0.0519717294,10.705950775,0.0111212501,0.0384980989,0.0730321883,0.0518279335,0.1036750303,0.0114702804,4.0,0.0202120191,1.97840034,-0.06327064,4.0,10.461772098,1.002520557,0.0,0.1568627506,0.1219723025,0.1683185513,0.6729967803,7.3205521297,4.4825939e-07,1.2605116e-08,2.1832090366,4.7664016977,-0.045789232,0.1023791713,-0.855968465,-0.127692494
10513,0.4228797207,-0.151821524,2.9276148063,0.0,0.102404611,0.3489437982,-0.471504803,-0.032309238,-0.222293903,0.0444247248,-0.094241901,-0.118886483,12.0,0.006729193,-0.312039312,0.084094314,0.1078644021,0.1926684677,0.4462659291,0.0433715827,-0.01601635,0.6090271038,0.0,4.5191167077,0.1245911791,3.5582626152,0.1110646642,1.9866971727,8.5011188811,-1.135617606,0.0,1.0,1.0,0.0,1.0,-0.290191154,4.0,8.2321302232,-0.467170587,0.2995114787,-2.612108683,-0.080476771,-2597.198593,0.0264272264,12.37978958,0.0,-0.055486339,-0.068922918,0.0034996942,0.327243668,-0.019474926,1.0,0.0053937439,0.0498041698,0.00556979,4.0,12.489363293,1.1963962071,0.0,0.123595506,0.0561502845,0.0788134602,0.3905180452,3.0091326481,2.9293098e-08,1.3564376e-08,1.9465148589,3.7889200957,0.329976246,0.092247454,-0.026913849,-0.267384463
70164,-0.030770104,0.1710003487,8.6146625178,0.0,1.6995759225,0.4745420778,0.0992205555,0.201035057,0.2035278369,-0.452348766,0.0068978682,0.1244058293,10.0,-0.007068255,0.0,-0.366201453,0.3090020978,0.0573784627,-0.202904029,-0.109735017,-0.896903675,0.3923213555,0.0,0.6998432394,3.7768668968,0.643143715,4.5165472132,5.4134157547,5.7793632391,0.1326064306,0.0,0.0,1.0,0.0,0.0,-0.58518573,5.0,0.1973797859,-0.112557205,-523.7314962,6.3135024961,-35.78041665,-1888.266679,0.0120690666,11.020360226,0.007349437,0.0117291372,-0.636125654,0.0016230473,0.0536614594,3.3615429641,0.0,-0.013342958,0.756866563,-0.047926486,2.0,9.5290940581,0.221734679,0.0,0.0833333358,0.0506972618,0.053243311,1.3673227986,1.162169395,3.9290977e-06,1.9090909982,1.272674517,1.6197004263,0.0264962912,0.0426545853,0.2311066007,0.1127481718
10527,0.2161483808,0.0496329761,11.003449893,0.0,0.5106490356,4.4907480694,0.1134275686,0.1539899783,0.9143989658,0.9352673739,0.1939772495,0.0787829289,12.0,0.0,-0.006451613,0.1834697906,-0.053649722,0.1599150357,-0.360622893,0.0287188692,0.0693787869,0.6452099343,0.0,1.2383144523,-0.060565367,1.2383144523,-0.060565367,178.82475884,7.6432039947,0.1209061507,0.0,0.0,1.0,0.0,0.0,2.8435315267,6.0,-0.24118037,-0.068535712,-0.016673089,0.9346839837,0.2041854634,-199.0929626,0.125412168,11.899187366,0.0033037733,0.0150634201,0.0506506444,0.1565149042,0.0185653582,0.0002502318,0.0,0.0005405405,-0.595293183,0.0568853244,5.0,9.9449533398,0.1020781939,0.0,0.0924369767,0.0437398044,0.0319273141,1.6319556692,0.6527922947,5.2889935e-06,4.7727275271,0.1723741566,0.0297128499,1.0091336605,0.0346752343,-0.36234819,-0.257383518
10530,0.1913363988,0.0350676901,6.1499068366,0.015757598,0.1456874347,0.206519501,0.249279821,0.0180984257,0.4280401636,0.0060228307,-0.076168172,0.0378287871,12.0,0.007020007,0.0289017341,0.1986322344,-0.129260912,0.1467629305,-0.437397541,0.0298216721,0.1038622835,0.6330782905,0.0,8.8599859518,0.0844253639,7.7707796769,0.0880143786,1.6207673905,3.316294832,0.2790949317,0.0,0.0,1.0,1.0,0.0,0.7770224567,7.0,8.3381043402,-0.126229541,0.0679681569,-1.540877873,0.0762384995,-2600.805593,0.0264272264,11.445673934,0.0057033885,0.0291999588,0.0523082594,0.0065732233,0.3799092367,0.0140302285,1.0,0.0010431373,-0.285212835,0.0169513384,5.0,11.988223647,0.956618465,0.0,0.200000003,0.0756435746,0.0873493856,0.6788984278,3.5611280014,2.4445264e-07,3.102664e-08,1.1051588167,1.2213760102,0.141888124,0.0719682153,-0.639242387,-0.267384463
10531,0.4396298843,-0.07023064,29.630236335,0.0030780889,0.5079356979,1.1635400574,0.0285125782,3.2296788761,0.743543672,2.0207686335,4.2971666986,0.0049927092,12.0,0.1886882908,2.6170212766,6.413035901,-1.155948159,0.0919589393,-0.185667728,1.3824043669,4.2139917695,0.3713626663,0.0,2.0616147901,2.1486378365,1.4146333821,2.2118632094,127.69601254,4.6569965034,-0.164301506,1.0,0.0,0.0,0.0,0.0,1.8207188526,4.0,-0.542881013,2.4756885662,-0.34772665,-0.461721828,0.0438878708,128.95763072,0.2091536928,11.820931169,0.0503529412,0.0031402061,0.0061574641,0.3877963369,0.0089776644,-0.158163535,1.0,-0.000347826,0.0854219937,0.0143155679,2.0,11.894273753,1.4434733921,0.0,0.3787878752,0.1209881495,0.1304591654,0.8132446108,9.4458074908,8.2124794e-08,8.3891146e-09,1.2956996252,1.6788375188,0.4434419682,0.092337658,-0.345705539,-0.228972391
79698,0.0930169234,0.0252059422,13.188747413,0.0,0.1294047496,0.1762103195,0.2305770277,0.4530519603,0.6944797211,0.040709374,0.277565479,0.0300406714,6.0,0.0014686714,0.3550962893,0.2953515831,-0.019237553,0.4127023718,0.0516396022,0.0758081368,0.7963191001,0.5313951546,0.0,1.1435449765,0.0744418975,1.1379025909,0.0736406612,2.9887579361,2.4846374417,0.2729088695,0.0,0.0,0.0,0.0,0.0,2.0529437215,5.0,-0.369439389,-0.210406891,-12.5096631,-0.448979111,1.961369551,2576.2165923,0.0328388742,14.518103982,0.0004942654,0.0297041263,0.0600651485,0.0080910001,0.2428811367,0.0050482794,0.0,0.0,1.3051294845,-0.012427593,6.0,14.838542117,1.6109722003,0.0,0.078369908,0.0593153632,0.0713857061,0.8670406913,7.0212641682,6.105343e-09,1.2937732e-08,1.0055058846,1.0110420839,0.5974605815,0.0665094166,-0.572566354,-0.15474606
10606,0.5146272165,0.0747479609,10.550963805,0.0123273979,0.4277230716,1.111100828,0.1454045581,-0.0443577,0.4089664771,-0.04283892,-0.134312143,0.0908050445,11.0,-0.0170945,0.015625,0.1239927849,0.0148091247,0.136403526,-0.06457302,0.0153957705,0.0439823145,0.4445283411,0.0,2.8587310778,-0.053999629,1.4424269998,-0.142645296,49.947302732,5.9361016572,0.2318801778,0.0,0.0,0.0,0.0,0.0,0.8001896221,7.0,0.9029997602,-0.198038371,0.1709860335,-0.661273101,-0.011040251,-276.4142512,0.0572588492,12.635471542,-0.006008676,0.0111344944,0.0204060406,-0.093719658,0.0152040131,0.0249216418,0.0,-0.001338912,0.1352545225,-0.023633216,4.0,12.182384279,0.6511758907,0.0,0.1458333284,0.0392023483,0.0379347922,0.7215793846,2.0754677491,3.9309312e-08,3.2746334e-08,0.8010158591,0.6416264065,-0.032323165,0.0388453444,-0.292338487,-0.217292691
10550,0.6025808322,-0.04286888,5.8249118684,0.0,0.5523174327,0.9277946933,0.0578867433,-0.146432732,0.410738871,-0.034788389,0.0489215236,-0.047653569,11.0,-0.017674171,-0.277486911,-0.078529256,-0.027364849,0.5620547432,0.3942150168,-0.055777174,-0.272960522,0.3125218992,0.0,3.3157894737,0.6911046656,1.8957425411,0.7078065448,22.558166863,4.6347175278,0.0548313399,0.0,0.0,1.0,0.0,0.0,0.6252259607,3.0,-1.874367409,-0.526802669,0.2497237316,1.4905050963,-0.017484303,-691.1419824,0.0553474399,9.7096372949,0.0063898904,-0.005441069,-0.009450108,0.0434755064,0.0127965991,0.0814644785,0.0,-0.087293918,0.3624561915,0.0205415525,2.0,6.9812380557,0.1224915595,0.0,0.3076923192,0.1046822465,0.0969793497,1.1747113243,0.7304156674,2.96414e-05,0.9545455864,1.0559436927,1.1150170823,-1.631669882,0.0725635668,0.2708333458,-0.282163592
79785,0.5959544196,0.1189889912,-3.984097868,0.0,1.7304309535,4.8960597438,0.1453932965,0.1266169824,0.1771512376,-0.182628555,0.2028497372,-0.061906908,12.0,0.1733124661,0.1183333333,0.103671602,-0.034060499,0.7460566059,-0.088636955,0.1864276236,-0.048483652,0.4314074308,0.0,5.0565321406,-0.041656789,0.6386909715,-0.510567093,25.987731001,191.704,0.1097777246,0.0,0.0,1.0,0.0,0.0,0.4527860009,2.0,-19.43881225,-0.175677031,-0.243981214,-2.779622442,0.0055684436,15.199652617,0.0577552976,12.860156701,0.0084858059,0.0192341411,0.0750829646,0.1532523732,0.0619533654,-0.000426818,1.0,0.007287245,-0.173774785,-0.003896495,4.0,12.064964047,0.7151610807,0.0,0.0813397095,0.0480760755,0.0591706296,0.7823470276,1.8282968396,6.0897228e-08,3.4308374e-08,0.9514821764,0.9053183319,-0.003180619,0.042377622,-0.600907692,-0.063796539
10142,0.3653757704,0.0409161991,5.1429806362,0.0,0.0873516696,0.6476681078,0.1757331067,0.1310902739,0.8297481155,0.0051779935,0.1093457944,0.0874252599,12.0,-0.018980243,0.0434782609,-0.034342769,0.0459993486,0.319286872,-0.155078623,0.0900900901,0.1364156558,0.6412335826,0.0,3.8348778433,0.0328012314,2.6537489469,0.15380389,6.0864453665,5.8712474983,0.841825432,0.0,0.0,0.0,0.0,0.0,1.0329594873,5.0,-0.003126782,-1.72312307,-0.201334544,-8.921836792,0.0744796694,-622.4933023,0.0474054556,9.5668252979,0.0135762158,0.0294417538,0.0429128739,0.0597823549,0.0197253433,-0.020689377,4.0,0.0075973409,3.2199657128,0.0774767532,6.0,7.4076210625,0.186305398,0.0,0.115384616,0.0598592733,0.0411219562,1.4611318627,3.9976346083,1.17198e-05,6.6818182494,0.0449633145,0.0020216996,0.7817473102,0.067570087,-0.514478831,-0.135054511
11088,0.4338785329,0.0654811429,-21.51666186,0.0,2.5460651437,2.3603673383,0.1021800034,2.5033908261,0.9408073904,-0.452348766,3.6250272319,0.3545336168,12.0,0.25523211,3.2804878049,1.3953799718,0.3903738428,0.1143776046,-0.570061767,1.3824043669,0.2472591878,0.4481363782,0.0,1.3833796725,-0.297905126,0.7426154321,-0.340670454,54.458771444,3.7777649814,0.1205267235,0.0,0.0,1.0,1.0,1.0,2.165620906,5.0,-0.697104679,2.1409674796,0.8585587088,1.8136762976,0.283720948,-641.3253274,0.0930487348,10.772896299,0.0561419833,0.0181510898,0.1474027573,0.5007855581,0.0137711864,-0.395264178,2.0,0.0509935,3.4004521464,0.0672981059,3.0,9.9087238193,0.5004541326,0.0,0.1447368413,0.0659508552,0.0562198208,1.5288846547,1.6821553421,1.0815991e-06,4.204281e-08,1.7563654967,3.0848197581,-0.145597001,0.0938431581,-0.509508827,-0.175807353
75070,0.3347306087,0.05773503,9.10540148,0.0089153695,0.1870042465,2.9199401272,0.1244099379,0.1633925889,0.428889304,0.5391540264,0.0724086799,0.0469586499,12.0,-0.007094648,0.3632958801,0.0377223932,0.0497480073,0.1338796301,0.1247132396,0.0227872567,0.2212788009,0.5968954341,0.0,2.2666975784,0.0880565637,2.1506944591,0.1089104945,55.450791894,9.8197506369,0.368259279,0.0,0.0,1.0,0.0,0.0,0.6979855962,6.0,0.0151919764,-1.40330545,-0.231979706,-0.803334687,0.0340130594,-361.5000523,0.0474054556,12.073500792,0.005327313,0.0264107405,0.0441702725,-0.047799929,0.1009290865,0.0029756634,0.0,-0.000681818,2.0989048597,-0.100989938,3.0,11.323839833,0.4348893024,0.0,0.1089743599,0.0498438158,0.0481420118,0.568623107,1.3069594746,2.7994633e-07,6.7466969e-08,0.8452930475,0.7145203362,0.210162734,0.042619656,-0.569299891,-0.135054511
10597,0.8140580926,0.0155632277,0.0212245379,0.0,0.6691643342,1.0917130441,0.0339901237,0.039166762,0.3581244516,0.0014888337,0.0694492794,-0.006937562,12.0,0.0304965892,0.0195530726,0.1307388607,-0.112868551,0.3874159821,0.2290097835,0.0162221968,0.0155292583,0.5181036802,0.0,5.5730447013,-0.205535543,3.451599095,-0.257348948,2.9549273354,6.0081515224,0.0938483018,0.0,0.0,1.0,0.0,0.0,0.5916742524,3.0,0.0085190378,-0.114288924,-14.10621876,-0.391891648,-0.990650666,-1081.843891,0.0270140569,11.081392267,-0.005501507,-0.006302338,-0.011440561,0.0486391705,0.2490894939,-0.020138692,0.0,-0.007032967,0.318036286,-0.015698035,3.0,11.196192128,0.6332395327,0.0,0.0285714287,0.0249784654,0.0214567033,1.4272884622,2.9473351965,2.7563059e-07,4.4554818e-08,1.1232195544,1.2616221675,-0.380203189,0.0625088015,-0.195968342,-0.290627216
10624,0.5750152985,0.1422735088,-7.977132557,0.0,2.705737681,2.2655127196,0.1097275963,0.1052453841,0.1139863819,0.7138875987,0.0366830715,-0.212909054,12.0,0.0276203728,0.0212765957,0.0676994067,0.1042967173,0.1923076923,-0.130244755,0.0355058862,0.6046057767,0.6977977645,0.0,1.6681153447,0.1721072546,1.5555930214,0.1429138674,8.441799861,0.8596449327,0.0564674926,0.0,0.0,0.0,0.0,0.0,0.6587952121,4.0,0.0711502993,-0.125504313,-1010.947301,0.9320838881,508.52383479,-1594.229608,0.1133007734,10.522692132,0.0016236813,0.0090242447,0.0514878781,0.0496582424,0.08762893,0.0035381561,0.0,0.0059840386,0.066316097,0.0212765951,2.0,9.0354064592,0.2356007788,0.0,0.125,0.0524235715,0.0491533229,0.8423527886,0.9653252444,1.1442792e-06,2.8636364446,1.2721130068,1.618271502,0.0156935479,0.0860479798,-0.377200577,-0.088859473
75099,0.6979102392,0.023517556,-1.346600892,0.0,1.6566260786,2.1468733524,0.0261628537,-0.084457469,0.1738491153,0.092022139,-0.179801422,0.0469057762,12.0,-0.026591189,0.1366846697,0.0728286589,0.0435387725,0.1612055523,0.0442870688,1.77762e-05,0.1628714412,0.4291276635,0.0,1.9435906511,0.1401779158,1.6435076161,0.1636934137,5.8986831974,4.9756203164,0.0705825789,0.0,0.0,1.0,1.0,0.0,0.6905753897,7.0,-0.459298247,-0.428818511,-11.90476978,-0.630100156,1.9782346558,-185.9107827,0.0328388742,11.382964832,0.0039818784,-0.003470728,-0.013073362,0.0238049688,0.1404974953,0.0341229847,0.0,-0.016842105,14.820049593,-0.081666667,4.0,7.1228666586,0.0366553881,0.0,0.0666666701,0.0245247065,0.0859081736,1.6294555279,0.3428221813,6.0540296e-06,7.6363641651,0.5116632503,0.2617992817,0.2399099501,0.0372235973,0.0166931569,-0.15474606
10547,0.1159575423,-0.019154761,8.5433522785,0.0,0.0746006714,0.0433554565,-0.316689159,0.0224015288,0.0301518208,0.0246779824,-0.058911633,-0.009478441,12.0,0.0009449315,0.0,-0.208739617,-0.572293536,0.1576026637,-0.273027538,0.097568744,0.0825789765,0.7149246106,0.0,14.811369509,0.1082887616,14.405684755,0.1147850295,0.4226466049,9.2838983051,-0.139403292,0.0,0.0,1.0,0.0,0.0,0.0190282653,3.0,-0.461614673,-0.15975259,2.3524621041,-0.648906641,0.0266102827,-1149.414561,0.0430702538,10.633352316,0.0001061684,-0.042852862,-0.069238218,-0.009359713,0.538317757,-0.384988188,0.0,-0.010448052,2.6628013989,0.0004830919,4.0,7.3793591896,0.0795347744,0.0,0.0641025677,0.0286776019,0.037180974,1.1536339508,0.7432588427,2.0903969e-06,5.7272729297,0.1364596181,0.0186212274,-0.272778897,0.0553942239,0.1112412086,-0.114102204
