firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,age,chinv,hire,sgr,pchsale_pchrect,pchgm_pchsale,depr,invest,egr,tang,sin,currat,quick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chempia,bm_ia,pchcapx_ia,tb,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom
52695,0.5604429427,0.083294294,3.1397500321,0.0214343081,0.2296797087,1.2799003977,0.2171643935,0.0593087049,0.5765068525,0.0011798182,-0.074590974,10.0,-0.017436707,0.0452261307,0.2037176335,0.096167797,-0.001496365,0.0833623418,-0.013565763,0.1260826925,0.6013949445,0.0,2.7512855863,1.2552905494,17.007497431,9.4532807439,0.4527432742,0.0,0.0,0.0,0.0,0.0,0.8521420803,5.0,-0.64894335,-0.053994975,-0.3569159,-0.538674344,0.510064087,749.68640321,0.4894653679,14.009647043,-0.000932736,0.0264617309,0.0371977212,0.0022636144,0.0893560108,0.0026318661,1.0,-0.000223048,2.4909395462,-0.025829007,4.0,13.062970528,0.3101702927,0.0,0.0402476788,0.0144491518,0.0164080864,0.7974181505,0.848187134,1.1179542e-08,8.5276574e-08,0.9653190153,0.9318408012,0.0911430786,0.0290785502,0.3240217766,0.0887990526
63191,0.6495827487,0.103168156,-0.249757893,0.0,0.9380769515,1.8623070674,0.0538704049,0.2286612373,0.3904557794,0.0392570705,0.3298958279,4.0,0.0762898759,0.2148997135,0.2367885431,0.0009451696,0.0070894724,0.1194029851,0.2379197028,0.1069720614,0.6614109356,0.0,3.4520876485,2.0688978524,4.8842727097,6.1461126005,0.1787543812,0.0,0.0,1.0,1.0,0.0,0.7899572112,5.0,-0.03310081,0.1557529061,-0.393736799,-1.344635905,-1.082670875,-88.34338821,0.0261787142,10.075727207,-0.010454579,0.0062515918,0.0150434589,-0.122183045,0.2352362205,-0.054463787,0.0,-0.033522408,-0.59086994,0.049025937,4.0,9.5679448837,0.4755047296,0.0,0.0394736826,0.0119699778,0.0109659865,1.4072012372,3.0625578126,4.920238e-07,1.9090909418,0.9390155724,0.8817502452,0.2609362451,0.0404863171,0.4901889642,0.0532334091
39678,0.7738490483,0.0256824902,-1.435548968,0.0,1.4453430626,1.5418867302,-0.013910355,0.4586002957,0.4041399704,0.0100591716,0.8073136428,2.0,0.0006013832,0.8412698413,0.8986611265,-0.414743531,-0.153980275,0.168705036,0.1594381469,0.0722077922,0.6549908768,0.0,1.2466536076,1.1836434868,2.4000583601,2.2374863983,0.1012024048,0.0,0.0,1.0,0.0,0.0,0.7155844156,2.0,-0.117908266,0.5758295247,0.3204067103,-0.699627179,-2.223731202,-347.6425838,0.207869402,9.0064784789,-0.002697235,0.0108558842,0.0319444444,0.1632806495,0.2634556575,-0.037039312,0.0,0.0119976597,3.7454844007,0.0918560624,2.0,8.9322125123,1.0176664725,0.0,0.1290322542,0.0430297045,0.045500434,1.6287280581,8.7536477193,3.0333284e-06,0.9545454659,0.5856702979,0.3430096978,3.0706288794,0.0661393677,0.5201691553,0.0608353391
39686,0.1990597369,-0.05135648,10.96415597,0.0,0.6763855941,0.5258399827,-0.107269722,-0.092686637,0.264051391,0.0869030179,-0.09305419,11.0,-0.003430263,-0.13029316,-0.082510536,-0.522484393,0.0392109755,0.2301553063,-0.067276956,-0.095750309,0.3943936361,0.0,1.3188114233,1.1451497283,9.8422539759,3.458413707,0.0313286628,0.0,0.0,1.0,1.0,0.0,0.8661807637,4.0,-2.555233475,-0.226863581,-0.216944257,16.449581716,0.2868212758,-1283.506449,0.0886987993,12.485547852,-0.01208058,0.0252688989,0.1255452397,0.0080051758,0.0600282041,0.0156722322,2.0,0.0647444468,0.5406016835,0.0185064916,3.0,12.605343609,0.857196735,0.0,0.055555556,0.027782387,0.0456451506,0.7017331895,3.0153472044,1.8178035e-08,1.8618227e-08,1.6337056686,2.6689942116,0.1313827946,0.0863255145,-0.024076122,0.3277537513
65605,0.4119775777,0.0533469675,3.0773090926,0.0,0.0815534102,0.6214410733,0.1701718389,0.0896209386,0.4688628159,0.0,-0.135240572,2.0,0.0645272751,0.6947368421,0.2325279715,-0.0442994,-0.185360062,0.1460911561,0.1965703971,0.1487518523,0.7305024435,0.0,7.8998178506,6.2167577413,3.5560233918,6.1721477873,0.8317061832,0.0,0.0,1.0,0.0,0.0,0.5772255785,4.0,-0.038824068,0.6081586629,-0.123309026,0.8071795168,1.139590184,-372.5752673,0.0400364028,10.034515815,-0.020848375,0.0264186337,0.0347022587,0.0512621435,0.3540959165,-0.021285137,1.0,-0.004864589,0.0925726588,-0.168693289,5.0,8.6117758339,0.3040350877,0.0,0.020833334,0.0142811577,0.0134306286,1.0080471181,0.9887545076,5.9502773e-07,0.9545455343,1.6564482502,2.7438208057,-0.725123777,0.0528852949,-0.084993822,0.2273416226
32379,0.347873366,0.0716246592,22.824168975,0.0114219261,0.2218455412,0.5602925962,0.1943319392,0.2527043693,0.4562632135,0.0051147453,0.334488147,10.0,0.0435933632,0.0714285714,0.2314007524,0.0627618444,0.0130282086,0.1029977767,0.2358571177,0.2216250619,0.5360904421,0.0,2.3568944832,1.3175671554,25.691135734,5.845150312,0.5282509768,0.0,0.0,1.0,0.0,0.0,0.7133866063,4.0,-0.043617008,-0.053518487,-0.222790366,-3.448689,-0.161777757,-91.42656527,0.0362474485,13.251790358,0.0011966637,0.0308761698,0.0493747162,-0.004870191,0.0220691325,0.0737890504,1.0,-0.000447284,-0.453322572,-0.002779557,5.0,12.548229586,0.4582665598,0.0,0.0574324317,0.0213168674,0.0224980527,0.8832151315,1.6438599551,2.4980691e-08,3.9141347e-08,1.2360047629,1.5277077738,-0.113328083,0.0423465593,-0.339708395,0.2521314971
25160,1.0670098135,0.134866621,-58.6673301,0.0444306216,1.095692873,2.107136289,0.0779125706,0.0802612607,0.240840444,0.5122584541,0.0664550033,10.0,0.0136453752,0.0483870968,0.1969968051,0.2752737852,0.1954968336,0.0571881397,0.1206402681,0.1002087683,0.5471471712,0.0,1.7120717781,0.8792822186,181.87378641,9.4135678392,0.218807947,0.0,0.0,0.0,1.0,0.0,0.4526791928,6.0,-0.014105263,0.0403829866,0.1172517063,-1.034366864,-0.89784155,290.38474003,0.0439818798,13.912138052,-0.006897593,0.0061685404,0.0129788706,0.003404603,0.0058645096,-0.014795248,0.0,-0.023419542,0.547794585,-0.031260343,3.0,13.916073396,0.8329228895,0.0,0.0238095243,0.0143439394,0.0227806638,0.6708394598,2.8366760286,3.1100915e-09,2.1118619e-08,0.9164594211,0.8398978704,0.1147661058,0.0332677992,-0.023099894,0.2590311707
49197,1.1090409175,0.0934768549,-9.395049023,0.0,1.3656459322,5.4913088879,0.0900600675,0.0573868068,0.724149255,0.0020215633,0.0300724638,10.0,0.0,0.0,0.2020567391,0.1360487634,-0.016107159,0.2888004548,0.0060752843,0.093078307,0.6266073994,0.0,1.7142493207,1.7142493207,39.338609773,3.1914572864,0.1419953596,0.0,0.0,1.0,0.0,0.0,1.6384812044,5.0,-6.176281798,-0.104108273,0.450136563,-1.248324194,-0.548582752,-53.03096131,0.1883546608,10.005818484,0.0101549973,0.0178679359,0.0398014137,0.1273254939,0.0499087036,-0.000373021,1.0,0.0136244297,0.800281294,0.0507112546,2.0,9.2523936082,0.4186413902,0.0,0.0612244904,0.0244929843,0.0255202256,0.7680375648,2.0631722271,5.0341548e-07,3.6969363e-08,2.1458030329,4.6044706562,0.0380337393,0.0671768884,-0.175475531,0.1401264377
40097,0.6277791625,0.1273678963,-22.75318315,0.0282901296,2.4098454636,2.5433325025,0.0866090147,0.1709893417,0.1237748717,-0.010067114,0.1773380419,10.0,0.0,0.075794621,0.2597967801,0.0830764238,0.2050888021,0.1431169447,0.0342797817,0.1433597385,0.5950261508,0.0,1.1543392249,1.1543392249,28.554218553,1.1614950314,0.077403623,0.0,0.0,0.0,1.0,0.0,0.5642236194,6.0,-0.040079336,-0.189645696,0.1743368245,-0.227370948,1.1523504448,-272.7369575,0.207869402,11.67121898,0.0004479242,0.0169917609,0.075318377,0.0211799649,0.0395386682,0.034255965,1.0,-0.000777088,-0.682669205,-0.069555629,3.0,9.2568422056,0.1658429434,0.0,0.0206185561,0.0094883146,0.0202377153,0.8618641929,0.5125558782,1.9192597e-07,12.409091211,0.3723557094,0.1386487743,-0.205036405,0.0208352061,-0.437335766,0.0608353391
19721,0.9927550784,0.1086886031,-2.278406682,0.0511230324,1.0200613219,1.913479953,0.0348363954,0.1942853799,0.1062550892,-0.015564687,0.4087297061,10.0,-0.003747956,0.0385756677,0.0328073232,0.0219787919,0.2987169461,0.0981334389,-0.028885575,0.0368437156,0.4235873416,0.0,1.1771288982,0.9780159445,5.1556567424,7.8967062377,0.1765415688,0.0,0.0,0.0,1.0,0.0,0.1717291215,3.0,0.049700731,-0.097453987,-0.123006284,3.927631202,0.075672686,759.56862252,0.0226382687,14.264624302,0.001183233,0.0135661362,0.0311024963,0.0903406674,0.1314037314,-0.041911403,1.0,0.0013081955,-0.201984348,0.0046246247,4.0,14.369299402,0.9871775757,0.0,0.0348837227,0.0190926792,0.024553849,0.6253049999,2.5503010813,3.0355678e-09,2.2669823e-08,1.4073485615,1.9806299734,0.1637173105,0.0328039373,0.1790957498,0.3690969231
42075,1.1709947644,0.1246335079,-10.90745192,0.010052356,5.440078534,7.4859424084,0.1544181995,0.0915023202,0.9239328852,0.0006548788,0.1137485463,10.0,0.0065173681,-0.12195122,-0.000876966,0.0015965475,0.0054260462,0.1384488832,0.0617408216,0.0228197741,0.5986050454,0.0,2.2631508708,1.8376743255,31.245957168,2.0917030568,0.0574292973,0.0,0.0,1.0,1.0,0.0,4.4708693465,3.0,-0.164993943,-0.16011003,0.46299203,1.4971113938,-0.64584887,-258.4827874,0.0415193682,11.322415474,0.0043769073,0.005915343,0.030814083,-0.029322893,0.0324832789,-0.055393945,0.0,-0.0149753,1.0942517914,-0.017388087,2.0,11.09020992,0.911664625,0.0,0.057692308,0.0284993589,0.0424494344,0.7185805202,3.7274322842,6.1386769e-08,1.4979609e-08,2.2403492167,5.0191646128,-0.082418818,0.0868659256,-0.589285715,0.2273416226
32440,0.5680793466,0.0765125659,-0.639008556,0.0261881855,0.7899795903,2.5290922693,0.1411768899,0.037183992,0.7214588587,0.5533043898,0.0127879953,11.0,0.0100127216,0.0461165049,-0.004639119,-0.048991573,-0.048646181,0.1046252481,0.0472990437,0.1040452091,0.57292192,0.0,2.4269016405,1.3483087754,37.640235552,5.7642087161,0.1376408116,0.0,0.0,1.0,0.0,0.0,1.781322651,2.0,-1.137078642,-0.027420153,-30.36543959,-0.963205721,0.977761559,-630.9464403,0.0328427875,11.586909858,0.0027034013,0.0199602108,0.0452107027,0.0602162635,0.0491796654,0.0081917153,1.0,-0.009253337,-0.272194082,0.0003889138,3.0,10.425609136,0.2968178434,0.0,0.0568181835,0.0229387682,0.027533095,0.6142413621,0.9159200687,1.346717e-07,5.7808698e-08,0.7199363881,0.518308403,0.2641445721,0.039586603,0.2635927737,0.2521314971
62885,0.5751016458,0.103688858,0.1191268972,0.005361809,0.4812835969,1.9343701262,0.2704730317,0.8388395818,1.0737184549,0.5617773747,0.9265325392,4.0,0.1012789203,2.1538461538,1.320772379,-0.365505889,-0.022803676,0.2109998302,0.2467704747,0.7713631029,0.5304568572,0.0,1.7903588965,1.5434175189,5.2696176565,15.211100806,0.3453496308,1.0,0.0,0.0,0.0,0.0,1.7499860281,4.0,-0.318323513,1.954991728,-0.159233805,25.751649316,0.0380633401,34.157241415,0.0516841245,11.758652088,-0.005234151,0.0225488337,0.0369748422,0.0304385933,0.1764221827,0.0175248974,1.0,-0.043373497,0.6191995139,-0.053172313,5.0,11.259577184,0.4415776987,0.0,0.0606060624,0.0271366116,0.0311812772,0.5664460407,0.7582814212,1.2071888e-07,6.7419848e-08,1.8167651361,3.3006355599,0.2293235136,0.0683028697,1.89981e-05,0.1931896192
21274,0.7003410164,0.1396762985,-1.572388771,0.0406359627,1.1034244643,3.2952555304,0.0857003212,0.3286761184,0.3182403652,0.0166625218,0.4636267008,10.0,-0.005100856,0.0729166667,0.1520812445,0.0067227648,-0.035389469,0.144558616,0.1180919792,0.2016105145,0.6079506817,0.0,2.2479683632,1.2464335727,9.3080889685,9.4243873502,0.2123523414,0.0,0.0,0.0,1.0,0.0,0.715894271,1.0,-0.065900156,-0.210238053,-0.015082992,-0.126576912,-0.429182825,-71.53946977,0.0949905957,13.582767958,-0.001234477,0.0149599477,0.0374150496,0.1344844003,0.0870278191,-0.006980308,0.0,-0.007154472,0.0557652764,0.0124998582,6.0,12.79995493,0.4200997235,0.0,0.0200803205,0.0218871205,0.027790349,0.6110260881,1.2894055456,1.2581759e-08,4.9566245e-08,1.208919686,1.4614868072,0.0631401903,0.0401534668,-0.148913822,0.095121752
40302,0.9646135218,0.1641546788,-5.281794563,0.0366972535,0.7652906417,3.9843824603,0.1319001763,0.0730302825,0.4454982725,0.0,-0.009611307,10.0,0.025751634,-0.012605042,0.0807904248,-0.017226951,-0.014988156,0.117397454,0.1048031976,0.1491022639,0.6028577562,0.0,1.5903593339,1.1009640666,33.37694419,7.4012984378,0.3195568811,0.0,0.0,1.0,0.0,0.0,0.7806401249,4.0,-0.009307295,-0.020609152,0.0148554146,-0.703226337,0.1793720954,-589.4857614,0.0439818798,9.5882287123,0.0045882785,0.0104792991,0.0200834065,0.0127450996,0.0484222678,0.002937558,0.0,0.0058823536,-0.614937438,0.0367736192,3.0,9.416134285,1.0491536458,0.0,0.0740740746,0.0364719727,0.0390658879,1.3925733806,2.9901162545,2.9551278e-06,3.8181818542,0.0964110674,0.0092950939,1.080622521,0.0381162314,-0.052190299,0.2590311707
32459,0.8317129433,0.1033521643,-3.177606994,0.0413408657,0.5343714864,2.8378328485,0.1407140244,0.1010577081,0.7613032279,0.1113881962,0.1174463245,10.0,0.0378736502,0.0829931973,0.1470345737,0.026905785,0.0730699452,0.0985915493,0.0849454705,0.0907793829,0.5304571699,0.0,2.227093207,1.2076421801,43.475,8.2735652691,0.284985227,0.0,0.0,1.0,0.0,0.0,1.2101391118,5.0,-0.057930598,-0.041953861,0.2610492113,-4.065861994,-0.314620322,-558.6013207,0.0362474485,10.537123554,0.0057217165,0.0203245292,0.0345243844,0.1616726217,0.0459780856,-0.011891074,1.0,0.0078889468,0.9202898551,0.0330917882,4.0,9.5138927178,0.372621862,0.0,0.0638297871,0.0246788085,0.0294549975,0.6875102907,1.254607145,4.928313e-07,6.1233428e-08,1.5412890057,2.3755717991,-0.086975204,0.0477152316,0.3710751891,0.2521314971
40345,0.3555159837,0.0542939952,17.914193832,0.0,0.1596599934,0.800699323,0.1239099859,0.2817670135,0.6431860822,0.0012698413,0.5789830508,2.0,0.2596800718,0.6896551724,0.6616872955,-0.49814877,0.0737015678,0.0982849604,0.5210643016,0.1818596171,0.6130499002,0.0,2.8493946731,1.5152542373,28.839506173,4.4326375712,0.4947423764,0.0,0.0,1.0,0.0,0.0,0.8557429353,4.0,-0.049340643,0.5647081139,-0.215147748,3.3094798676,-0.068603228,-573.4280668,0.0362474485,10.84852122,0.006416132,0.039049041,0.0609209819,0.0609527962,0.0412076271,-0.014394324,2.0,0.0034646853,-0.3647178,0.0502917469,6.0,11.001816468,1.3138093202,0.0,0.0733333305,0.0263972572,0.0294342614,0.7620118452,5.5498720322,6.2455202e-08,1.1957441e-08,1.3858387829,1.9205491322,0.2147339177,0.045266898,0.437953984,0.2521314971
40361,0.3359793588,0.0684453228,6.621382318,0.0,0.2567742644,0.7226284585,0.2669266065,0.1051564963,0.4638390207,0.0193050193,-0.047605473,3.0,0.0387401667,0.0494579946,0.1417048293,-0.015501099,-0.115993001,0.0837596624,0.1267732493,0.2595595802,0.6026766133,0.0,3.1692190862,1.9206429566,8.697898771,8.9681155471,0.3536282669,0.0,0.0,1.0,0.0,0.0,0.8485696645,4.0,-0.014458757,-0.982108486,-0.855615937,-1.067251906,0.5850939198,-3.359045436,0.0667835165,11.234269204,-0.011864338,0.0250611247,0.0442142414,0.0278605016,0.1401877778,-0.000204298,0.0,-0.007484326,0.0239642229,0.0003944933,5.0,11.07359846,0.6634954193,0.0,0.0454545468,0.0196369935,0.028480326,0.9721862909,5.9233170556,1.7078811e-07,0.9545454894,1.3470855309,1.8146394277,-0.032437312,0.0479064842,-0.088546429,0.1542213626
54770,0.7956150831,0.0912782998,-10.27992859,0.0281578574,0.3909078642,1.8806420893,0.1401270166,0.0626987239,0.3762112415,0.0016571064,0.0246957965,11.0,0.0171599896,0.1010028653,-0.011234927,-0.011760841,-0.14571812,0.1648825714,0.1226383449,0.0824225114,0.5684696,0.0,2.8597290469,1.7007579525,155.95844269,4.4619225811,0.3903541721,0.0,0.0,1.0,0.0,0.0,0.5587722383,2.0,-0.022514945,-0.220965065,-0.216262479,-0.405425054,0.0701079179,79.236525597,0.0759736259,12.30149191,-0.023750018,0.0268153539,0.0392136668,0.0205618824,0.0101629811,0.0246171866,2.0,-0.01658982,0.0650887574,0.0051007564,4.0,11.408664345,0.2675483215,0.0,0.0229357798,0.0087846791,0.0083505422,1.0351628724,0.9633855884,4.9625005e-08,0.95454555,1.1053613426,1.2218236976,-0.149501656,0.0380386928,0.0872633786,0.1542213626
40388,1.471517513,-0.200160942,-1.063057632,0.0144000678,0.3898606582,0.5027741307,-0.399912284,-0.123395332,-0.140956039,-0.008232873,-0.103700097,10.0,0.0,-0.485458613,-0.254053035,-0.214801743,1.3374829308,0.1020122757,-0.023577602,-0.130378194,0.6347788808,0.0,5.7856097561,5.7856097561,0.7156378105,1.7259377726,-0.350500642,0.0,0.0,1.0,0.0,0.0,-0.191750307,1.0,-0.025843421,-0.439560505,1.8215325973,-2.711172684,-0.470339816,-123.5260602,0.1553486694,10.123671729,0.0052289196,-0.048138787,-0.061623084,-0.005013757,0.3898640297,0.0056539385,0.0,-0.054662183,-0.152781232,-0.01166293,1.0,10.142090982,0.6019169981,0.0,0.0526315793,0.0302869843,0.0625378576,1.360661104,1.6683731313,1.0503356e-06,3.8181818979,0.6858798534,0.4704311734,-0.00226286,0.05886963,0.0892857133,-0.050395463
39781,1.0011300159,0.1232977667,-1.420419033,0.0042466383,2.3186388542,2.3167077873,0.0564064019,-0.156863255,0.2084804658,0.015890411,-0.244003209,10.0,-0.033523311,-0.354166667,-0.26624431,0.1593063507,0.0548565965,0.1709222046,0.0010903518,0.1493285463,0.5839814194,0.0,2.0440402363,1.6717609397,4.0736350251,5.940687993,0.1600854195,0.0,0.0,0.0,0.0,0.0,0.708827482,5.0,0.1007147099,-0.253585263,0.1156118371,-0.242448808,-0.360798426,-16.09120338,0.140639554,11.650864007,0.0010138062,-0.003840206,-0.011842083,-0.111437866,0.0938685113,-0.924474222,0.0,-0.083448276,0.3890703244,-0.016666668,4.0,10.699743967,0.2894207273,0.0,0.0645161271,0.0342134934,0.0332425002,0.5622223249,0.5440481127,1.9387756e-07,7.483404e-08,0.5508653226,0.3034526036,-0.797824932,0.0448343615,-0.074089784,-0.025200333
40476,1.3430336709,0.0183526487,-74.98,0.0,1.0934815194,1.1199502797,0.0226218447,0.2738149847,0.2277905199,0.0,0.859380828,4.0,0.0130457442,0.2807017544,-0.020839992,-0.650042981,0.0179952801,0.1267047619,0.3115061162,0.0138543909,0.5596865828,0.0,1.8487843975,1.4873096447,122.536,2.9270017199,0.3110705279,0.0,0.0,1.0,0.0,0.0,0.3027543191,3.0,-0.007285311,0.0152614378,0.8895913329,-1.285453241,-0.612530811,-339.3004575,0.207869402,9.2159496107,-0.009520451,-0.004986429,-0.008788519,0.0430685502,0.0006253291,-0.472444196,1.0,-0.005643929,2.119475928,-0.030303031,3.0,8.1029269669,0.1484358815,0.0,0.0833333358,0.0406850699,0.0394728543,1.4004467389,0.7680341311,4.03058e-05,6.6818184859,0.9903170796,0.9807279181,-0.006404751,0.0541112641,-0.147822774,0.0608353391
57832,1.3427925578,0.2847222222,-1.775470545,0.0,9.2196835333,8.9062076161,-0.040600792,0.0084935983,0.2594100303,0.0052438385,-0.033496172,10.0,0.0030550807,0.3015873016,0.3664098515,0.1963535988,-0.324229605,0.1012258562,-0.017498539,0.4370998958,0.6013155607,0.0,1.4369361075,1.3522371571,5.5919035766,6.7650570583,0.1179729038,0.0,0.0,1.0,0.0,0.0,1.9062825666,4.0,0.0948442512,0.0940693964,0.6000811976,3.4886089897,-0.219633164,-226.7940769,0.0615020066,9.8492359393,-0.00412602,-0.026294557,-0.248857733,0.1318844798,0.15365335,0.1231631435,0.0,-0.280844733,-0.958498024,0.0002194904,2.0,8.0349550245,0.2757883485,0.0,0.1216216236,0.0365341984,0.0240738572,1.347046884,2.8528361408,1.7973999e-06,0.9545454969,0.1998608522,0.0399443602,0.8137848282,0.0710859222,-0.116254772,0.1236794038
40484,0.1740890395,0.0503128259,7.1654626887,0.0084832291,0.1202641641,0.3210882285,0.3742445721,0.2797594686,1.0045808016,0.4850828729,0.4238072785,4.0,0.0,0.2755632582,0.3113983201,0.3795304883,-0.014225728,0.2497695645,0.1212574379,0.1961589173,0.6932914709,0.0,3.3814422888,3.3814422888,3.2031351586,12.993699634,0.8844637015,0.0,0.0,1.0,0.0,0.0,1.5876060403,5.0,-0.03180939,0.0101229417,-0.279353299,-1.22739051,-0.417195659,-76.78495748,0.207869402,12.389874356,0.0148898066,0.0463409822,0.0712128456,0.0200882272,0.3555359506,-0.068964932,2.0,-0.000172727,0.9233309036,-0.005060378,4.0,13.39114814,2.9283072255,0.0,0.0537634417,0.0463498805,0.0536654114,0.8579265866,18.370698634,5.0940679e-09,3.2335521e-09,2.2224656417,4.9393535288,0.072158066,0.0504483017,-0.609860429,0.0608353391
40505,0.6054211871,0.0724594406,-0.07586603,0.0057330546,1.1484157792,2.00428652,0.1249185402,-0.106353629,0.3283654756,-0.072213501,-0.148837392,5.0,0.015369233,-0.165786695,0.2490323861,0.2794493376,0.0142350436,0.082966955,0.0291579887,-0.012895967,0.599011441,0.0,3.3943823916,2.3510183968,4.4488040533,6.6543884385,0.0828887803,0.0,0.0,1.0,1.0,0.0,0.8703479315,5.0,-0.044664037,-0.298295966,0.0813426799,-2.078400016,0.8209938882,-216.2067448,0.0422630468,9.5923321239,0.0040689522,0.010835679,0.0313897413,-0.007971423,0.2784741473,0.0021086362,0.0,0.0062167074,10.345908382,0.0223443238,1.0,8.6323059985,0.2623873874,0.0,0.0434782617,0.0255640232,0.010444944,1.2989207794,1.8530264269,3.2906179e-06,1.9090909808,1.2974098691,1.6832723685,0.1814192468,0.0444415037,-0.463337781,-0.061020564
40759,0.3020421844,-0.038018626,241.30909091,0.0,0.1838684192,0.4124590007,-0.083177109,-0.50774667,0.1070530591,0.0006468305,-0.698545286,2.0,-0.021131892,-0.666666667,-0.686969155,-0.214107302,0.0217573015,0.2237623762,-0.314550964,-0.510134348,0.4770132046,0.0,1.2412075029,1.2412075029,662.61538462,2.097394692,-0.000272913,0.0,0.0,0.0,0.0,0.0,0.2192280811,5.0,-0.195742514,-0.965440317,-0.151400154,-1.453619105,0.8151065748,-332.0924575,0.207869402,7.4520398565,-0.008647972,-0.025029562,-0.040266328,-0.556561086,0.0306184936,1.3480884993,1.0,-0.14738203,-0.235457064,-0.13333334,4.0,6.7644621092,0.4142005754,0.0,0.2142857164,0.058017982,0.3520244461,1.8036088071,3.042173191,8.0254617e-06,4.7727273269,0.9547530003,0.9115532915,0.5896324793,0.1198681685,0.0256936812,0.0608353391
67942,0.7262305981,-0.060262878,-12.12529954,0.006711411,1.050895105,3.9774897623,-0.026776268,0.1857449389,0.7359828342,0.0008396306,0.552892562,2.0,0.0,0.0138888889,0.2170880931,0.067967624,-0.207231462,0.1809908999,-0.045153466,-0.116516414,0.6016266719,0.0,1.5039528532,1.5039528532,67.250591017,3.2989678766,-0.011816122,1.0,0.0,1.0,0.0,0.0,1.2500425242,2.0,-0.075230705,-0.251551428,0.2727882601,-0.472071748,0.9765933739,-345.8249592,0.207869402,9.0157842775,0.0041191937,0.0153422502,0.0375433192,-0.096140949,0.0409961686,0.0410777992,1.0,0.0087248331,-0.305223493,-0.012345679,3.0,7.8594131547,0.1860119048,0.0,0.075000003,0.0266093189,0.0226265929,1.1131862132,0.8736248317,6.9657539e-06,5.7272728872,0.4497232676,0.2022510174,0.8918340078,0.0544089367,-0.012465141,0.0608353391
