firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,cfp,age,chinv,hire,sgr,pchgm_pchsale,depr,pchdepr,invest,egr,tang,sin,currat,pchcurrat,quick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chempia,bm_ia,pchcapx_ia,cfp_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom
30680,1.0739003572,0.1202724249,-15.28753429,0.0217292294,1.7492297133,6.666508984,0.0862816375,0.1949274248,0.3724937758,-0.012939503,0.2830279085,0.113844042,24.0,0.0397322442,0.027972028,0.04834466,0.054165173,0.1490287695,-0.157159136,0.1744616899,0.0747227169,0.5684183013,0.0,1.5807521423,-0.248770283,0.9770127892,76.410166209,7.4298818471,0.1631492912,0.0,0.0,0.0,0.0,0.0,0.8233954778,4.0,0.0915138202,-0.111688708,0.5063657148,0.0677050695,-0.05859292,-316.4262604,0.0305242954,12.583481156,0.0022394081,0.0151474701,0.0391597014,0.086626894,0.0309041239,-0.001794446,3.0,0.001025641,0.1739103401,0.1133386698,3.0,11.697663371,0.4426289282,0.0,0.0503144637,0.0216154175,0.0256958979,0.9181125894,1.7655198667,4.8268817e-08,4.4581723e-08,0.6998426703,0.4897797632,0.0716195385,0.02850244,0.2156448345,-0.389461141
25583,-0.100124722,0.0570034163,1.1429313497,0.0023715272,0.9165374257,1.3321909513,0.030792779,0.2286834236,0.3526226461,-0.003792299,0.1601625421,-0.053995626,24.0,0.0,0.1452145215,0.1660338194,0.8367203693,0.1172795684,0.0377763486,0.0516447103,-0.257718696,0.5962195363,0.0,0.6246427327,0.2962380394,0.6246427327,7.6567486702,3.9471293916,0.0948023116,0.0,0.0,0.0,1.0,0.0,-1.834048027,5.0,0.1866039744,-0.083787375,-0.691494493,2.6566319511,-0.105358917,-2566.338315,0.0398715999,9.3122988573,-0.000124948,0.0193389245,-0.457231726,0.0425773014,0.1684359519,0.0016522348,0.0,0.0706649452,0.2942030488,-0.316329937,2.0,9.8703895572,2.0369410862,0.0,0.1969697028,0.0956143404,0.0966367088,0.7347571859,16.232483863,1.971187e-07,6.7024232e-09,1.650506019,2.7241701189,0.4717769747,0.0926031302,-0.940916599,-0.033093366
56274,0.1978024876,0.0447011271,50.771667542,0.019474886,0.5978348675,1.6969700982,0.1147023262,0.0377490667,0.3644642683,1.0175542506,0.0143109029,0.0410068779,23.0,0.015683271,0.0055982183,-0.006732744,0.0458701042,0.1272159727,0.044298206,0.0508464055,0.124286928,0.4218685016,0.0,1.0822847225,0.037496225,0.3874206146,250.42542017,15.525201875,0.1271036554,0.0,0.0,1.0,0.0,0.0,1.5218675406,4.0,-0.006348526,-0.03928168,-0.343929252,-0.048967654,0.0564990443,10754.545795,0.0364518986,16.344371043,-0.00037764,0.0093396452,0.0393321098,0.0182163475,0.0007983029,0.0086234364,0.0,0.0004040404,-0.260195995,0.0090644979,3.0,15.549627728,0.4954575744,0.0,0.0278969966,0.0226026473,0.0284541682,0.4176540294,1.2637920663,3.846132e-10,3.4004818e-08,0.208016041,0.0432706733,0.8181976251,0.0358352029,0.1138308227,-0.103668121
48637,1.9721568001,0.1195332429,-1.534216407,0.0,1.2509525102,4.3982415197,0.0945583791,0.0390229208,0.4452309883,0.0054570259,0.0001735749,0.2432347354,24.0,0.0417948133,0.0410958904,-0.069132512,0.0187835156,0.1711480224,-0.074073315,0.079688912,0.0643257665,0.6685703442,0.0,5.5949519231,-0.257509326,4.1141826923,4.3529285377,5.6266733322,0.1602999115,0.0,0.0,0.0,0.0,1.0,0.6931129601,5.0,0.0168562784,0.0469979148,1.7172619489,2.1978335298,0.2599955434,-299.7661006,0.050528106,9.1196221331,-0.007297971,0.0022190604,0.0036244244,-0.223218453,0.3066654367,0.0100533439,0.0,-0.059180461,1.3968871595,-0.007648375,5.0,8.8061244833,0.3648378669,0.0,0.0322580636,0.0469176122,0.0443742622,1.2797952711,1.9115261334,1.2284621e-06,7.3043479136,0.4878641914,0.2380114692,0.1938727988,0.0424252939,-0.096510899,-0.231721727
64565,0.4302565014,0.0710896699,-3.647538952,0.007086856,2.0877155254,0.5023348816,0.0811792532,0.5105377578,0.1579554799,0.029313075,0.564003056,-0.506053158,19.0,0.267102209,0.3014346267,0.5927142388,-0.313789628,1.5253921265,0.113277352,0.3436072032,0.2956269535,0.3656708119,0.0,5.4808060904,3.2957131364,1.3557340874,3.329396243,2.4204564636,0.0831145814,0.0,0.0,0.0,0.0,0.0,0.5295628815,3.0,-47.59919544,-0.04768218,-0.144819027,-0.722053663,-0.178726632,2138.7555159,0.1284352916,15.255644812,-0.000904292,0.0069798215,0.0429925534,0.1478126919,0.1028281493,0.001137014,3.0,6.6778e-05,0.2929271523,0.0014857464,3.0,15.140604919,1.0368935834,0.0,0.036303632,0.0218389754,0.0323297503,0.3135364417,1.858668709,8.469776e-10,1.6137498e-08,1.1711944225,1.3716963754,0.1037309766,0.0386514031,0.11888717,-0.226718049
27642,1.1490021548,-0.209114526,-9.312333777,0.0,0.9791972934,2.0776124212,-0.144003853,0.0840308551,0.398161825,0.0249122807,0.5536809816,0.0309321949,15.0,-0.000945031,-0.044776119,-0.094254811,-0.212602332,0.3038194444,-0.141515313,0.0282291154,-0.138022722,0.3727570023,0.0,1.1734123067,-0.374072942,0.9529450477,17.14893617,3.2664640324,-0.18978979,0.0,0.0,0.0,0.0,0.0,0.5731206188,3.0,-0.298738218,-0.373972866,1.050129922,-0.837486876,0.0245737284,-1161.022925,0.0458258411,8.6728284829,0.0228130642,0.0594157452,0.1126055677,0.0405985057,0.0569265708,-0.073706499,2.0,-0.05316471,1.625,-0.083333336,1.0,7.5234813126,0.3958689946,0.0,0.1428571492,0.0732555621,0.0768042692,1.2709340542,2.8808110257,1.46636e-05,0.9130435078,0.2813005089,0.0791299763,1.0301366371,0.1121077049,1.5564103015,0.0572318037
28215,0.9166629429,0.1765047589,-8.002287283,0.0,2.7768890478,5.7846195094,0.1005070086,0.1625270738,0.441084639,0.2347715736,0.3939883356,-0.108226462,18.0,0.104942768,-0.017817372,0.14695042,-0.041720648,0.1042137891,0.1305648383,0.1703749543,0.1063531442,0.5740130901,0.0,3.5375581111,0.1745489531,1.5439197455,59.21957914,6.3135973469,0.1206476519,0.0,1.0,1.0,0.0,0.0,1.5683313558,2.0,-0.012849233,-0.123646162,0.3377461403,0.598781243,-0.167657475,-623.8314911,0.1031072143,9.6093220077,-0.001800231,0.0126412661,0.0344471237,0.3795522588,0.026446321,-0.027000267,0.0,-0.12173913,16.16115942,0.1609219313,2.0,8.7276060503,0.5454080327,0.0,0.0701754391,0.0264559219,0.0218753281,1.6481874477,4.1922184817,2.6390153e-06,1.8260869807,1.0084431125,1.0169575111,-0.266154491,0.0831836324,0.3981087483,-0.212843637
87207,1.0126057704,0.0165097313,-0.40648271,0.0,0.3456072756,1.2485317033,-0.126676017,-0.153875646,0.4993498916,0.0128585559,0.3013602015,0.2627375224,13.0,-0.014031729,0.0465116279,-0.081965923,0.0276064306,0.1892892399,-0.479981565,0.1034505751,-0.244122641,0.8500558916,0.0,3.2565809848,-0.27238094,3.2026943326,1.4167729398,6.068409416,0.188345519,0.0,0.0,0.0,0.0,1.0,0.5983421552,6.0,-0.012532056,-0.087330369,-13.90767108,2.419010651,-0.720975582,-1136.290992,0.0270140569,10.681515717,0.0021243361,-0.048041786,-0.0709509,-0.037860241,0.685149314,-0.063576308,1.0,0.0032,-0.236374851,0.0425006384,6.0,9.6757553645,0.6254722289,0.0,0.1410256475,0.0439235914,0.0514953403,0.8362947864,1.8165268622,3.2945937e-07,3.2648892e-08,1.4235896737,2.0266075589,-0.09765519,0.094481375,0.566666658,-0.164272195
63554,0.3145841615,0.0446934185,77.067256118,0.016439741,0.5018601515,1.3897905663,0.1004270785,0.3202270819,0.5619094794,-0.007770027,0.5206371782,0.1020455697,23.0,-0.092252669,0.1186440678,-0.093604588,-0.017347527,0.098101128,-0.239276496,-0.175452086,0.0908696962,0.3374751352,0.0,1.1907660223,-0.249908048,0.8070889792,229.28545089,12.10706731,0.1734733757,0.0,0.0,1.0,0.0,0.0,1.1678107951,3.0,-0.00363458,0.07376417,-0.227147578,0.5828388579,0.1175377361,-1325.794455,0.0364518986,14.177154387,-0.000756284,0.0142565685,0.0370002551,0.1185686359,0.0127921314,0.059520516,0.0,0.0,-0.083745955,0.0395345194,5.0,14.174858121,1.0449467658,0.0,0.0520833321,0.0218442251,0.0289564208,0.6787107169,3.9324720258,3.0197633e-09,1.689908e-08,0.2770085443,0.0767337336,0.3991202522,0.0357596478,-0.071423681,-0.103668121
31318,1.0140237478,-0.084954013,-2.443350966,0.0,0.2773854609,1.4647911387,-0.021083353,-0.099424146,0.4045671168,0.0413034454,-0.170088601,-0.009681369,15.0,-0.006132918,-0.036534447,0.0571287658,-0.028320727,0.1512524524,0.1662923711,0.0012410643,-0.077947802,0.5485670518,0.0,3.4264714461,0.1161324557,1.8652511229,12.656415303,4.8193741803,-0.123466561,0.0,0.0,1.0,0.0,0.0,0.5185386567,4.0,8.3233208807,-0.191665722,0.8906555059,-2.375054856,0.0287283434,-2701.151968,0.0264272264,9.9121994931,0.0050567779,0.0162062047,0.0206394002,-0.000681557,0.107893822,-0.006619086,2.0,0.0190551919,3.8039215686,0.0804552604,4.0,5.4930614433,0.0599752169,0.0,0.0769230798,0.0532711626,0.0923178522,1.7848811805,1.4360226044,1.7375907e-06,10.956521896,0.1113388096,0.0123963305,1.3633990466,0.0542858289,0.124324332,-0.171240669
31668,0.4397553517,0.0744866754,54.029069767,0.0022717344,0.154259502,0.8450415028,0.2020856611,0.0173587729,0.8879910213,0.0059603922,-0.306559309,0.0515945828,20.0,0.0262591796,-0.091954023,-0.089312618,-0.004456472,0.4991596639,0.6797118848,0.0284324729,0.2167291188,0.5691111275,0.0,3.7840512224,0.54122451,0.75669383,112.45930233,8.8770078017,0.464339557,1.0,0.0,0.0,0.0,0.0,1.4156895927,4.0,0.023991785,-1.844716794,-0.126954963,-1.733004738,0.0386489923,-613.1920523,0.0474054556,9.3409299417,-0.011875825,0.0228507629,0.0318795431,-0.098940859,0.0029061103,-0.004033515,0.0,-0.013081846,-0.960674807,-0.070533944,3.0,8.8618461601,0.939300863,0.0,0.1000000015,0.0371092757,0.0207969014,1.767048303,15.712858509,2.8130188e-06,1.0805112e-08,0.6597739026,0.4353016026,0.2760196663,0.0755283181,0.503350962,-0.07431955
54391,0.3600586702,0.0662711558,-0.37458829,0.0120340211,0.6718751913,0.4931960261,0.1141782216,-0.01201883,0.1124056979,0.5009675708,-0.084755905,0.052535426,24.0,0.056813328,0.0777990192,0.1813457606,0.0416808385,0.1644739701,-0.055938512,0.0738802735,0.1600075478,0.6808930379,0.0,1.7732334749,0.1319696059,1.5837678985,5.7852526261,0.6619176238,0.1075228014,0.0,0.0,0.0,0.0,0.0,0.377111606,6.0,0.0797914756,-0.068981889,-523.4197474,-0.142215621,8.5896272618,2426.4368919,0.1133007734,14.946633457,0.0002708854,0.0208612599,0.0484315723,0.0161403481,0.0993844238,-0.015837509,0.0,0.0007373272,-0.249783829,0.0615229812,5.0,14.575985082,0.6944271586,0.0,0.0376984142,0.0250089943,0.033673245,0.2835574032,0.9070396194,2.0565367e-09,2.4381432e-08,1.3932930013,1.9412653875,0.2006515881,0.0362079146,0.3929982898,0.4108192691
32046,0.2954623142,0.0555577504,54.481806225,0.0,0.4910721801,0.4388845851,0.1411849917,1.4328606419,1.1617529076,1.0287494807,4.8352621803,0.1166362345,19.0,0.0,0.7683168317,0.6977076412,-0.02100588,0.2672561654,-0.08410755,1.1182330657,0.2355193219,0.4814649942,0.0,0.366206546,-0.593474569,0.2553956835,112.01446734,3.8411407439,0.7021978022,0.0,0.0,0.0,0.0,0.0,1.5023057032,3.0,-10.19992985,-0.065556668,0.0694586071,55.10619739,0.1822767128,-329.2874973,0.0519717294,12.31556698,-0.011491658,0.0081918165,0.0218069985,0.1081364804,0.002391982,-1.356031027,0.0,-0.010356498,-0.628725533,-0.057732286,6.0,11.351232665,0.3230964259,0.0,0.1082802564,0.0493982798,0.0483623897,1.1086273849,2.1341600687,1.298912e-07,4.7161687e-08,1.1353098079,1.2889283599,-0.209678688,0.0655026445,0.0709389158,0.0572318037
32054,0.4786439022,0.0443323495,4.6609363758,0.0,0.0450649637,0.6029467371,0.2308396718,0.3395685289,0.8757975901,0.2965328467,0.2550826386,0.013344607,15.0,0.1029601325,0.3867488444,0.5291724106,0.0314418103,0.1978073667,0.0428378598,0.2340784224,0.3481125936,0.6277333123,0.0,9.2621489337,-0.001768477,6.3600978907,5.900375167,3.7101147197,1.4496043585,0.0,0.0,0.0,0.0,1.0,0.964367068,4.0,-0.076466568,0.2269962546,2.7151484641,2.3680907969,0.0494333304,-819.1222993,0.0430702538,13.181171763,-0.015292651,0.0060819382,0.0066545608,-0.039645885,0.1552754633,-0.023844788,0.0,-0.005974026,-0.000985919,-0.041656981,5.0,13.441273368,1.918975798,0.0,0.0735042766,0.028476352,0.0503747817,0.8443914528,9.6267426433,6.3435322e-09,7.9813558e-09,2.0705839797,4.2873180171,-0.035527095,0.0802799626,2.5181306862,-0.172414218
47511,0.4676223671,0.0584470703,3.541222467,0.0583497348,0.0732993136,0.8837371084,0.2345278234,-0.005086513,0.5754710027,0.0,-0.042554783,0.1243259878,24.0,0.0020693551,-0.054697555,0.0040461601,0.0275949885,0.1616549983,0.212322177,0.031403688,0.0010541024,0.6356482418,0.0,5.1616006156,0.0108996816,4.1327433628,6.7994713656,8.5844271413,1.2105605013,0.0,0.0,0.0,0.0,0.0,0.6690486113,6.0,-0.015391587,-0.177257131,0.1419648646,-0.747989611,0.099828638,-798.1451063,0.0331741021,11.783256468,0.0041278076,0.0346209875,0.040689203,-0.008652084,0.2786777748,0.0368400638,1.0,0.0,-0.359066,-0.03078986,6.0,10.67409912,0.3749666728,0.0,0.0220588241,0.0153045595,0.0188520443,0.6923333333,1.0790573674,5.5356738e-08,4.7156853e-08,0.3892390726,0.1515070556,-0.188112993,0.0373585059,-0.047158672,-0.166142668
33188,0.326058245,0.0681837617,32.134375,0.0110979144,0.4578269752,1.1129839897,0.2135884229,0.0289569232,0.4383880945,0.0148498144,-0.242389937,0.0625967979,15.0,0.1168699187,-0.021164021,0.3381465911,0.2934850405,0.1698977793,-0.213905797,0.155677081,0.3385863629,0.5472419081,0.0,2.6402404121,0.267349907,1.3939610761,122.01666667,3.4663825758,0.162885565,1.0,0.0,1.0,0.0,0.0,1.3228272741,7.0,0.041743586,-0.194881005,-2.769284294,0.1485938158,-1.176384139,-3180.258768,0.0791407986,11.039540124,-0.003274747,0.0085457546,0.0197190251,-0.039511854,0.0141256207,-0.020161959,0.0,-0.005768397,4.0032488629,0.0603970662,3.0,10.102881297,0.4643476376,0.0,0.1862068921,0.0517959624,0.0349804248,1.1032529016,2.6616697484,2.1358961e-07,3.4848642e-08,0.6018057124,0.3621701155,0.208617786,0.0746907581,1.7517921475,-0.155722623
33639,2.0086873479,-0.102892702,-59.195,0.0,3.955392625,11.361635705,0.0132146597,0.1355637933,0.8467927361,0.0154534364,0.2554364831,-0.460367826,24.0,0.1838017183,0.0285714286,0.111341182,0.018192821,0.312009305,-0.142740212,0.2039087795,-0.044153864,0.5262916322,0.0,1.310851408,-0.105121216,0.4691822654,144.5,7.4313632408,0.0082542875,0.0,0.0,0.0,0.0,0.0,2.0276767914,2.0,0.0412586083,-0.091172214,1.1581086026,-0.832513323,-0.421822329,-744.1879026,0.0555419562,7.4885732746,0.0,-0.063957118,-0.198027061,0.2538417915,0.0149582238,0.0017739469,0.0,-0.197850533,1.575211846,0.172857143,1.0,6.2373475854,1.2358974359,0.0,0.4285714328,0.1476459365,0.1755774908,1.5240278956,38.466488773,5.43061e-05,1.0500000075,1.4710151697,2.1638856296,-1.48728547,0.193677523,-0.164285706,0.0227638478
48143,0.8155947933,0.0555630311,0.0863685909,0.0235879677,0.1516065163,0.9518880577,0.0393617708,0.0158032054,0.1777239409,-0.013025356,-0.053890447,0.067357015,23.0,-0.004172522,0.0666666667,0.030736025,-0.01428667,0.1687493752,-0.069428998,0.0260467139,0.0299055927,0.7509844732,0.0,7.2871414941,0.1063328818,5.700454622,2.2781772883,5.5740856193,0.5484409377,0.0,0.0,1.0,0.0,0.0,0.2132005856,7.0,-0.001310057,-0.022551741,0.1799215256,0.0497687574,-0.023437144,-166.3707423,0.0466316947,11.313277163,-0.00397709,0.0101942728,0.0121115573,-0.017163906,0.3369344872,-0.038352461,0.0,-0.007592926,-0.610705596,-0.005665722,6.0,9.5021747492,0.0942443829,0.0,0.0362318829,0.0212333987,0.0193715663,1.1574223564,0.5597799244,5.9965012e-07,2.739130626,0.2982760625,0.0889686095,0.1756611102,0.0273064127,-0.056838329,-0.231721727
34041,0.4583360272,0.0497193899,3.005190844,0.0047216736,0.0937160447,0.5475306106,0.0870249234,0.1365759824,0.3122767244,0.5702636586,0.0120720721,0.0381904978,15.0,0.0068167203,0.2969283276,0.2409529212,-0.010110787,0.2525987526,-0.206909921,0.0693184941,0.1659027247,0.5100709623,0.0,3.5562212902,-0.042949181,3.4016377072,3.6732706514,4.2965435978,0.7077997672,0.0,0.0,0.0,0.0,0.0,0.3858331211,4.0,-10.15989518,-0.536945172,0.23233232,55.752112033,0.1038309761,-851.5201223,0.0519717294,11.479740898,0.004783936,0.0303219579,0.0352999504,0.0343832579,0.2453653217,-0.029301522,2.0,0.001038961,0.1195285289,0.128827841,6.0,11.443105689,1.364924468,0.0,0.0436507948,0.0222770254,0.0248037094,1.4930317893,3.9425855226,2.9762288e-07,0.9130435083,1.0487306561,1.099835989,-0.078700191,0.0608205953,0.6969932107,0.0572318037
23552,0.5294463882,0.0151166462,0.0246906117,0.0177842897,0.9862197017,1.6274696543,0.1289962968,-0.074115387,0.2402116627,0.0438966375,0.0948638992,0.1961526316,24.0,-0.03353939,0.0,0.0255364534,-0.037759773,0.1644767215,0.0594386828,-0.065486575,-0.245438442,0.5255070824,0.0,2.2595472216,-0.380058081,1.556556947,3.5403358758,22.184641873,0.0656247741,0.0,0.0,1.0,0.0,0.0,0.4883710883,4.0,-1.944273819,-0.123808945,0.0463296045,-0.851161641,0.3795610373,-1378.996455,0.0307916777,11.325615738,-0.001413314,0.0138764791,0.0404811596,0.0724760329,0.2986780641,0.1042132027,0.0,0.0273170732,0.7122109689,0.0161675941,2.0,10.792242634,0.4279128333,0.0,0.0602409653,0.0236194791,0.0332473676,0.6983485566,1.425882532,1.1321435e-07,4.3410487e-08,0.9019079867,0.8134380164,-0.019173509,0.0436505059,0.0982364081,-0.164272195
60628,0.4190567003,0.0526995884,5.0175347941,0.0,0.6056271334,1.6791772716,0.1084013686,0.2702219898,0.2683383066,0.2828722358,0.2277212902,0.1805164151,21.0,0.0059355762,0.3420634921,0.3778779921,0.0222777472,0.1623490956,-0.034711081,0.3535925448,0.3371177318,0.5155721473,0.0,1.0272101929,-0.054580745,0.8971335373,69.142987825,8.1674499067,0.281427197,0.0,0.0,1.0,0.0,0.0,0.6337539671,7.0,-0.006306586,0.016448735,0.0368369237,-0.670564415,0.0153381178,7941.0280509,0.0736624127,16.437323773,-0.001750764,0.0154220602,0.0377102567,0.0292337056,0.0198171608,-0.0534851,0.0,0.0001997503,0.106929614,0.0779477917,7.0,16.840570576,1.5297064321,0.0,0.0558170825,0.0227260914,0.0309577703,0.4468425745,3.9834897556,1.924867e-10,1.261336e-08,0.7132360303,0.508705635,0.4614239491,0.0440549946,1.445261051,-0.121502771
36848,0.1242650142,-0.016988612,7.563099605,0.0,0.1998547924,0.3651597114,0.2224886118,0.1219558241,0.2328676609,0.0202007205,0.372214941,-0.032013853,23.0,0.0,0.1411764706,0.1535015936,-0.021330873,0.2033299697,-0.265363366,0.1244100434,-0.132495717,0.4921672556,0.0,1.0937440578,-0.099239083,1.0937440578,3.7784988713,7.687141217,-0.034727703,0.0,0.0,1.0,0.0,0.0,0.4540262707,1.0,-0.239911828,-0.1702998,-0.2665915,0.0692728754,-0.055380806,-714.3293276,0.0463950228,11.714114776,0.0489575911,-0.073666587,-0.244134432,0.0175612616,0.2981659095,-0.077215399,0.0,-0.066400112,5.3457904357,0.0138691328,3.0,11.823914129,1.4244485673,0.0,0.0532319397,0.0299198517,0.0419855479,0.7216110304,1.9511897444,1.0213775e-07,3.4232474e-08,0.9509134696,0.9042364266,0.5451707368,0.0905982814,2.4098051471,0.0194695701
57330,0.6962435318,0.0634026618,5.6272321429,0.0227384684,0.7925541979,2.123493947,0.0962490623,-0.040769369,0.2463329139,-0.159904868,0.2197865899,0.1738725582,24.0,-0.0001835,-0.018518519,-0.082618679,0.0508928354,0.1126088861,-0.132677468,0.0623764156,-0.228390767,0.4383028279,0.0,0.4350849044,-0.007498123,0.2015926493,1398.347541,149.38370952,0.2669671441,0.0,0.0,1.0,0.0,0.0,0.3761575684,5.0,-0.719518367,-0.23538189,23.323483674,-0.285080182,-1.245493309,-447.9888431,0.082228137,10.954501467,-0.001116264,0.0129118099,0.0276096975,0.0253830676,0.0015495582,0.0319376521,1.0,-0.006097189,0.7921146953,-0.019736841,5.0,7.6645812362,0.0735690236,0.0,0.0240963846,0.0174552166,0.0317861803,0.8493631454,0.3730100231,1.0264974e-06,3.6521741626,0.192907372,0.0372132542,1.0471531723,0.0446198948,0.4848595818,-0.172889411
37875,0.4995628191,0.0594330066,-3.483763838,0.0148449814,0.8297088361,1.9268234423,0.0920757799,0.0556452216,0.5215449656,-0.015996019,0.058174433,0.101120746,23.0,-0.000589841,0.0169491525,0.0243573021,-0.005770175,0.1013947677,-0.029655695,0.0381904461,0.0130788138,0.4853305959,0.0,1.7224067456,0.094062251,1.0880744604,482.2099631,6.3562867844,0.1475016811,0.0,0.0,0.0,0.0,0.0,1.2925868781,4.0,8.3435898692,-0.138182122,0.3761945772,-2.038685619,0.1395304584,-2093.180968,0.0264272264,13.622075145,-0.007637333,-0.009946348,-0.029316994,0.0151453665,0.0042341044,-0.074954985,0.0,-0.000578947,0.2709862203,-0.099879075,5.0,13.079647403,0.9715845431,0.0,0.1640625,0.043250025,0.0429172109,0.9749109821,6.4159430707,1.5216868e-08,1.4022535e-08,0.5671881038,0.3217023451,0.190858704,0.0408224042,0.9341058984,-0.171240669
20765,0.2714817274,0.1323594187,-17.38553034,0.0212547972,1.1120123426,1.5148873616,0.0777934936,0.0766917293,0.2443609023,0.233572282,-0.096546311,0.1632754873,23.0,-0.000724113,0.0569832402,0.0349834983,-0.003237467,0.1365853659,-0.027417998,0.0135338346,4.0178571429,0.3515425978,0.0,1.241025641,0.0158838212,0.8384615385,87.111111111,6.2222222222,0.1591752577,0.0,0.0,0.0,0.0,0.0,5.5178571429,6.0,0.0392172304,-0.116733744,-2.823860812,-1.517796531,-1.075705449,-2171.509564,0.0791407986,13.525337385,0.0399424253,0.0033795201,0.0163934426,-0.137119908,0.0113949642,0.1230130485,0.0,0.0014285714,-0.466411281,-0.021577306,3.0,13.282794899,0.5640539957,0.0,0.0192926042,0.0175784424,0.0360007007,0.6787094031,2.150888056,7.3024034e-09,2.929018e-08,1.0264677769,1.053636097,-0.070470118,0.0381712639,0.3178133558,-0.155722623
17144,0.0180026692,0.0399239004,377.77832031,0.0316513805,0.3474836963,0.5710310361,0.2438391699,-0.010506355,0.9337074621,-0.031894934,0.0772932684,0.0728341426,24.0,0.006517427,0.002745098,0.0755352718,0.0350441424,0.1642923375,0.1498666117,-0.014683272,-0.615446826,0.2943836173,0.0,0.7171157443,-0.083484525,0.4471843181,942.65625,15.269552012,0.1742336488,0.0,0.0,0.0,0.0,0.0,7.1035179943,5.0,-0.016555879,-0.0421348,-0.52372907,0.2314755146,0.088326309,7270.7830445,0.0364518986,16.26545134,0.0004037855,0.0375511473,0.3171428571,0.0056458712,0.0073790653,0.0294512332,1.0,0.0001528176,0.3913848339,0.0366968941,7.0,15.785762126,0.7099544156,0.0,0.0302775446,0.0123357718,0.0175190549,0.3818236915,1.4075849933,2.487675e-10,2.2241195e-08,0.3148523438,0.0991319984,0.2212228585,0.0253329102,0.1581511742,-0.103668121
