firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,acc,pctacc,cfp,absacc,age,chinv,hire,sgr,pchsale_pchrect,pchgm_pchsale,depr,invest,egr,tang,sin,currat,quick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chempia,bm_ia,pchcapx_ia,tb,cfp_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom
16935,0.8666564226,0.0643375596,-1.794311984,0.025236601,0.2347477075,1.3533758178,0.1150710986,0.060167613,0.38904746,0.0,0.0717989342,-0.071351192,-1.186810493,0.1406940503,0.071351192,14.0,-0.005232322,0.0471380471,0.098966405,-0.058182648,0.0598017962,0.1908610755,0.0851881092,0.0570604078,0.5721573272,0.0,3.9766555968,1.9135573354,23.947530003,5.360069965,0.6151760576,0.0,0.0,0.0,0.0,0.0,0.4898999615,7.0,0.4453555451,-0.100746242,1.9791620231,4.0377252628,0.5428856524,0.6757117955,-284.7429264,0.035233952,11.133252365,0.0019679463,0.0096435767,0.0119915679,0.0344508496,0.0097514233,-0.031535217,0.0,0.0080942213,9.0084853627,-0.041909479,6.0,8.4390154104,0.0934094447,0.0,0.0588235296,0.0277565552,0.0351113572,1.0964069967,0.3831042767,2.4099748e-06,7.7368425724,0.6648340908,0.4420043682,0.0508362849,0.0384387069,-0.097903938,-0.081647927
17225,0.0915246833,-2.174139543,-4.845490716,0.0,7.2232415902,16.909771876,-0.466837612,-0.570634909,0.2547247122,0.0061538462,-0.548855358,-0.496773164,-1.887563999,1.109704905,0.4967731641,14.0,-0.278193146,-0.290322581,-0.474551303,0.1711358683,-0.122641567,0.5526579739,-0.315354842,-0.93012008,0.59432538,0.0,2.3683935113,1.0525902669,66.939655172,9.6561124928,-0.227309479,0.0,1.0,1.0,0.0,0.0,2.7706804536,4.0,0.1286342031,-0.533675694,-25.26403779,-3.318288993,-0.335274308,2.0941071721,-311.7140915,0.0713581945,8.2989749906,0.0,-0.02199589,0.3488372093,-0.909080567,0.008813714,0.0506150765,0.0,0.3528588098,-0.1831972,0.0476190485,2.0,5.6094717952,0.1105790161,0.0,0.0,0.0,0.2857142857,1.1627428636,0.2299745569,0.0,14.368422215,1.4485090211,2.0981783843,0.0221095153,0.1109746554,-0.568627449,-0.070548006
17495,1.1450132233,0.0421140576,-10.85209668,0.0,1.2027560105,7.0258894225,0.0552430482,-0.159071,0.4761660577,0.0,-0.299141437,-0.013393531,-0.817280453,0.0765330537,0.0133935307,11.0,-0.054874015,-0.272359778,-0.092784299,0.8253793734,0.0190134668,0.1419688343,-0.047155097,0.0643783964,0.5353750953,0.0,1.6498215651,0.2351516696,70.528143713,172.21375465,0.1063107987,0.0,1.0,1.0,0.0,0.0,1.1855384274,6.0,0.0705289824,-0.369399604,-321.4559812,-0.929030539,-1.454229516,-48.21902563,-1477.229588,0.1192461115,9.4082071401,-0.037497806,-0.018468266,-0.045282658,-0.860364594,0.0252607368,0.0168731826,0.0,-0.250592608,-0.781322602,-0.030555554,1.0,8.0300840943,0.2430806258,0.0,0.1428571492,0.0793413069,0.0748955932,1.6524274557,2.2566485669,2.80457e-05,3.150000086,1.2960517479,1.6797501332,0.2138147432,0.0793991742,-0.109090902,0.141626461
17903,0.6913834625,0.0702125045,-24.41178038,0.011630613,0.6255010603,2.8373256912,0.0762829182,0.2338742871,0.8048548637,0.0044636819,0.4076497587,0.1062957065,1.8047072844,-0.056500514,0.1062957065,8.0,0.1752321791,0.6666666667,0.0913772364,-0.216370772,0.0030923799,0.1419403103,0.2398816174,0.1099115133,0.5507941894,0.0,2.0106267577,0.1869626356,289.20682303,37.552048726,0.2017421228,0.0,0.0,1.0,0.0,0.0,1.3570361167,3.0,-0.0172853,0.5466509243,0.1117021556,-0.573909273,-0.10104318,-0.052165134,-143.673732,0.0572108299,11.512974214,-0.001243735,0.0065559558,0.0179969736,0.3330886045,0.0303299376,-0.04142041,0.0,-0.00038835,-0.112913702,0.009772162,4.0,10.780137883,0.3692211671,0.0,0.0204081628,0.0146502126,0.0174627623,1.2037415934,0.7370431374,2.351873e-07,1.1052632893,0.9986164289,0.9972347721,0.0517553133,0.0362788181,-0.251333197,0.0068932201
49373,0.314542883,0.0706768668,2.3645727527,0.0364325091,0.2683829053,0.6185887058,0.2022881757,0.2215064699,0.2436151374,0.0359693777,0.256340828,0.0832857586,0.6246382019,0.0265293958,0.0832857586,15.0,0.0,0.1055276382,0.1269676856,-0.388514984,-0.022358529,0.278961134,0.0345088556,0.1932761191,0.6383451964,0.0,1.6694694049,1.6694694049,3.4794510221,2.7771345509,0.3691219772,0.0,0.0,0.0,0.0,0.0,0.4410449499,4.0,0.0056148641,0.0020753837,-0.176609694,-0.937753672,0.3654025033,-0.096198269,1086.2665115,0.1673743502,14.361376173,0.0004055311,-0.005132046,-0.009510952,0.0114018007,0.3207831409,-0.032183456,0.0,0.000627451,-0.577446577,0.0003038992,2.0,13.420807333,0.3291643769,0.0,0.0404411778,0.0186204024,0.0246086724,0.5021310529,0.788613246,5.5923504e-09,8.0449608e-08,0.7058597768,0.4982380244,-0.030075965,0.038768152,-0.149977643,-0.052387018
18570,0.4540025291,0.0678438326,15.204112172,0.0161450754,0.0863010368,0.9282345258,0.1948562127,0.1127829828,0.5324268164,-0.000753915,0.0473109041,-0.078732481,-0.595245084,0.1082275405,0.0787324812,15.0,0.0001250954,0.0533333333,0.0619347392,0.158503113,-0.015112656,0.0792864644,0.1277432467,0.1261655827,0.5502166275,0.0,0.9124703743,0.693159313,30.350068726,80.078068334,1.2439408247,0.0,0.0,1.0,0.0,0.0,0.6386432864,5.0,-0.004360818,-0.055704496,-484.0274199,6.0608063485,0.4383554318,-142.6802215,-697.339774,0.0349451987,12.843667475,0.0004198283,0.031015815,0.0369115906,0.0158693005,0.0662345505,-0.022576081,1.0,-0.000983607,-0.434189927,0.0081956461,7.0,12.398692554,0.4086220604,0.0,0.0199999996,0.0135804779,0.016321197,0.5416619344,0.5429648199,3.0325947e-08,1.0388763e-07,0.5144379828,0.2646464381,-0.078514862,0.033161663,-0.153924242,0.0954636196
18834,1.1368416203,-0.010227705,-1.756170886,0.0,0.3062782903,1.6339449224,-0.047697863,-0.093371925,0.2896092619,0.0,-0.311230833,0.0012751617,0.1891891892,-0.012162676,0.0012751617,12.0,0.0363117467,0.1801242236,0.0782561109,-0.105216217,-0.087366826,0.1182452063,0.0460781476,-0.008916379,0.6245716384,0.0,5.0887750747,2.4839948784,7.482278481,5.6800128123,0.0726380368,0.0,0.0,1.0,0.0,1.0,0.3861354326,2.0,0.4342353411,0.0322399343,2.2493472208,6.3973680045,-0.088136945,0.5228550694,-337.2900316,0.035233952,8.9311719553,0.0118526623,0.0160260503,0.0203436538,0.2864985852,0.1139715071,-0.013571453,1.0,0.0744400805,4.1379310345,0.0748847947,2.0,9.1259324213,0.446218168,0.0,0.0652173907,0.0396299492,0.0700254833,1.2473825612,0.4498391699,2.55544e-05,13.263158503,1.2598512993,1.5872252963,0.0474379337,0.0651170346,-0.169829224,-0.081647927
47642,0.5996960303,0.0556109318,0.9339064518,0.019781361,0.3264293547,0.815328927,0.1012356904,0.0375511907,0.4030627099,-0.002023627,0.0571456687,-0.072132272,-1.182187183,0.1213534627,0.0721322719,14.0,-0.010425721,-0.043185642,-0.136836978,-0.111381041,-0.119512449,0.1216771598,0.0625400307,0.0699841227,0.5917395654,0.0,3.5842030751,3.2414973825,3.4164468778,4.6067399196,0.2892033923,0.0,0.0,0.0,0.0,0.0,0.6163884909,4.0,-0.049774221,-0.121770084,0.1624943429,-0.668779083,0.9524394629,-0.057268703,-283.4607912,0.0425884429,12.070864849,0.0002851552,0.0095178897,0.015323993,0.0051411778,0.1558984395,-0.106680097,0.0,-0.00054902,0.6890720477,-0.018573371,4.0,10.715883361,0.3109655985,0.0,0.0121951215,0.0111213543,0.0146963777,0.960436672,1.8332995553,6.5344552e-08,7.2069486e-08,1.4057481041,1.9761277321,-0.040016763,0.043763066,-0.361483603,-0.068670844
18973,0.4325075514,0.049325681,2.6883942688,0.0107742272,0.2020329945,0.8700001184,0.1894322258,0.1082669943,0.8949667665,-0.045393858,0.2555721115,-0.075284005,-0.941873418,0.0957842288,0.0752840047,6.0,0.0160102958,0.0406839623,0.1382731218,0.064729216,0.0124910117,0.1274473511,0.0510319878,0.0543439878,0.5966750173,0.0,3.2082743694,2.627903105,6.3322184251,7.6144968086,0.4423831216,0.0,0.0,1.0,0.0,0.0,1.2728767123,6.0,0.0690837036,-0.009644191,-0.195953679,-0.65249247,0.7263673836,0.1357918077,81.885488351,0.0521730541,12.113306789,-0.005725207,0.0029919582,0.0041631551,0.0226673358,0.2117638001,-0.080273501,0.0,0.0010714287,-0.638896054,0.0655323463,8.0,11.216034453,0.4003592889,0.0,0.0303030312,0.0128909544,0.0144079783,1.9389016761,7.6632686671,2.8212614e-07,5.5263158303,0.8028937358,0.644638351,0.4185744746,0.0451873498,0.1349546607,-0.027972853
19271,0.3079537917,0.0783538839,11.331665372,0.0110120568,0.2169936122,1.7766905553,0.2523684371,0.2050830227,1.2629617079,0.4991922456,0.1126248865,0.0918982051,0.5633006782,0.034217088,0.0918982051,14.0,0.1766043767,0.0444444444,0.0654155971,-0.137368907,0.1243309394,0.2682984791,0.2630972552,0.28003436,0.6005955233,0.0,1.898852826,0.8332400672,42.38028169,15.14343231,0.5421324162,0.0,0.0,0.0,0.0,0.0,2.2867836544,5.0,0.0124402418,-0.064593385,-484.0274199,6.4026839659,0.7613777711,-142.6917423,-1115.432252,0.0349451987,11.320502056,0.0123712635,0.0509925829,0.0807356878,0.0584829771,0.1836150845,-0.003956421,2.0,0.002872533,1.3964185393,0.0085962769,3.0,9.5257713574,0.0744553507,0.0,0.0625,0.03322434,0.0441998302,1.5044033458,0.2876062198,9.0491795e-06,8.8421061328,1.072941247,1.1512029195,0.6881841763,0.081285529,0.9905042177,0.0954636196
29938,0.2928856936,0.0778104506,10.133299897,0.0231535322,0.2410251631,0.5416048276,0.2258247076,0.0761441792,0.6467128043,0.0,-0.063424872,0.0064715255,0.0433434604,0.0744378764,0.0064715255,15.0,0.0062638332,-0.017857143,-0.057010767,-0.124783024,0.0827634683,0.1916782557,0.0336313827,0.2288720541,0.428050123,1.0,2.5329896806,1.3343221915,10.517421311,6.3243142976,0.3789769173,0.0,0.0,0.0,0.0,0.0,1.3061402934,5.0,0.0435119946,-0.126894972,-484.0274199,6.7680016514,0.1276383343,-142.6917423,707.73425261,0.0349451987,13.561736715,0.0033858709,0.0298134504,0.0538278395,-0.0051537,0.0920861326,-0.007210835,1.0,9.76229e-05,-0.875555556,0.00903935,5.0,10.53850894,0.0455835067,0.0,0.022648083,0.0122069305,0.0093024911,1.1068271234,0.2028656951,2.0419422e-07,7.2898282e-07,1.2232867436,1.4964304571,-0.0389327,0.0350269864,-0.26045922,0.0954636196
10866,0.557603731,0.050503692,0.3762742313,0.0455428196,0.662854672,2.8601524211,0.0842522499,0.064832213,0.9807303403,-0.002119372,0.2026107422,-0.019535679,-0.457722174,0.0736203516,0.0195356789,14.0,0.0189351476,0.0714285714,0.0167941906,0.0054423819,-0.021696275,0.1804864095,0.0280651524,-0.062805457,0.5109234781,0.0,2.1622088184,0.7756574011,142.59400067,12.635325737,0.1563688521,0.0,0.0,1.0,0.0,0.0,1.8414370664,3.0,0.0039804231,0.005850063,0.1248917627,0.1566755758,0.3407219764,0.0477730138,257.37750011,0.1063195634,12.974257143,-0.002814535,0.0047934649,0.0102449075,0.0583069392,0.0147612136,-0.009211096,0.0,-0.001771014,2.3902542373,-0.028581604,4.0,12.058952196,0.4986391062,0.0,0.0206185561,0.0110081672,0.0155594559,0.9452962174,3.4098419136,2.6941617e-08,5.0693978e-08,1.1321496044,1.2817627268,0.1050390753,0.0306943161,-0.28740612,-0.003426571
29970,0.8758745386,0.0683806801,-0.711467396,0.0193416673,0.3200921427,1.7677702866,0.0659352365,-0.017207272,0.265817388,-0.05821635,-0.027980842,0.0359173282,0.6336874052,0.0250487044,0.0359173282,14.0,0.0399597478,0.1195965418,0.1330708452,-0.082840266,-0.142035749,0.1522124742,0.1138681401,-0.013210194,0.6420196255,0.0,4.7167971432,3.3684933388,7.9691271401,6.2272095913,0.4135242234,0.0,0.0,1.0,0.0,0.0,0.3607201309,4.0,-0.367822332,0.0932091442,-11.69886207,-0.222455121,-0.170181825,2.3650562661,-156.8025057,0.0352031689,10.355160127,-0.01159057,-0.008743334,-0.012138795,-0.016301272,0.1319345153,-0.045834096,0.0,-0.030238749,-0.810810811,-0.009523874,3.0,7.895575662,0.0500293427,0.0,0.0185185187,0.0097186599,0.0123126415,0.8078532398,0.1104915305,4.9086049e-06,12.157896616,0.3934017899,0.1547649683,-0.18190215,0.0270970526,-0.206130959,0.0040744276
19880,0.2027360372,0.0317713213,19.077023279,0.0,0.3154848533,0.6134179343,-0.055077881,-0.18867569,0.1821128232,-0.212240807,0.0787211777,-0.020479195,-0.372875852,0.0436180798,0.0204791953,15.0,0.0014623751,-0.050553395,-0.139528714,-0.638890759,0.09747383,0.3508376929,0.0460854303,-0.414519092,0.4844692661,0.0,2.5678949055,2.4302787568,17.893469756,2.8640698757,0.2243917891,0.0,0.0,1.0,1.0,0.0,0.2702219574,6.0,-0.137574182,-0.189806215,0.1426359056,-1.966448226,-2.479365699,0.4876147178,46.233922352,0.3307291865,12.174115538,-0.00249873,0.0139485192,0.0356543126,-0.013197931,0.0678126478,-0.010308849,1.0,-0.001710918,-0.287569297,0.0526506901,5.0,12.703264247,1.1709130354,0.0,0.0287769791,0.0151881082,0.0243661591,0.6639330815,3.7182066929,1.4586845e-08,2.5438479e-08,0.9743918887,0.9494395527,0.3443427534,0.0493147465,-0.354080396,0.3051430916
20240,0.2535310023,-0.037878042,32.014995671,0.0,1.2594141075,1.605730571,0.1095995637,-0.023980784,0.6393300747,0.0219605347,0.1548204076,-0.02372211,-0.959161547,-0.001546881,0.0237221099,6.0,-0.067005575,-0.071515152,-0.327683842,-0.154248114,0.0985416881,0.2264516129,-0.2154429,-0.448302055,0.268572959,0.0,0.8999404902,0.3225985026,227.32364341,14.628546486,0.0270581999,0.0,0.0,1.0,1.0,0.0,2.0516681561,3.0,0.0230410235,-0.121843305,-0.374930228,-0.910243263,-0.744289634,0.0384606982,27.785991125,0.0521730541,11.671649955,-0.039266206,-0.07563555,-0.241757135,-0.246850668,0.004668796,-0.932817364,0.0,0.004307693,2.5499742968,0.0780469552,3.0,10.803648902,0.4145470772,0.0,0.0758620724,0.0285840069,0.0247735523,1.1106075481,0.9048128312,2.6721704e-07,1.0093857e-07,1.4777808914,2.1838363629,0.0075288358,0.078462354,-0.60336407,-0.027972853
20248,0.3835020692,0.0851175536,2.435969049,0.0116177866,0.1697213191,0.9211349381,0.3007610836,0.1683308035,1.5536832369,-0.015095928,0.1771429684,-0.108448956,-0.654088465,0.1407919636,0.1084489557,7.0,0.0127590224,0.1,0.1321538626,-0.177160334,0.0131721802,0.2446572568,0.1285219619,0.1702291711,0.6449664038,0.0,2.2098128371,1.9322406683,5.0072188392,18.538139903,0.8836992979,0.0,0.0,0.0,0.0,0.0,2.2442064682,5.0,0.0121607959,-0.003452255,-0.107650507,-0.47959719,0.2724928954,0.0180642983,24.809511509,0.1673743502,12.951623098,-0.001788846,0.0344220518,0.0507123489,0.016608051,0.2450017147,0.0209033582,1.0,0.0,-0.736590038,0.0043668123,6.0,12.797465301,0.603218898,0.0,0.0436893217,0.0148575306,0.0142739075,1.1159366762,2.4276308109,1.2055866e-08,4.1247e-08,1.2157445491,1.4780348086,0.2050191548,0.0403888287,-0.384700312,-0.052387018
62818,0.4196777764,0.0804284389,24.494073612,0.0,0.2134457352,0.7679185161,0.2086318384,0.0948293196,0.5794278688,0.0,-0.107055324,-0.048081396,-0.362099644,0.1095515479,0.0480813958,11.0,0.0007272754,0.0584396322,0.0412381449,0.2041754461,-0.012358914,0.0673839185,0.04990101,0.2370776593,0.5246465479,1.0,0.8409448112,0.7794243118,42.846787274,23.29988466,0.5154582114,0.0,0.0,1.0,0.0,0.0,0.9623106635,5.0,-0.001166354,-0.033082728,-0.183788348,0.2443743135,0.7625473489,0.114308099,294.65960973,0.1308182914,12.593878578,-0.001233508,0.0363503907,0.0543814114,0.0014199305,0.0283079509,0.2236313841,2.0,-0.005818182,-0.362884161,0.0140853124,7.0,9.5340258482,0.0344771041,0.0,0.0305343512,0.0123248942,0.0113534543,0.9872304275,0.0777519621,5.542454e-07,1.1052644491,1.0949728275,1.1989654929,0.0233598418,0.0361057986,-0.548595871,-0.163931953
49402,0.2282700856,0.0625838753,3.5450497579,0.0,0.5915652052,0.8441673296,0.1909521541,0.0844231954,0.4926918671,0.0124674055,-0.009851098,-0.043659314,-0.565421539,0.0979701465,0.0436593137,15.0,0.0038715138,0.0421987231,0.0829076503,0.059502291,-0.012240809,0.0709649919,0.1055846506,0.415765554,0.5669236074,1.0,1.6035056379,1.526511087,5.486964403,16.333816206,0.1679056577,0.0,0.0,1.0,0.0,0.0,2.051176235,4.0,-0.025664141,-0.049323637,-0.375196038,1.1421795009,0.9245383521,0.1027266975,916.00460973,0.1308182914,13.239668521,0.0017039875,0.0189631331,0.0724720862,0.0180674746,0.1824297257,0.159752971,0.0,-0.006744186,-0.243554848,-0.002627643,7.0,13.489378675,1.1333663244,0.0,0.0357142873,0.0281390647,0.0335854093,0.7401469202,5.1814696978,6.826751e-09,1.9948541e-08,1.5130478626,2.2893138347,0.1511909602,0.0521452169,-0.742400346,-0.163931953
20651,0.1472325445,0.0322315666,3.0285127737,0.0,0.4091531391,1.6192450616,0.1654471545,0.1260291324,1.4946168461,0.3210179563,-0.12512546,-0.138516533,-2.257281553,0.1049872873,0.1385165326,7.0,0.0,-0.166666667,0.0954800466,0.0948702905,0.100062,0.625,0.0145661811,-3.343411295,0.6911234533,0.0,1.3603941811,1.3603941811,9.4425182482,6.3065204144,0.1520342612,0.0,0.0,1.0,0.0,0.0,-4.37829912,7.0,-0.402414102,-0.225553788,0.3073044392,-0.923437634,1.9825651677,0.2188201249,-61.08393699,0.1327749211,8.0695379658,0.0449117772,0.0008522727,0.0033407572,0.2030901623,0.3082114736,0.0164117711,0.0,0.2010561314,1.0238061866,-0.200000003,4.0,3.4965075615,0.0428971902,0.0,0.2727272809,0.1606217683,0.3026049973,1.4465349478,0.2827172541,0.0002344322,12.157895557,1.1139834994,1.2409592369,3.2701192041,0.1907371247,0.5454545179,-0.025622023
25320,0.2345927241,0.0017281475,29.078664174,0.0153554479,0.2768861658,0.7482614803,0.1390311252,0.0893450798,0.506981383,0.0041847813,0.2454162464,-0.091862577,-26.44274809,0.0474251163,0.0918625774,15.0,0.0401235796,0.1451362913,0.1649653926,0.0600157109,-0.041714717,0.114176295,0.0428302305,-0.061583113,0.4583665217,0.0,1.2998133268,0.6375294213,38.559483345,10.542936803,0.0998890122,0.0,0.0,1.0,0.0,0.0,0.9141952507,4.0,0.3148091068,-0.099130082,-0.372137612,-0.4681271,5.9996032361,4.86268e-05,6054.6773502,0.0360026956,15.630140676,-0.023132757,-0.049293635,-0.096928362,0.0205662744,0.0374100354,0.0208655137,0.0,-0.000598291,-0.232254069,-0.045113689,6.0,14.932944969,0.3781094911,0.0,0.0265957452,0.0143349711,0.0194908452,0.6047616248,0.538228255,2.8613737e-09,1.3866835e-07,0.8163412039,0.6664129611,0.1016522965,0.0475602794,-0.608585578,0.0954636196
40352,-0.643985979,0.0225803029,-1.840484601,0.0,6.6949137452,8.7713004121,0.0898411801,0.1894824308,0.552515461,0.0207152975,0.1567814501,0.1550016434,11.974282297,-0.840620248,0.1550016434,15.0,0.0141301048,0.0571428571,0.0744629257,-0.500598384,0.0155752777,0.075746556,0.0508518074,-0.080689514,0.5878962831,0.0,2.7656583914,1.628363529,104.70785047,3.8620845365,0.0243366624,0.0,1.0,1.0,0.0,0.0,-3.304442832,3.0,0.0085803209,-0.015761294,-1.27679386,-0.73826454,1.3296450501,-0.84264601,-1538.402453,0.1209573895,12.101579809,8.97332e-05,-0.00377329,0.0355741819,0.091581083,0.0138440377,0.0331446428,0.0,-0.00011564,-0.387914596,0.0003557689,0.0,11.060889447,0.4256060975,0.0,0.1627907008,0.0639306181,0.0551030417,0.6523093641,0.9183248659,2.4311291e-07,8.7275944e-08,1.7244210338,2.9736279017,0.1030252246,0.0477536041,-0.91200249,-0.048738726
21726,0.439655542,0.0844948401,14.899798006,0.0304384154,0.2467075563,1.0148431245,0.2064931235,0.0570230701,0.5655586901,1.0003331113,-0.045145019,-0.009854727,-0.077892031,0.0910763148,0.0098547268,15.0,0.0594210755,0.1355932203,0.1984319023,0.0196652024,0.0165005495,0.1556847876,0.1947637791,0.1245416497,0.5968094982,0.0,2.3130913183,1.192139374,43.07467732,5.6534102368,0.5088088992,0.0,0.0,1.0,0.0,1.0,0.9199229601,7.0,0.4657679551,-0.012291069,1.5521611425,5.5955618357,0.2992817753,0.62609406,-210.0279639,0.035233952,11.57673325,0.0026629386,0.0299739051,0.0478880948,0.0424760366,0.016677693,-0.017420342,1.0,0.0,-0.532393091,-0.01203313,6.0,10.958548431,0.3827921177,0.0,0.0318840593,0.0164746439,0.0274429996,1.2725978626,1.1966439719,6.6670015e-07,1.2061289e-07,0.9769169427,0.9543667129,0.0282173492,0.0439211938,0.0898570507,-0.081647927
21742,0.5349807937,0.0529067991,3.4157139776,0.0,0.6802883056,2.9068573658,0.0820407002,0.1797262955,0.6444835544,0.0,0.2133963074,-0.089452331,-1.898194227,0.1533341796,0.0894523306,6.0,0.0025998131,0.3882272103,0.1332918825,0.0776430458,0.0127021443,0.0658599594,0.2967590699,0.1395333932,0.5452097408,0.0,1.0689726381,0.4106005851,55.567155594,87.801408771,0.1860329777,0.0,0.0,1.0,1.0,0.0,1.3467984874,4.0,-0.010563855,0.2680849638,-10.34615214,0.0858727418,-0.852025083,27.149561348,-770.0588011,0.0604174244,11.652019793,-0.004375568,0.0147944561,0.0336070645,0.2709176088,0.0420261175,-0.018485075,1.0,0.0014285714,-0.199575103,0.0133333337,4.0,12.01936649,1.1379768672,0.0,0.0799999982,0.0263028676,0.0278752484,1.4074205291,3.0882050008,1.4471744e-07,4.2121048e-08,0.8791959531,0.772985524,0.0540281872,0.0488489225,0.2421276508,0.0391521322
11267,0.557785235,-0.061182414,-1.859139387,0.0177905234,1.0155461716,3.5381604958,1.00354e-05,0.0107076395,0.7663902881,0.0005462988,0.1188924537,-0.075542828,-1.932325235,0.0570419085,0.0755428278,9.0,0.0145852413,0.0,0.1219023069,0.1133851049,-0.046842171,0.1238323691,0.036585247,-0.14058374,0.5838592678,0.0,2.24432881,1.2485120566,57.051846417,7.756516824,0.0055834641,0.0,0.0,0.0,0.0,0.0,1.769354801,4.0,-0.00661736,-0.065578508,0.1250732667,-0.291737795,0.2407412092,0.0311945706,-273.3577708,0.1063195634,9.9828935191,0.0020229327,5.5004e-05,0.0001599403,0.0776099163,0.0409065382,0.0177956478,0.0,-0.006000001,-0.600193971,0.0301668793,3.0,9.5998793295,0.4930715513,0.0,0.2222222239,0.1115961224,0.1441634608,1.5283704327,1.9802332817,3.19065e-05,6.772708e-08,0.9710058124,0.9428522877,0.1908931094,0.075259897,-0.866933761,-0.003426571
26841,0.6161273659,0.0430092912,-0.053632963,0.0,2.2509891438,3.7267011287,0.0895444648,0.0551190483,0.3600097576,0.044361801,0.0434319687,-0.123777818,-8.035842294,0.3886251725,0.1237778183,15.0,0.0104399578,0.1,0.1238122687,-0.025620975,0.0170006459,0.0827728919,0.0586646849,0.1001679099,0.5751485787,0.0,3.9310118265,2.9160160779,5.0621911383,9.0992923818,0.0474884951,0.0,0.0,1.0,1.0,0.0,1.4396762917,7.0,0.3808389916,-0.144266374,0.00939703,-0.8217182,-0.560213979,0.341248683,-1460.824446,0.0360026956,10.719123347,0.0054801359,-0.00281397,-0.014099838,0.2203493937,0.2567678734,-0.068782189,0.0,-0.004717148,0.6363969914,-0.034190532,3.0,11.462571203,1.3030535,0.0,0.2093023211,0.0548112374,0.0397742404,1.323353093,8.9532813851,3.3420968e-07,2.1475023e-08,1.1378762624,1.2947623886,-0.029646817,0.0450930514,-0.253023091,0.0954636196
48047,0.4363771619,0.023988636,-7.758879391,0.0282264105,2.5944019513,5.4390598148,0.0458041899,0.331528392,0.5860856735,0.0080294335,0.3837111531,-0.02365611,-2.747696899,0.0899021367,0.0236561098,15.0,0.0273218489,0.110821382,0.3154899158,-0.146720202,-0.125961088,0.0736001962,0.3110860642,-0.011022111,0.3935098766,0.0,1.1671160953,0.4825122344,90.804692372,39.451065607,0.0655023127,0.0,0.0,1.0,1.0,0.0,2.8135094049,4.0,-0.014078373,-0.009320864,-10.44475577,-0.424963137,-8.456472672,27.109394441,-260.4364261,0.0604174244,11.598736121,-0.000777864,0.0037204026,0.0201325232,0.4139684288,0.0233651662,-0.107534776,1.0,-0.009746696,-0.209264655,-0.050154169,3.0,11.65872134,1.6821157611,0.0,0.200000003,0.0826508892,0.1105939659,0.6747365599,4.6719508177,9.491258e-08,1.7026551e-08,1.4815046272,2.1948559606,-0.031758026,0.0663680566,-0.486618368,0.0391521322
