firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,acc,pctacc,cfp,absacc,age,chinv,hire,sgr,pchgm_pchsale,depr,pchdepr,invest,egr,tang,sin,currat,pchcurrat,quick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chempia,bm_ia,pchcapx_ia,tb,cfp_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17,mom18,mom19,mom20,mom21,mom22,mom23,mom24,mom25,mom26,mom27,mom28,mom29,mom30,mom31,mom32,mom33,mom34,mom35,mom36,mom37,mom38,mom39,mom40,mom41,mom42,mom43,mom44,mom45,mom46,mom47,mom48
41320,0.6562613061,-0.029749403,1.7962512319,0.0215781749,0.2517964901,1.3850559495,0.0361293715,-0.030159102,0.4945250351,0.0623719978,0.0942498096,-0.117827321,-3.652430044,0.0789082093,0.1178273212,14.0,-0.000760176,-0.061368209,-0.001516085,-0.093611923,0.1606265356,0.3469369952,-0.077562003,-0.070697357,0.5112459048,0.0,3.3864938608,-0.186278624,1.890313779,18.481438176,6.9060622611,0.0191835621,0.0,0.0,1.0,0.0,0.0,0.649056955,4.0,0.306970764,-0.165969993,0.0754340927,1.6098522336,0.28412691,0.0691513281,-366.5589044,0.0653410158,10.787750838,-0.037593985,-0.079359148,-0.100416679,-0.003242203,0.0825311814,-0.19695332,0.0,-0.100267316,0.4341736695,-0.014492754,4.0,9.3544407159,0.2301888871,0.0,0.0454545468,0.0214246254,0.0135238301,1.4512447252,5.8835831328,1.2138894e-06,5.7239544e-08,1.0377612159,1.0769483413,0.0451356445,0.0402605333,0.2020674635,0.0312332448,0.0,0.0666666666666666,-0.0303030303030302,-0.1111111111111111,-0.1111111111111111,-0.1578947368421053,-0.2380952380952381,-0.0153846153846153,-0.0857142857142857,-0.3725490196078431,-0.36,-0.2470588235294117,-0.2380952380952381,-0.2558139534883721,-0.2808988764044944,-0.2727272727272727,-0.2808988764044944,-0.1688311688311687,-0.0857142857142857,-0.189873417721519,-0.1999999999999999,-0.2195121951219512,-0.2289156626506023,-0.2888888888888888,-0.3118279569892472,-0.3402061855670103,-0.3333333333333333,-0.3333333333333333,-0.2888888888888888,-0.4621848739495798,-0.3846153846153846,-0.3333333333333333,-0.3663366336633663,-0.3043478260869565,-0.3191489361702128,-0.3333333333333333,-0.3263157894736842,-0.2727272727272727,-0.2470588235294117,-0.2098765432098766,-0.2470588235294117,-0.2967032967032966,-0.2195121951219512,-0.2195121951219512,-0.3333333333333333,-0.2888888888888888,-0.2558139534883721,-0.0985915492957746
68428,0.4082919276,0.1310065212,-0.256835742,0.0331759904,0.7453235573,0.5093839361,0.204599232,0.1312243729,0.2415275453,0.5060124839,0.0430956228,0.0348763623,0.2893008884,0.0931062183,0.0348763623,10.0,0.0,0.0769230769,0.406740688,-0.104188811,0.1751724138,1.4687342043,0.0031124684,0.3375075347,0.506930437,0.0,2.0238808434,0.0584175769,2.0238808434,1.0100979695,5.6507960808,0.186682296,0.0,0.0,1.0,0.0,0.0,0.8068716094,5.0,-0.268856261,-0.200605121,-0.094011691,-1.140144727,-1.10519376,-0.38360128,-179.0698589,0.1529638306,12.024694643,-0.009198022,0.0228182908,0.0587595529,-0.021914103,0.2031995105,0.0011066292,0.0,-0.013549713,1.4714839453,0.0580836125,4.0,12.330060282,1.5308933367,0.0,0.055555556,0.0388539599,0.050326762,0.6667819405,7.1054396353,2.1367644e-08,1.6558077e-08,1.3908780127,1.9345416463,0.086955953,0.0778306141,-0.13024882,0.0439115591,-0.1090909090909091,-0.1551724137931034,-0.1694915254237288,-0.1551724137931034,-0.1090909090909091,-0.1090909090909091,-0.1551724137931034,-0.1090909090909091,-0.0754716981132075,-0.4842105263157894,-0.7183908045977012,-0.7365591397849462,-0.6993865030674846,-0.7447916666666667,-0.8682795698924731,-0.8775,-0.8675675675675676,-0.8355704697986577,-0.7966804979253113,-0.810077519379845,-0.7991803278688525,-0.7609756097560976,-0.8122605363984674,-0.7896995708154506,-0.7655502392344498,-0.7537688442211055,-0.7336956521739131,-0.7407407407407407,-0.7752293577981652,-0.755,-0.755,-0.7336956521739131,-0.6689189189189189,-0.6643835616438356,-0.7083333333333333,-0.6956521739130435,-0.6474820143884892,-0.6643835616438356,-0.5775862068965517,-0.7151162790697674,-0.6524822695035462,-0.6111111111111112,-0.5333333333333333,-0.5504587155963303,-0.5148514851485149,-0.4895833333333333,-0.3466666666666667,-0.125
39773,0.470809092,0.027208184,2.5322442178,0.0260503889,0.1145059316,1.0044368361,0.1456428768,0.0288106521,0.5183882315,0.0,0.113022508,0.0028659454,0.0607902736,0.025554191,0.0028659454,14.0,-0.010317403,-0.055555556,-0.120011593,-0.098475434,0.0611298695,-0.048749602,0.0489286856,0.0102211023,0.6198740251,0.0,2.4457689725,-0.173505404,2.1526192075,6.1335218665,93.57164869,0.4349083162,0.0,0.0,0.0,0.0,0.0,0.6328210952,1.0,0.0048112433,-0.212250312,0.0943822356,0.391661155,1.4723461673,0.2051079595,-136.4181046,0.4569767365,11.273547724,-0.004382587,0.0482649486,0.0600035131,-0.038953008,0.2957882587,-0.002113663,1.0,-0.007047648,0.257852447,0.0098991059,3.0,10.069764412,0.3560523048,0.0,0.0862068981,0.034660535,0.0402343968,0.9915227261,2.8310035534,2.1158472e-07,3.8500945e-08,1.1091515754,1.2302172172,0.0438572057,0.0354514486,0.2357581866,-0.010565541,-0.0560747663551401,-0.0098039215686274,-0.0471698113207547,-0.0560747663551401,0.0202020202020201,0.0,0.0520833333333332,0.188235294117647,0.0306122448979591,-0.2627737226277372,-0.2733812949640287,-0.2348484848484848,-0.2681159420289855,-0.3221476510067114,-0.3082191780821918,-0.2887323943661971,-0.2518518518518519,-0.1984126984126983,-0.1652892561983471,-0.1854838709677418,-0.2170542635658915,-0.1293103448275862,-0.1583333333333333,-0.2170542635658915,-0.2573529411764705,-0.1583333333333333,-0.1512605042016807,-0.5738396624472574,-0.5791666666666666,-0.60546875,-0.5720338983050848,-0.5646551724137931,-0.5608695652173913,-0.5120772946859904,-0.5,-0.5324074074074074,-0.4195402298850574,-0.36875,-0.3525641025641025,-0.3607594936708861,-0.4261363636363636,-0.4127906976744185,-0.3129251700680272,-0.3441558441558441,-0.3525641025641025,-0.3483870967741935,-0.3988095238095238,-0.3355263157894737
51625,0.5296006011,0.0591352634,7.0983617147,0.0173973259,0.5221488613,0.5029030346,0.0408960978,0.3096234213,0.1883415507,0.0568584704,0.4608756823,0.0485859595,0.7619760008,0.0140756119,0.0485859595,14.0,0.009184611,0.1893467337,0.3967778146,-0.045814237,0.046678327,0.2169775856,0.1262401495,0.1883213082,0.339066059,0.0,3.1759197957,0.0211920404,2.2802894164,12.82082997,6.0505181783,0.1798985941,0.0,0.0,1.0,1.0,0.0,0.2889354153,3.0,-2.526426777,-4.492512126,0.0916290406,-1.995377942,-0.379844262,38.114287614,757.81591503,0.1607573246,13.629576986,-0.000112875,0.0130669533,0.0259500482,0.0098634793,0.0299279374,-0.104418051,0.0,0.0003142495,1.3937109074,0.0647549536,2.0,13.35293527,0.7533851737,0.0,0.0205479451,0.0142796681,0.0298555394,0.4235654272,1.3746918504,5.039848e-09,3.5842955e-08,0.7724436792,0.5966692376,-0.027194277,0.0412576924,0.3259944417,-0.039946833,-0.036144578313253,-0.1111111111111111,-0.1061452513966481,-0.1443850267379679,-0.2118226600985221,-0.1709844559585492,-0.0857142857142857,0.0666666666666666,-0.1160220994475138,-0.3133047210300429,-0.3333333333333333,-0.2792792792792793,-0.1919191919191919,-0.2694063926940639,-0.2694063926940639,-0.2888888888888888,-0.3220338983050848,-0.5375722543352601,-0.4612794612794613,-0.4244604316546763,-0.4366197183098591,-0.3798449612403101,-0.3916349809885932,-0.3822393822393822,-0.4444444444444444,-0.377431906614786,-0.3700787401574803,-0.3469387755102041,-0.3822393822393822,-0.2857142857142857,-0.36,-0.3388429752066115,-0.5076923076923077,-0.4444444444444444,-0.4754098360655737,-0.4871794871794872,-0.4788273615635179,-0.4265232974910394,-0.3846153846153846,-0.4285714285714286,-0.416058394160584,-0.4095940959409594,-0.3103448275862068,-0.3548387096774194,-0.3388429752066115,-0.553072625698324,-0.550561797752809,-0.528023598820059
36409,1.1788617886,0.0726924916,-3.619708029,0.0,0.6618842659,2.6467399968,0.0264321509,0.1572459411,0.6702746041,0.0160349854,0.363546798,0.2046922184,4.8311403509,-0.278495138,0.2046922184,13.0,0.0033449477,0.0,-0.091093228,-0.028327443,0.2385752688,0.1494990225,0.036580477,0.0666378191,0.5968102537,0.0,2.7889093137,-0.155549371,1.6112132353,12.118978102,4.5264449291,0.2253716826,0.0,0.0,0.0,0.0,1.0,0.954709361,2.0,-0.006742241,-0.080800534,0.4082090563,-0.461330424,-2.548549272,-0.051116387,-1226.072394,0.0943704929,9.18136846,0.0052412796,0.0077445751,0.0160679097,0.1816383669,0.0528385997,0.0044749515,1.0,0.0080232898,-0.840909091,-0.004784467,1.0,6.3159229414,0.3036824486,0.0,0.0088495575,0.005145509,0.0188404105,0.6765512214,0.2309175943,1.32657e-06,16.000000908,1.4040642259,1.9713963506,0.0620776206,0.0537034776,0.0921396491,0.1515275179,-0.0096153846153845,-0.0803571428571429,-0.0462962962962962,-0.0462962962962962,-0.0636363636363636,-0.0096153846153845,0.0957446808510638,0.3376623376623375,0.4305555555555556,-0.019047619047619,-0.134453781512605,-0.1693548387096773,-0.1557377049180327,-0.225563909774436,-0.2642857142857142,-0.2896551724137931,-0.3397435897435897,-0.2426470588235294,-0.237037037037037,-0.3087248322147651,-0.2481751824817518,-0.304054054054054,-0.3311688311688312,-0.2847222222222222,-0.4147727272727273,-0.4277777777777778,-0.3869047619047618,-0.2536231884057971,0.0842105263157895,0.1195652173913044,0.2261904761904762,0.2560975609756097,0.4109589041095891,0.5606060606060606,0.3918918918918919,0.3205128205128205,0.2875000000000001,0.3205128205128205,0.3733333333333333,0.3205128205128205,0.271604938271605,0.2261904761904762,0.4507042253521127,0.3918918918918919,0.4109589041095891,0.5846153846153845,0.1839080459770115,0.5373134328358209
70106,0.7954914989,-0.055081599,-56.07271815,0.0216391995,2.509223759,0.6481321637,0.0390870466,0.6234998274,0.2005818254,-0.037436358,1.2721439607,0.425453698,20.624271137,-1.191099424,0.425453698,7.0,0.0,0.316,0.1261160714,-0.101276045,0.1213884847,-0.0506709,0.0428184015,-0.145742617,0.6872059333,0.0,1.2094641672,-0.246224103,1.2094641672,16.192577733,0.2232254585,-0.011021181,0.0,0.0,1.0,0.0,0.0,0.3934899763,0.0,-0.519299704,0.038471802,0.2931878805,-0.110637996,-0.105720464,-1.667806922,-346.6389839,0.1529638306,10.784876232,-0.00039637,0.0054789195,0.0227611093,0.0166095207,0.012953261,0.278228972,1.0,0.0015329091,-0.395075301,0.0006410256,2.0,11.045787725,1.1883089987,0.0,0.0877192989,0.0322993019,0.0407921567,0.8785560618,3.9228765651,2.1159702e-07,2.3888883e-08,0.9204244173,0.8471811079,0.1283250313,0.0659028686,-0.46853833,0.0439115591,0.5,0.3269230769230768,0.1129032258064515,0.0147058823529411,0.0454545454545454,0.0952380952380953,0.3018867924528301,0.1311475409836064,-0.1585365853658537,-0.3365384615384615,-0.2659574468085106,-0.3168316831683168,-0.2886597938144329,-0.2659574468085106,-0.31,-0.2886597938144329,-0.2333333333333332,-0.425,-0.3428571428571428,-0.4,-0.4651162790697675,-0.4692307692307692,-0.5106382978723405,-0.5071428571428571,-0.5306122448979591,-0.5306122448979591,-0.5460526315789473,-0.6270270270270271,-0.6270270270270271,-0.551948051948052,-0.543046357615894,-0.543046357615894,-0.4812030075187969,-0.4390243902439024,-0.5,-0.4888888888888889,-0.3783783783783784,-0.4051724137931034,-0.3947368421052631,-0.4152542372881356,-0.4523809523809523,-0.4566929133858267,-0.3669724770642202,-0.3551401869158879,-0.3300970873786407,-0.4344262295081967,-0.3365384615384615,-0.3490566037735849
38949,1.1662210339,0.1607843137,-0.478575466,0.0409090909,0.2110516934,1.9918003565,0.2100484262,0.1025256849,0.316923516,0.0,0.0404217926,0.0551766263,0.4506651885,0.0883244207,0.0551766263,13.0,0.0261970206,0.2037037037,0.1033325105,0.8457679722,0.2101313321,0.0167378233,0.0318921233,0.1145655877,0.8178058629,0.0,6.3197434723,0.0797706689,5.5996335318,2.526625212,6.7639225182,0.8733850129,0.0,0.0,0.0,0.0,0.0,0.3783645656,5.0,0.0303996627,0.144069028,0.2575962977,-10.0869842,0.5158869224,-15.67026603,-72.21662622,0.1338282493,9.4330838433,-0.021109441,0.0048336651,0.005401112,-0.046240409,0.4696003401,-0.002076154,0.0,-0.022915601,-0.923497268,-0.014331502,3.0,7.9402277651,0.1307189542,0.0,0.0192307699,0.0110636669,0.0119367552,1.0371530942,0.4662780867,4.409277e-06,8.8421056482,1.1998672251,1.4396813579,0.158136107,0.0413262444,0.0309301569,-0.004605871,-0.0170940170940171,0.0454545454545454,-0.0416666666666666,-0.0336134453781512,0.0087719298245614,0.0087719298245614,0.2365591397849462,0.2637362637362637,0.3068181818181819,-0.1353383458646616,-0.1666666666666666,-0.065040650406504,-0.0725806451612903,-0.0416666666666666,-0.0086206896551723,-0.0170940170940171,0.0454545454545454,0.1057692307692308,0.1855670103092783,0.1057692307692308,0.0747663551401869,0.1979166666666667,0.1499999999999999,0.1057692307692308,-0.065040650406504,0.0747663551401869,0.1165048543689319,-0.049586776859504,0.1165048543689319,-0.0573770491803278,-0.0573770491803278,0.1386138613861385,0.2365591397849462,0.2365591397849462,0.1979166666666667,0.1734693877551021,0.1979166666666667,0.1855670103092783,0.1616161616161615,0.25,0.1979166666666667,0.3529411764705883,0.3855421686746987,0.1499999999999999,0.1499999999999999,0.1165048543689319,0.2365591397849462,0.3372093023255813
70376,0.3971166831,0.0650849363,28.378098153,0.0076943873,0.1467673693,0.9098550276,0.1923055717,0.1066662729,0.4043233577,0.0015173251,-0.030465747,0.0770343521,0.612716177,0.025206343,0.0770343521,13.0,0.0131479166,0.0683760684,0.1074293754,0.0317328974,0.0914742733,0.0057209695,0.1704829208,0.1677071895,0.5101966354,0.0,1.1401877563,-0.109393822,0.4826631178,52.422337109,59.420113754,0.6921303161,0.0,0.0,1.0,0.0,0.0,0.5717533941,5.0,-0.047565336,-0.046939262,-0.327394205,0.1311778728,0.7086631835,0.154103399,571.05162178,0.0802676689,12.639834838,-0.004098055,0.0332762343,0.0434754883,0.0424365462,0.072305779,-0.049186062,3.0,0.0,1.8513222468,0.0188197754,6.0,12.780774071,0.6442960913,0.0,0.0151515156,0.0134132866,0.0235805805,0.5826312463,1.0113975024,2.9414538e-08,8.5927866e-08,0.9588165493,0.9193291753,0.0650080983,0.0344719551,0.102187906,0.0066844554,-0.5539906103286385,-0.525,-0.5202020202020202,-0.5226130653266332,-0.4751381215469613,-0.4662921348314607,-0.4508670520231214,-0.3624161073825503,-0.4311377245508981,-0.5814977973568283,-0.602510460251046,-0.6090534979423868,-0.6008403361344538,-0.5642201834862386,-0.572072072072072,-0.6259842519685039,-0.5851528384279476,-0.5560747663551402,-0.5226130653266332,-0.5601851851851851,-0.5601851851851851,-0.5202020202020202,-0.594017094017094,-0.6008403361344538,-0.6895424836601307,-0.6822742474916388,-0.6666666666666667,-0.6570397111913358,-0.602510460251046,-0.5662100456621004,-0.597457627118644,-0.5796460176991151,-0.527363184079602,-0.5454545454545454,-0.5796460176991151,-0.5622119815668203,-0.6058091286307055,-0.6169354838709677,-0.6122448979591837,-0.5739910313901345,-0.5297029702970297,-0.5601851851851851,-0.6274509803921569,-0.5991561181434599,-0.6387832699619772,-0.6346153846153846,-0.6169354838709677,-0.572072072072072
70835,0.4245569062,0.0641969183,9.0076634877,0.0,0.2422510268,1.0023326167,0.1602057375,-0.061864066,0.3785283895,-0.036233556,-0.224210793,0.0645590516,0.6926792615,0.0197290444,0.0645590516,6.0,0.0019808914,0.1951219512,0.2064455126,-0.073863492,0.1002446567,0.1926901149,0.097318836,0.0653455759,0.4451942396,0.0,0.8525286448,-0.503601202,0.72105887,24.770861717,34.831058429,0.3858255974,0.0,0.0,0.0,0.0,0.0,0.6504124086,4.0,-0.044571431,0.0798066205,-0.299953982,-0.258855629,-0.228006252,0.1486261004,103.45849678,0.0802676689,12.618970065,0.0026950233,0.0273550734,0.0429638046,0.0280430564,0.1080670895,0.0095066687,0.0,0.0027803664,-0.835997359,0.0233100243,6.0,11.540562519,0.3892561491,0.0,0.0489510484,0.0262814881,0.0274480147,1.4402066564,7.7776840241,1.3769073e-07,3.6814905e-08,1.2390719518,1.5352993018,0.2571966824,0.0482114172,0.0136275295,0.0066844554,-0.0909090909090909,0.0447761194029849,0.0071942446043165,0.0294117647058822,0.0447761194029849,0.09375,-0.0140845070422535,0.2962962962962963,0.2727272727272727,-0.1025641025641025,-0.1666666666666666,-0.0909090909090909,-0.0728476821192053,-0.1025641025641025,-0.1666666666666666,-0.1999999999999999,-0.054054054054054,0.0606060606060605,0.1290322580645162,0.0447761194029849,0.0294117647058822,0.1864406779661016,-0.3457943925233645,-0.2391304347826086,-0.3636363636363636,-0.2783505154639175,-0.2708333333333333,-0.1860465116279069,-0.0666666666666666,0.0606060606060605,0.0769230769230768,0.1111111111111111,0.25,0.1864406779661016,0.0769230769230768,0.0852713178294573,-0.2708333333333333,-0.2391304347826086,-0.1463414634146341,-0.0666666666666666,-0.0909090909090909,-0.0909090909090909,0.1666666666666667,0.1666666666666667,0.0294117647058822,0.0447761194029849,-0.0410958904109589,0.4285714285714286
70923,0.3604430962,0.1530428388,-3.129059829,0.0,0.8283232212,8.4236808237,0.2553923711,0.0039033443,0.832202207,-0.120756547,-0.046588649,-0.069342661,-0.544209515,0.2363302078,0.0693426607,13.0,0.0246679244,-0.127659574,-0.124506756,0.2488915665,0.1850590956,0.1154500394,0.0707663285,0.1432195236,0.511772653,0.0,1.3967619158,0.0237550155,0.6524662378,783.18632479,33.145048108,0.2739893724,0.0,0.0,1.0,0.0,0.0,3.0279616293,7.0,0.6402174034,-0.213465259,-0.22926552,-0.649334758,0.3776625688,0.1290794308,-835.7160031,0.0340268589,11.465086723,0.008416081,0.0150255901,0.0501670535,-0.364298698,0.0061304221,0.0156929452,0.0,0.014020084,0.606425258,-0.027586207,3.0,10.729306381,0.6190201452,0.0,0.0384615399,0.027325116,0.0391539182,1.1489256929,2.5840728495,2.9403131e-07,5.403259e-08,1.0509043981,1.1044000539,0.1867706323,0.0518599023,-0.641622792,0.2157443923,0.1044776119402985,0.1384615384615384,0.2333333333333334,0.3962264150943395,0.5257731958762886,0.510204081632653,0.5913978494623655,0.8500000000000001,1.2769230769230768,0.7619047619047619,0.9473684210526316,0.8974358974358974,0.7411764705882353,1.0,0.8048780487804879,0.5416666666666667,0.48,0.5578947368421052,1.084507042253521,0.8048780487804879,0.8159509202453987,0.1127819548872179,-0.0067114093959731,0.6263736263736264,0.4509803921568627,0.4368932038834952,0.5257731958762886,0.510204081632653,0.6444444444444444,0.7411764705882353,0.9473684210526316,0.922077922077922,1.2424242424242422,1.1449275362318845,1.5084745762711864,2.148936170212766,2.654320987654321,3.0,3.5538461538461537,3.8524590163934422,3.169014084507042,3.625,3.8524590163934422,3.774193548387097,3.8524590163934422,4.285714285714286,4.016949152542373,4.481481481481482
42585,0.3370397613,0.0615063544,7.5573567924,0.0146813812,0.1202238111,0.84512743,0.2487300055,0.1122049819,0.7519951332,0.0017687075,-0.01374487,0.0566558376,0.3999562746,0.036906502,0.0566558376,14.0,0.0251101745,0.0714285714,0.0901329689,0.0369271004,0.1270399941,-0.003558956,0.112361976,0.1652874119,0.5848092339,0.0,2.8589434089,0.0555100157,1.5396081294,11.591051603,12.67168031,0.6604094236,0.0,0.0,0.0,0.0,0.0,1.059583806,5.0,0.6418125995,-0.014377113,-0.252668855,-0.237697705,0.5302099807,-0.070344275,-572.6645031,0.0340268589,12.9851733,0.0024922352,0.0430524923,0.058409537,0.0274989084,0.0623139179,0.0413423352,2.0,0.0028453208,-0.376068376,0.0176411485,5.0,11.255695,0.1656925377,0.0,0.0189075638,0.0073491396,0.0076405248,0.8783716089,0.8697719932,2.2607927e-08,1.1879706e-07,0.731398423,0.5349436532,0.2910213077,0.0280369646,-0.044278363,0.2157443923,-0.0203619909502262,0.0771144278606965,0.0717821782178218,0.098984771573604,0.0458937198067632,0.1394736842105264,0.0638820638820638,0.2027777777777777,0.163978494623656,-0.0525164113785557,-0.0688172043010753,0.0458937198067632,0.0798004987531171,0.2094972067039107,0.1515957446808511,0.1102564102564103,0.1577540106951871,0.2735294117647058,0.2027777777777777,0.2886904761904763,0.2964071856287424,0.4433333333333333,0.3282208588957056,0.3659305993690851,0.2162921348314606,0.2197183098591548,0.2772861356932152,0.2550724637681159,0.28486646884273,0.1455026455026455,0.1394736842105264,-0.4100817438692098,-0.3244929797191888,-0.2759197324414716,-0.2547332185886403,-0.2025782688766114,-0.1921641791044775,-0.1799242424242424,0.0,-0.058695652173913,0.0093240093240092,-0.0068807339449541,-0.0159090909090908,0.0906801007556674,0.0509708737864078,0.0962025316455696,0.2514450867052022,0.3659305993690851
36927,0.8743535409,-0.013494757,-12.4472287,0.0020350804,1.7756965952,4.2497814264,0.0424368974,-0.005474213,0.4583959827,0.0338577973,-0.036721044,0.0081167524,1.6237188873,-0.035406448,0.0081167524,14.0,0.0018151078,-0.043478261,-0.002175728,0.0652639537,0.1609820304,0.0215689601,-0.016605112,0.0675721316,0.5156640001,0.0,2.074207563,0.1847276346,0.9099144733,55.708624709,6.3124669836,0.0232570836,0.0,0.0,0.0,0.0,0.0,1.3584869246,5.0,0.3172017018,-0.150041816,0.287119991,58.473762385,0.4833470663,-1.200905443,-891.8659552,0.3114511263,10.872706304,0.0033962205,0.0082418389,0.0242109348,-0.102711017,0.0177838473,-0.000969182,2.0,0.0126706403,-0.25815832,0.0,3.0,6.4204020114,0.0219474884,0.0,0.025641026,0.0122900649,0.0252869407,1.017116108,0.155410427,1.8287394e-06,6.6315800257,0.7204160196,0.5189992413,-0.2544542,0.0560681417,-0.725470419,0.1784940496,-0.0909090909090909,-0.024390243902439,0.0256410256410255,0.0810810810810811,0.2903225806451612,0.3793103448275863,0.5384615384615385,0.5384615384615385,0.6666666666666667,0.1111111111111111,0.3333333333333332,0.2903225806451612,0.3793103448275863,0.2121212121212121,0.3333333333333332,0.25,0.0526315789473683,0.25,0.2121212121212121,0.2903225806451612,0.2121212121212121,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6666666666666667,0.6000000000000001,0.6666666666666667,0.5384615384615385,0.8181818181818181,0.8181818181818181,0.9047619047619048,0.7391304347826086,0.9047619047619048,0.6666666666666667,0.5384615384615385,0.6666666666666667,0.6666666666666667,0.6000000000000001,0.4814814814814814,0.5384615384615385,0.3793103448275863,0.5384615384615385,0.6666666666666667,0.5384615384615385,0.4814814814814814,0.4285714285714286,0.3793103448275863,0.5384615384615385
72961,0.9029322859,0.136908668,-7.397389881,0.0,1.2463702956,3.7429805188,0.0940807526,0.1678818714,0.3763541488,0.0,0.1601493537,0.1391000246,2.0267515924,-0.140571193,0.1391000246,12.0,0.1320510369,0.1279387644,0.3790789299,0.1755930869,0.1999135073,0.2689360888,0.1710210682,0.1787264319,0.5934023542,0.0,1.8439879241,-0.109893781,0.8433023418,31.347544276,5.8476694879,0.1831282292,0.0,0.0,0.0,0.0,0.0,0.8374670936,5.0,0.0643906884,0.0471382301,0.1322795536,-0.375002586,-1.113207335,0.0868075582,-1140.605403,0.0943704929,12.302255172,0.0155677074,0.027866242,0.0629383954,0.272172928,0.0123509526,0.0246610871,1.0,0.002739726,1.4445796207,0.1241316199,2.0,12.631619754,1.4009591629,0.0,0.0530303046,0.0224347878,0.0291837121,1.0289408187,7.4590684446,1.2873761e-08,1.3458659e-08,1.4766738405,2.1805656313,0.0050901469,0.0474577751,-0.041030705,0.1106697476,-0.3047619047619048,-0.284313725490196,-0.27,-0.2395833333333333,-0.1511627906976744,-0.0875,0.0735294117647058,0.2372881355932203,0.2166666666666665,-0.27,-0.1511627906976744,-0.0641025641025641,-0.0201342281879194,-0.0875,0.0138888888888888,0.1967213114754098,0.2586206896551724,0.3773584905660376,0.489795918367347,0.3644859813084111,0.5869565217391304,0.6976744186046511,0.6976744186046511,0.3518518518518518,0.2372881355932203,0.2166666666666665,0.2166666666666665,0.1967213114754098,0.2166666666666665,0.2586206896551724,0.1774193548387097,0.2372881355932203,0.2586206896551724,0.123076923076923,0.0814814814814814,0.1869918699186992,0.3394495412844036,0.3035714285714286,0.3904761904761904,0.2166666666666665,0.1774193548387097,0.2166666666666665,0.5368421052631578,0.6043956043956045,0.6222222222222222,0.6590909090909092,0.5869565217391304,0.8481012658227849
73083,0.9322227595,0.1325075802,-64.99491124,0.0315597013,1.6032710869,3.9943231358,0.1245111859,0.0965853431,0.4657338899,0.0796263345,0.0775451402,-0.020041819,-0.367587177,0.1812156676,0.0200418194,14.0,0.0220984774,0.1374370887,0.1017376139,-0.002617912,0.0805625503,-0.057693039,0.125571525,0.1317754672,0.57751676,0.0,3.0470981799,0.159494636,1.7813676079,432.4551248,5.3126541317,0.1454359651,0.0,0.0,1.0,0.0,0.0,1.2019092198,6.0,0.0117572973,0.095418901,0.1554770168,0.5909168549,0.2054002483,0.2657277157,-1096.997791,0.1255688498,12.174132961,-0.002596904,0.0011042255,0.0031923509,0.0656320771,0.0004328739,-0.025006344,0.0,-0.005437732,0.2553562829,-0.022375227,6.0,11.457624149,0.6256627072,0.0,0.0394736826,0.0186220175,0.0221463241,0.8169259249,4.0634658867,1.9495908e-08,2.2756826e-08,1.3917642503,1.9370077283,0.0279871569,0.0311164326,0.1732284633,0.133218579,0.0303030303030302,0.0793650793650793,0.0303030303030302,0.0,0.0074074074074073,0.2142857142857142,0.431578947368421,0.4782608695652173,0.2142857142857142,-0.2444444444444444,-0.3096446700507614,-0.2648648648648648,-0.2444444444444444,-0.2444444444444444,-0.2648648648648648,-0.2804232804232804,-0.1656441717791411,-0.15,-0.1604938271604938,-0.2183908045977011,-0.2402234636871508,-0.1337579617834394,-0.1807228915662651,-0.1952662721893491,-0.3873873873873874,-0.3703703703703703,-0.423728813559322,-0.3928571428571429,-0.2842105263157894,-0.2953367875647669,-0.1782477341389727,-0.18562874251497,-0.0555555555555555,0.0074074074074073,-0.0144927536231883,-0.0522648083623693,0.0303030303030302,-0.0489510489510489,-0.3846153846153846,-0.3461538461538461,-0.3732718894009217,-0.3131313131313131,-0.3333333333333333,-0.3461538461538461,-0.3461538461538461,-0.2916666666666666,-0.1807228915662651,-0.1052631578947368
