firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,cfp,age,chinv,hire,sgr,pchsale_pchrect,pchgm_pchsale,depr,pchdepr,invest,egr,tang,sin,currat,pchcurrat,quick,pchquick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chempia,bm_ia,pchcapx_ia,tb,cfp_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom
38608,1.4067151423,0.0514102874,-1.934013944,0.0447266428,0.6711915709,2.3745068891,-0.006962922,0.0215913754,0.3189241616,0.0006188119,0.0358040499,0.1527404864,20.0,0.0147473465,0.0455192034,0.0799046874,0.2417364006,0.0490568592,0.1567937913,0.0005880479,0.0769724326,0.0135165054,0.5135613639,0.0,3.3806611483,-0.023284632,2.6448041335,-0.063133959,4.1601970496,14.002265108,0.198420648,0.0,0.0,0.0,0.0,0.0,0.4732105298,5.0,0.8541003971,-0.029045168,0.6987143652,-0.398231132,-0.571284519,0.2645834569,-2529.471747,0.0383318972,11.053806384,-0.002738091,0.0110793529,0.0164803857,0.0731974326,0.2712938822,-0.018083724,2.0,-0.015963924,0.5320252195,0.0186431557,4.0,8.541690663,0.0956439394,0.0,0.0621387288,0.0250953918,0.0375305568,1.1537859935,0.9705951811,1.2645954e-06,13.263158183,0.2873762946,0.0825851347,1.7572769895,0.0253371239,0.1278424728,0.2325576993
59547,0.4426135337,0.0592639465,-2.310813671,0.0156863421,0.8682643937,3.9617443966,0.0988515339,0.1275331919,1.0739606256,0.1091498559,0.1340299018,0.1473821017,23.0,0.0383640787,0.0638297872,0.1355901476,-0.3355824,0.0099165775,0.1553597281,0.1686973475,0.1315666949,0.1150025837,0.5299385994,0.0,1.5902013982,0.0765273173,0.3160454356,0.2460792136,293.62246622,32.829595354,0.1586156872,0.0,0.0,1.0,0.0,0.0,3.0879456853,7.0,0.0584179586,-0.07821379,-0.023774119,-0.326787127,0.2133157572,0.0922414275,-292.8749433,0.0409149401,11.668843154,0.0020139107,0.0079499963,0.0235453141,0.1518830114,0.0088806344,-0.015557959,0.0,0.0031677475,0.0811698981,0.0,6.0,11.177228927,0.5969146318,0.0,0.0839999989,0.0311253467,0.0381386512,0.7174625504,1.9219878349,9.6266983e-08,4.7369266e-08,-0.232823365,0.0542067191,1.7266521046,0.0486662303,0.1344083941,0.2054963773
47888,0.6449382485,0.0416287993,6.9973166369,0.0193361079,0.2007304347,0.9943351653,0.0549203071,0.0390653955,0.5806516544,0.0046553731,0.0475505496,0.0217362192,23.0,-0.003055454,0.1176470588,0.0647889285,-0.182972266,-0.005672298,0.1878396522,-0.048846727,0.0352793078,0.0364524568,0.4398932921,0.0,3.0210004078,0.0766937562,1.9638269675,0.166690618,40.238556245,4.1393730109,0.3679780494,0.0,0.0,1.0,0.0,1.0,0.7580464525,5.0,-0.217284765,-0.505974331,0.164290349,-0.53759002,-0.833862697,-0.040648007,-539.6818623,0.0262473934,13.053956049,0.0003195011,0.0162950721,0.0209047726,0.0303719392,0.0292206694,0.0009885413,1.0,-0.003030303,0.3265019652,0.0342465751,3.0,12.175142967,0.3162264374,0.0,0.0301204827,0.0226829234,0.0260885392,0.754572711,0.5872926908,7.6355595e-08,1.6958845e-07,0.5871263534,0.3447173549,0.2888578916,0.0333079975,-0.161241104,0.2990356077
62367,0.4458056522,-0.040714952,-1.47488361,0.0067444123,0.8164865384,3.9409863925,-0.215876016,0.0880382153,0.1181836262,0.0030018169,0.2195013652,0.1426620683,23.0,-0.014297986,-0.016081871,0.129630925,-0.065775873,-0.335974832,0.1262265906,0.0055792004,0.0704680532,-0.091359632,0.495534921,0.0,0.7995139215,-0.085096396,0.6149852897,0.0321315081,46.989048778,48.476530946,0.0853973515,0.0,0.0,1.0,0.0,0.0,0.2179083691,4.0,0.7459818354,-0.393964761,-0.085615186,-0.168812364,0.8171368844,0.0606152605,-164.1626368,0.0628928312,12.430747524,0.0202920014,0.0112730021,0.0319193407,-0.599242221,0.0538988713,-3.800580752,1.0,0.0386768471,-0.615603321,0.0427629929,3.0,10.575112597,0.1261167102,0.0,0.0168350171,0.0075442958,0.0080540451,1.66768158,0.5028921532,4.6074252e-07,1.1052634606,0.1356336616,0.0183964902,2.4533776763,0.0323790541,-0.175084492,0.3690352906
39670,0.8916738936,0.0633016217,-2.078412745,0.0063205987,1.7119954443,3.8002447384,0.0954307428,0.0452805032,0.4418522668,0.0233344899,0.0208774004,0.2098317043,14.0,-0.005385859,-0.009174312,0.0475600462,-0.045263128,0.0480856553,0.1494486133,0.1023849756,0.0360415074,0.0955616087,0.5749429804,0.0,2.3811872236,-0.023866328,1.9091910375,-0.006041647,14.19685602,5.4192640532,0.1348424717,0.0,0.0,1.0,1.0,0.0,1.2384553757,6.0,0.0642870427,-0.060372077,0.3589238004,-0.508211736,0.6804959588,0.1385795265,-730.0111369,0.0371705217,11.880104423,0.0110169667,0.0131997222,0.0385429159,0.0209362681,0.0817248265,-0.012172799,4.0,0.0010810811,-0.791065099,0.0469285408,3.0,11.723223869,0.9627075351,0.0,0.0996563584,0.0358058693,0.0338327525,0.8417470873,8.4963841436,4.0327255e-08,1.3791901e-08,1.0506633022,1.1038933747,-1.045394345,0.0488790589,0.288341372,0.2491031042
40628,0.5295040051,0.0757959485,1.760074239,0.0165483271,0.1109550775,0.7369101095,0.2154926639,0.1316790825,0.7002947639,0.0004399859,0.263626943,0.1237242229,23.0,-0.009764928,0.0115606936,0.0629566435,-0.062185348,-0.017529009,0.2151090126,0.0352543521,0.0245565143,0.1074473484,0.6467738303,0.0,4.7072153483,0.001399591,3.8871124705,0.0882068217,3.607423905,6.8136182624,1.1408777391,0.0,0.0,0.0,0.0,0.0,0.8287363613,4.0,-2.872886642,-0.310326491,0.0802357577,1.4924954749,0.5866952148,0.055496637,-435.0541949,0.061725725,11.74784046,0.0015970845,0.0322542753,0.0385267466,0.014704232,0.3189524531,-0.019763943,1.0,0.0020685409,0.209211698,0.0493978513,8.0,9.3186116473,0.0909197525,0.0,0.0752688199,0.0521995736,0.0551945975,1.1520407424,0.5462353801,1.5292348e-06,1.105263479,0.76244319,0.581319618,0.5269406942,0.0523263588,0.3425662084,0.2183585797
39765,1.3599160998,0.0256590657,-26.0088963,0.0,1.830893237,5.662239535,0.0349719948,-0.037508971,0.3864066729,-0.003731566,-0.078348465,0.1020034159,23.0,-0.035959759,-0.078947368,0.0427597569,-0.082296482,0.0899413245,0.3051118378,0.1748583525,-0.059621221,0.0146408642,0.5599953211,0.0,2.0897670417,0.0841425116,1.3037102931,0.1605366078,94.870029721,4.0715445529,0.0868000261,0.0,1.0,0.0,0.0,0.0,0.9158463299,8.0,0.1216428024,-0.344359146,5.2825109595,-1.688545671,4.4797325904,1.5809893594,-2065.553685,0.1916230595,12.315562779,0.0175381964,0.0002695295,0.0006475202,0.0832097804,0.0186394085,0.0178308251,0.0,-0.0016,2.8530990727,-0.01753247,5.0,12.808921348,1.555359497,0.0,0.0450450443,0.0208115622,0.0306136649,1.4423116336,11.305731264,7.2735176e-08,2.289253e-08,1.2684887242,1.6090636435,0.2386659102,0.0677964371,0.20640366,0.2111340439
23077,0.1601363841,0.0198102314,48.208908017,0.0273633206,0.3935760909,0.6140519418,0.1600938962,-0.021557359,0.4277558182,-0.003836158,0.0135935266,0.0574215901,23.0,-0.007203596,0.0323325635,0.0268585253,0.1005417075,-0.021904634,0.1308548656,0.0260161333,0.0114918311,-0.098395484,0.3672050654,0.0,1.0460666258,-0.067776293,0.5487386366,-0.040468527,49.655890298,8.3628782151,0.10513232,0.0,0.0,0.0,0.0,0.0,1.2614467616,4.0,0.8155620892,-0.042231808,-0.547864393,-0.444702842,0.6849945056,0.1692645607,12643.580003,0.0383318972,16.726887865,-0.024136301,-0.025250485,-0.080712768,-0.005900065,0.0223325144,-0.105632515,0.0,-0.026234508,1.4801613398,0.0271972718,5.0,15.959074047,0.4397716183,0.0,0.0446998738,0.0158667164,0.0201854056,0.4239756842,0.6788294594,3.568062e-10,7.3616645e-08,0.580491488,0.3369703677,-0.211182841,0.025572236,0.0266282951,0.2325576993
27828,0.3003027338,0.0577900632,5.8996625714,0.0100562755,0.3186945444,0.8585824553,0.1407763007,0.1339501371,0.5820608343,0.9886519399,0.1329043534,0.0772321959,22.0,0.0148870046,0.0948191593,0.2189473016,0.1608923647,-0.094461379,0.2342846821,-0.030978808,0.0752855447,0.1350620829,0.5373911333,0.0,1.6935893815,0.1413659826,1.0910288996,0.1676335103,11.547941088,5.3915239966,0.2892472718,0.0,0.0,0.0,0.0,0.0,1.1733254498,5.0,-0.213709444,-0.528802231,-0.180345166,-0.196033705,0.2786461156,0.0148479696,18209.834199,0.0262473934,17.084806033,0.001077346,0.0288702313,0.0555555556,0.0086295788,0.1166457174,-0.00239063,0.0,-0.00047619,1.644482061,-0.0619292,8.0,17.05257839,0.541298431,0.0,0.0304259639,0.0194611092,0.0296029792,0.3347131315,0.7732856444,1.076251e-10,4.6621267e-08,1.5310051103,2.3439766478,0.2876504846,0.041552463,0.2319016037,0.2990356077
32803,0.4484678757,0.0896255429,-0.78764521,0.0161506775,1.1883655477,3.1513392108,0.1231205101,0.2223053475,0.2638003508,0.0,0.2299931031,0.2071350021,22.0,-0.010985587,0.0368324125,0.0999625913,-0.094863712,0.1510811553,0.1469447065,0.2203685313,0.0288777385,0.2023912147,0.6549691292,0.0,1.4432127254,0.2758864477,1.1860390884,0.4475950112,10.573805094,6.4787423601,0.1667456079,0.0,0.0,0.0,0.0,0.0,0.8267806054,5.0,-0.250159457,-0.194620732,0.0056010425,0.2303204849,0.7822325055,0.0767027688,-3637.95316,0.0747848086,12.314290076,0.0081564937,0.0212881859,0.081860436,0.0574069221,0.1386015069,0.0052264234,1.0,0.0003836735,9.6927175844,0.0,3.0,11.310478749,0.2607624586,0.0,0.0141509436,0.0093866486,0.0092282087,1.0621995653,0.7654892079,9.0315577e-08,1.8688221e-07,0.3775090422,0.1425130769,-0.648666393,0.0291249375,0.1490619138,0.5176284414
66181,0.2503706305,0.0394248483,28.096978886,0.0046333306,0.1382680859,0.8213204765,0.1709472187,0.2702839381,0.7705187072,0.0071451627,0.4363310716,0.0462513235,16.0,0.0632454632,0.2141089109,0.2627699372,0.0690542044,0.0057962438,0.0427327633,0.0520233043,0.2323739913,0.1939585778,0.5594697171,0.0,2.0136369608,0.0674826353,0.5434427395,0.565697738,34.982527989,50.295309668,0.4194976514,0.0,0.0,1.0,1.0,0.0,1.1281655956,6.0,0.0127881226,0.1887227123,-0.92269225,-1.274629344,0.3745738029,0.0424543914,18209.834199,0.2259734206,17.084806033,0.0049889046,0.0277073469,0.0434636299,0.0459256861,0.0987366554,-0.013330591,2.0,0.0001344828,1.0337104327,0.0208904503,6.0,17.05257839,0.5447687251,0.0,0.0321100913,0.0165809868,0.0204321861,0.3641482087,0.7289155123,1.307523e-10,5.3724341e-08,0.8986474662,0.8075672686,0.2253543033,0.0315458394,0.1210649232,0.2500153174
32870,0.4289876916,0.043364536,2.5701634542,0.0251756558,0.3552841449,1.6921851354,0.0872165402,0.1734495776,0.6071870966,0.0105342755,0.3228340853,0.0597474707,22.0,0.04526244,0.0283018868,0.0172313329,0.0195562409,-0.075583177,0.1013058559,-0.093407853,0.1363611851,0.0730882034,0.5166435287,0.0,2.7148444685,-0.103043459,1.6972474654,-0.175487251,15.255815671,13.421832295,0.2137727591,0.0,0.0,1.0,0.0,0.0,1.0129035431,3.0,0.8417455327,-0.046262485,-0.279013085,-0.307074333,0.160130944,0.1715904413,-763.3822474,0.0383318972,14.655517691,0.0014734678,0.0175258935,0.0328745385,0.0276429867,0.0967133171,0.0078230341,1.0,5.30612e-05,-0.058521561,0.0204086946,6.0,13.07388782,0.2223919312,0.0,0.0381355919,0.0154862858,0.0226888197,0.7576782669,0.8591052641,6.8297101e-09,1.0536721e-07,0.075626189,0.0057193205,-10.9743253,0.0271025725,0.2372008549,0.2325576993
66587,0.6994146007,0.0815625135,-4.535209019,0.0166244302,0.9291827807,3.801523239,0.08290149,0.7132916201,0.83311615,0.6943218594,0.6473129943,0.0074396206,23.0,0.2286393713,0.3134328358,0.4009586214,0.0392944893,0.0114855885,0.2038117145,0.110942323,0.3777301792,0.8095794165,0.4954321018,0.0,3.2570415559,0.2806895202,1.5483976746,0.0979608585,239.54621583,7.7668442623,0.1592353586,0.0,0.0,1.0,0.0,0.0,1.9612372926,5.0,0.2489750944,0.0238007023,0.0883510256,-0.83005366,0.5479253647,0.0011055306,65.788929063,0.2382536203,13.303941741,0.0047850776,0.0143202022,0.0333448056,0.2582676941,0.0155909912,0.0028107555,1.0,0.0003018869,0.362720403,0.0176495858,3.0,13.126962037,0.6888052581,0.0,0.0314960629,0.0205641513,0.0180021645,0.603831367,1.8510272964,1.412038e-08,4.6095436e-08,0.8969513437,0.8045217131,0.4013848554,0.0379401037,0.3959793975,0.1601416548
12503,0.9725915875,0.0940750791,-6.833803901,0.0419719584,6.3826322931,8.2568973315,0.0324265506,-0.043118936,0.1342076895,-0.001003063,-0.060902896,0.1707824514,22.0,0.0086301873,-0.117669009,-0.093293071,0.0140424203,-0.005621284,0.1311688312,0.1060285394,0.0380883938,0.0734824281,0.4385159594,0.0,1.4868721461,0.1204161798,1.2226027397,0.0851318032,11.714579055,3.4471299094,0.0364594773,0.0,0.0,1.0,0.0,1.0,1.0223642173,4.0,-0.009616782,-0.250257172,-2.29563138,-0.837244717,-1.033041941,0.223392325,-2160.965515,0.0831869278,13.953458682,0.0005511666,0.0063064957,0.032537961,0.0782219109,0.0455418909,-0.032552748,2.0,0.0052747253,1.6008355062,0.0837437473,1.0,14.45840489,1.1910729277,0.0,0.0532544367,0.0291831188,0.0382128138,0.4402903328,1.2492289655,5.9766443e-09,3.5218148e-08,1.6313094174,2.6611704152,0.3002282774,0.0476381197,-0.426691753,0.3926141887
45744,0.6050276949,0.0707285897,13.801724138,0.0,0.4719702964,1.3498082659,0.10547275,0.3112494442,0.8259967393,0.0,0.6441899915,0.0148517865,14.0,0.1324868539,0.1829268293,0.1295843521,-0.342301769,0.0075305224,0.4306569343,-0.176069546,0.2269156662,0.1323763955,0.3445193851,0.0,2.2886075949,0.3309284511,1.2967088608,0.0530208514,191.17241379,5.3617021277,0.2999198075,0.0,0.0,1.0,0.0,0.0,1.2442469811,4.0,-0.203383602,-0.440694561,0.1243797954,2.05557415,0.1861315429,-0.04753244,-916.0328623,0.0262473934,9.4881141439,-0.006214566,0.0061885291,0.0108737864,0.0463169503,0.0117093456,-0.001371881,0.0,-0.016842527,1.3270637956,-0.016170211,5.0,10.269275843,0.9826729158,0.0,0.195652172,0.06258867,0.0568676259,0.9945454378,6.2707822515,9.322898e-07,2.2336428e-08,0.446096202,0.1990018214,0.6929023837,0.1063917251,0.7447059228,0.2990356077
46149,0.1410573821,0.0524666476,20.431368684,0.0008074092,0.0864974513,0.5151059039,0.4165648203,0.5256123233,0.962517125,2.4055837563,0.35379695,0.0259392674,19.0,0.0396049428,0.2173717372,0.535624473,-0.088172814,0.1144442673,0.1367947343,0.0533018031,0.2300514585,0.6543621219,0.6368313512,0.0,2.2585575322,0.0459529277,1.5674174043,0.2007811748,13.581937052,7.6075043245,0.8055311604,0.0,0.0,1.0,0.0,0.0,1.6794972965,7.0,-0.179077366,-0.406249653,-0.339590517,-0.058339123,0.1985477754,-0.036444959,-121.6803623,0.0262473934,13.242570694,0.0054072322,0.0625338806,0.0936802111,0.0556884638,0.0449592592,0.0293329518,1.0,0.0,-0.431927075,0.0169491526,5.0,13.160235826,1.0089969329,0.0,0.125,0.0343200106,0.0273355613,0.7712995894,4.5918426787,8.3606121e-09,2.7916395e-08,2.5499082896,6.5020322854,-0.262422838,0.0743159148,-0.006902672,0.2990356077
46237,1.4479374925,-0.244109308,-17.10462431,0.046151184,4.0982549549,9.323561436,-0.031418878,-0.007984336,0.5872105869,0.0,0.0637541598,-0.006218803,22.0,0.021517138,-0.081632653,0.0438666142,0.1218078225,-0.017274624,0.1135275384,0.0682271209,0.0235454109,-0.166989316,0.5193407138,0.0,2.8063563705,-0.036963311,1.0221532675,-0.085397242,89.875179635,10.285022906,-0.006787579,0.0,0.0,1.0,1.0,0.0,1.7722382866,2.0,-0.008095074,-0.158621465,1.595474157,-0.183349298,-1.150481995,0.1178193885,-2864.921021,0.1272709788,11.036891691,0.0023245624,0.0083519572,0.0319914101,0.1146432042,0.0162741628,0.0038244667,1.0,0.0344615385,7.3603107887,0.2068713456,2.0,9.9233637065,0.4595950857,0.0,0.0470588244,0.0206586982,0.0255363632,0.9523109738,2.3273483807,2.7903727e-07,5.4897164e-08,0.8106250755,0.6571130131,3.6175511201,0.0584622592,0.2175558836,0.467301808
47133,0.3097628938,0.032161096,9.4047689333,0.0021659926,0.2688210197,0.885547745,0.1071091621,0.625946774,0.5685304285,0.792714517,0.2805729202,0.0911490625,16.0,0.0095404768,0.7477477477,0.3193622338,0.2031815082,0.017955695,0.1113782315,-0.188349117,0.7881738863,1.1227999091,0.4535217376,0.0,0.8684411281,-0.061984452,0.7585047798,-0.081516725,15.436126892,61.224327019,0.2973525753,0.0,0.0,1.0,0.0,0.0,1.2888060955,6.0,0.0384194522,0.1761067207,-0.069420712,0.1190002136,-0.452313135,-0.020802706,244.65455667,0.080779629,14.271145354,0.014845637,0.0263847245,0.0492821363,0.1263835,0.0701837402,-0.200503471,3.0,0.0080547976,0.0260871858,0.0374051151,7.0,14.027314761,1.0209558736,0.0,0.0483333319,0.0307272261,0.0354324817,0.7603102655,2.8733165756,4.662104e-09,3.1504518e-08,2.0278682004,4.1122494383,-0.158401871,0.0653278938,0.4030877041,0.1645245893
57437,0.6933762606,0.0749486044,-11.68801359,0.0252579747,1.0501356844,3.0321630505,0.0974492826,0.0977785532,0.4046264033,-0.00508738,0.1172374739,0.0474479129,23.0,0.0411123244,0.08125,0.0374949865,-0.117842135,0.0242546751,0.4502707006,0.0194398349,0.0524232824,0.069565057,0.4731888549,0.0,1.660009081,-0.065974632,0.8615848936,-0.056760479,67.56118687,5.5995677928,0.1319744478,0.0,0.0,1.0,1.0,1.0,0.9249766292,5.0,-0.057362868,0.0059808869,3.2856397764,-0.746514204,0.9738341914,-0.024034305,-143.7569947,0.0625182316,13.506141769,0.0038032454,0.0187348387,0.0459762179,0.0738760874,0.0257412927,0.0016511725,1.0,0.0008421053,0.2604851237,0.0736308806,4.0,13.033087119,0.6113750699,0.0,0.0273722634,0.0185760508,0.0234705394,0.4633941301,1.161659602,9.9798408e-09,5.1696218e-08,0.4425190384,0.1958230993,2.0519989447,0.0438552651,-0.157471146,0.2193193502
47571,1.3678329176,0.1866276313,-232.8699204,0.0155866647,0.8580912521,5.1098694926,0.0899759125,0.018374585,0.584062783,-0.000422476,-0.132121111,0.3438962538,23.0,0.0274044303,0.122244489,0.0764780486,0.1028177398,0.1771662663,0.1541827804,-0.021357081,0.0499547238,0.1426799862,0.5751966211,0.0,1.7404862579,0.1790498433,1.5347780127,0.1270776801,1870.0,4.8166200249,0.3374118067,1.0,0.0,0.0,0.0,1.0,1.0427833276,8.0,-2.847018815,-0.199642696,0.9185646702,2.9961744512,-0.21922195,0.275668668,-587.7789449,0.061725725,10.250296803,0.0101116813,0.0155087306,0.025894944,0.0832113478,0.0002222963,-0.034503244,0.0,0.0301012309,10.323411645,0.1058537979,6.0,10.383681273,0.9240083507,0.0,0.0581395365,0.0358979233,0.0401065493,1.8699717858,4.9669303566,3.3706482e-06,2.2105263556,1.5259001675,2.3283713211,0.4791582941,0.0612216808,0.7613451227,0.2183585797
53495,0.7050732807,0.2271590798,-96.91111111,0.0,6.6933483653,3.1939120631,0.0242455903,-0.413170226,0.1000286154,-0.375632523,-0.190946009,0.3264937993,18.0,-0.18236886,-0.543478261,-0.306758675,-0.229643314,0.3829564811,0.179047619,1.2809109731,-0.352256118,-0.837330281,0.5880421797,0.0,22.208534067,1.5553340438,5.2677219546,2.365014457,52.462962963,1.9183369447,0.0358262022,0.0,0.0,0.0,0.0,0.0,0.1712531863,8.0,-0.387721939,-1.006348334,0.7506396481,-1.47049404,4.576824465,0.2559399293,-89.09494606,0.0619650609,9.0522088625,0.0035053833,0.0087152908,0.1463296062,0.1567080045,0.0082286968,0.8714183001,0.0,0.0139797069,-0.854620976,0.000711238,3.0,8.1222970347,0.6614054867,0.0,0.0684931502,0.0230820626,0.0630616896,1.6066398025,2.0581529859,5.1300471e-06,11.052631687,0.8506720157,0.7236428783,-7.48798847,0.0742159661,1.2779304297,0.4899185771
50374,1.1690995186,0.1120025046,-5.41977203,0.0,0.798497241,7.6044300082,0.0481669437,0.0788344348,0.4872972277,0.0,0.041445488,0.0025045983,22.0,0.0620135835,0.0476190476,-0.042419822,-0.134392611,0.1823656108,0.106029435,0.1345327153,0.0823105313,0.1059529098,0.6094792156,0.0,2.1432497424,0.0697139852,1.3223405473,-0.004777846,42.594476107,12.105407426,0.2101210121,0.0,0.0,0.0,0.0,0.0,0.835850733,4.0,0.0064875166,-0.084969115,-2.099123449,-1.332048874,0.3445853232,0.0551144719,-2839.126515,0.0831869278,9.18206949,-0.03280845,-0.027840737,-0.050427643,-0.475333248,0.1090958311,0.0032499895,0.0,-0.106382067,0.8879056047,-0.006127023,1.0,6.9800177993,0.1194119412,0.0,0.0142857144,0.0081192316,0.0650295978,0.9314890372,0.4542885819,5.3499077e-06,12.157895361,0.3209756863,0.1030253912,0.9784314844,0.048976432,0.0390344079,0.3926141887
48291,0.9624849456,0.1879167132,-0.661544534,0.0,0.4983797072,1.6542878782,0.1791612527,0.6126907763,0.7649211538,0.2230004442,-0.002856788,0.0476341242,15.0,0.1017479986,0.093220339,0.2670086868,-0.142202843,0.0733578229,0.278062302,-0.185762724,0.2483398096,1.3703732016,0.7040775585,0.0,3.4432155094,0.5650595172,2.2626804197,0.7525905291,3.5058018682,5.7677539447,0.5075315629,0.0,0.0,1.0,1.0,0.0,1.6678031403,6.0,-2.814522816,-0.228666846,0.5132166982,2.4997391957,-0.637487733,-0.020593462,-438.8226949,0.061725725,12.229056177,-0.001708448,0.0036419973,0.0053484712,-0.128521625,0.302679519,0.0109192526,2.0,-0.010127609,2.783000121,0.0880132318,4.0,12.799045492,1.7812417892,0.0,0.0722222254,0.0477834999,0.0720424674,0.8110143654,7.6281181387,3.7790177e-08,1.5706882e-08,3.3216722544,11.033506566,0.1332530981,0.0718553835,-0.12341569,0.2183585797
48347,0.6150430853,0.0775303659,4.3531833583,0.0242054537,0.2893785778,1.7215705303,0.1384722429,0.0209855742,0.5439999536,-0.025945064,-0.029287478,0.1029733067,23.0,-0.000805007,0.0468648095,0.0618223239,0.020152024,0.0126497806,0.1777634356,0.0252610043,0.0211691328,0.0464854853,0.5366311328,0.0,3.5095577921,0.0048486922,2.70304805,0.0115691647,39.627491923,4.677559619,0.3827012665,0.0,0.0,1.0,0.0,0.0,0.8071880388,8.0,-0.006865591,-0.002568489,0.0675128382,-0.119395803,0.3525714797,0.0267247209,158.764044,0.1083351095,13.54972565,-0.001006674,0.0302487801,0.0452308955,0.035312029,0.0480349428,-0.000538462,1.0,0.0003065134,0.7101796407,0.0742509998,6.0,12.304218007,0.277559644,0.0,0.0324074067,0.0163750805,0.018619823,0.7782976303,0.6938907446,2.6177986e-08,1.0282675e-07,0.6715142654,0.4509314086,-0.398187276,0.0321253162,0.1046550939,0.36489604
64282,0.414162939,0.0935371607,3.7471351136,0.0233304351,0.3831213235,1.8622623367,0.1788803726,-0.217705741,0.5290399071,-0.237206148,0.0660948806,0.1533940242,22.0,0.0103019582,0.1836538462,0.0650180602,0.1705317606,0.0029005193,0.1583727429,-0.035292846,0.0607297397,-0.399388511,0.4591773526,0.0,1.7037257979,-0.563988085,0.5930071133,-0.769192918,27.637153288,124.67789203,0.4200246786,0.0,0.0,0.0,0.0,0.0,0.8468679408,5.0,-0.012345226,0.0416102692,-0.052224713,-0.393224004,0.3524238558,0.09825335,4173.7129385,0.0409149401,15.693866309,-0.000538198,0.006037133,0.0109371194,0.0085006142,0.0144278337,-0.010511198,0.0,0.0002758621,0.2819626298,-0.018329771,5.0,15.271786495,0.6722228135,0.0,0.0314960629,0.0153152914,0.0223399056,0.5147881983,0.9796891828,8.11435e-10,5.0864341e-08,0.524829666,0.2754461783,-2.045172241,0.0376337652,0.0771620067,0.2054963773
