firms,bm,ep,cashpr,dy,lev,sp,agr,gma,chcsho,lgr,age,chinv,hire,sgr,pchsale_pchrect,pchgm_pchsale,depr,pchdepr,invest,egr,tang,sin,currat,pchcurrat,quick,pchquick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chatoia,chempia,bm_ia,pchcapx_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom
24205,1.2220194507,0.1685448907,-189.6021311,0.1252981924,3.0624040471,2.3225569702,0.1178252191,0.1370544891,0.0364477209,0.1555826571,7.0,0.0055431985,0.0811061618,0.3158306412,-0.414361097,-0.076099965,0.0338342213,0.0694748642,0.1316219917,0.0661293656,0.5331366005,0.0,0.8030948919,0.0886264028,0.4060683952,0.2675159319,231.96537739,11.859917443,0.1072467794,0.0,0.0,0.0,0.0,0.0,0.3306560125,4.0,-0.000608761,0.0475617309,0.0429272321,-0.11099134,-0.138884772,893.15600048,0.0093706647,14.452682448,0.0011651717,0.0076435313,0.0231688953,-0.016790822,0.0008913453,0.0167862371,0.0,0.0086578963,-0.037439208,2.0,13.627145778,0.4505320907,0.0,0.0133779263,0.0064403823,0.0106109413,0.4416416475,0.6968074209,1.9742891e-09,6.2196602e-08,0.4607769986,0.2123154424,0.5085474396,0.0249639914,0.0800664961,0.2581736044
31763,1.4119837291,0.0665308814,-25.43353694,0.0314329234,0.8492025048,3.0534289666,-0.090728091,0.5812976476,0.0060888252,-0.208436239,7.0,-0.06659796,-0.066666667,0.0540522028,0.0754193188,0.0012221374,0.1095563346,0.0139531614,-0.052213648,-0.012900646,0.5253274703,0.0,2.7789867814,0.1435970254,1.6573302166,0.2306734413,76.091041303,3.6218779421,0.1132581922,0.0,0.0,1.0,0.0,1.0,0.9670425615,5.0,-0.021776591,0.1702540985,-0.109852603,0.6864179686,-1.407309732,-477.674825,0.0326707807,11.551679723,0.0008664583,0.0073928223,0.0118721842,-0.037264358,0.0152575733,0.0019640725,2.0,0.0009648492,-0.02609589,2.0,11.171842616,0.7534555378,0.0,0.0728476793,0.0309954093,0.0480684191,0.6596677637,4.0643060621,5.4588452e-08,1.8691122e-08,1.7888377324,3.1999404329,0.024906009,0.0781933035,-0.008029979,0.3171872698
58851,3.3476605496,0.0433064472,-52.65356839,0.0,3.3775419982,10.252945741,-0.043730821,0.2861849195,0.0175438596,-0.112739614,6.0,-0.047153132,-0.06724924,0.0510925141,-0.014885791,0.0478670508,0.1161851507,0.0563947429,-0.040446648,0.037699123,0.5769307332,0.0,2.7001801802,-0.180436786,1.2305505506,-0.123414785,120.68988955,4.9673742001,0.0646600225,0.0,1.0,1.0,0.0,0.0,0.5175183462,5.0,0.0312156675,0.0618091981,-0.045969884,2.0008873963,-0.534633699,-395.3568892,0.0978663225,10.191013363,-0.000946581,0.0037667363,0.0069958237,-0.332094987,0.0124040834,0.0023520605,0.0,-0.008968463,0.0,1.0,8.7911819367,0.8473980309,0.0,0.09375,0.0448271258,0.048334147,0.5935285939,5.0826801816,2.4584696e-07,1.4017033e-08,1.1151022429,1.2434530121,-0.063697449,0.0558020623,0.9473982023,0.3879701168
24897,1.4390511792,0.3561372877,-68.02681532,0.1642774168,3.2536487629,8.4759866932,0.116474946,0.3272435525,0.0117263338,0.1218402195,7.0,0.036050023,-0.003208556,0.4774450195,0.4480137237,0.0111614784,0.1447462978,1.1224011645,0.0674964802,0.2032171326,0.4395671247,0.0,2.274051994,0.2101516652,0.5761662444,0.1760202262,153.10520297,11.072926057,0.1787405025,0.0,0.0,1.0,1.0,0.0,1.2422853392,5.0,-0.073436788,0.0287751444,-0.006635422,0.207260623,0.0740839163,63.16433472,0.0374117784,12.260891032,-0.007082362,0.012969007,0.0303876865,-0.315533812,0.0069799456,-0.002653746,2.0,-0.094579416,0.0007536728,3.0,12.073372336,0.8325955325,0.0,0.0683760718,0.0232356316,0.0288955505,0.4737680402,1.5586246526,2.7943728e-08,3.1446813e-08,1.2285780314,1.5094039792,0.0581858286,0.0467134168,-0.233104262,0.2122367346
42876,0.1826249416,-0.072396077,4.982547993,0.0,0.1921999066,0.3129378795,-0.103351955,0.0273743017,0.0,0.1494413408,8.0,-0.001178203,0.0,-0.277238403,0.7115256415,-0.49485462,0.1467455621,-0.148037194,-0.002234637,-0.271880819,0.6596747664,0.0,1.2,-0.311384615,1.0973913043,-0.305047612,2.3385689354,181.27272727,-0.2417154,0.0,0.0,1.0,0.0,0.0,0.0121042831,2.0,0.1279654444,0.0480721316,0.063034689,-1.103828608,-1.229504097,-84.18971667,0.0757833789,8.0319337823,0.0033519553,-0.072631007,-0.254076087,-0.093881364,0.3570093458,-0.239820639,0.0,-0.072629612,0.0,0.0,4.7937222925,0.0873423634,0.0,0.095238097,0.0239467904,0.2206073699,1.7804291276,0.5880169529,6.0551784e-06,10.043478495,0.8849047747,0.7830564603,1.8747257607,0.1538133483,-0.682727903,0.6030084786
31798,1.2878985036,-0.135328562,-51.35820896,0.0,0.8314899154,3.4264801561,0.0447402181,0.2479153303,0.0,0.3727175081,7.0,0.009567877,0.0,0.0387573964,-0.373166723,-0.000476671,0.1848370927,0.1701963985,0.0269403464,-0.094878829,0.5069944743,0.0,1.7962409227,-0.219704615,0.8086287911,-0.136939238,157.20895522,6.7389635317,-0.054775917,0.0,0.0,0.0,0.0,0.0,0.2759487883,0.0,-0.060379612,0.1340823867,-0.043185937,0.5623327431,-1.894373836,-560.275325,0.0326707807,8.4682130092,0.0042062252,-0.060020346,-0.108913502,-0.267423526,0.0075541619,-0.019675946,0.0,-0.111005992,0.0,0.0,4.8675344505,0.1619407687,0.0,0.2857142985,0.0770751111,0.0622204646,1.5869533386,3.6145344721,2.13961e-05,4.0000000534,0.533397399,0.2845127853,-0.007010661,0.0677995616,0.8506493402,0.3171872698
23552,0.0227894202,-0.117814529,-4.065113514,0.0426072572,2.7762014825,3.4256016325,-0.098072092,0.20333622,0.0,-0.076841478,7.0,-0.069938967,0.1022222222,0.1418967639,0.2159715486,1.4313194649,0.0819932174,-0.194175106,-0.066159355,-0.837917638,0.5912198623,0.0,1.9439600069,-0.044456958,1.0946020722,0.0099335559,18.657503273,3.2484977829,-0.018088949,0.0,0.0,0.0,1.0,1.0,4.2753690754,3.0,0.2838602123,0.3314407608,0.062311428,-0.485797041,-0.797343154,-164.9352413,0.0385211925,11.133913614,-0.000359381,0.0177066704,0.1520777805,-0.489358357,0.0069880057,-0.002909195,0.0,0.0473057571,-0.070197046,0.0,10.449855257,0.8434831303,0.0,0.174999997,0.0490598594,0.0511223688,0.8535223116,4.2950762181,2.3454898e-07,2.3300114e-08,1.91283643,3.6589432079,0.0182855901,0.0694014177,1.1481481788,0.5936695504
21338,0.9346552058,0.1272442827,-14.62477168,0.0588866037,1.1336638014,2.9275290478,0.0555055198,0.3620749145,0.0147696259,0.0401157315,7.0,0.0082278029,0.0141126256,0.1546325568,0.1183784218,0.0268780297,0.1155264857,0.1963766685,0.0572979611,0.0809432812,0.5423153909,0.0,2.2513766879,-0.090990712,1.060937725,-0.094630923,72.429416369,6.3596102002,0.1987278911,0.0,0.0,1.0,0.0,0.0,0.7273429559,4.0,-0.00967903,-0.056308228,0.0353919819,-0.412117948,0.1103939689,-124.7666392,0.0978663225,12.78108923,-0.002961522,0.0149962067,0.0332390068,-0.081544394,0.024234635,0.0055362483,1.0,-0.009350495,0.0413063075,6.0,11.116320985,0.1828422877,0.0,0.0469483584,0.0272947561,0.0230808757,0.9331167039,0.9042885511,1.1700681e-07,1.2509855e-07,0.8615923101,0.7423413088,0.0913147669,0.0353302151,0.4424032545,0.3879701168
25371,0.9883149524,0.1940880786,-6.477802859,0.0480781254,2.6133055743,3.2532260485,0.2192413844,0.2266012457,-0.139722864,0.5763446294,7.0,0.0217490125,0.0022779043,0.0928789709,-0.163747615,-0.049180902,0.0531022644,-0.19618485,0.2525849398,-0.236414487,0.5619438977,0.0,1.9696592079,-0.140629924,1.0852251178,-0.198118189,27.96662367,9.169433284,0.1574450457,0.0,0.0,1.0,1.0,0.0,0.3924848567,1.0,0.003106208,-0.063492514,0.0328484698,-0.449977736,101.61629165,-231.8770458,0.0567134073,12.011330522,-0.006793166,0.0085714136,0.0303269246,-0.037139097,0.0041343519,-0.048377643,0.0,-0.034208428,-0.045082306,2.0,10.742457078,0.3188027211,0.0,0.0378151275,0.0223288866,0.017332971,0.8372343938,2.7302035862,1.1101887e-07,6.4577007e-08,1.0512087352,1.105039805,-0.060878434,0.0482520222,0.8021019154,0.3700917794
47706,0.5428153703,0.0845612,1.3735643086,0.0360085586,0.3379071301,1.249565954,0.3451881927,0.802853067,0.4169020716,0.194670934,7.0,0.0436839372,0.0569176883,0.1868355329,0.0067036647,-0.010073542,0.1063180623,-0.061959788,0.1033249204,0.4596704082,0.6431105337,0.0,3.0227185705,0.2234650766,1.9667836631,0.3913920731,8.4664362557,4.3187822805,0.324876739,0.0,0.0,0.0,0.0,1.0,1.394582794,3.0,-0.002232971,-0.136562651,0.0781970446,-0.803957783,0.5129738578,-270.0225076,0.0978663225,12.137122407,-0.000636554,0.0273413982,0.0430664964,0.0348549839,0.0343362298,0.1731372654,1.0,0.0018697607,0.0394990165,4.0,10.687329163,0.2820328419,0.0,0.0588303693,0.022455348,0.0294553188,0.6106476721,1.0175456757,8.7665106e-08,6.5565377e-08,1.1812893217,1.3954444616,0.0546072407,0.0474852133,0.855821529,0.3879701168
21135,1.0415067974,0.1178904688,-6.350763385,0.0428284984,0.771809757,3.2460581019,-0.095336823,0.4245866101,0.0012960083,-0.204459797,7.0,-0.024928531,-0.037974684,0.0095359269,0.1807713234,-0.015663113,0.1055189657,0.1036024078,-0.000846383,0.0070261694,0.5640411705,0.0,2.2221451367,0.0436940635,1.2913186254,-0.001196628,33.132631877,6.9270903208,0.2112838639,0.0,0.0,1.0,0.0,0.0,0.7614588688,4.0,-0.040388356,0.0614492981,-0.08116062,0.315941037,-1.504537948,-347.0214042,0.0326707807,11.994684725,-0.003591644,0.0073801023,0.0130009607,-0.124528101,0.0541667103,-0.018254168,0.0,-0.019259092,-0.039427213,1.0,11.666763953,0.770624861,0.0,0.049261082,0.0233125916,0.0192714499,1.1632236145,2.6654501378,1.8049497e-07,4.6628095e-08,0.9489981836,0.9005975525,0.0765643117,0.0305765867,0.6581515483,0.3171872698
58296,0.8720975215,0.1392170093,-21.83603288,0.0297782376,1.4944896766,1.3373337532,0.2372368512,0.3504355242,-0.061571322,0.3801774656,8.0,-0.070311263,0.0,-0.376631618,0.242737998,0.5334428136,0.1899790211,0.1303679444,0.0617854926,0.0507500867,0.366147088,0.0,0.9747521559,-0.379063539,0.7655917487,-0.254720132,26.952375196,7.137319548,0.2707192092,0.0,0.0,1.0,1.0,0.0,0.6921175858,3.0,-0.2447912,-0.59045924,-0.090417431,0.1822923145,-0.042339462,-449.6791827,0.0377336191,12.191150614,-0.008835229,0.0090551983,0.0246389789,-0.017099246,0.0209662254,0.042326003,0.0,-0.054980283,0.0158653846,2.0,11.329591396,0.6418427433,0.0,0.074626863,0.0399068635,0.0459283195,0.8323113902,3.3834777935,7.4588036e-08,2.5440862e-08,1.8482597932,3.4160642631,0.1144002577,0.0568584788,0.5909385309,0.3171872698
28441,1.1430420271,0.1892071385,-5.525423729,0.0488726926,2.5724150262,9.5264712894,0.149133225,0.3885437706,0.014354067,0.1479960179,7.0,-0.005526189,0.0,0.2202587392,0.1136761317,-0.025496241,0.2009189715,-0.089334762,0.0330304076,0.1517007678,0.6148320313,0.0,2.1263532445,0.1072497628,2.0183417952,0.1258521046,23.914014577,4.4083125827,0.1188428819,0.0,0.0,0.0,1.0,0.0,1.2222022048,4.0,0.0045542106,-0.08050251,0.0059673711,2.9385234373,-0.112157233,42.555745336,0.227634063,11.960824867,0.0026707058,0.0142699044,0.0454494287,0.1231313337,0.1052094956,-0.007936137,2.0,0.0110816387,-0.022842933,3.0,11.071794966,0.5298162884,0.0,0.027777778,0.0204330092,0.0128932541,0.7577120235,1.8178629127,8.495768e-08,5.4881599e-08,0.7974382845,0.6359078176,0.0403358447,0.0317655416,0.5750655556,0.014481666
31915,1.4025885653,0.0362888601,-39.74640236,0.0009916454,2.5370308634,5.1220359216,0.0561518991,0.5467765182,0.0681901954,0.1351328665,7.0,0.0258829027,-0.02283445,0.0318553873,-0.067521121,0.075859716,0.1529513318,0.1485825548,0.0452527947,-0.059182022,0.5892007848,0.0,2.0694947553,-0.18305532,0.8478257137,-0.175430112,98.562145436,4.1527128919,0.0570054984,0.0,0.0,0.0,1.0,0.0,1.2208179775,4.0,0.0088496473,0.0686602291,-0.083880981,0.7397979491,-0.504022884,-139.7247852,0.0851159683,10.058261253,-0.001561806,-0.006320191,-0.018039062,-0.03378671,0.004987698,0.0103614124,0.0,-0.046412885,0.0448465943,1.0,8.9687782351,0.6247947455,0.0,0.042857144,0.0244408684,0.0311063566,0.6209362807,1.1357632761,6.2007342e-07,5.8991457e-08,1.4260667291,2.0336663158,-0.007940336,0.0552715377,0.5674757354,0.4116809181
49242,1.2024142708,0.3561372877,-1.69799266,0.0482430102,1.9087580923,21.099553332,-0.348328013,1.064806916,-0.135092181,-0.475521325,7.0,-0.15702318,-0.6,0.0564403405,-0.695346906,0.0171854387,0.2929857316,1.525404601,-0.422564785,0.0451652537,0.6675087292,0.0,1.9309264251,0.6445053187,1.3409196532,1.6721539185,22.178937046,60.916952334,0.2619272062,0.0,0.0,1.0,1.0,0.0,4.3260351395,6.0,0.0102708398,0.7466356157,-0.692517004,-0.184432997,-1.171788328,-71.75878117,0.0829181681,10.686046872,-0.003924443,0.0048376465,0.0114499975,-1.874253554,0.2616673378,0.1364809785,1.0,-0.025142999,0.0465148482,4.0,10.818990474,0.850903514,0.0,0.0769230798,0.0257580085,0.0291281031,0.5625076114,1.4967739421,1.8008268e-07,3.7314881e-08,1.0710171716,1.1470777818,0.1555829473,0.0653982789,-0.040645426,0.3603724239
58587,1.3738098954,0.2021226783,-18.85107527,0.1469486499,3.7160917746,3.7566723896,0.2438580692,0.1079791066,0.2329749104,0.293545583,7.0,0.0120405526,0.012195122,0.1377452139,0.3170261978,-0.038551961,0.0264461869,-0.198845455,0.2277377522,0.1931679545,0.5193590263,0.0,0.6569409988,-0.498833138,0.5717290476,-0.530609087,25.880645161,6.9363112392,0.0943503494,0.0,0.0,0.0,0.0,0.0,0.1511454521,3.0,0.0248642132,-0.0532696,-0.025983808,0.0407991051,2.1674518458,-423.8656245,0.0093706647,9.7600573277,-0.005278843,0.0029630896,0.0098025355,-0.019093079,0.0125132434,0.0722440331,0.0,-0.021092692,-0.006706293,2.0,8.7514744871,0.4634146341,0.0,0.0314465426,0.0197771054,0.0214760476,0.7452714456,1.6108547533,3.4949443e-07,3.3528037e-08,0.2622615743,0.0687811334,-0.752547873,0.02455837,0.1251910772,0.2581736044
54244,2.0316546763,-0.236610711,-12.25568182,0.0,7.1011990408,16.645883293,0.0022456928,0.8723814871,-0.038062284,0.0442939766,7.0,0.0131085486,-0.142857143,-0.011581545,-1.391440203,-0.030788072,0.1168113654,-0.081685641,0.0611600407,-0.121404867,0.4900866156,0.0,1.3661515454,-0.101840038,0.6490528415,-0.116266093,84.512987013,38.648849295,0.0748918944,0.0,0.0,0.0,0.0,0.0,3.0886338496,0.0,-0.020756305,0.0586694217,-0.214526317,0.8295064001,4.7179740974,-83.98761321,0.111773039,8.668840741,0.0020378764,0.0013846973,0.0055295619,0.1467867868,0.0121299342,0.080638488,0.0,0.0148948949,-0.027027028,0.0,7.2161586742,0.4149659864,0.0,0.0638297871,0.0247068856,0.0273951245,1.0148073725,2.69460813,1.411568e-06,3.0000000355,0.4953825229,0.245403844,-3.286396594,0.0697631119,-0.061737801,0.6070889114
47271,0.8033367884,0.1357592319,-6.479904535,0.0433772026,1.3491116207,17.792725445,0.1920348364,0.5037471697,0.1468935373,0.1591745306,7.0,0.0536733625,0.1101591187,0.2065508987,0.0519198322,-0.017353571,0.1268801553,-0.091154749,0.1857291543,0.2516210595,0.5317776027,0.0,1.5273419454,-0.023688246,0.5362424781,-0.025999915,162.23398568,62.575752555,0.1734176055,0.0,0.0,1.0,0.0,0.0,1.3625056074,4.0,-0.004739001,0.2666312344,0.1243087815,-0.58351048,-0.693598212,48.517218831,0.0829181681,12.966872049,-0.000104223,0.0143766764,0.0385144085,0.3470405347,0.1053240234,0.0012738403,0.0,0.0029526783,-0.006891303,4.0,12.258456345,0.3501476937,0.0,0.035911601,0.0159512961,0.0157555886,0.8340046861,0.8344195262,3.5212679e-08,9.2473525e-08,0.7676233494,0.5892456066,-0.05086835,0.0321032691,0.6545693324,0.3603724239
44193,1.626359955,0.0983869118,-59.39646676,0.0856814267,4.40255391,1.6203668017,0.0911799416,0.1795680378,0.0292808219,0.058470118,7.0,0.0,-0.236363636,0.0273533928,-0.013642052,-0.169806451,0.0790251405,0.1616733683,0.14050155,0.1831034192,0.5393560307,0.0,0.9460672543,0.0194276635,0.9460672543,0.0194276635,65.492148346,4.1839487727,0.1253724369,0.0,0.0,1.0,1.0,0.0,0.3920586431,4.0,0.2058922911,0.0398190438,-0.354942583,0.9240500749,27.099895946,-120.5344603,0.2116229381,11.785773048,0.0012662937,0.0131392548,0.0477840795,-0.004610595,0.0009767382,-0.369586128,3.0,0.0466953442,0.019817899,3.0,11.843092149,0.7797461369,0.0,0.0490797535,0.018305914,0.0199450364,0.9979928132,2.4768155004,1.1498584e-07,4.1488076e-08,0.9246626828,0.8550010769,-0.25828695,0.0617188961,-0.037143418,0.4344298885
49875,0.1494211109,0.0395691734,25.070843214,0.0040493919,0.0972766369,0.1309966886,0.301049754,0.4796172772,0.5043746783,0.2645481254,7.0,-0.002262024,0.0791075051,0.2307677323,0.0795614095,0.0791805997,0.087329104,0.0441764527,0.2409294697,0.3259673591,0.5632095965,0.0,1.5230040223,0.2610075524,1.4914320348,0.2860722603,4.1380010479,5.7072267389,0.623373841,0.0,0.0,1.0,0.0,0.0,0.7815231191,5.0,0.0234623648,-0.040016974,0.0132486822,-0.814136349,-0.454622429,354.53693217,0.552165257,12.908904032,0.0007574668,0.0396499268,0.0681568719,0.0105249483,0.1198961443,-0.042690331,0.0,0.0013519012,-0.046274511,5.0,11.714335546,0.2929801866,0.0,0.0615384616,0.0261426378,0.0252722742,0.7488410125,1.4026069205,8.0485018e-08,7.6879188e-08,1.3199791779,1.7423450301,-0.029391294,0.0459448303,0.9154936555,0.6934691511
39079,0.9973558964,0.2445795875,-21.44954128,0.0,1.0721840296,2.0140137493,-0.078308997,0.5240226095,0.1040723982,-0.300741507,7.0,0.012500766,0.0,-0.076167374,0.0368685721,0.1878336245,0.2042229145,0.0496988928,0.0487517664,0.4006683996,0.5768339083,0.0,4.3436645397,0.9904794334,2.0173199635,0.8362159571,69.880733945,3.7192382813,0.3074893444,0.0,0.0,1.0,0.0,0.0,1.4366877089,6.0,0.1356727754,0.0467507725,-0.039910794,0.4887694356,-0.068117592,-206.9200924,0.0385211925,8.1645102687,-0.002285302,0.0334084582,0.0626086957,-0.115781126,0.0176702307,0.6236939878,2.0,-0.006344171,-0.02702849,2.0,5.570251082,0.2343957503,0.0,0.0769230798,0.0310563744,0.0206803861,1.1160953414,1.6712954639,8.450114e-06,6.0000000951,0.8253826271,0.6812564811,-0.365991929,0.0635725143,0.0353247886,0.2193999587
27748,1.0637891154,0.0708002253,-6.047271769,0.0055549563,0.4565490957,0.6355720946,0.0973754098,0.1148971877,2.0140427971,0.1800566888,7.0,-0.00488339,0.0594262295,0.0551852441,-0.33561459,-0.117720535,0.0286932057,0.0210492326,0.1003425635,0.0653404147,0.5653831761,0.0,2.3122861295,0.1131888456,1.7067454179,0.1780196646,9.3193041033,4.5148561212,0.250342804,0.0,0.0,1.0,0.0,0.0,0.1503705704,3.0,-0.054837894,-0.012926127,0.0656696119,-0.06556292,-0.156456677,-817.195513,0.1233557082,12.225688981,-0.0009308,0.0134712232,0.0191298366,-0.02270521,0.0633516062,-0.042220582,2.0,-0.005595405,-0.007861318,2.0,9.5539034803,0.156078093,0.0,0.1162790731,0.0426249598,0.0399893674,1.0176727657,1.2887269122,2.0647166e-07,8.478746e-08,1.0952423671,1.1995558427,-0.04099622,0.0474378609,0.6571413188,0.1697583478
56784,1.3489981901,0.2439544389,-3.862727137,0.0244952393,1.0855564275,3.5141414645,0.1365657798,0.4264440548,-0.002660164,0.0748639083,7.0,0.0150498755,-0.010009533,0.0473450538,0.1008721894,0.1184609347,0.1578746905,0.0727732327,0.1363455397,0.191611104,0.579347084,0.0,1.9926460697,0.0283457977,1.5195731133,0.0561489923,14.482464668,10.151160962,0.4625375577,0.0,0.0,1.0,1.0,0.0,0.7609789717,5.0,0.0271459597,-0.057343321,0.0257126546,-65.01457562,-0.107036606,-58.76733044,0.0711665001,11.328714124,-0.00245883,0.0244363545,0.04111894,-0.188184152,0.0610121062,-0.073048268,1.0,-0.013649263,-0.027027028,4.0,10.344657585,0.3249162011,0.0,0.0405405387,0.0178753746,0.0216696307,0.7449076186,0.8328911842,1.3973907e-07,7.9378531e-08,0.9955563365,0.9911324192,-0.058386982,0.0479406592,1.2401528895,0.370664471
43246,0.7572433193,0.1445959802,-15.15577572,0.0268009618,0.7760664217,2.3194882265,0.3630632026,0.3401285476,1.0003376097,0.5876089636,7.0,0.0666493712,0.08,0.1147184108,0.1364139485,-0.161004487,0.0447986114,-0.301040753,0.4191672797,0.1904979286,0.5735035247,0.0,2.3156189953,-0.112823307,1.1518803184,-0.267385885,269.41315346,7.8908453313,0.293801328,0.0,0.0,0.0,0.0,0.0,0.5187108408,1.0,0.0099349966,-0.232903492,0.1064728493,-0.707591068,0.5962581284,-116.720542,0.0665040764,11.569714505,-0.021297496,-0.004457754,-0.009421376,-0.394968975,-0.002259771,-0.04867502,2.0,-0.096312445,0.0590480864,3.0,9.8433393797,0.3442338867,0.0,0.0642857179,0.0273430843,0.0267930078,1.3508922229,1.7338038236,3.5425104e-07,6.018855e-08,1.4118546603,1.9933335817,0.0098426374,0.0610251231,0.9031537534,0.0591340261
54543,1.2470129237,0.0637682306,-23.91925777,0.0047714137,1.2678911538,1.8208479145,0.4482108526,0.410795988,0.0363912055,1.3222122975,8.0,0.1175851101,0.0,0.2337679736,-0.279040455,0.2056805616,0.0846024115,-0.279576228,0.3307351823,0.0791490818,0.434438139,0.0,2.2095914377,-0.270394798,1.1539775651,-0.424612839,46.186894015,3.0739191384,0.1191576561,0.0,0.0,0.0,0.0,0.0,0.5607961674,2.0,0.6557904307,-0.21320675,0.0324482836,0.5764416373,19.518307383,-0.346699098,0.1594020644,11.745886665,-0.017230054,0.0011139709,0.0022247958,0.0200083038,0.0161748541,-0.701489134,1.0,-0.02483244,0.1044710232,2.0,11.491312325,1.5842319674,0.0,0.1505376399,0.0545317608,0.0563843556,0.7407922156,8.913645002,3.4878101e-08,9.100068e-09,1.8934674126,3.5852188427,0.0198460057,0.0831565853,1.6574033061,0.2371930145
49031,0.6844114675,0.1179058579,-0.977098684,0.0345427601,0.8105421368,3.3381584684,0.1865664856,1.2222815832,0.658411755,0.1568173599,8.0,0.0133966864,0.1538461538,0.1821647885,-0.024875288,0.0356455561,0.1031583676,-0.025069033,0.2252654193,0.2281089227,0.5755487609,0.0,1.3670878977,-0.18316136,0.9727259132,-0.209042942,22.871273377,15.141609195,0.2792560582,0.0,0.0,0.0,0.0,0.0,2.724536195,3.0,0.3533242589,0.081950033,0.1216698846,-0.528931977,-0.641326374,-348.2547542,0.0286998734,12.313706575,0.0032282265,0.0394033536,0.0902517531,0.2715056599,0.0965589585,-0.077924289,1.0,0.0106937029,-0.017167699,4.0,11.160615979,0.2717183692,0.0,0.0114942528,0.0092992964,0.0133383018,0.9368916608,1.1312282003,5.2803012e-08,1.0799625e-07,0.644151047,0.4149305713,-0.039678047,0.0424644141,0.3103138041,0.4330952121
