firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,cfp,age,chinv,hire,sgr,pchgm_pchsale,depr,pchdepr,egr,tang,sin,currat,pchcurrat,quick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chempia,bm_ia,pchcapx_ia,cfp_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom
11267,0.505477658,0.0558407827,1.0099892786,0.0144728424,0.2693071849,1.6444743065,0.149281768,0.1062760318,0.7231434685,-0.037251801,0.2650135665,0.1249445936,18.0,0.00112252,0.0441176471,0.042601458,0.0340135908,0.1548764081,-0.045585755,0.0369512123,0.6834087029,0.0,2.5692782763,-0.107499624,1.6799185776,7.3747319643,10.86017039,0.3342717006,0.0,0.0,0.0,0.0,0.0,1.0372342877,5.0,0.0139090359,-0.075625996,-0.345101087,-0.502909496,0.1634900903,-440.6850276,0.0555419562,12.536180925,0.0035183627,0.0108712479,0.0162747177,0.013305316,0.2835027718,0.0207059795,0.0,0.0020056338,1.2119545632,0.1456600539,5.0,12.48729169,1.5831839482,0.0,0.0625,0.0356905688,0.0530502123,0.7101143844,3.9561319382,2.0883108e-08,1.7969551e-08,1.3890354595,1.9294195077,0.2860655111,0.0865928474,0.0778510169,0.0227638478
86474,0.9696654758,0.1311248241,-0.208155195,0.0,0.1146692649,1.1290245751,0.2741647539,0.2141194725,0.641776571,0.0045676998,0.4711111111,0.1578001516,12.0,0.0374912404,0.0303030303,-0.045820524,0.109123866,0.3067484663,-0.239519427,0.1895452614,0.7032207668,0.0,9.0513595166,-0.17598386,5.3262839879,2.7866609662,7.4321550741,1.4514388489,0.0,0.0,0.0,0.0,0.0,0.7029324267,5.0,0.4819118713,-0.008769466,3.6827148064,0.2728658424,0.3863220337,-1557.31513,0.041769416,8.609675513,0.0031031808,0.0141354372,0.0156991603,-0.002251813,0.3736421725,-0.014274984,0.0,-0.000866082,-0.056087551,0.03125,5.0,8.3626789038,0.4299014832,0.0,0.0714285746,0.0516508384,0.0436405071,1.0616374904,1.1215630745,2.22936e-05,5.2500001658,0.8383147783,0.7027716676,3.9052158664,0.1136114971,0.1443548351,-0.006363412
22825,0.3461284308,0.044358664,38.006592292,0.0,0.2421276457,1.0470476627,0.1460086423,0.208364692,0.7424470487,0.0482477196,0.2197758734,-0.026876901,19.0,0.0113437196,0.14,0.1435390288,0.0119031196,0.3947681332,-0.140877486,0.2005083053,0.5525669099,0.0,3.0955763642,0.0743246092,1.6091378754,81.154158215,4.441003441,0.2407792362,0.0,0.0,1.0,0.0,0.0,1.237360443,4.0,3.0030709123,0.0200095424,0.4143365674,0.3633539652,0.0371502989,-784.1294421,0.0535467671,10.101308168,-0.001429848,0.0183290328,0.0311507636,0.0788825464,0.0244249677,-0.003095641,0.0,0.0035104798,-0.815808944,0.0356423156,2.0,8.3627591381,0.240073026,0.0,0.0666666701,0.0329410418,0.0430661647,1.4769515276,1.1380054219,6.5780146e-06,11.550000179,0.1674592842,0.0280426119,0.7193775765,0.0529981906,-0.00535715,-0.118909048
26841,1.1343311415,0.0804292044,-6.598294161,0.0,1.8082164232,5.7973382233,0.0773652044,-0.07429255,0.4971149864,0.0088487332,-0.150018219,0.475466917,24.0,-0.106620089,0.0214285714,0.0821004928,-0.139779885,0.1371721128,-0.095993804,0.0789360193,0.4699575364,0.0,5.91699099,0.3203969812,2.6840113024,64.471047495,9.7723865878,0.0908584128,0.0,0.0,1.0,1.0,0.0,1.3930663179,6.0,-0.067760046,-0.10152481,0.6685217756,-0.146212958,0.4441801496,-3815.544362,0.0364592817,11.635572762,0.0002823118,0.0087929458,0.022809619,-0.180706894,0.078876115,-0.003673172,1.0,0.0026993227,-0.620533468,0.0411320738,3.0,12.595936687,2.2202273547,0.0,0.0927152336,0.0220039006,0.0187414635,1.0693280014,24.171713077,1.0958955e-08,6.5271272e-09,1.0498347374,1.1021529758,0.3359852417,0.0600020619,0.7462650735,-0.122178072
65533,0.5136905804,0.04109894,12.158567993,0.0,0.9781495603,0.5739214545,0.0050787587,0.1958282386,0.1970557445,0.0112057326,0.2626127091,0.0984229742,15.0,0.0010242532,0.0402782024,0.0063369467,-0.021342991,0.0525889718,-0.026461344,0.1563690135,0.4334920032,1.0,0.8556822674,-0.26874608,0.7212772074,21.413757227,37.321938169,0.1145572165,0.0,0.0,0.0,0.0,0.0,0.4393331488,3.0,1.2898922983,-0.062315665,-9.891280816,-1.884648544,8.3502730174,1819.4952128,0.0428503396,14.460884688,-8.3897e-05,0.0066474684,0.020255197,0.0427444274,0.0159198948,-0.00595505,0.0,0.0044692737,-0.168524118,0.0637129545,6.0,15.041505418,2.225549759,0.0,0.2314539999,0.059227056,0.0559160161,0.6519169461,11.943015286,1.0033956e-09,8.1239532e-09,1.2703035959,1.6136712258,-0.012267463,0.0559733438,1.1935998757,-0.084327062
80416,0.2706157731,0.0408603886,1.6729442493,0.0,1.0646475284,2.0502924291,0.1172438975,0.1175977064,1.1312634792,0.2308399499,-0.077702109,0.0163355459,13.0,0.0011894084,0.0510948905,0.4622991564,-0.037252797,0.234374511,0.3466666409,4.2564040599,0.3823344371,0.0,1.3463020104,0.088191466,0.7785418165,14.697338839,15.2174601,0.0921704878,0.0,0.0,1.0,0.0,0.0,7.6386556591,6.0,0.0353239368,-0.102262858,-0.041972035,-0.96191106,-0.101326583,-124.0411801,0.0430021327,11.824406763,-0.000821212,0.0137694625,0.0603895801,0.0128099072,0.0290931847,-0.014675465,0.0,-0.004819277,8.0684830633,-0.166166771,4.0,11.343109388,0.5632841784,0.0,0.0284552854,0.0452118225,0.0482595202,1.100478972,6.7699310059,6.4361482e-08,2.4731989e-08,1.0495845918,1.1016278153,-0.006941725,0.0527066768,0.1973961321,0.103944125
24572,0.7155138752,0.1068452716,-55.64105903,0.0612763104,1.0167420046,5.5221039023,0.1107046514,0.0405614571,0.5024277506,0.0060926076,0.0543171919,0.1434133923,16.0,-0.008624362,0.0,-0.00683714,-0.08821728,0.107196178,-0.252153263,0.0216208044,0.545036311,0.0,1.975298656,0.1013966008,0.4029367845,1086.4236111,29.263935653,0.1718276734,0.0,0.0,1.0,0.0,1.0,1.1236770487,4.0,-0.077222399,-0.179084029,0.157101394,1.5645700831,0.0586682862,-4001.057117,0.0798490138,10.678183038,0.004452643,0.0088216501,0.0210640287,0.0605703621,0.0029342245,-0.006432453,0.0,-0.024496405,4.5158376284,0.0678902455,3.0,8.833171133,0.3135688823,0.0,0.2105263174,0.0507301611,0.0675035337,0.8756780635,1.8620778648,5.0469944e-07,2.1000000572,0.2618128167,0.068545951,1.1348631864,0.0675799975,0.4691254751,-0.125315221
24951,0.2885754841,0.0461701833,8.1133120726,0.0,0.1271361109,0.8063350227,0.2139707909,0.1194593216,0.9256057128,-0.012348263,0.0973596011,0.0062317909,19.0,0.0530660377,0.308411215,0.1921892066,-0.008503091,1.4125,-0.121166593,0.1294806687,0.5561177838,0.0,2.7529303416,-0.040424695,2.3136302746,11.196607049,4.7790625877,0.6266515961,0.0,0.0,0.0,0.0,0.0,1.3453312081,3.0,10.178218006,0.1907785799,2.8957397096,0.9804756023,0.2901288398,-3028.540091,0.1557640369,11.382439431,-0.003914906,0.0255035076,0.0352992765,-0.13988619,0.0934176291,0.0298329034,0.0,-0.002090509,6.208877715,0.0633338322,6.0,10.403171336,0.4540152535,0.0,0.0188679248,0.0095045947,0.0128006326,1.4533324862,8.1620949823,9.0703128e-08,1.0500000306,0.6990217021,0.48863134,0.0674198255,0.038756862,-0.207605551,-0.218036813
25217,0.4876774979,0.1290677289,-1.297247636,0.0399631173,1.0968927575,2.2678380605,0.1527627125,0.0634800597,0.4146617186,0.0102654867,-0.011189213,0.143864075,24.0,0.0127149969,0.0260183968,0.0946120952,-0.066393616,0.1549914707,0.0083122313,0.2746136366,0.4691837473,0.0,1.6924584618,0.1343718963,1.1557592368,16.079021506,6.6108811083,0.1766286661,0.0,0.0,0.0,0.0,0.0,1.5357572517,7.0,-1.887784193,-0.097790548,0.0045607142,0.0412143504,0.3272724807,-1322.73958,0.0307916777,12.294383386,0.00343297,0.0346791035,0.1195163105,0.0296517046,0.0876070621,0.0080345573,3.0,0.0,0.6514886165,-0.035856575,5.0,11.674985852,0.5447488584,0.0,0.0444444455,0.0230358286,0.0346179129,0.5161676015,1.2044058907,4.2405915e-08,4.6969303e-08,1.0354729971,1.0722043276,0.1413432519,0.0575839834,0.1289384153,-0.06990444
69307,1.5614775257,-0.204600636,-0.913411922,0.0,0.139277518,0.9447331362,-0.311156602,-0.122647237,0.2694798624,0.0019150974,-0.22489083,0.0021578207,15.0,0.0,0.0163934426,0.0361445783,-0.162170177,0.2654028436,-0.310465817,-0.112201651,0.5711649366,0.0,7.7882352941,-0.060266857,7.7882352941,1.2723910172,9.1385199241,-0.800738007,0.0,0.0,1.0,0.0,1.0,0.2944456837,4.0,-10.23941692,-0.817480057,1.3354738186,54.57122447,0.067798299,-906.3587614,0.0519717294,8.8249903423,0.0,-0.022820801,-0.024884417,0.0275023985,0.3809103518,0.1082261163,1.0,0.0530860249,0.1361386139,-0.055147059,3.0,7.2463680801,0.2059772988,0.0,0.2142857164,0.0919534664,0.1034139079,1.0550530548,1.07058538,1.87824e-05,1.0500000948,1.6480022043,2.7159112654,0.4220625923,0.1155175305,0.1958333425,0.1833180197
26201,0.7109138473,0.0649010905,-0.456846322,0.0,0.4477822521,1.7703183328,0.0817024287,0.0974387528,0.5505011136,0.008477842,0.0755436317,0.151200729,23.0,-0.022352004,0.033492823,0.2169239473,0.0082309474,0.2556791841,0.0026533797,0.111693326,0.6418678336,0.0,2.4447504861,0.029856941,1.4507453014,10.966496723,5.0765340526,0.3002925369,0.0,0.0,1.0,0.0,1.0,0.8873873874,7.0,0.4708551858,-0.005579673,3.4239631779,-1.090710117,0.3797226111,-1546.077755,0.041769416,10.098180188,0.0035509138,0.0246067986,0.0401058464,0.1161596002,0.1335114089,0.0057288255,1.0,0.0158003598,0.2781248673,0.095370587,4.0,9.732180117,0.9474252791,0.0,0.0676691756,0.0350954932,0.0491297818,1.1452754825,2.4769844786,1.6691623e-06,3.6689764e-08,1.5277861385,2.334130485,0.0180914658,0.0910761542,0.0756591105,-0.006363412
65541,0.4239509074,0.1687304355,17.080799127,0.0,0.4401059491,0.4296102797,0.0997894066,0.688787094,0.5482435624,-0.025138532,1.3647455501,0.033179858,16.0,0.0647219941,0.3571428571,0.0404246747,0.3221625198,0.2405795408,1.0373741571,0.3023320452,0.2017074763,0.0,2.4855356416,0.2185718279,1.8356780369,20.072548752,6.0260378285,0.6156613983,0.0,0.0,1.0,0.0,0.0,0.8056180682,4.0,3.0427396241,0.2371523996,0.492159044,1.6302864762,0.0972070583,-479.7231921,0.0535467671,12.664475258,-0.046338235,0.1001853015,0.267031913,0.0004786679,0.0247702176,-0.923139077,3.0,-0.000210526,0.3436227866,-0.115599353,4.0,12.158627202,1.6955678471,0.0,0.2269230783,0.0572607526,0.0490353151,0.9603861678,13.502978005,1.3111073e-08,8.486789e-09,1.5981409373,2.5540544556,0.0658148573,0.0618055574,0.529672373,-0.118909048
27562,0.4250543074,0.0550969478,15.313920886,0.0006809343,0.0998566043,0.6968618956,0.1722478927,0.1971787307,1.0986032424,0.0231884058,0.1215940763,0.0797851803,17.0,0.0201448474,0.0840664712,0.1719560689,0.0075206134,0.0534690104,0.0147171786,0.2164371199,0.5553902781,0.0,1.5845301955,-0.058716249,0.7038607218,21.042352979,183.46492271,0.8267064791,0.0,0.0,1.0,0.0,0.0,1.3709768757,6.0,-0.058208931,-0.417665639,-0.386908062,-0.744450467,-0.031473905,1175.216334,0.0788328603,13.872677444,0.0016737781,0.0263408822,0.0325290587,0.0244826542,0.0251297046,-0.055725197,0.0,-0.000772947,2.8959204226,-0.126643931,6.0,15.242024262,2.7687377371,0.0,0.035947714,0.02102634,0.030109848,0.4326903777,6.5769855366,1.0195819e-09,7.6416709e-09,0.6965538128,0.4851872141,0.1198940836,0.0478789403,0.0237880003,-0.142772135
27677,1.4391994038,0.0558713936,-1.710207101,0.0,0.2992867029,0.4377728095,-0.003128666,-0.032239712,0.1630001896,-0.003944773,-0.255823803,0.109187693,19.0,0.0,0.0,0.0489795918,-0.027589218,0.1190586064,0.2301429948,0.0322541234,0.6651783265,0.0,5.0771388499,0.8354744466,5.0771388499,1.0138067061,2.3686635945,0.5352112676,0.0,0.0,0.0,0.0,0.0,0.2100183262,5.0,16.861465728,-0.170253249,0.7111636102,4.118305627,0.0138060178,-530.9634614,0.0471929601,9.0705609294,0.0016119856,0.0099694008,0.0120553831,0.0299797722,0.2483833039,-1.236662133,2.0,0.0051101884,-0.347621421,0.1428571492,4.0,7.6128001505,0.4043003565,0.0,0.1304347813,0.0437171381,0.0335925526,1.8385244218,2.6635790411,6.8550511e-06,8.4000000792,0.1300228507,0.0169059417,-0.858886046,0.0718487716,0.9129720796,-0.257143936
27909,0.5321790291,0.0627718678,19.303633218,0.0072268778,0.903545864,1.9289815605,0.089372289,0.4544459566,0.4032309635,0.0315647553,0.6768621914,0.0358592337,15.0,0.0839425018,0.3668150032,0.1951368711,-0.040205144,0.1149644812,-0.1733666,0.187112439,0.4705587081,0.0,2.7191291397,0.089599329,1.4039024717,206.191609,6.4619169615,0.1701233522,0.0,0.0,0.0,0.0,0.0,0.817536037,3.0,-0.005326238,0.2775965951,-0.103494239,0.1931756924,-0.054934925,-88.30699229,0.0466316947,11.582533147,-0.00554865,0.0038138536,0.0101892853,0.0555439095,0.0034412991,-0.059924654,1.0,0.0096551724,0.889056915,0.1419524737,4.0,10.75878547,0.6569193279,0.0,0.075000003,0.0335190392,0.0456903845,0.7430255035,1.146808476,1.6946639e-07,6.3537243e-08,1.109476663,1.2309384657,-0.045167127,0.058336532,0.4475020474,-0.32613744
28311,0.3325315453,-0.08822792,-6.903884351,0.0,8.1860546853,11.361635705,0.0402742454,-0.059263269,0.8391156947,-0.197885982,-0.053302067,0.4063643834,15.0,-0.019823316,-0.146341463,-0.141267642,0.038324943,0.1312765623,-0.011080854,-0.185517503,0.4331672219,0.0,0.7712216636,-0.242127448,0.466159682,63.445595158,31.510888444,0.0559814376,0.0,0.0,1.0,0.0,0.0,7.6386556591,5.0,0.1519759135,-0.767441571,1.8906428451,0.5843620597,0.4715673317,-2244.066086,0.0513155969,8.5910243395,0.0045426869,0.0029735689,0.0775647593,0.3538830712,0.0477707006,0.012422916,0.0,0.0493135003,-0.633507853,-0.065336248,2.0,7.5789124417,0.4178595774,0.0,0.1851851791,0.050774905,0.1126626584,1.3420095807,1.2529887615,1.6974e-05,7.350000138,0.6809820608,0.4637365672,0.3608830416,0.0571875739,-0.118487396,-0.128360932
10731,0.2575173477,-0.210100231,27.574561404,0.0,0.559689026,0.4974299666,-0.219758226,0.1015936255,-0.195305734,0.1717232553,0.0856181456,-0.319904909,21.0,-0.15297754,-0.084210526,-0.53908436,2.3606693192,0.2123970524,-0.735788316,0.1379897785,0.4042621275,0.0,1.2150313152,-0.079262834,0.4293034731,33.956140351,3.9120768065,-0.332237825,0.0,0.0,1.0,0.0,1.0,-0.78733674,1.0,-2.131578497,-0.208019471,-0.225599436,2.6501996664,-0.136496503,-1561.359955,0.0307916777,9.8117182838,0.0007794907,-0.103786622,-0.272595281,-0.048894886,0.0179259376,-0.286255584,0.0,0.1180287844,-0.663743383,-0.141909819,2.0,8.4148835726,0.2349309903,0.0,0.25,0.0804246145,0.0635956514,1.0182431634,1.8573341151,3.0235676e-06,7.7615573e-08,2.2395061608,5.0153878441,-0.257794325,0.1336628352,0.2095238053,-0.06990444
63546,0.5111122407,0.1121145544,1.1599186587,0.0,0.2257954595,2.3280186607,0.3242588874,0.0855038381,0.8636020766,-0.096197595,0.1991681331,0.1716961205,23.0,-0.062679517,0.4666666667,0.1204117135,0.1630040464,0.2285298399,-0.132817746,0.0418764583,0.7427626717,0.0,3.2426345828,-0.162355381,2.7917630727,10.26374502,7.6703056769,0.6557066996,0.0,0.0,0.0,0.0,1.0,1.1926194277,5.0,0.0628535147,0.3328246698,-14.40916461,1.7270704232,-0.812016984,-1140.464703,0.0270140569,10.695672332,0.0101892285,0.0515896821,0.0701658961,-0.095552515,0.365294816,-0.023424565,0.0,0.0086614865,8.3729405891,0.1929997848,4.0,9.7838167988,0.347198695,0.0,0.068965517,0.0350805464,0.036367084,0.8402838674,1.4928479488,6.2437355e-07,6.8245376e-08,1.1010561432,1.2123246305,-0.037815055,0.0623334019,-0.970224385,-0.06990444
49154,0.2666331145,0.0509263534,28.351807839,0.0120013476,0.6160056784,1.7625471204,0.1272554606,0.0598999178,0.5203525282,0.0078819548,0.0159178972,0.1139810527,24.0,0.0159535896,0.0550458716,0.0940443814,0.0121798168,0.0852923077,-0.020188213,0.1775098149,0.5248394757,0.0,1.2205882353,-0.077603266,0.507023705,131.54976303,17.850160772,0.1553246753,0.0,0.0,1.0,0.0,0.0,1.83707235,7.0,0.0027496018,-0.018761767,4.0928215009,-0.346531755,0.5259345206,11264.689923,0.1306174191,17.143741685,6.90084e-05,0.0119545336,0.0384373031,0.0356531825,0.0145465612,0.0036827661,2.0,0.0001179941,0.6259701812,-0.001971315,6.0,17.012880531,0.82677895,0.0,0.0577124879,0.0225528078,0.0317421561,0.3051786021,1.550205575,1.557762e-10,2.4667192e-08,0.7989005101,0.6382420251,0.2513180498,0.0442875583,0.4297913161,-0.063366756
19350,0.4929650112,0.1234164573,-22.38862205,0.025736935,1.6821684878,1.6509095907,0.0987519642,0.103046606,0.2512101864,-0.071847794,0.1436915696,0.0503743108,24.0,0.0124703901,0.0755813953,0.0812414928,-0.021147887,0.1460732085,-0.067281988,-0.016251929,0.5783254673,0.0,11.535629017,0.1277863525,10.354086318,44.11688731,1.2459533645,0.1108594597,0.0,0.0,0.0,0.0,0.0,0.8633053627,4.0,-1.895045593,-0.04822755,0.0098482275,-0.613792696,0.2337827164,6699.1197954,0.0307916777,15.995763053,-0.001746345,0.0087029352,0.0389335895,-0.027996469,0.0172041219,0.0330475584,0.0,-0.000140351,0.6060869101,-0.009430165,4.0,16.643437069,1.2619360979,0.0,0.0375180393,0.0244274566,0.0411809638,0.3018379483,1.4210347376,4.173095e-10,2.1465902e-08,1.0344113482,1.0700068374,0.0857025059,0.042811194,0.4253903339,-0.06990444
76769,0.3858725327,0.0885759594,8.7578088144,0.0,0.2471020304,0.6997379087,0.2397772783,0.2550195273,0.4775285172,0.0172714663,0.1677544386,0.0833003997,24.0,0.00412445,0.1428571429,0.4583322995,0.5410636965,0.2482538054,-0.061155688,0.3180961677,0.5684883425,0.0,1.9961390687,-0.189971848,1.9575673314,13.133680944,3.4841193519,0.7098923156,0.0,0.0,1.0,0.0,0.0,0.7860109082,6.0,16.861465728,-0.027396106,-0.342163261,4.0583365862,-0.012081275,219.10466357,0.0471929601,12.942445729,-0.009198282,0.0284687245,0.0466993034,0.0109166895,0.1384491949,-0.042292965,1.0,-0.002684564,-0.178340881,-0.102548659,5.0,14.062831272,4.0761373378,0.0,0.1111111119,0.0510957619,0.0771616026,0.5247336958,5.7084100394,8.8305843e-09,8.5298039e-09,2.8414940919,8.0740886744,0.0916106966,0.083763759,0.9655954417,-0.257143936
49429,0.7317875987,0.06733363,-9.02237468,0.0046474736,0.7256390146,1.7768594912,0.0965248864,0.1051679478,0.4681937322,-0.038614219,0.1884106537,0.0645029197,24.0,0.0427743395,0.026363009,0.0631386793,-0.001565202,0.079927899,-0.095614785,0.0334077117,0.5695533703,0.0,2.7283587387,-0.11571534,1.1041470628,162.95529845,5.8833303702,0.1787839048,0.0,0.0,1.0,0.0,0.0,0.8230808418,2.0,-0.006780927,-0.047444629,4.5579759852,0.0679649319,0.4764563876,-647.0485315,0.1306174191,15.100494074,-0.008970795,-0.008919736,-0.017794994,0.1341398701,0.0062725196,0.5517823131,0.0,-0.000965795,2.5406162465,-0.028760593,4.0,14.75323861,0.9861169146,0.0,0.0902934521,0.0313734609,0.043006163,0.5002234913,2.1293803216,1.7793653e-09,2.3693861e-08,0.7957267883,0.6331811216,0.1271371678,0.0377121892,0.2056907979,-0.063366756
61313,0.2846827722,0.0635247519,27.949397909,0.0107227456,0.2712977125,1.0470555109,0.1706894126,0.0988723443,0.6349863775,0.9567257138,0.1573227441,0.0421505229,24.0,0.0337585128,0.102247191,0.1284013401,-0.066705108,0.1412893379,0.0162196516,0.0484120312,0.5674398914,0.0,1.7155505935,0.1250973632,1.1064647864,58.519571846,5.8077189125,0.3625134584,0.0,0.0,0.0,0.0,1.0,1.1640169766,5.0,-0.050663205,-0.076836838,-0.273729709,-0.719489629,-0.042594583,-3131.296929,0.0798490138,13.936799939,-0.001979611,0.0267743596,0.0522898569,-0.009994141,0.0396498908,-0.006947312,0.0,0.0,0.1252678093,0.0096958037,5.0,12.728670949,0.2961262139,0.0,0.0494505502,0.0225575957,0.0323953765,0.4757845408,0.5967605013,1.1356637e-08,8.3737852e-08,0.8464588322,0.7164925547,-0.041150789,0.0391509335,0.2954666278,-0.125315221
80971,1.0873531659,0.1013180407,-18.1258317,0.0,1.0511865072,4.3721081213,0.1016077501,0.1905457503,0.830311427,0.0017681729,0.2957004485,-0.091796228,16.0,0.1587092073,0.0608108108,0.1593686227,0.0354996159,0.1027961406,0.0867020578,0.1039340886,0.5464721024,0.0,3.1523949806,0.1003943962,0.2221907487,126.51819961,102.36035465,0.1785872494,0.0,0.0,1.0,0.0,0.0,1.4658015791,4.0,-0.006014893,-0.012996827,4.9135415524,-0.387269649,0.3201572401,-4409.606031,0.1306174191,10.860737869,0.0005358894,0.0064567874,0.0134245096,0.1598601551,0.0343236974,-0.005713603,0.0,0.0026666667,0.5521363374,8.98475e-05,4.0,9.9145109461,0.6435786436,0.0,0.1216216236,0.0442125564,0.0436067466,1.6300197025,8.7411297356,1.0828657e-06,1.0500000213,0.7346590085,0.5397238588,0.1028619395,0.0453210772,0.0374737998,-0.063366756
12008,0.1943852846,0.0455164153,9.830854928,0.0090772014,0.1342394398,0.7285353158,0.2563750566,0.8865043896,0.9491163994,0.3547110784,0.2486491454,0.0604540824,15.0,0.0306743163,0.3386871508,0.5176038657,0.1378387015,0.3148722734,-0.001895842,1.9147606068,0.6683553253,0.0,3.1959601969,1.2568403868,2.8070412633,10.262866368,5.9333150958,0.597193275,1.0,0.0,1.0,0.0,0.0,2.4185233468,7.0,-1.013636842,0.3615673518,-0.734627089,0.1831686045,0.0685315801,209.92212576,0.2162303561,14.023417621,0.0271274374,0.0450582619,0.0761747934,0.0338428026,0.1806646015,0.0385235622,3.0,0.0012035651,1.4081353459,0.0254361629,5.0,13.92440902,1.4155905142,0.0,0.032938078,0.0217861855,0.0276791797,0.6293481789,14.644401338,1.8254864e-09,9.0818945e-09,0.8811227454,0.7763772925,0.0547424127,0.0659214657,0.4676550188,0.0038182459
31500,0.2654159149,0.0382480913,4.7024498367,0.011547232,0.2110844029,0.3132564165,0.1437928301,-0.018367215,0.1312061955,0.9270585693,0.0456624973,0.0124018399,20.0,0.0208745042,0.0222841226,0.2442735553,-0.480030265,0.806379822,-0.213159381,-0.063951741,0.2912281649,0.0,2.6642359622,-0.351370651,2.3261637764,2.5922849588,46.893078222,0.1984366371,0.0,0.0,0.0,0.0,0.0,0.2077426198,4.0,0.0141480776,-0.053039327,-0.255242159,-2.098636189,-0.210495274,-900.3337227,0.1210878434,13.911339353,-0.026811229,-0.013997304,-0.02418837,0.017370345,0.2536027981,0.0044655203,0.0,-0.002346369,0.4991856678,0.021591017,2.0,12.240366881,0.2898034523,0.0,0.0540540554,0.0189095248,0.0285359122,0.4999274392,0.8203152759,1.5729044e-08,7.3250268e-08,0.7593303845,0.5765826329,0.1908145901,0.0402598356,0.1797473003,0.9051091997
87581,0.4362968427,0.0837274555,2.5092672787,0.0019236054,0.8966315211,1.4025397376,0.1050042252,1.485168806,0.6860910366,0.5286704474,3.6409642162,0.0774070378,14.0,0.1797375507,1.8508474576,0.0948617493,0.4329710736,0.1122282067,-0.143210372,0.2714321841,0.4354957031,0.0,1.8341273477,-0.215086436,0.9781035273,16.79767885,6.4614205757,0.2283151078,0.0,0.0,1.0,0.0,0.0,0.9978504594,3.0,-1.886502348,1.7270385127,-0.046819941,-1.101631546,0.2608154434,-1507.782955,0.0307916777,11.09312814,0.0118110236,0.0236052226,0.0757624977,0.1696967067,0.062641059,-0.236627876,3.0,0.0005754386,1.2476394779,0.0613846807,3.0,12.713194419,3.2482196658,0.0,0.028846154,0.0126049411,0.0242406914,0.8111157111,14.091890108,1.4276044e-08,6.2030421e-09,1.0536981654,1.1102798237,-0.077481946,0.0702707018,0.0508679433,-0.06990444
