firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,acc,pctacc,cfp,absacc,age,chinv,hire,sgr,pchgm_pchsale,depr,pchdepr,invest,egr,tang,sin,currat,pchcurrat,quick,pchquick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chempia,bm_ia,pchcapx_ia,cfp_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom
88965,1.1708614427,0.1202449726,-36.40651618,0.042126125,13.847884557,0.7552414087,0.0344423078,0.0390948194,0.0464564137,0.0,0.0559215528,-0.004501127,-0.562342569,0.1878638395,0.0045011272,16.0,0.0019817393,-0.031948882,0.0509456825,0.0139200313,0.1350694444,-0.029163276,-0.000143892,0.1305995613,0.5630669243,0.0,0.9633601605,0.0326838472,0.9602948856,0.0301138661,2.0042869583,0.0664498456,0.0107402366,0.0,0.0,0.0,0.0,0.0,0.6609797709,7.0,0.0383667,-0.075698916,0.2506385418,-1.391321731,0.1083261983,-5419.244582,0.0286434127,11.39053541,0.0003662046,0.002217818,0.0262429894,0.0194416114,0.0266399043,-0.002895733,0.0,0.0055555556,0.4768486575,0.0455333246,5.0,10.701676717,0.2330699295,0.0,0.0431192927,0.0254693725,0.0340228164,0.8827472641,0.7597476591,2.9667255e-07,1.2140619e-07,0.1486603985,0.0220999141,0.9484174292,0.0300070645,0.0462839999,0.1919113429
89655,0.3235474236,0.0429134608,7.6084899783,0.0298673864,0.0052596467,0.0913464146,0.2118356858,0.0460557572,0.2422796982,0.0014430014,0.1457384515,-0.004662589,-0.034938753,0.0444128036,0.0046625892,20.0,0.0049783821,-0.092592593,0.1792558319,0.0315329045,0.4141906874,0.474695516,0.0059767013,0.0445783713,0.3170989472,0.0,24.845222073,0.4539647644,22.326379542,0.5529225658,1.0354821235,10.318488529,1.6230229252,1.0,0.0,0.0,0.0,0.0,0.245870498,7.0,3.1426191805,-0.259833123,1.1387018819,-0.584966511,0.1360616104,-4784.358847,0.0446872923,12.389693327,-0.001158915,0.0345447774,0.0351063437,-0.000346008,0.2724492963,0.0025065905,2.0,-0.00127551,2.4467923469,-0.24382256,5.0,12.16858478,0.6718954248,0.0,0.0510701388,0.0272647476,0.0434860934,0.5757731441,2.2139679006,3.0591737e-08,3.0455845e-08,1.0932422636,1.195178647,-0.111265375,0.0349392264,-0.069082682,-0.044958966
76392,0.5758684399,0.030395699,30.340668933,0.0,0.412666531,0.6743428839,0.056180641,0.0259267345,0.3533090845,0.0179246604,-0.033080474,-0.041141402,-1.321102115,0.0705515212,0.0411414025,25.0,0.012735115,0.0751385042,0.1350409421,-0.004772507,0.1471468766,0.1000067809,0.0314479399,0.0728433891,0.3289514311,0.0,2.5499138274,0.0081008203,1.3332493703,0.0468793372,69.298300476,6.3274530738,0.1856724294,0.0,0.0,1.0,0.0,0.0,0.6124632123,7.0,-10.02665318,-0.007423647,0.5485102968,-1.490319364,0.1437447637,-2358.274283,0.0318276958,13.504380813,0.0023598344,0.010001027,0.0167178676,0.0096992447,0.0160265494,0.0815245621,1.0,0.0023212628,1.3184001882,0.132620519,6.0,13.862121033,1.480041566,0.0,0.0376311317,0.022727339,0.0422620051,0.3388898619,1.8931015495,4.232667e-09,1.9507807e-08,1.0427076013,1.0872391418,-0.052203295,0.047350759,-1.019822863,-0.052858409
85875,0.8961551253,0.0868290633,-38.17424196,0.0197083395,6.0186701621,0.3238025409,0.0350465533,0.0096894096,0.0422339477,-0.011129793,-0.003679657,-0.003286044,-0.260435779,0.1094424581,0.0032860442,20.0,-0.001318751,0.0102389078,0.0356914886,0.0409491219,0.0501535837,-0.17391075,0.0004614438,0.1096946942,0.3762803196,0.0,0.7038391918,0.0568893433,0.6955591699,0.0610546741,2.2384438714,0.101725611,0.0168824768,0.0,0.0,0.0,0.0,0.0,0.3581586175,8.0,0.0266932601,-0.033511126,-0.024067776,-0.763054393,0.0299048169,-3734.660962,0.0286434127,14.245379733,-9.3998e-05,0.002737506,0.0209319297,-0.000958327,0.0215661105,-0.037405673,0.0,-0.002153014,-0.401188411,0.0146622136,7.0,14.425913836,0.7705145122,0.0,0.0308700558,0.0222131531,0.0316843924,0.2948144863,1.1164479597,3.5304225e-09,3.0788234e-08,1.5235727855,2.3212740328,-0.01755774,0.0305983235,-0.338587311,0.1919113429
76544,0.3387001767,0.030901424,38.581818182,0.0,0.3673576244,1.1252606285,0.0609641466,-0.076438574,0.373876353,0.020573108,-0.214749675,-0.071146999,-1.692889561,0.0832141221,0.071146999,24.0,0.0113809766,0.1018518519,0.1278759196,0.2377707188,0.1937262108,0.0167942878,0.0935608145,0.1416640403,0.5422285639,0.0,1.239261561,-0.273902436,0.7797477609,-0.367362337,115.16746411,6.8052021487,0.239238735,0.0,0.0,1.0,0.0,1.0,0.9202647337,7.0,-9.842472085,0.0192897003,0.3113420335,-1.123747892,0.1564073646,-3092.714303,0.0318276958,9.4027459492,-6.3315e-05,0.007381258,0.0157060912,-0.034061856,0.0179471033,0.0394669727,1.0,-0.007155852,-0.500789407,0.0233390238,4.0,7.9852392655,0.2285475594,0.0,0.0166902896,0.0191880308,0.0276202235,1.6999768677,4.8525720128,3.4693353e-06,3.3157895355,0.0590995487,0.0034927567,2.0338409401,0.0562027626,-0.147029765,-0.052858409
83671,0.5079138676,0.0710735708,2.6813994142,0.0,0.6464388813,2.3527543376,0.0800340505,0.4825973889,0.7463629022,0.0108312036,0.8317545791,0.020323246,0.2763608679,0.0514316171,0.020323246,20.0,0.0,0.5625,0.302658771,-0.088606413,0.4800951264,0.277462965,0.0288160164,0.193141143,0.2989303215,0.0,2.2208353362,-0.24358719,2.2208353362,-0.24358719,102.71402249,5.8691508805,0.2060755568,0.0,0.0,1.0,0.0,0.0,1.3570851129,2.0,-10.12303795,-1.878966149,4.2859366368,-0.513614775,1.046003895,-3310.379058,0.0288563477,13.773176094,0.0052038487,0.0174921593,0.0363304041,0.1390707216,0.0211195295,-0.005569781,1.0,0.0016722408,2.242227132,-0.123259224,4.0,14.17450956,1.3428426404,0.0,0.0523632616,0.0324379922,0.0404463093,0.4084743826,3.3615673756,3.8212439e-09,1.5531573e-08,1.6677566345,2.7814121921,0.109960795,0.041506986,-0.28107847,0.0078028109
12622,-0.255809669,0.0607604675,51.178233958,0.0,1.2215932492,1.1963493003,0.1878783733,0.0821338143,0.2652700219,-0.043507338,0.0541961464,-0.085723805,-1.372266667,0.1441400316,0.0857238048,21.0,0.0033316675,-0.103585657,0.0800421274,0.0426824762,0.1252525253,-0.015687166,0.0696125698,-0.045465538,0.4172168339,0.0,1.6295620438,0.154703974,1.3961678832,0.1594015886,65.22614841,6.4836670179,0.1000054454,0.0,0.0,1.0,0.0,0.0,-0.714026602,7.0,-355.6557931,-0.283962644,-2.615225196,-1.349937875,0.0067717379,27822.275902,0.2277833408,17.138539543,0.0015760177,0.0162042956,-0.066535433,0.0176589658,0.0212235888,-0.00647648,0.0,0.0006613757,-0.193198198,-0.015977144,6.0,17.751665417,2.0848679205,0.0,0.0553914011,0.021216591,0.0369220565,0.334651771,3.7793315064,4.960872e-11,1.0150832e-08,0.8364440146,0.6996385895,-0.046862397,0.0325353778,-0.565608933,-0.076247383
76201,0.2389866489,0.0593181672,2.1266806759,0.0280164813,0.2092346828,0.2175504599,0.4634094962,-0.027650258,0.3422012253,-0.038330535,0.0007896118,-0.02869815,-0.219932862,0.0723641815,0.0286981499,25.0,-0.000537673,-0.014,-0.002177097,0.0193153984,0.2152651825,0.1696576698,-0.001603621,-0.05125474,0.7690756393,0.0,4.0853680313,0.3178043685,3.8452034144,0.3427785806,0.7197396597,9.6399002494,0.3119656418,0.0,0.0,0.0,0.0,0.0,0.6060838121,7.0,3.1102886157,-0.18124053,1.0541411072,-1.073854292,0.1640129883,5808.6097929,0.0446872923,16.368542719,-0.001269237,0.0301578276,0.0565612419,-0.005606162,0.6779354656,0.0168989084,1.0,0.0004528986,0.3020260633,-0.023013562,6.0,16.907583551,2.2262685555,0.0,0.0858866498,0.0285757389,0.0292516602,0.3655301713,8.3887777082,9.483063e-11,7.0596029e-09,1.2807499397,1.6403204081,-0.017323271,0.0276545187,0.1237110048,-0.044958966
87053,0.3186759211,0.0369381176,2.355844982,0.0,0.0563564427,0.2730223174,0.3339403136,0.2256975943,0.506985014,0.0101820613,0.8141529664,-0.165509146,-1.525698828,0.0932945603,0.165509146,19.0,-0.022563501,0.0789473684,0.4390800562,0.2260373315,0.5833333333,-0.053082192,-0.01592946,0.1592019708,0.8668335948,0.0,6.6283041887,-0.333271318,5.8361122407,-0.289220676,1.0291705031,5.7401960784,0.8983997968,0.0,0.0,0.0,0.0,0.0,0.5642744639,6.0,3.1635940844,-0.088293162,1.1338303795,0.4904549623,0.1849433672,-5029.102647,0.0446872923,10.851752423,-0.000286734,-0.001973177,-0.002150754,-0.068028096,0.6151231681,0.006565365,0.0,-0.030354021,1.8204375456,-0.109624088,3.0,10.336923476,0.331534189,0.0,0.0249999762,0.0214955282,0.0470286522,0.6247779293,0.3374385574,7.1268295e-07,1.9325297e-07,0.7501783152,0.5627675046,3.0668711754,0.072007108,0.381309993,-0.044958966
76207,0.3834895311,0.010460429,3.7200814309,0.0138196724,0.2901578419,1.4856275407,0.0236334475,-0.074345446,0.3942750968,0.005200652,-0.132126346,-0.16621962,-11.13434959,0.1269305019,0.1662196195,25.0,0.0357769214,0.0366232154,-0.043443383,-0.139955703,0.2466914806,-0.027577617,0.0732791109,-0.025242781,0.5759346528,0.0,1.9850200188,0.0335120668,0.761884894,-0.217588396,16.934612961,20.645157478,0.1391029024,0.0,0.0,0.0,0.0,0.0,0.7274255173,5.0,3.7121470766,-0.070861414,-0.126363368,-2.718741141,0.0858323355,-10017.66374,0.0588548821,11.985037841,-0.00802488,-0.003332849,-0.005854567,-0.021465423,0.0608037805,0.0085943514,1.0,-0.003011141,0.6620551773,-0.095888535,5.0,13.601720103,4.3460012796,0.0,0.1180744916,0.0594083838,0.0947238653,0.5906923675,29.25235127,8.7884542e-09,3.2700381e-09,1.7877657761,3.1961064702,0.04019405,0.0480728306,-0.422394095,-0.115601629
93087,2.7490185751,-1.208552155,-9.17428972,0.0,14.669118741,8.2257963184,-0.148206045,-0.022066199,0.2755069944,0.0,0.1941951864,-0.067237178,-0.415547808,-0.881108981,0.0672371785,7.0,-0.012710491,-0.008703704,-0.028830581,-0.011443148,0.1314113575,-0.190287153,-0.006409762,-0.487135378,0.513394095,0.0,0.9186847432,-0.170954113,0.4628445778,-0.151280645,15.571639168,15.752050473,-0.174273826,0.0,0.0,0.0,0.0,0.0,0.7850598355,1.0,-0.134295834,-0.087390092,8.492349805,5.5228594629,-5.220382113,-6643.129872,0.1057354468,6.8334842401,3.34973e-05,-0.02458302,-0.194084712,0.2242725647,0.3213145768,-0.016117183,2.0,-0.292096865,-0.441660137,-0.112250791,1.0,8.1302651873,1.6254927727,0.0,0.1283019334,0.0800688958,0.0567618109,1.673045467,2.3475337772,0.0001172916,5.1116601e-08,1.048522495,1.0993994226,0.3206615716,0.120013111,-0.503650643,-0.219110977
76360,0.2632513827,-0.013927577,3.3232261977,0.0011909087,0.0718582213,0.5659238626,-0.016249255,0.7094683544,0.4523544304,0.6762078766,0.3938919342,-0.159067125,-3.084057971,0.029025877,0.1590671251,25.0,0.0073254597,0.3402298851,0.2247510047,0.256349791,0.1185262426,-0.530016248,0.3083544304,0.8433922261,0.7843755702,0.0,4.0749019608,0.1087709446,3.9643137255,0.1094184454,2.8337376188,150.68201916,-0.002616945,0.0,0.0,1.0,0.0,0.0,0.6301060071,5.0,-0.001169807,0.260439112,0.0087804997,0.2103300056,-0.035227973,-4087.206872,0.0885157098,10.839612247,0.0,0.0050118203,0.006813653,0.0504044685,0.3239824217,0.2235291389,1.0,-0.001135074,0.9495518593,-0.102716576,3.0,11.684550052,1.9149682048,0.0,0.059426222,0.0382708335,0.0606152262,0.6901133233,2.4929012247,1.3053668e-07,2.7913611e-08,0.7459034792,0.5563720002,3.0668711754,0.0700544833,-0.585978612,-0.128068184
89369,0.2149818175,0.0695488886,7.7064810787,0.0,0.0208759396,0.1887356585,0.7784804111,0.4842650967,0.9100454236,0.0195102752,-0.062656224,0.0502642862,0.1427504186,0.0596207556,0.0502642862,17.0,0.0031636836,0.2581453634,0.4860485588,0.2422219462,0.0590443758,-0.391164077,0.1141834392,0.5737188848,0.6973728237,0.0,8.3974527489,0.4862599907,7.3506549427,0.5653318335,1.9028235745,4.4656817009,1.6230229252,0.0,0.0,1.0,0.0,0.0,1.0586205726,7.0,-15.93596489,-0.047962737,0.1476477485,11.581481073,0.3928484591,-3079.706069,0.0238858186,13.745260738,0.0093443766,0.0732989833,0.0795083753,0.0086551645,0.4202462429,0.0824616548,0.0,0.0047106326,0.8315039796,0.0231710318,4.0,15.810841655,5.7655449724,0.0,0.0520232134,0.0608296899,0.0720563349,0.4334872428,24.706237966,1.0499506e-09,4.0299045e-09,2.0872960918,4.3568049748,0.2161244593,0.0623557639,-0.828568461,-0.081075922
90053,0.1740798874,-0.013390761,64.456666667,0.0,0.2986139606,0.8702081402,0.0511445659,-0.070528494,0.5283054354,0.001845586,-0.078104237,-0.066380739,-2.432142857,0.0191774821,0.0663807389,14.0,0.0006823277,-0.016949153,0.1496082891,-0.29411872,0.6531365314,0.4510570229,-0.006582659,-0.057239057,0.3741768515,0.0,1.5656147987,0.0741940564,0.6881392818,-0.026437248,97.827956989,11.197538462,-0.015825459,0.0,0.0,1.0,0.0,1.0,1.3677803678,4.0,-10.06676846,-0.099511304,0.1467217442,-1.898075015,0.0923707246,-3093.194963,0.0318276958,9.4773531037,0.0320249951,0.0282274383,0.0766483516,0.1635692656,0.0171252646,0.002237781,0.0,0.0399140313,4.3032304123,-0.080155267,3.0,9.4414758825,1.3848121994,0.0,0.0337349065,0.0248031511,0.0568698135,0.6920498182,1.7684354034,6.5174469e-07,4.3432041e-08,0.296366355,0.0878330164,0.7919028069,0.0668846801,-0.162177989,-0.052858409
77486,0.5074772727,-0.136113636,2.9149711509,0.0,0.0562045455,0.1344772727,-0.424297321,-0.168694486,0.1366851014,0.0055809744,0.2004854369,-0.096125336,-0.438470529,-0.076431818,0.0961253363,23.0,-0.036312389,-0.033333333,-0.445558471,-0.007499469,0.1554123334,0.0353525872,-0.055672867,-0.196075608,0.6599059753,0.0,8.6947731755,-0.255413405,4.0576923077,-0.339314535,0.8984208928,4.2970225127,-2.17427752,0.0,0.0,0.0,0.0,1.0,0.1468226823,1.0,2.3498827032,-0.200573864,1.3226317311,-0.251276213,0.0152169886,-5075.172207,0.0446872923,10.04380996,0.0,-0.089670188,-0.099601415,-0.028886144,0.2470040823,-0.16408137,0.0,-0.026534609,0.4485753572,-0.118980868,2.0,10.386061408,1.0096718052,0.0,0.0648597255,0.0419096436,0.0927784203,0.6671269068,1.9993650438,6.5831785e-07,4.2807883e-08,0.6164337492,0.3799905672,1.6661542602,0.0951058305,0.003915531,-0.044958966
76330,1.0953661762,0.0669763123,-7.308801314,0.0,0.8525371138,7.4102528063,0.040496618,-0.109913636,0.4846125775,0.0238821673,-0.283502618,-0.055140812,-1.702702703,0.1810170603,0.0551408124,25.0,0.0,-0.103773585,-0.111836438,0.0367992907,1.6744791667,0.1840252096,0.0035762073,0.0969289827,0.4965020362,0.0,1.8851438942,0.2194448969,1.8851438942,0.2194448969,57.136699507,6.4105103169,0.0991084928,0.0,0.0,0.0,0.0,0.0,1.0537961186,6.0,-10.12437352,-2.545239734,4.8733889454,-0.117024721,1.1755893383,-4215.638798,0.0288563477,10.101705838,-0.00769981,0.0089649329,0.0159424516,-0.199898583,0.0319886411,0.0003847891,1.0,-0.018370427,-0.374680604,-0.0544197,4.0,8.5388998624,0.3059328091,0.0,0.055042468,0.023953761,0.0332898392,1.1759633971,0.5012191749,5.5663703e-06,2.2711834e-07,0.3620843248,0.1311050582,1.1542353067,0.0739960511,0.5712462297,0.0078028109
76230,0.3426875288,0.0311307308,24.849282297,0.0,0.2188848703,0.3482897169,0.070538779,0.0468834103,0.3804717307,0.0017239313,0.0263406547,-0.05094659,-0.901208679,0.0591860156,0.0509465904,25.0,0.0062805042,0.1596104996,0.0469476305,0.024604877,1.2178894856,-0.081493276,0.0137314772,0.061284899,0.1714486897,0.0,1.5342810374,0.0576425757,1.0615639326,0.0511506205,16.186121622,6.1183600913,0.2730219886,0.0,0.0,0.0,0.0,0.0,0.6255933389,7.0,-10.04109404,0.077048348,0.3153293856,-1.397219072,0.132379258,3763.9218767,0.0318276958,15.391599159,-0.002777434,0.0068199173,0.0110712148,-0.009343371,0.0341251786,0.0112394548,0.0,0.0004262575,0.9012939047,-0.171424958,7.0,15.781093782,1.3471143882,0.0,0.0285866037,0.0206470768,0.0334421569,0.4131835099,3.2055378522,5.256201e-10,1.7035959e-08,1.4230067374,2.0249481748,0.0629461359,0.0392401921,-0.133894795,-0.052858409
76461,0.279462981,0.0242270954,11.859884423,0.0603436902,0.0359273984,0.2438741446,0.1503710002,-0.099431334,0.3898493034,0.0033124128,-0.042208654,-0.036862499,-0.506370736,0.0364949875,0.0368624987,25.0,0.0156785303,0.1194029851,-0.221445147,-0.019363269,0.3676654182,0.3853580057,0.0175149275,-0.106295577,0.3280627348,0.0,3.8700414446,-0.219300657,2.9869745411,-0.294759372,4.2247714335,8.3189538043,0.8195254237,0.0,0.0,0.0,0.0,1.0,0.4366143362,3.0,-0.420637905,0.1112095842,0.4439149807,-0.68784636,0.0596591503,-4032.421624,0.1879227517,10.530727246,-0.017352716,0.0326238369,0.0377060793,-0.001677309,0.0706328705,0.015904502,0.0,0.000231353,-0.643886436,0.0494323596,4.0,10.551507946,0.6149959812,0.0,0.0416666269,0.0299698298,0.0694940869,0.6170591764,2.0354470831,2.1102731e-07,3.8363317e-08,1.0812756686,1.1691570716,-0.272312981,0.0610833582,0.2550621016,0.0276387199
89948,0.4290897568,0.0407193219,2.5674051549,0.0172383744,0.0090628218,0.082991365,0.2733709002,0.0597838584,0.1913849927,0.0,0.1085271318,-0.011535313,-0.120622568,0.045630991,0.0115353129,21.0,0.0,0.0,0.2388836329,0.0260606427,0.0103315343,-0.408570306,0.0547252242,0.0588005317,0.7579276054,0.0,49.626865672,0.2275795564,41.124463519,0.2275795564,0.3792354474,17.938356164,1.6230229252,0.0,0.0,0.0,0.0,0.0,0.1952459145,7.0,6.1049663263,-0.152484604,-53.77677734,-0.136126298,-1.216986724,-2310.233448,0.0207317787,9.8558947401,0.0012798314,0.014037098,0.0145249741,-0.006910664,0.4900477991,-0.136304851,1.0,-0.000177197,0.7583745961,-0.04254683,4.0,7.2869995652,0.0477171301,0.0,0.0494623668,0.025514984,0.0382820928,0.9710565735,0.3777015167,4.5093846e-06,4.4210530201,-0.100482863,0.0100968058,2.8568502463,0.0325914545,-0.179226851,-0.146485877
11644,2.727244979,-0.178973571,-183.1412575,0.0746749529,4.4000372544,1.7399743493,-0.022520691,0.0630733505,0.1860270973,-0.017260544,0.1824770737,-0.207577029,-8.021134282,0.6273066775,0.2075770294,27.0,0.0006248676,0.0610687023,0.3210664065,-0.133137148,0.1720864046,0.0549425317,0.2666731482,-0.085853541,0.536222817,0.0,0.4252628943,0.2883317003,0.3689808905,0.2593101962,268.09802028,9.7527006376,0.2478635579,0.0,0.0,1.0,0.0,0.0,0.3457492345,4.0,0.9204732019,-0.126412057,3.8639370085,-1.603828508,0.8939813817,-2181.03039,0.0279332649,11.332721664,-0.032138555,-0.054459368,-0.170620975,-0.493354988,0.0590470593,-3.529290711,0.0,-0.626168224,0.7396426038,0.2753869302,5.0,13.037634037,4.5365439342,0.0,0.4203897417,0.1471177114,0.1822520211,0.474780476,18.652256016,5.4485811e-08,3.5895129e-09,3.1976508868,10.224971194,-0.074406702,0.1180504013,0.8262107046,-0.378872527
76261,0.2300572346,0.0383300019,4.5113015939,0.0124206873,0.1139616191,0.2869537579,0.2803893862,0.0614035088,0.2463782012,-0.014773423,0.1091039072,-0.021286462,-0.185523697,0.0454411256,0.0212864623,25.0,0.0,-0.00304878,0.0288214797,0.0926423285,0.1911972828,0.1091450532,0.0124474817,0.039262483,0.6331179664,0.0,3.3587497637,-0.037190607,3.3587497637,-0.037190607,1.9734331587,3.5279733235,0.4007074631,0.0,0.0,0.0,0.0,0.0,0.3607392187,4.0,0.8203051996,-0.127419083,-0.10538119,-1.514881609,0.0128487979,-1093.064339,0.0772902197,14.09290987,0.0013129414,0.032742419,0.0460842021,0.0028342836,0.4071518227,0.0042708006,2.0,0.000111657,1.0718807073,-0.015248406,5.0,13.984210653,0.8099736921,0.0,0.0456491075,0.0220208328,0.0262815082,0.295814953,1.5876096935,2.9064065e-09,2.4563675e-08,0.9910085799,0.9820980055,0.1863698636,0.0255241783,0.0427514763,0.0180714557
76224,0.9576259137,0.0611511615,-0.753146269,0.0,0.2876860926,2.0747134836,0.0819496082,0.0129832126,0.1606797754,-0.015438922,-0.098734018,-0.032502862,-0.657662357,0.1013679785,0.0325028625,25.0,0.0027347988,-0.007529711,0.1159376924,0.0550190144,0.2442370386,0.1055093487,0.0154117575,0.0521640412,0.6677625394,0.0,3.866780099,0.1471540061,2.7493664682,0.1576419043,6.5447311033,5.3690410607,0.3150648935,0.0,0.0,1.0,0.0,0.0,0.2154921669,7.0,3.087337832,-0.174770241,1.7727803721,-0.086153809,0.1930167853,-3771.004847,0.0446872923,13.874864726,6.36345e-05,0.0130170056,0.0164596982,-0.046890003,0.2432777157,-0.000368833,1.0,0.0013774105,0.6175009688,0.0522903146,5.0,14.105426762,1.5730409715,0.0,0.0452961586,0.0247866425,0.0263948388,0.3307449914,3.3145495466,2.2668988e-09,1.2291432e-08,1.1060545751,1.2233567232,0.0282276053,0.0227450604,0.0415076538,-0.044958966
77256,0.7949122723,0.0639082472,-38.32271801,0.019232424,6.0872274841,0.3220141651,0.023132543,0.0918407309,0.0475529606,0.0622520449,0.0812406189,-0.004801434,-0.495309698,0.0955626218,0.0048014335,22.0,0.0002845022,0.0375647668,0.011730652,0.0352303549,0.1417549193,-0.130529429,0.0018955447,0.1804625466,0.4758857152,0.0,0.8142721307,0.0443851285,0.8098278141,0.0448470354,2.2686645963,0.0755238393,0.0141364345,0.0,0.0,0.0,0.0,0.0,0.4451176005,6.0,0.00369436,-0.006185267,-0.125310629,-1.037000728,0.0160249806,-5044.769862,0.0286434127,13.078713234,0.0002733294,0.003063914,0.0261837579,0.0078159769,0.0352194961,-0.050628192,2.0,0.0004555809,-0.432726107,-0.003483935,7.0,12.203752319,0.3940067964,0.0,0.0501893684,0.0265584843,0.0330224776,0.3657630116,0.6173353803,3.0114912e-08,6.9229501e-08,0.7336060973,0.5381779061,-0.173415122,0.0312379982,-0.127989626,0.1919113429
76279,0.6068090825,0.0354966431,-0.961464935,0.0,0.5871149317,2.778853162,0.0170257556,-0.001056365,0.1948387505,0.0002648105,-0.010019222,-0.012804426,-0.424374891,0.0505605271,0.0128044261,25.0,0.0224943571,0.0745936317,0.0633732065,-0.348170388,0.2760307067,0.3292045671,0.0389308388,0.0455588986,0.5562795149,0.0,1.4268537898,0.0253075255,1.0948011661,-0.013525643,16.950428451,6.7248207562,0.1424794802,0.0,0.0,1.0,0.0,0.0,0.3907584594,6.0,-0.053210952,-0.001326067,-0.059053946,-0.426793019,-0.106170729,-305.2638066,0.1581246918,13.14310481,0.0028825941,0.0188529998,0.0382358813,0.0415006798,0.1394240328,0.0015568606,1.0,0.0071115974,1.9026696601,0.1425928287,5.0,13.709968804,1.5805724756,0.0,0.0695456937,0.0357153729,0.0632617815,0.376274139,3.8876303999,7.8847191e-09,1.4708279e-08,1.7021345535,2.8972620383,0.0976891434,0.0489975953,-0.031046747,0.0422297141
