firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,age,chinv,hire,sgr,pchsale_pchrect,pchgm_pchsale,depr,pchdepr,invest,egr,tang,sin,currat,pchcurrat,quick,pchquick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chempia,bm_ia,pchcapx_ia,tb,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom
50710,0.7041247998,0.1327462596,-28.61129321,0.0704830118,1.3740624103,2.3602266414,0.062762597,0.0135669964,0.1148731085,0.0105592314,-0.004006871,11.0,-0.012296855,-0.18,-0.208376035,0.0284757326,0.060634111,0.0649249961,-0.043214998,-0.136588873,0.0497111131,0.3615006512,0.0,0.485333664,-0.332394741,0.4222476839,-0.308805112,128.0742948,11.078400825,0.1458450952,0.0,0.0,1.0,0.0,0.0,0.2306038247,3.0,-0.024397227,-0.273256359,-52.87522672,-0.445584572,-0.358805792,-374.6591442,0.0103024126,12.841356311,0.0038605258,0.011313352,0.0335202514,0.017409022,0.0382670105,-0.005616279,1.0,0.0011825645,-0.058999842,-0.005671544,1.0,11.499213129,0.2946727009,0.0,0.0225563906,0.018491475,0.0294067899,0.7454068522,1.0757099712,4.480122e-08,7.9892846e-08,0.6684528787,0.446829251,0.182640735,0.0436891029,-0.102128864,0.3496831785
87629,0.2469887252,-0.364083711,126.89993516,0.0,0.890920374,0.991585753,-0.252621468,-0.252073265,0.1745719229,0.0110974106,-0.027832805,2.0,-0.002184524,-0.482954545,-0.405140492,0.2260804171,-0.271222742,0.3422464928,0.815364536,0.0581110912,-0.591747937,0.5364820517,0.0,0.6653751321,-0.354189192,0.4955970412,-0.437186688,254.04651163,10.605825243,-0.037768068,0.0,0.0,1.0,1.0,0.0,0.2612153038,0.0,-1.527642291,-0.800939787,-0.18772225,-1.776103505,-0.513244038,-51.12094804,0.1559160049,8.8815237562,-0.018018018,-0.127938886,-0.38842603,-0.338123117,0.0034301213,-0.358454947,0.0,-0.203600041,-0.932126543,-0.023809524,3.0,8.6742183075,0.5998865386,0.0,0.1428571492,0.066776237,0.0664092441,1.1150522627,1.2194683247,1.47341e-05,1.9090909637,1.3791076214,1.9019378315,0.7924701771,0.098835763,-0.273809532,0.4148061495
33145,0.4469515914,0.0821279537,1.9558363986,0.0,0.2198637753,0.9699184867,0.3121788933,0.3893480257,0.7102247774,0.0,0.2196003401,11.0,0.0066838218,0.0795660036,0.0826934183,0.1016469688,0.148379246,0.0886893276,0.1175251211,0.136942548,0.4914636486,0.7010241099,0.0,2.9438155715,0.4225192211,2.0590833793,0.815438852,4.579480684,13.773333333,0.5249497175,0.0,0.0,1.0,0.0,0.0,1.110556941,4.0,-0.063034371,0.0418976427,-0.335988574,-0.562758106,0.0064765774,-101.3999207,0.1312189809,11.941188709,0.0227572164,0.0249547491,0.0385939149,0.0070707454,0.3176240697,-0.061421242,0.0,0.0085078888,1.4409778754,-0.026398766,3.0,12.487520953,0.8997082826,0.0,0.0629921257,0.0286668937,0.027880855,0.8136580482,2.1681382772,7.9137551e-08,3.6912774e-08,1.3813663373,1.9081729577,-0.441182503,0.0672201563,-0.611781638,0.3976612805
33233,0.794857005,0.0462282256,0.1493951613,0.0,0.2501861504,1.009218378,0.0163531424,0.047955578,0.3926468114,0.0007451565,0.0050556117,7.0,0.0475720976,0.2578616352,0.1662788443,-0.096031762,0.1340833736,0.2549115914,0.1092295818,0.1321723036,0.062226707,0.6709191554,0.0,5.5569767442,-0.079288906,4.1662790698,-0.163333197,3.8803225806,3.0080020005,0.3597243234,0.0,0.0,0.0,0.0,1.0,0.505213589,5.0,-0.9609409,0.0899052431,0.2967339266,0.4554619351,-0.481236199,-214.1171349,0.0812427753,9.4806728061,-0.000588928,0.0120990662,0.0159785523,0.0944700219,0.2488760437,-0.013680979,1.0,-0.001677976,-0.288973216,0.0006410256,3.0,8.5336077327,0.4613095238,0.0,0.0253164563,0.0133378157,0.0169982906,1.8144296453,5.2476857383,3.33537e-06,3.8181818495,1.1425140759,1.3053384136,-0.421294914,0.0522495406,-0.068493152,0.2267463956
33260,0.8334635064,-0.011338308,0.7174833248,0.0,0.143009505,0.4577331949,-0.021006342,0.6450548998,0.2786626173,0.3421969558,-0.192297061,3.0,0.0282525795,0.5664335664,0.4652583753,-0.436152836,-0.365225827,0.125665529,0.3572769433,0.5431571136,1.0009987662,0.592083728,0.0,4.5852326436,0.3978446985,3.4096208381,0.5963734387,4.7986146742,2.8922276054,0.3983383455,0.0,0.0,0.0,0.0,0.0,0.3696414233,3.0,-0.257065657,0.5855549824,0.2893359097,2.7539991021,-0.152369112,-142.8914524,0.0510165814,11.255937472,0.0032431392,0.0001882376,0.0002272144,0.0548480442,0.0976868907,-0.400561704,1.0,-0.013426514,0.6376265155,0.0569530716,4.0,11.642359255,1.0086665309,0.0,0.0416666679,0.0328271518,0.059991792,0.4098710492,1.4705765382,8.0416726e-08,2.4784892e-08,1.4651875976,2.146774696,0.46901211,0.0681546023,-0.001923804,0.1012394129
52476,0.2252561984,0.0529651934,89.015793683,0.0293655302,0.295006419,1.3328577654,0.1825959569,0.1184444118,0.8130421368,0.5007725804,0.1493939756,11.0,0.0,0.0672336168,0.1135823617,0.0410843873,0.0113389108,0.1864863291,0.2056025254,0.0173483787,0.0708446561,0.4728081318,0.0,1.3125786084,-0.160110471,1.3125786084,-0.160110471,225.6177529,6.1780259484,0.3017071218,0.0,0.0,0.0,0.0,0.0,1.7640645002,3.0,0.0396779874,-0.087824173,-0.196626626,1.2194443835,0.6652040058,-11.37661014,0.191441564,13.137793715,0.005227672,0.0253584622,0.0565126389,0.0677707873,0.0113100379,0.0172081598,0.0,-0.000222082,0.6084656085,0.0080779493,5.0,11.486254177,0.1829279701,0.0,0.0414746553,0.0237111001,0.0240166961,0.7519320397,0.5235655021,5.7816252e-08,1.1658088e-07,1.0789349528,1.1641006323,-0.063022966,0.0309446991,0.0176434764,0.24585661
33292,0.5679541364,0.1374278746,-137.6250587,0.0,3.4308321604,5.8299417817,0.1475909738,0.047133758,0.4468152866,0.2687411598,-0.022748268,8.0,0.0287284796,0.1134020619,0.0241418601,-0.011540163,-0.002043754,0.1168916694,0.0589212884,0.0459660297,0.8434210526,0.53031691,0.0,1.3197674419,0.1195379624,0.5557708872,0.0957911824,553.11538462,6.2716964675,0.0810605618,0.0,0.0,0.0,0.0,0.0,4.2381578947,3.0,-0.119973414,0.0198868956,0.1531957676,-0.171989195,-0.362050189,-223.710917,0.0294676945,8.3432712588,-0.006050955,0.009752049,0.0737833595,-0.075808297,0.0026358475,0.0033291695,1.0,-0.013783327,-0.945380942,-0.068073595,4.0,6.3677582779,0.1236470372,0.0,0.0270270277,0.0189616309,0.2285138285,1.2282616798,0.3383441299,2.33109e-05,13.363636947,0.5019079618,0.2519116022,1.1194839181,0.0953030091,-0.663165291,0.2036055818
24328,0.7435473108,0.1057122774,-40.47546988,0.0429460333,0.914029583,0.9094874915,0.1137237797,0.1314061378,0.1640561935,0.1154517496,0.0764077921,11.0,-0.00710904,-0.084162204,-0.143198757,-0.153223251,-0.120341511,0.0438001949,-0.014383809,-0.024504277,0.207231594,0.3612991516,0.0,0.8523885698,-0.09786493,0.6796016788,-0.007397585,104.29018743,6.6300693909,0.1627491013,0.0,0.0,0.0,1.0,0.0,0.3255434935,2.0,-0.049322657,-0.177418562,-52.8358042,-0.648312288,-1.282488746,-264.3785251,0.0103024126,13.257947038,-0.007862265,0.0200746623,0.0428808075,-0.03034471,0.0052611368,0.0627397732,1.0,-0.000802581,-0.1882237,-0.068007665,2.0,12.573534699,0.392095838,0.0,0.0172910672,0.0094602199,0.0111258164,0.8585713668,1.2633189311,1.469496e-08,6.4143878e-08,1.0594419563,1.1224172589,0.1437098541,0.0339692374,0.4287146223,0.3496831785
33420,0.5052430497,0.050135042,8.1400051347,0.0296321682,0.236004941,0.2546946355,0.0814969707,0.0375366048,0.2392581418,0.0,0.0274910295,11.0,-0.008031009,-0.047619048,-0.012244296,-0.107767802,-0.01706158,0.1019462029,0.0600849096,0.0949152542,0.0422966257,0.5042802771,0.0,3.0257201646,-0.150180426,2.9897119342,-0.118799765,8.0123653769,3.4342622671,0.451208887,0.0,0.0,0.0,0.0,0.0,0.3496207167,2.0,-1.434482458,-0.001685145,-635.7805775,0.4367806148,0.053479338,-92.31035441,0.0796054875,10.869796266,0.005519567,0.0242675295,0.0354711294,0.0004945034,0.0428840233,-0.488500227,2.0,0.0036000003,1.5653311304,0.0681818202,5.0,9.1900866429,0.2537739349,0.0,0.0526315793,0.0302509776,0.0450768542,1.0371874686,1.8603274006,8.7020706e-07,6.0290487e-08,0.7526633492,0.5665021172,0.0982780956,0.0507164688,-0.067787525,-0.242140346
33428,1.3170819791,0.1991529597,-17.83759453,0.0,1.4421681605,6.1455070751,0.0954877133,0.2804802161,0.7996569885,-0.041340782,0.4290315235,11.0,0.0571565482,0.3896551724,0.2702891617,-0.211407687,0.0721573947,0.1477773546,0.1345291943,0.1133455765,0.1495830587,0.5398800242,0.0,1.6839576745,-0.275757819,0.9163828752,-0.201825359,67.405833633,6.9962997571,0.2352342432,0.0,0.0,1.0,0.0,0.0,1.4497807834,4.0,0.0435449754,0.2198096355,0.8996282999,0.6734837482,0.1592664419,-144.3747695,0.1089383784,10.87388761,0.0130222957,0.0199437719,0.0446018426,0.3651794215,0.0329157135,-0.017200138,0.0,0.0282346761,3.8471637986,0.2096774131,3.0,10.483242046,0.2200328407,0.0,0.0607142858,0.0243425072,0.0291639384,1.3981008062,1.9421201618,1.3904183e-06,4.5761122e-08,1.4747357411,2.1748455062,-0.176417878,0.0617139269,0.3345920054,0.3092148201
33508,0.1259051563,0.0119507049,10.846662544,0.0,0.0226520753,0.1045592034,0.2345622957,2.2750034775,0.9746835443,0.841503268,0.3990646921,4.0,0.0,0.4852941176,0.7593162756,-0.843197812,0.2067331071,0.1524219591,-0.160298136,0.2790374183,2.6955634638,0.820163736,0.0,7.2688461538,1.2477654296,7.2688461538,1.2477654296,1.322294925,2.7599933378,0.8453541261,0.0,0.0,1.0,0.0,0.0,1.4778282501,5.0,0.0440150687,0.3920377589,-53.45344636,1.4806826496,-1.165909778,-625.9188942,0.0103024126,12.32652988,0.0584565619,0.0198760615,0.0229939993,0.0639083226,0.2248079298,0.6571876075,0.0,0.0004033806,1.6443615267,0.0601689871,5.0,11.773249187,0.6151093553,0.0,0.025641026,0.021999366,0.0335069447,0.9949597827,7.1908135944,6.1070652e-08,1.7197869e-08,2.0673688698,4.2740140437,0.1735236337,0.0874624558,-0.834633622,0.5170032358
31683,0.7266734699,0.1348553947,-0.480001897,0.0,0.4307289813,2.2136279056,0.2718386023,0.1750647855,0.6988914483,0.015498155,0.0891000359,12.0,0.0518268467,-0.2,0.0608923171,0.0093050155,0.0364178095,0.1872529644,0.1703310277,0.0575871005,0.2327399567,0.6325181328,0.0,3.118829183,0.0668064941,1.5487112276,0.1708982656,16.432105263,6.5452830189,0.3914871707,0.0,0.0,1.0,0.0,0.0,1.1360356026,4.0,0.1080891866,-0.288147181,-4.554917343,-0.200466242,0.4728850528,-121.0981905,0.0763541182,10.380788709,0.027785776,0.0534165572,0.08621421,0.1308848888,0.1163930409,-0.002718359,2.0,0.023823035,12.019963788,0.1709292494,3.0,10.072386089,0.5041202133,0.0,0.0416666679,0.0329868861,0.0275875668,1.3278181161,3.1285291711,5.1499227e-07,0.9545454953,1.121869622,1.2585914488,-0.320574336,0.0551183461,0.9583333679,0.8562307041
33532,0.7836782593,0.1020583296,-15.96305585,0.0,1.067153602,3.1659700895,0.1219319862,0.3484053025,0.5898411865,0.0,0.3643901877,8.0,0.0538773229,0.0666666667,0.2332280702,-0.177413781,-0.000644417,0.164686419,-0.261705567,0.2659797874,0.3272311213,0.5860469168,0.0,2.0850246002,-0.034828258,0.9606396064,0.0718109158,136.75875486,5.9450270636,0.2170482221,0.0,0.0,1.0,0.0,0.0,1.2532418002,1.0,-0.033462497,-0.829977784,0.0866060203,1.4151254209,-0.916498208,-79.81586791,0.074790396,10.115367912,-0.006234414,0.0107047689,0.0284042424,0.1466469202,0.0125079087,0.2180491922,0.0,-0.00927803,1.3238443024,-0.043483399,5.0,8.9806598763,0.282227616,0.0,0.0526315793,0.0172468306,0.0515815456,1.1472466091,1.0515758037,1.256412e-06,7.6575858e-08,0.2986095298,0.0891676513,0.8826525763,0.0565111935,-0.681922213,0.5625503107
31712,1.1183191473,-0.003067249,-0.399597646,0.0194073238,0.3455395919,0.2214554099,-0.730585204,0.0296551995,-0.012670145,0.0,0.2300972801,11.0,0.1072629585,-0.045454545,-0.621376812,-4.210166801,-0.917855242,0.6818181818,1.1843434343,0.1088141843,-0.019700821,0.8918724523,0.0,4.2463694698,-0.149570965,3.7777777778,-0.243416774,0.1907758828,3.1096319499,0.0275972581,0.0,0.0,0.0,0.0,1.0,-0.015789988,0.0,-0.138562978,-1.168020066,0.4682529747,-3.546455224,0.1645974008,-80.62047706,0.5816114228,9.8499680979,0.0054917036,0.0006253664,0.0007985227,0.1232476595,0.6859356377,0.1009334641,1.0,-0.006524876,-0.355263158,0.0076593594,2.0,6.907755279,0.0483091787,0.0,0.0031545742,0.0025083191,0.0060165922,0.9180868421,0.454662855,6.6827041e-07,15.272727806,-0.03156959,0.000996639,0.4097471311,0.0163019194,-0.103785402,0.2579805567
31720,0.5479721104,0.0898873024,-1.123854297,0.0337368127,0.9470624293,2.0092909824,0.0616429382,0.0395048297,0.3749283267,0.2530279094,-0.01312122,11.0,0.0127305887,0.0941176471,0.0808494424,0.1298217099,-0.004564307,0.1050949954,0.0235702008,0.0531705309,0.1450347951,0.4939747539,0.0,2.3283792538,-0.030124753,1.585419763,-0.069431507,47.275870647,6.5199149199,0.169062973,0.0,0.0,1.0,0.0,1.0,0.995912957,4.0,-1.145042361,0.0205809896,-30.38554682,-1.091493046,0.7303752669,-645.0362941,0.0328427875,11.807389178,-0.005300146,0.0080407267,0.0226629452,0.0024105275,0.0284283775,0.0328471474,0.0,0.0012158362,0.8409425626,0.0357171334,4.0,11.595702891,0.3753055381,0.0,0.0140845068,0.014598189,0.0208254685,0.7079584853,1.1710538504,9.3106816e-08,6.7174532e-08,0.974290912,0.9492427813,-0.128845282,0.0398431807,0.2496139724,0.5406080392
33567,0.9548130037,-0.141507441,-17.23423673,0.0,2.2906818799,5.9957137251,-0.041884817,0.4035087719,1.2567878028,-0.016038492,0.8990990991,5.0,0.0,0.1076555024,0.134314039,-0.176015302,0.0310776527,0.1406291303,0.7674042961,0.1496449457,-0.136869679,0.6498735119,0.0,1.1876645355,-0.333400916,1.1876645355,-0.333400916,54.931415929,2.836627442,-0.007458048,0.0,0.0,1.0,0.0,0.0,2.540929928,2.0,-1.109146394,-0.210329739,0.5201020282,-0.714501167,0.4867559618,-57.99652025,0.1559160049,8.6164048415,0.0239139515,0.001237241,0.0036215482,0.1823176069,0.0336309524,-0.148732393,0.0,0.0200428627,-0.580223881,0.0871794894,2.0,6.6320017774,0.4830209182,0.0,0.125,0.0543991458,0.0632008014,1.8050398627,9.1795428499,7.7798155e-06,3.8181818369,1.1227513142,1.2605705135,-0.760988718,0.0613621668,0.2909090919,0.4148061495
42550,0.4611066591,0.068459842,6.8964173777,0.0217086179,0.4410483801,0.9040829669,0.0765915892,0.0506900961,0.3122257946,0.9471317829,0.0354352855,11.0,-0.009004788,-0.045454545,-0.076430144,-0.092992474,0.0960874039,0.1462685014,-0.004941554,-0.018655754,0.0745468412,0.390455612,0.0,2.1096442178,-0.088917146,1.4644333796,-0.042828255,19.24123778,7.2282864151,0.2678041823,0.0,0.0,0.0,0.0,1.0,0.5588718354,3.0,-1.141260115,-0.118991203,-30.47241227,-1.50923472,0.1127219317,971.54235019,0.0328427875,14.719133643,-0.004495317,0.0244092892,0.0494837988,-0.004568236,0.0516664589,0.0242237735,2.0,-0.008807339,-0.313666226,0.0004770579,5.0,13.619794139,0.2439718567,0.0,0.057692308,0.0353199536,0.0542099137,0.4834327508,0.6250628411,7.8799405e-09,6.7263432e-08,1.1848659802,1.4039073911,0.000100884,0.0361880347,-0.278680606,0.5406080392
33612,0.4425758241,0.0419998609,2.4211080535,0.0,0.2991345288,0.5399264952,0.0591416647,0.1191156149,0.4536056093,-0.087035153,0.6020782618,8.0,0.0767146314,0.0928961749,0.1350904216,0.0910602898,0.1173471897,0.1405548136,-0.248613274,0.2542709453,-0.06935806,0.610702722,0.0,1.9897676759,-0.373236792,1.4011294697,-0.46216772,4.4697293047,2.8712435514,0.3022187469,0.0,0.0,1.0,0.0,1.0,0.6290014265,3.0,-0.111400174,0.1120175909,-0.101551772,2.7671655072,0.7005520284,-118.0794524,0.0510165814,12.100726019,0.0154255591,0.0391294006,0.058867544,0.0325022345,0.1628617422,0.4789572095,2.0,0.0054794521,0.2145275689,0.0965116285,6.0,11.897766008,0.7687680264,0.0,0.065476194,0.0243059846,0.0243514815,1.2313651838,3.904874895,1.0146078e-07,3.7070648e-08,2.5552122868,6.5291098309,0.1145491234,0.0559639015,-0.237214767,0.1012394129
62180,0.8114957137,-0.061226713,-8.699006015,0.0172062763,1.1026460029,2.1876335937,0.0293812466,-0.064355919,0.3407800308,0.0101478326,-0.07787079,11.0,0.0072375745,-0.03125,0.0150760211,-0.021180554,-0.035579974,0.102053722,0.1113539225,0.0274600807,-0.045344405,0.5170229516,0.0,2.2031576361,0.041732019,1.2012839415,0.0345486645,57.543442352,5.5605426975,0.0207973596,0.0,0.0,1.0,0.0,0.0,0.7327797642,3.0,-0.992913959,-0.199206392,0.3133726353,0.6489981986,0.5187638008,-146.4141511,0.0812427753,10.228149247,-0.033863135,-0.028490431,-0.067403171,-0.035140993,0.0198611621,-0.05820566,0.0,-0.102396183,-0.490196078,-0.030744941,2.0,6.457554277,0.0356687898,0.0,0.0162162166,0.0100765358,0.0124380533,0.9187356269,0.2552132735,8.9454292e-07,10.500000515,0.8983437717,0.8070215321,-0.18080566,0.0439589702,-0.435844348,0.2267463956
33655,1.8141858142,-0.118881119,-5.977250247,0.0,0.6950549451,3.6530969031,-0.113545817,0.0351329075,0.191943128,-0.020667727,0.4771762208,3.0,-0.029362628,0.0088495575,-0.181797841,-0.396286477,-0.28984141,0.1850899743,0.1080785429,0.0162785906,-0.071337254,0.589871703,0.0,2.7650870798,-0.286020296,1.860672337,-0.218166024,14.46785361,4.2769005848,-0.018855796,0.0,0.0,0.0,0.0,0.0,0.2358731782,0.0,-1.206636537,-0.0646871,-29.11933312,-1.299787439,2.182122699,-735.6173998,0.0328427875,8.3691571126,-0.050725437,-0.050932287,-0.066692367,-0.183566434,0.1006270529,-0.036703244,0.0,-0.1496004,-0.207460243,0.0014712345,2.0,5.7772652514,0.6801948052,0.0,0.125,0.0626853336,0.0560892993,1.679941808,16.898419694,1.32994e-05,3.0000000141,1.0911696305,1.1906511626,-5.244511758,0.0846166163,0.2066666699,0.5458792553
66149,0.3646276116,0.0689777236,7.9797856734,0.0333333422,0.7269985613,2.5056831001,0.1235326998,0.3720397772,0.4588388067,0.0,0.5797589507,2.0,0.0318672295,0.2532608696,0.0713048532,-0.431162408,-0.242784552,0.1186030763,-0.072363465,0.1779721833,0.0870551998,0.5890558157,0.0,1.8760429878,-0.171302792,1.1429143582,-0.030164056,116.36237374,5.8206909619,0.1723577236,0.0,0.0,1.0,0.0,0.0,0.9962713788,1.0,-0.003042864,0.1158686218,-249.8932698,0.7458215238,0.3000930407,-930.7575755,0.097938351,10.484571247,-0.006321977,0.0177063877,0.0540150422,0.1466014527,0.0197260274,-0.020644245,2.0,0.000271887,0.0862567066,0.010309278,6.0,10.042455702,0.7897947865,0.0,0.0250000004,0.015761759,0.021932283,0.8172989154,2.7242712929,1.6626836e-07,2.7475183e-08,0.8211060519,0.6742151484,-0.540605022,0.0517396828,-0.694511291,0.337451061
87717,0.2866080351,0.0741361521,2.5889700972,0.0,0.2710821394,1.709116478,0.1488825054,0.5762451547,0.2251151905,0.0149204244,0.8697126539,2.0,0.0,0.347826087,0.2947483975,-0.047564077,-0.05959591,0.1181482533,-0.237406728,0.1631682879,0.3724907063,0.7475125278,0.0,1.9907844718,-0.146877553,1.9907844718,-0.146877553,9.0739112515,6.7972625296,0.4081099571,0.0,0.0,1.0,0.0,0.0,0.3726146221,1.0,1.2814124983,0.1479278057,-0.599365067,0.4776924626,-1.179088623,-39.25589694,0.2335551129,11.157010946,0.0204783149,0.0483535718,0.0874122417,0.2389176587,0.3377412769,0.0744879742,3.0,0.0053823105,-0.104921345,0.0263843099,5.0,11.202145341,1.4187576356,0.0,0.038961038,0.0196164191,0.0276923514,1.1130946472,3.1413224931,1.0317922e-07,2.8707392e-08,1.795146051,3.2225493445,0.1713583458,0.0414014119,0.3380952583,0.205966975
11850,0.7224661455,0.1209241864,-9.727903244,0.0647329269,0.9604906324,2.152127723,0.138261056,0.0929548974,0.3273807642,-0.067009684,0.1663500678,11.0,0.0014195322,-0.026666667,-0.046018887,-0.067876069,0.0716142139,0.0831088641,-0.075646185,0.142071494,0.0084919067,0.5248610035,0.0,0.9091623448,-0.194943837,0.6579181728,-0.19892152,35.033548909,11.514946194,0.2472197865,0.0,0.0,1.0,0.0,0.0,0.683442515,3.0,0.0349354314,-0.011542556,-0.103458914,-0.327530644,-0.151487021,5931.5261399,0.0917820744,15.931598514,0.0037611806,0.0269394943,0.0637313569,-0.006654555,0.0357721226,0.0313701954,2.0,0.0015419501,0.3202112136,-0.004872085,6.0,15.563959435,0.2099865226,0.0,0.0294736847,0.0116503456,0.0157030704,0.2919743633,0.2968797363,2.271794e-10,9.8876471e-08,0.37108162,0.1377015687,-0.813465131,0.0241586794,0.1935963538,0.1658515338
33911,0.6316337149,0.0041623309,0.9518072289,0.0,0.6604231703,3.3864030524,-0.03203147,0.0225089212,1.0793302223,0.0045296167,0.0181818182,5.0,0.1555374593,-0.035294118,-0.067169883,0.0524036124,-0.031821867,0.3503649635,0.3636753972,0.1968158111,0.027072758,0.571153557,0.0,3.1166861144,0.4694321966,1.6336056009,0.0537445411,58.813253012,8.4455017301,0.1589825119,0.0,0.0,1.0,1.0,1.0,2.2030456853,3.0,0.3916783537,-0.081697309,-0.201890404,68.974496263,-0.975994648,-143.9516964,0.0279510998,7.7589473329,-0.050725437,-0.057412791,-0.107142857,-0.490114464,0.0445637584,-0.028555796,0.0,-0.132500867,3.0319938491,0.1291666701,4.0,5.0285979945,0.0767718811,0.0,0.0,0.0080821441,0.2157102157,1.5463986072,0.9809411374,0.0,7.0000002667,0.9620207475,0.9254839186,-1.659109435,0.077427353,0.2416666588,0.1920589475
19166,0.6653584405,0.116763016,-4.348881512,0.0342002594,0.9269273664,1.9371178785,0.0633050567,0.1211407067,0.4056273662,0.0130474201,0.087679785,11.0,-0.004747473,0.0357248302,-0.023066421,-0.203943087,0.0408863731,0.121417569,-0.040035336,0.1304295108,0.1716822695,0.4921433496,0.0,1.0892664304,-0.056392597,0.8600287775,-0.035682301,20.138878939,7.1765861968,0.2389058214,0.0,0.0,1.0,1.0,1.0,0.9690276457,4.0,-1.145460801,-0.037811827,-30.26816049,-0.628065656,-0.320076717,943.72840358,0.0328427875,13.660273872,-0.007682131,0.0146477339,0.0358701397,0.0042712453,0.060176436,-0.003120884,0.0,-0.006131821,-0.337868481,-0.001384593,6.0,13.667446939,0.9364022269,0.0,0.0270270277,0.0193760384,0.030689642,0.7372275631,3.0512266788,7.029207e-09,2.619361e-08,0.9641135917,0.9295150178,-0.111227335,0.0294916408,0.2764186563,0.5406080392
24205,0.7569299602,0.1224299182,-18.12099383,0.0813574439,1.7026548673,1.2717114628,0.1111676856,0.0927227562,0.1620480519,1.046976461,0.1055953234,11.0,-6.5816e-05,0.2860043619,0.1035011252,-0.07313451,0.0438113138,0.0466555064,0.1203286407,0.0742312643,0.0865214331,0.484372363,0.0,1.164976653,-0.179375863,0.8216750521,-0.217561989,36.533994203,11.731004122,0.1354644368,0.0,0.0,0.0,0.0,0.0,0.4241297255,4.0,-0.023495591,0.1927480032,-52.82242155,-0.529373421,-0.05467601,2635.2592308,0.0103024126,15.292492414,-0.002191731,0.0071212969,0.0195909775,0.0375288497,0.0133486936,0.0299250465,0.0,-0.000707965,-0.553998199,0.0501304045,4.0,14.472299854,0.5419948029,0.0,0.0223880596,0.012512983,0.0199782584,0.6486483918,2.8338337447,9.09071e-10,2.7136391e-08,0.4365490015,0.1905750307,0.1018035249,0.0235081869,0.0091195373,0.3496831785
