firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,acc,pctacc,cfp,absacc,age,chinv,hire,sgr,pchgm_pchsale,depr,pchdepr,invest,egr,tang,sin,currat,pchcurrat,quick,pchquick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chatoia,chempia,bm_ia,pchcapx_ia,tb,cfp_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17,mom18,mom19,mom20,mom21,mom22,mom23,mom24,mom25,mom26,mom27,mom28,mom29,mom30,mom31,mom32,mom33,mom34,mom35,mom36,mom37,mom38,mom39,mom40,mom41,mom42,mom43,mom44,mom45,mom46,mom47,mom48
79866,0.6416422474,0.1268223141,-0.264579768,0.0163242723,0.5025446764,2.1178261606,0.1419321313,0.2150013781,0.4164417888,0.0159784494,0.1912551798,-0.018260171,-0.150571157,0.1459180966,0.0182601705,28,0.0727954807,0.044525066,0.6109803935,0.3088482364,0.0844493763,-0.088934468,0.1554035321,0.2350455958,0.4637400143,0,1.539220632,-0.050637581,0.8124897265,-0.115100641,99.164246172,12.83434992,0.3717210307,0.0,0.0,1,0,0.0,0.7490804735,7.0,0.0209101415,0.403278073,-0.016090673,-0.023705981,-0.437754449,-0.21381176,0.0503658593,-3876.67321,0.0653433969,14.169591127,0.0029367597,0.0288112709,0.0536395203,0.2925217774,0.0186152896,0.0,0.0057070387,-0.109529522,0.0611728556,4.0,14.665086204,2.4805283175,0,0.1415422857,0.0402178511,0.0452552965,0.3782564728,5.4166031494,1.3184782e-09,6.1472374e-09,1.2753360731,1.6264820995,0.0118269681,0.056996026,0.1396319599,0.1410135614,-0.0974818771461274,-0.0354740061162078,-0.1316079295154184,0.0021181952976063,0.132089016511127,0.3697162709901564,0.6026422764227644,0.4826073331244125,0.8466042154566744,1.2528571428571431,1.4602184087363494,1.3966565349544076,1.5711956521739134,1.6819727891156462,2.013375796178344,2.040488431876607,2.628067484662577,1.870752427184466,1.942164179104478,1.1821955719557198,1.1953596287703014,1.216963448922212,1.2899322362052277,1.1368563685636857,0.7765677806984606,0.80779518532671,1.241117953576504,0.9945193929173696,0.9712500000000002,0.9469135802469136,0.9549586776859508,1.1953596287703014,0.6890396287040343,0.758736059479554,0.7489833641404806,0.7954459203036053,0.4358118361153262,0.4038575667655786,0.5187800963081863,0.606451612903226,0.4624420401854714,0.3914705882352942,0.3833333333333333,0.4122388059701494,0.6202054794520548,0.606451612903226,0.6806394316163411,0.758736059479554
80719,0.9153362861,0.0227317316,-1.655942693,0.0249785173,1.3190472761,1.2234699932,0.0310962222,0.0683192631,0.1047074296,-0.009296352,0.128691316,0.0222414434,2.2478061397,-0.028364794,0.0222414434,28,-0.003643536,-0.028301887,-0.373974684,0.0858468608,0.0763093135,-0.214297087,0.0765915924,0.0113723983,0.5953933493,0,6.469346419,-0.439319346,4.1110499238,-0.433820581,2.603502255,4.1763574504,0.0749503052,0.0,0.0,1,1,0.0,0.257009241,3.0,28.726424443,-0.436684523,-0.337412522,0.5223066529,-2.637482756,-4.206403817,-0.044680498,-19240.93315,0.0580772554,14.332185683,-0.002057764,0.009898862,0.0246953013,-0.026036116,0.1980128989,3.0,0.0054421769,0.7150914692,-0.10010764,2.0,14.840238965,2.5238124463,0,0.0515130386,0.0220703015,0.0329137493,0.3916772912,4.7804152217,1.0689824e-09,7.5245994e-09,1.8188095521,3.3080681866,0.0407796696,0.0516556445,0.2929460804,-0.079756092,0.0303738317757009,0.0119320789352914,-0.0069804098176085,-0.0664690939881456,-0.0660736975857686,-0.0626992561105206,0.218905472636816,0.2122045079714127,0.321546299071022,0.6345441067457376,0.5000000000000002,0.6219198234645089,0.7139525845316752,0.9384615384615383,1.0782280867106504,1.597173144876325,1.485907553551297,0.8200577796120512,0.8306351183063512,0.3598519888991676,0.5671641791044777,0.505633321952885,0.4641434262948207,0.8935165306998714,0.5254237288135593,0.4506578947368422,0.6207276736493936,0.2412046158176188,0.3682904126590134,0.069090909090909,0.039849092195237,0.1153262518968134,-0.0983438969535881,-0.0706006322444678,-0.2662229617304492,-0.239655172413793,-0.2215357458075904,-0.1639810426540284,-0.1126760563380282,0.0057012542759407,-0.1223880597014924,-0.1486486486486485,-0.1206380857427716,-0.172607879924953,-0.118,-0.1551724137931034,-0.0841121495327101,0.0279720279720281
81655,0.1501987447,0.0337654851,11.234613065,0.0108867527,0.4187582222,0.3842185443,0.0723091914,0.0713847639,0.1501593589,0.0066900704,0.0299544314,-0.054518449,-0.888045541,0.0637507736,0.0545184495,27,-0.00156294,-0.118114618,-0.078238481,0.1386616566,0.0528018539,-0.00210579,0.0106876062,0.2067175704,0.4620101726,0,1.0123356598,0.6478258316,0.9091056647,0.8220733769,5.9241788096,105.51466276,0.1272229734,0.0,0.0,1,0,0.0,0.6113160604,7.0,0.6171391243,0.1349381691,-5.613781369,-0.375418023,-0.357273304,-1.571261187,-0.005007596,10507.40702,0.0823714328,16.64760006,0.003891925,0.0217434146,0.0823646511,0.0397559294,0.0947949572,0.0,0.0008629273,0.6046569516,0.0820591138,4.0,17.245441105,2.2706506112,0,0.0476733632,0.0344791735,0.0405900161,0.2988489045,4.3420186561,1.064292e-10,5.9589814e-09,1.8130371861,3.2871038383,0.02975182,0.0460762365,-0.189794048,-0.042744266,0.0326980394845077,0.0319198553380466,0.0518047196816311,0.0267856461286803,0.0609154225352113,0.096992572635258,0.288818461801694,0.2646909838817999,0.3951656788294129,0.6389250435161009,0.4954336906889023,0.7382022614514827,0.9848483530961792,0.988253794377722,0.9600571168358054,1.0416044179428106,1.7662502754315097,0.5451281025641026,0.2939104182770762,0.3819832125493074,0.2719519587977035,0.3418543689320388,0.2743189815598037,0.2452470656306826,0.2393056103981572,0.2375748788301979,0.2951340268225586,0.2810373299319728,0.2402238412776818,0.3437694228882348,0.4357189554941389,0.5086119567394352,0.3628549846209516,0.413890098545284,0.3548879395629103,0.2982591347811099,0.4087337759491305,0.4071547730244722,0.7234869008122642,0.6223345897049322,0.7671553079178886,0.6341250677947716,0.5717265519040169,0.5689438658612791,0.7866459914611008,0.8311655524492525,0.912287255648642,0.8351807771957607
82777,0.2463663141,0.0464331607,69.797496793,0.0785129652,0.278342295,0.6942751557,0.1537548256,0.0334469428,0.6009574258,-0.002409769,0.2244991557,-0.003118972,-0.034830596,0.0480504553,0.003118972,26,0.0334656815,0.0405384006,0.015920629,-0.001951221,0.1961073837,0.0224808084,0.0390055532,-0.124776321,0.3933596046,0,2.3388138694,-0.227683326,1.2280505688,-0.277427946,80.008486284,5.7876164626,0.2413445663,0.0,0.0,1,0,0.0,1.0777857629,3.0,-0.053119141,-0.210737235,-0.020077338,-0.418981914,-0.7435005,0.1358710904,-0.047501782,-507.8307996,0.0653433969,15.207013689,0.0019450729,0.0271969271,0.0576016857,0.0178317705,0.0164638938,0.0,0.0001187507,0.2039522499,-0.03140182,7.0,15.622909928,2.0901288463,0,0.0395716168,0.0154716325,0.0238213512,0.4397661369,8.0767831335,3.077847e-10,7.0952868e-09,0.8096600469,0.6555493916,0.0189260422,0.026684581,0.1785228178,0.1410135614,-0.0556240888191096,-0.0615178869943163,-0.1079449152542374,-0.0659937888198758,-0.0663044683446059,-0.0222918843608499,0.0856001031326543,-0.002132954141486,0.0106817090734516,0.2088716623600344,0.3307522123893804,0.2778452200303487,0.275715800636267,0.1565718994643592,0.2144505336025379,0.4119718309859153,0.5319265053665636,0.3621805241022322,0.2371088585279859,0.0731489741302406,0.1471189211279118,0.1502526977188909,0.1610368123535088,0.2453416149068321,0.1852216748768471,0.1339886883921355,0.1917633739031983,0.0066945606694559,0.0181356546971345,-0.0023693875133278,0.0086237872799137,0.0947737909516379,-0.049441246190315,0.0388601036269429,-0.0442628532516173,-0.0148572765559196,-0.0049627791563275,-0.0075427224513847,-0.0829794184906893,-0.0257982415548357,-0.0817795224075891,-0.0373799725651579,-0.1030038346825735,-0.1288019863438858,-0.065060508493394,0.0158021712907114,0.1143310837633981,0.2225609756097561
83148,0.5775413089,-0.09303193,28.343637066,0.0,0.8548171871,1.5498040092,0.0317047061,-0.070918304,0.1837790705,0.0037298111,-0.032645865,-0.091324096,-1.459727537,0.04276934,0.091324096,25,0.0064199985,0.1369346734,-0.078265008,0.180094709,0.0898665575,0.0688669425,-0.011525679,-0.122314364,0.3910460944,0,1.4557258951,0.5231903635,0.772004554,0.3977299069,420.2015444,7.772285147,-0.048023538,0.0,0.0,1,0,0.0,0.3620003116,5.0,-0.101528787,0.0037195392,-10.94316729,0.4248079391,-1.720927673,-0.767985615,0.0013657539,-16005.78608,0.0426379215,12.740814652,0.0066966801,-0.015177243,-0.037641037,-0.227496466,0.0032471685,0.0,-0.010156971,0.3825886755,-0.108809349,3.0,12.304612553,0.8273129148,0,0.0614203773,0.0232224229,0.0311411547,0.5997902234,2.9665287373,1.9340039e-08,2.6295107e-08,0.4313729426,0.1860826156,0.5930560755,0.0549861608,0.3861539316,-0.000275696,-0.0100548446069469,-0.0373333333333333,-0.0952380952380952,-0.043286219081272,0.0216981132075471,-0.0286995515695067,0.0159474671669792,-0.0018433179723501,0.0463768115942029,0.1269510926118626,0.1141975308641973,0.0576171875,0.1472457627118644,0.3605527638190955,0.0149953139643861,-0.0286995515695067,0.2462600690448793,0.0555555555555555,-0.0330357142857141,-0.0424403183023872,-0.0549738219895288,0.0994923857868019,-0.0036798528058876,-0.0145586897179254,-0.0304386750223814,0.1558164354322306,0.0917338709677419,0.0304471931493814,-0.1180781758957654,-0.1565420560747663,-0.1465721040189125,-0.085304054054054,-0.2972096041531473,-0.2089116143170196,-0.2479166666666666,-0.1947955390334572,-0.2264285714285714,-0.2731543624161073,-0.2319148936170212,-0.1857142857142857,-0.1701149425287357,-0.1669230769230769,-0.176425855513308,-0.1404761904761904,-0.1335999999999999,-0.1826415094339623,-0.1637065637065636,-0.1669230769230769
83597,0.0710638201,0.0279394973,17.986443249,0.0084061116,0.0845049005,0.1112744895,0.3134283199,0.0679431772,0.4161226809,-0.010912438,0.0181750326,-0.07224891,-0.389489226,0.0388216305,0.0722489096,26,0.0,0.0389164441,0.065145093,-0.052672319,0.1670981344,0.1082754753,0.0073519671,0.1338479989,0.4602971945,0,2.9571213633,-0.02957261,2.9571213633,-0.02957261,2.2169634561,10.526334936,0.3852813491,0.0,0.0,0,0,0.0,0.9581313624,5.0,12.965075357,-0.073796182,-0.276691149,0.0935985887,-9.655364857,-2.163680346,0.2865861071,265.44683391,0.0371991411,16.613375096,0.0049515501,0.0455553327,0.0979948589,0.0019790273,0.3226374644,2.0,-0.000236705,1.2150118294,0.0578433797,7.0,16.811198838,1.6192750526,0,0.0414312705,0.0165118072,0.0266024777,0.2899190595,2.4819200682,9.910192e-11,9.4451444e-09,0.6735161342,0.453623983,0.0782684116,0.0319336261,-0.181330355,-0.04399803,0.0642073443797583,0.1329221755288037,0.1371575887414042,0.1308666944262684,0.2321202890566773,0.2510940739034581,0.2575907918237747,0.1435187969924813,0.1392017875359004,0.2405220228384992,0.1353917821309127,0.0851027706935723,0.0979497862532425,0.1575486345785002,0.236447554991787,0.3826181818181819,0.45856995007557,0.4294522887872587,0.3289294791838624,0.4171450397743215,0.4643559200599239,0.4997633322814769,0.5648845536485987,0.3974052703149695,0.3711504280977438,0.3268425460636517,0.366714544690347,0.3782578750860914,0.5314778265597939,0.616787855593826,0.7391025934226778,0.8998650876929997,0.6214763264328405,0.699231395210556,0.6996110276871383,0.6575264832817476,0.8882598331346843,0.9193335729765992,0.8915477782969894,1.010575855322299,0.9066292247517804,0.87134569698522,0.8945637550450947,0.9725047713480376,0.9022413448068842,1.002528045504819,1.1110432513463993,1.4190102060701235
20598,0.5937739256,0.0012077382,2.8196902248,0.0009685357,0.1268670335,0.7908850053,-0.034754413,0.0186294123,0.1820353793,0.0017427318,0.0983356935,-0.019767902,-11.68737864,0.0153230317,0.019767902,25,0.0255834881,-0.096259626,-0.00193991,-0.082626651,0.0997184222,-0.026902622,0.0834478335,0.0030762374,0.5662740344,0,5.7707914803,0.0296575067,3.347014884,-0.069097593,7.958155861,10.652224038,0.2953953925,1.0,0.0,1,0,0.0,0.2173451853,5.0,6.6309669108,0.0327134225,-0.564173084,-1.109068743,-0.423645228,-4.206403817,-0.290952124,1034.0208641,0.9855469238,14.706446908,-0.008315923,-0.014665133,-0.017798517,0.0182282808,0.0745628151,0.0,0.0071902655,0.3295712046,-0.001716334,4.0,15.174262341,2.5225041535,0,0.0530565903,0.0209809655,0.0368814157,0.545745454,9.6427833007,4.653552e-10,4.9368895e-09,0.1797307578,0.0323031453,0.5991206025,0.0362003394,0.5850687672,0.1533131417,0.0364001146460302,-0.0013808340237504,0.0358063592093955,-0.0321199143468952,-0.0588235294117648,-0.0509186351706038,-0.0568596765779866,-0.0367607884922749,-0.0759008433427039,-0.0571056062581487,-0.0575970810529059,-0.0629696812645764,-0.1771532597565138,-0.1870503597122302,-0.1885098743267506,-0.1288846061190075,-0.1778080945884492,0.0364001146460302,0.0131689548893247,-0.1541520467836258,-0.1693085228577993,-0.0935071446477815,-0.0949818545864097,-0.1080414405525407,-0.0907719386472216,-0.1332694151486098,-0.0232306861156134,-0.1204086596935053,-0.1897826574053328,-0.1800453514739229,-0.1427216690374585,-0.1451536643026004,-0.226027397260274,-0.2570371892336142,-0.2513457556935817,-0.2687563195146614,-0.1964444444444445,-0.2113413304253,-0.2474505723204995,-0.2574948665297742,-0.1725400457665905,-0.1511737089201879,-0.1501762632197415,-0.186501687289089,-0.2731658291457287,-0.1964444444444445,-0.1201946472019466,-0.0079561042524006
89508,0.2238184371,0.0383021916,20.871744999,0.0,0.8808371278,1.0302180799,0.0474008582,0.0217889685,0.1488097864,0.0005580049,-0.00787712,0.0037143166,0.1059807021,0.0342428984,0.0037143166,25,0.0145807535,0.1985582255,-0.062273652,-0.006511467,0.0560045767,0.033762213,0.0202590984,0.1580678584,0.2038988319,0,2.4237148435,0.0152865505,0.564974908,0.0609344344,31.953034193,84.03379345,0.0546368559,0.0,0.0,1,0,0.0,0.8086649199,4.0,-0.009208294,0.200123426,0.2042451053,-0.199004018,-1.290131063,0.0565540651,-0.196212427,12809.273584,0.4119188279,16.56271012,-0.000428216,0.0124936884,0.0606501865,0.1307746237,0.0257086542,0.0,-0.000878524,3.5200858399,-0.108439268,2.0,17.193389189,2.021141412,0,0.0526209325,0.0235354371,0.0357458501,0.3034189261,3.0537927071,1.228843e-10,8.5110756e-09,1.5871954197,2.5191893002,0.0027359348,0.0451847788,-0.210585407,0.0750901937,-0.0652482269503546,-0.0305070871472774,0.0869867175970136,-0.0602672575602479,-0.0561586009347203,0.0476947535771064,0.0630837154015961,0.3255346178276519,0.339430894308943,0.4485192040721888,0.3623109563703623,0.1709529598802954,0.2912240899247189,0.3982132886655498,0.4220329358319137,0.7000678886625931,1.326026379342374,0.4340854426755238,0.2902926628194557,0.4281966465153415,0.2873740489409828,0.3438875174412363,0.4228409090909091,0.5034822286263207,0.4267319963536917,0.4420131291028446,0.599514563106796,0.6081428204469561,0.7938395415472779,1.0162640901771334,1.1301463082681185,0.9960146660290132,0.8951112456485546,0.8437638050360772,0.6768447837150127,0.6042280589365792,0.6766202463845739,0.7182654041443666,0.8167440510737085,1.0033599999999998,1.021472392638037,1.022125322997416,0.754378590444164,0.9524403555278342,0.817007691191409,0.6672436750998669,0.6516290726817042,0.8646314221891285
85040,0.1857937313,0.0109627962,5.7701093816,0.0053917412,0.0159096151,0.052074963,0.1935821478,0.068613364,0.2341499329,0.0109923204,0.1461327305,-0.054081515,-0.963095481,0.0215210157,0.0540815155,25,0.0,0.0656934307,0.1172665849,0.0459686224,1.1464354528,-0.471679813,0.0054090321,0.0624599451,0.7476786329,0,12.036720235,-0.486702056,12.036720235,-0.486702056,0.3759263454,3.5740327667,1.0045895719,0.0,0.0,0,0,0.0,0.2525955549,5.0,12.949727627,-0.115060985,-0.249914162,0.2083284999,-3.40191794,-2.151073579,0.2692854923,-13144.23787,0.0371991411,13.843979787,0.0001246868,0.0017031209,0.0018440368,0.000337334,0.6867728278,0.0,-0.001354402,1.1374156362,0.2040535882,6.0,13.518575594,1.229821349,0,0.0581944846,0.0202950632,0.0420468549,0.3980750558,2.3053277672,3.4071401e-09,1.3953417e-08,0.7791669748,0.6071011746,0.0236325191,0.0705190724,0.6679965853,-0.04399803,-0.0612417885145157,-0.19322527772719,-0.160666919287609,-0.2983845422869814,-0.2994939911448451,-0.3823201338538762,-0.4402324993682083,-0.3840378197997776,-0.2085045560121494,-0.3165689601974699,-0.4121549893842887,-0.2564618999664317,-0.3707386363636364,-0.2594450016716817,-0.1257154134596408,0.1642575558475689,0.2686139747995417,0.3605651105651104,0.3597298956414978,0.52390780873753,0.3255535607420705,0.2510590228748941,0.2766570605187317,0.2268069786762669,0.1411643482740854,0.5511204481792717,0.7670522536896689,0.9662671992898356,1.0985315016579815,1.1599219892735246,1.3001038421599165,1.2261306532663316,1.235116044399596,1.1919841662543291,1.1930693069306928,1.1247002398081531,1.4957746478873235,0.991011235955056,1.3072916666666663,1.6930091185410334,2.0033898305084743,1.848874598070739,1.7430340557275543,1.7515527950310554,1.848874598070739,1.7177914110429446,1.858064516129032,2.055172413793103
85272,0.2144760567,-0.037972134,7.141695766,0.0,0.1913780588,0.3109706123,-0.235321665,0.0530280937,0.308253135,0.0267451422,0.5673519485,0.0319136343,0.3325111001,-0.050598291,0.0319136343,24,0.040720661,0.1126760563,-0.255304832,-0.134887476,0.1357862462,-0.020500256,0.0340721299,-0.186687504,0.6629696746,0,2.1172056064,-0.536400223,1.1406025825,-0.543735357,3.6228721082,3.1910803537,-0.205210948,0.0,0.0,0,0,1.0,0.4472543866,2.0,51.925695255,-0.161136375,0.0317702863,0.4118756021,-0.579128276,-0.117573403,4.0629000928,-7469.246601,0.0357482652,12.519194646,0.0127334011,0.0321255481,0.0607913355,0.0198967188,0.272071997,3.0,0.0013404826,6.9288675671,0.25957755,1.0,14.419433907,7.6241503547,0,0.1113490313,0.0583008678,0.0775416629,0.3254038296,9.6090205369,6.6603878e-09,3.1779973e-09,1.4991880971,2.2475649505,-0.111655032,0.1288667234,-1.320741538,-0.130438355,0.3274021352313168,1.7028985507246377,2.315555555555556,2.300884955752213,1.9603174603174605,1.6642857142857146,2.25764192139738,1.948616600790514,3.521212121212121,5.114754098360656,4.366906474820144,3.191011235955056,2.6390243902439026,2.815856777493606,3.521212121212121,3.2873563218390807,3.4670658682634734,2.552380952380952,2.6390243902439026,2.73,2.9470899470899474,3.4670658682634734,3.167597765363128,4.567164179104477,4.694656488549618,3.521212121212121,3.2628571428571425,3.6625,4.405797101449275,4.127147766323024,4.968,4.290780141843972,2.9680851063829787,2.885416666666667,2.36036036036036,1.948616600790514,2.2294372294372296,2.174468085106383,1.8692307692307693,2.2155172413793105,2.315555555555556,2.25764192139738,1.8692307692307693,1.7527675276752768,1.925490196078432,1.066481994459834,0.8239608801955991,1.2202380952380951
85394,0.351760757,0.0376465038,4.4375890834,0.0082742145,0.3034285995,1.391091406,0.1114396945,0.0295535135,0.4282383474,0.0027387434,-0.041884836,-0.01736922,-0.298102345,0.0488690149,0.0173692201,25,0.0477021604,0.0947368421,0.087313483,0.0651810957,0.0761050712,0.0091140885,0.1045511747,0.1005459777,0.5541408538,0,1.3067217441,0.0623393054,0.5763130866,-0.159152233,14.143435962,133.95518632,0.2019571548,0.0,0.0,1,0,0.0,0.8416592623,8.0,-0.035003096,-0.141471048,0.0220830951,-0.441140816,-0.142966898,0.8309842449,-0.131431803,-23820.5596,0.3247277945,14.705470647,0.0016833401,0.0119249612,0.0216521307,0.0380546231,0.1500419161,0.0,-0.001181893,0.1769714086,-0.05102209,4.0,14.026820091,0.709215953,0,0.0461047031,0.0174528524,0.0261813163,0.3823748304,1.6319036841,1.9365104e-09,2.5713142e-08,0.738959453,0.5460610732,0.1908608843,0.0434390751,0.2181688796,0.1405472251,-0.057165143748607,-0.0703219426436655,-0.0417893544733861,0.0067824845311754,-0.1254780361757106,-0.1227579056505961,-0.0987430762675756,-0.0711384345153145,0.0409694881889763,0.2262318840579709,0.2732881866064709,0.2868441064638782,0.2943246137371882,0.4024531742085198,0.5559029054799558,0.3316021403840101,0.6100856327307327,0.5193032860477644,0.3811622592229839,0.1913545480146439,0.1320578003746322,0.1418353576248314,0.1900140646976091,0.4001323845771967,0.3870491803278688,0.6551251956181534,0.7409465020576131,0.4146463802039792,0.4369904891304348,0.3085369625734613,0.3813877551020408,0.4316412859560068,0.2649125429810135,0.2061297220242337,0.0452130945027795,-0.0257915947035117,0.0349847094801223,-0.0650828729281768,-0.0004725339633786,-0.0341324200913241,0.0126870137642129,0.0744126984126984,-0.006924882629108,-0.0173054587688733,-0.0104093567251462,0.0096658711217183,-0.0519887955182073,0.041353846153846
85796,0.5996313488,0.0162939908,-0.15002548,0.0271566514,0.8699492811,1.6207838706,0.0425383543,-0.082404303,0.3362048803,-0.019573045,-0.126332288,-0.015733626,-1.482758621,0.0404540462,0.0157336261,24,-0.008740903,-0.207142857,-0.302790236,-0.025533104,0.1337629676,0.0379131202,0.0140328994,-0.010201979,0.4947614698,0,2.0299029126,0.1797273909,1.6541747573,0.1736181349,5.3005308289,8.1181988743,0.0744186047,0.0,0.0,1,0,0.0,0.8608821105,4.0,0.0538428009,-0.197029979,-0.179283579,-0.099855296,-0.996754022,-2.65752911,-0.034214507,-167.2808224,0.1460543126,13.854647502,-0.009263434,0.0107879106,0.0265505751,-0.058613069,0.1559109574,1.0,-0.003548616,2.8887172751,-0.04912271,4.0,14.135991359,1.9464358028,0,0.0411558896,0.024748248,0.0340448069,0.428559685,5.5463031543,2.0379166e-09,8.1140083e-09,1.5236635737,2.3215506858,0.0632229298,0.0495916999,0.0688017843,-0.217206392,0.0247272727272727,-0.0675049636002647,-0.0262612301313062,0.0210144927536231,-0.0208478109798471,0.0107604017216642,0.0897138437741686,0.0398523985239851,0.1596707818930041,0.3496168582375478,0.3936696340257171,0.3483253588516748,0.3131407269338302,0.1683250414593697,0.2167530224525042,0.2867579908675799,0.4275582573454914,-0.1313193588162761,-0.2428801719505642,-0.3113391984359727,-0.2224061810154526,-0.1934745277618774,-0.2342391304347825,-0.0927237604636187,-0.1667652276759313,-0.1760233918128655,-0.1215710723192019,-0.1850780798149218,-0.0316151202749142,-0.1953169617361508,-0.1460606060606061,-0.0498988536749831,-0.1302469135802468,-0.1512048192771085,-0.2383783783783783,-0.034931506849315,0.0247272727272727,0.0437037037037038,-0.0215277777777778,0.0633962264150942,0.0360294117647059,0.0322344322344321,-0.0938906752411575,-0.0730263157894736,-0.0730263157894736,-0.0316151202749142,-0.085064935064935,0.0674242424242423
88841,0.6873226793,0.0526192516,0.3032530817,0.038063393,0.3985664805,1.3129597198,0.0770728712,-0.016132476,0.4561841789,0.0230525137,-0.152633913,-0.028031339,-0.583217726,0.0833077318,0.0280313386,21,0.0,0.0932129333,-0.104978581,-0.018727782,0.2018894641,0.0865531909,-0.031344663,0.0852430836,0.4003192489,0,2.3315263711,-0.042142242,2.3315263711,-0.042142242,8.4622602197,4.0973711102,0.1649184625,0.0,0.0,1,0,0.0,0.7897095775,4.0,-0.292194907,-0.029233899,0.0874521885,0.5167355662,0.4971732344,-2.386946695,0.0386661439,-4981.410666,0.0915965863,13.248854485,0.0061021011,0.024821183,0.0392145558,0.0682629656,0.1202774782,0.0,0.0082278481,1.6624443903,0.1857695561,3.0,13.232992731,1.2071590394,0,0.0437125452,0.0202484215,0.0233184955,0.4067536591,2.2372371349,7.4513445e-09,1.8771655e-08,0.8225465601,0.6765828435,0.0499684695,0.0394845509,-0.082780676,-0.080492704,0.0200129115558425,0.1002785515320334,0.083676268861454,0.119773210489015,0.1669128508124078,0.2382445141065832,0.3691507798960141,0.2569610182975339,0.3047068538398019,0.4711359404096835,0.367965367965368,0.2855980471928399,0.3982300884955752,0.3199665831244778,0.4376706096451319,0.4522058823529411,0.4402917046490429,0.2609736632083002,0.0377668308702792,-0.0324556031843231,0.0226537216828479,0.0784982935153584,-0.0700412007062977,-0.0453172205438066,-0.1022727272727272,-0.0131168019987508,0.0293159609120521,-0.0161892901618927,-0.0447400241837967,-0.0903857225100748,-0.054458408138839,0.1126760563380282,-0.0617577197149643,-0.0318627450980392,-0.0481927710843373,-0.0453172205438066,-0.0062893081761006,-0.0650887573964495,-0.0510510510510509,0.0095846645367412,-0.0246913580246912,0.0160771704180064,-0.0336391437308869,0.0226537216828479,-0.0155763239875389,0.0031746031746031,0.1366906474820144,0.2392156862745098
89216,0.3148300542,0.0471667623,7.042295461,0.0029411856,0.2356952218,0.5329551566,0.1408327388,0.0238852135,0.4394421056,-0.094692975,0.1219762498,-0.028980585,-0.334312765,0.0629352131,0.0289805853,20,0.0222448633,0.1304347826,0.0404954454,0.0083083824,0.3060226231,0.0106919272,0.0331357219,-0.039012926,0.3617309726,0,2.2310026004,-0.042948388,1.655013002,-0.087052492,7.0445756157,6.0528156698,0.2807793285,0.0,0.0,0,0,0.0,0.7098472385,6.0,-0.92675169,-0.016448408,-0.594457623,0.1717449666,-2.743540383,-0.005465764,0.1814000055,-12348.552,0.0740556467,15.706950568,0.0010310164,0.0275538578,0.0481094601,0.0156298608,0.1374227294,3.0,0.0021134775,1.7054222856,0.1414356027,6.0,15.838232472,1.6013977251,0,0.0353507251,0.0189227244,0.0283590827,0.2479650683,1.8002054839,3.553736e-10,1.1760765e-08,1.2020803352,1.4449971323,0.0178192347,0.0431373638,0.0410740822,-0.103764354,0.0521724255901472,-0.013366839544458,-0.0065679676985195,-0.0053363518758086,0.1183636363636364,0.4965936739659367,0.5346806387225549,0.5239078371459245,0.554329514824798,1.0701144267444471,0.8029311187103079,0.6884435904474333,0.8620585267406662,0.9274075621474828,1.141961694718514,1.1310774916272086,1.1542143357459724,0.793991833560179,0.5655383049121914,0.3371739130434783,0.4109955650711117,0.4787242567513421,0.3690185747472791,0.4714137628578263,0.3748323647742513,0.3380465520991951,0.4921161154685858,0.2610537825462993,0.5376218648445963,0.418152474638795,0.5261764949135721,0.6053066550674207,0.4192431933548683,0.4687201528175739,0.173854961832061,0.2073410102067521,0.3272674962238366,0.5925606282903253,0.560507399577167,0.5407030141103784,0.3257417917953875,0.2942207883293588,0.1948329448329449,0.0484659090909092,0.0764788239411971,0.1036483253588518,0.0773587108827651,0.0437808158708534
