firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,acc,pctacc,cfp,absacc,age,chinv,hire,sgr,pchgm_pchsale,depr,invest,egr,tang,sin,currat,quick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chempia,bm_ia,pchcapx_ia,tb,cfp_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom
67803,0.7363013699,0.0176125245,-12.00821018,0.0273483366,0.9424168297,4.3107632094,0.0570555424,0.011049561,1.0879839708,0.0,0.0307132538,-0.002285681,-0.216666667,0.0214285714,0.0022856808,14.0,0.0341386939,0.0384615385,0.0401482688,-0.049564768,0.2829653938,-0.056426425,-0.013050036,0.5071135138,0.0,2.0549137787,0.35283777,144.68308703,30.247854446,0.1189397133,0.0,0.0,1.0,0.0,0.0,2.3328087088,5.0,0.0083253806,-0.02711697,0.3035894015,0.0329671803,-0.40402339,-0.004418766,-318.8517499,0.1063195634,9.202686153,-0.01520683,0.0002914347,0.0006644518,-0.026049854,0.0461227696,-0.002960881,1.0,-0.044632832,10.307692308,0.0860841461,3.0,6.3354974157,0.0364025696,0.0,0.0606060624,0.0208448339,0.0480689745,1.3146717773,0.4848334683,7.633107e-06,17.000000608,0.6852804814,0.4696093382,0.0559444783,0.0443671621,-0.088244994,0.3182648039
82924,0.3429103499,0.0148799031,9.3760277136,0.0167132229,0.3452462958,0.936320162,0.0752327518,-0.085022501,0.8548694181,0.0083682008,-0.15407515,-0.133165955,-6.444714459,0.1107766297,0.1331659553,15.0,0.0076776299,-0.188150158,0.0754001545,0.0071259793,1.379326952,-0.042501635,-0.00309067,0.4182018833,0.0,2.0347008156,1.2568917229,23.920277136,5.182886309,0.2594459164,0.0,0.0,1.0,0.0,0.0,1.8286780552,6.0,-0.004281857,-0.2667346,-0.094291338,-0.3069911,2.9787877235,-0.067845535,-237.2816662,0.0425884429,12.231235879,-0.003543406,-0.002203965,-0.004960809,-0.013863803,0.0568814763,0.003853889,0.0,-0.000265098,-0.430424115,0.0,5.0,11.98348519,0.4561454405,0.0,0.0170940179,0.0128214872,0.0136164985,1.2531379253,1.1774537122,9.8004081e-08,2.0000001145,1.3428805455,1.8033281594,0.079817714,0.0381850664,-0.640921622,0.1136934143
82991,0.6161440054,0.0230348315,-4.982836788,0.0,1.5755160572,2.735469263,0.0506260672,0.1517417615,0.4413194118,0.0012468828,0.1717936052,-0.001063745,-0.095674967,0.0252386883,0.0010637445,8.0,0.0718100415,-0.041666667,0.0255223306,-0.042459645,0.1069429972,0.1368168564,0.103487429,0.5619399578,0.0,1.9759877971,1.404123407,39.123056995,3.4557208238,0.0730746565,0.0,0.0,1.0,0.0,0.0,1.3648012976,2.0,-0.367764499,-0.068054064,-11.95859261,-0.050556389,-0.586942033,2.36524625,-171.8648807,0.0352031689,10.29249294,-0.002004619,-0.00854447,-0.030418068,0.0386765119,0.0196696151,-0.050898082,0.0,-0.063838384,1.5317416431,-0.069475347,2.0,9.0507876272,0.3098104331,0.0,0.0909090936,0.0324892042,0.0303858778,1.1941434581,2.2423165067,1.0597312e-06,1.0000000527,1.0062816309,1.0126027208,0.0402170122,0.0420288205,-0.106956524,0.171646695
83011,0.3611690918,0.0675974514,11.882355552,0.0,0.5030003629,2.2620665673,0.1627483114,0.1813130237,1.28449439,0.0093363613,0.1354734682,-0.093286346,-1.101056676,0.1420260765,0.0932863456,6.0,0.0554574384,0.1904761905,0.2731080153,0.0052587115,0.1814322106,0.2036642522,0.2516878207,0.4864030447,0.0,1.1859766078,0.3471622868,139.3432,50.472037091,0.2661138644,0.0,0.0,1.0,0.0,0.0,3.1686920515,7.0,-0.006703978,0.0704604482,-0.218512215,-0.51115061,-0.382149585,0.1463614565,-162.2835375,0.0572108299,12.013197596,0.0038980105,0.0054853399,0.0131247753,0.0893458508,0.0242460648,0.0268369181,0.0,0.0001222224,-0.762445509,0.0008020457,5.0,11.070879357,0.4279026217,0.0,0.0970873758,0.0270294787,0.019945561,1.2072629835,0.8952693149,2.827357e-07,3.000000126,0.623391729,0.3886172478,0.6040435014,0.0444055797,-0.24646576,0.1557110431
83062,0.5914565696,0.047325413,0.857168271,0.0,0.1175358848,0.9805025702,0.0835838845,-0.007465008,0.898600311,-0.052749218,-0.005639098,-0.128004995,-1.924882629,0.1384212783,0.1280049953,10.0,0.0,0.0540540541,0.1862903226,0.013460508,0.5188968335,0.0870917574,-0.007827059,0.7859401442,0.0,4.1814744802,4.1814744802,2.8880890052,6.9169278997,1.3590951932,0.0,0.0,0.0,0.0,0.0,1.0767797242,7.0,-0.781488483,-2.043418806,-19.93176397,-1.739876112,-0.49641456,-6.058346952,-1993.637845,0.0600574642,8.691325054,0.0,0.0395899611,0.0496674058,0.0860560614,0.2864417568,0.1350489184,4.0,0.0142831637,-0.90626902,0.0769230798,6.0,6.4098664462,0.0856989823,0.0,0.0399999991,0.0098723894,0.0976513682,0.9985699759,0.3332175474,5.4057314e-06,11.000000482,0.7727077452,0.5970772595,0.0992390337,0.0530676926,-0.38765184,0.4634427861
44476,0.9873531249,0.0820593747,-11.34278482,0.0298464674,0.9369707729,4.3229404609,0.086802903,0.040691621,0.5623318028,0.0050555115,0.0209083198,0.0446199055,1.0258974359,-0.002125127,0.0446199055,15.0,0.0302949196,0.021606388,0.1165004225,0.0345488869,0.1697582912,0.0820489187,0.0601997244,0.590962638,0.0,2.8303911125,1.41732613,84.047658008,6.3327836513,0.1467271696,0.0,0.0,1.0,1.0,0.0,1.072592124,5.0,-0.111814016,-0.421670314,0.5036272965,1.527042445,0.7739890705,-0.015126823,-81.0261004,0.5269949722,11.514150964,-0.003475793,0.0057951048,0.0112944987,0.0051635212,0.024293822,-0.009757697,0.0,-0.002352941,2.4605597964,0.0001801802,4.0,11.572549586,0.5663854425,0.0,0.0394736826,0.0140427651,0.0207358887,1.4387924859,2.5337910461,2.7398813e-07,5.8756375e-08,1.4114573405,1.9922118241,0.2571938612,0.0486820393,-0.018142883,0.0818626792
40539,0.3886325974,0.0394280188,2.0249325651,0.0164693979,0.6183603896,1.3734950097,0.0916859128,-0.328687135,0.2283592899,0.0020140089,-0.383397304,0.1373276521,4.532055351,-0.139261945,0.1373276521,15.0,-0.281577995,0.0,-0.689517101,0.0866049662,0.139667319,-0.493785163,-0.256838282,0.4569466541,0.0,2.0657636045,1.1369725326,15.652997694,7.6902858241,0.0801193003,0.0,0.0,0.0,1.0,0.0,0.667605603,3.0,0.0230988457,-0.065578508,-0.044079371,-0.389628944,0.7106106066,-0.165109283,1059.1807501,0.1063195634,13.878827552,0.0020115047,0.0131021782,0.0352406291,0.0456669053,0.0348463974,-0.017724712,1.0,0.0043250962,0.5870276703,-0.021259497,1.0,14.343952008,1.2169597846,0.0,0.0666666701,0.0322162687,0.0369442352,0.8473280265,6.177352803,4.9806889e-09,1.5754484e-08,1.495767476,2.2373203422,0.1565534083,0.046684387,-0.199854228,0.3182648039
89245,0.3555295144,0.0634678486,6.7120521111,0.0095632196,0.0620435393,0.46912992,0.2533711852,0.183944262,0.827460726,0.2083333333,0.1900330231,0.0046735619,0.0283600493,0.0616678973,0.0046735619,3.0,0.0514091805,0.1622222222,0.1792965061,0.0351101631,0.102879041,0.0981183989,0.1828880904,0.6354077364,0.0,5.32879046,3.5080068143,5.4063852814,7.0491533396,1.3987662783,0.0,0.0,0.0,0.0,0.0,0.9709420403,5.0,-0.139692748,0.1211470301,-0.164217926,-0.523054459,0.2899436806,0.0639872436,-211.3989017,0.0793382698,10.7410597,-0.012116034,0.0304720879,0.0351398673,-0.00471468,0.2149497184,-0.01392162,0.0,-0.004596227,-0.648988138,-0.018169113,6.0,10.186916845,0.402872444,0.0,0.0465116277,0.035314504,0.0267382025,1.4209125615,2.3219089098,3.9755825e-06,9.6753528e-08,1.0777590099,1.1615644834,0.009163331,0.0495585655,-0.114231155,0.1699410527
91572,0.2186241213,-0.000236948,11.537242472,0.0,0.3970460469,0.7564173446,0.0304299274,-0.10288871,0.6318333525,-0.218070652,0.4030142339,-0.14511041,-26.375,0.0942263644,0.1451104101,3.0,-0.035428294,-0.184971098,-0.203840718,-0.146839353,0.2629359908,-0.317067557,-0.457892675,0.5484225786,0.0,1.7695993031,1.5161149826,15.177496038,3.5483512412,0.1586527294,0.0,0.0,0.0,0.0,0.0,1.0423031727,2.0,-0.356785907,-0.277228067,-0.252971717,-1.0007001,5.8405033631,0.0115897626,-189.0076259,0.1071316187,9.4965713922,-0.002637323,0.0213484664,0.0600075959,0.048123245,0.006568544,0.4433582662,0.0,-0.010613906,0.1408176225,0.0032679737,5.0,7.7873820265,0.6159681538,0.0,0.2105263174,0.0693866379,0.0695721528,1.2932370957,5.6707858963,3.9116275e-06,2.0000000228,1.4505549511,2.1041096661,-0.310930048,0.086263882,0.2631579061,0.3477833921
91767,0.1899924851,-0.231094612,22.171780704,0.0,0.0545232297,0.2057902414,-1.134883721,-0.478377572,0.07813898,0.0,0.1436950147,-0.488435907,-0.753781004,-0.056899883,0.4884359075,4.0,-0.02626421,-0.060606061,-0.467245747,-0.021035503,0.4109347443,0.0426483746,-0.548804781,0.6686815323,0.0,3.0052083333,2.9739583333,6.0327868852,1.7096399535,-3.885088919,0.0,0.0,1.0,0.0,1.0,0.0853253652,3.0,-0.836521409,-0.101681253,-0.329754955,-0.254069749,-1.032316419,-0.054580537,-268.1366041,0.0793382698,9.3067437041,0.0157586673,0.0201754386,0.0397694524,0.0909254415,0.138952164,-0.341556434,0.0,0.0141987283,0.6403148152,0.1734445579,4.0,8.61225334,0.3766973623,0.0,0.0869565234,0.0536330843,0.0708964437,1.3924938139,1.6253986683,1.1362675e-06,1.000000051,0.7611851819,0.5794028812,0.6170719322,0.108559548,-0.667993399,0.1699410527
72996,1.2014479421,-0.0697096,-16.29554374,0.0,4.542103927,2.9503162688,0.0182642699,-0.252230139,0.0218969205,-0.002208115,-0.291159417,-0.050107627,-4.824786325,0.2666243263,0.0501076271,6.0,-0.054165438,-0.165757906,-0.241578873,-0.531464256,0.567405843,-0.04209284,-0.05629283,0.6340858483,0.0,1.1018195787,0.9917172626,10.135233918,0.7002242334,-0.000202103,0.0,0.0,0.0,0.0,0.0,-0.042152766,4.0,-0.399400984,-0.216092883,0.333828965,-3.661848553,2.6475577097,0.3620780952,-250.8088707,0.230239878,10.045231226,0.0013057816,0.0018929872,0.0131532045,0.2726333946,0.0428385547,-0.022278005,1.0,0.011281086,-0.233198925,0.0395104904,3.0,8.9745389214,0.2214845551,0.0,0.0370370373,0.0171489848,0.0105857033,1.4684953064,0.6921343881,3.1403326e-06,3.0000001655,1.5710824282,2.4682999961,0.1197091329,0.0665962488,-0.242940034,0.1571374612
91636,0.5672471851,0.0841314026,29.285586963,0.0050862711,0.6927405282,1.217922012,0.1140300562,0.2505913543,0.4966423775,0.0015418502,0.3254682336,-0.111605663,-1.503992395,0.2106643923,0.1116056628,3.0,0.0049376794,0.1665912177,0.1515463138,-0.022119259,0.1071685083,0.4795129463,0.1698828963,0.5224239235,0.0,0.3726402189,0.2284541724,235.74613003,44.168213457,0.3426638767,0.0,0.0,1.0,0.0,0.0,0.9821210622,3.0,0.7125447176,0.0757610483,-0.121232868,0.056307217,0.809727371,0.1755222558,-53.97431675,0.1170226801,11.483844174,-0.004101196,0.0601719499,0.1568063544,-0.027082013,0.0186973749,-0.822721133,3.0,-0.064262301,1.5408134133,0.0012315288,6.0,10.96670148,0.3511266681,0.0,0.0506329127,0.029473345,0.0328399461,1.2791577241,0.7911954636,1.3406989e-06,1.0000001467,0.823888915,0.6787929443,0.2001243143,0.037091733,0.5477028933,0.1179570319
34228,1.903909152,-0.142824134,-2.937854817,0.0,0.145764176,1.4763651836,-0.067843101,-0.106147513,0.2672245091,0.0197238659,-0.462021702,-0.123570283,-1.878656555,0.1254933617,0.1235702833,4.0,-0.008266524,-0.087878788,-0.226698006,-3.235988561,0.3074494949,-0.00074229,-0.058463422,0.2847614374,0.0,3.6529477197,3.552836485,4.1320918146,12.046717172,-0.323802451,0.0,0.0,0.0,0.0,0.0,0.303030303,5.0,-0.087165588,-0.180135757,1.4323133136,-1.110195244,-1.165685786,0.0428567599,-195.2061326,0.1071316187,9.167432871,0.0093690528,0.0184990224,0.0200146449,0.1801662404,0.1847307908,-0.035803725,5.0,0.0481156132,8.4783783784,0.2391774952,2.0,7.0065253755,0.1357689631,0.0,0.200000003,0.074672129,0.0511542379,1.688972555,1.1034736271,4.3736e-05,2.0000001435,1.4716341479,2.1657070653,0.2926359232,0.1435763464,0.079545444,0.3477833921
91994,0.4053193333,0.0722646945,24.02185539,0.0017916866,0.244425873,1.29523018,0.1345201529,0.2246061515,1.0017254314,0.5005825243,0.2467506093,0.0184798004,0.1509641873,0.0613553136,0.0184798004,3.0,0.1256491536,0.1333333333,0.2236139321,-0.062079485,0.1344498721,0.2782445611,0.2117605047,0.5267813649,0.0,2.1028799131,0.1789530882,88.882513661,178.38043478,0.4326132152,0.0,0.0,0.0,0.0,0.0,1.5868349006,3.0,-0.011403573,-0.075574027,-6.698423833,-0.157348742,-0.457532197,22.453907928,-215.896293,0.1022304267,10.47590674,0.003094848,0.0235773975,0.0404989747,0.0506590893,0.0173957653,-0.130300502,0.0,0.000952381,3.2725510271,-0.012145749,4.0,9.0416258186,0.3500253872,0.0,0.0666666701,0.0435108086,0.0295632384,1.4832146849,0.9381700018,6.2778843e-06,1.3850912e-07,0.4564336987,0.2083317213,0.869699147,0.0622695554,-0.445346408,0.1014492999
10025,0.8214249108,0.127992982,-320.0643799,0.0,0.6357089855,3.1733432424,0.1573989866,0.2476650651,0.6398261621,0.0043218085,0.332606397,-0.040208006,-0.412315271,0.180766443,0.0402080056,3.0,0.0111448713,0.0416666667,0.4383904203,-0.268738311,0.1379742212,0.1735410031,0.1890115908,0.5826839099,0.0,1.7170227966,1.1504189128,1429.7708333,6.0638554217,0.3798623112,0.0,0.0,1.0,0.0,0.0,1.0579994524,6.0,0.010359281,-0.395362054,0.6335490403,73.823685938,0.2253741817,0.1447921261,-151.3210192,0.1411641835,11.100949205,-0.000514832,0.0266458982,0.0474745606,0.1344685494,0.0008725472,0.0112497875,1.0,0.004624,2.5944444444,0.0002261428,6.0,10.945450121,0.3641231593,0.0,0.036144577,0.0180189504,0.0211844414,1.2952944987,3.7338793056,3.1651917e-07,2.0000000461,0.8658909062,0.7497670614,0.3665280249,0.0444574286,-0.380415012,0.1845469362
86511,0.4878977618,0.0605568521,2.7638704338,0.0,0.1502423167,0.783757156,0.2041706954,0.1352069707,0.5196339011,0.3630551817,-0.536531602,0.0264331486,0.2619609526,0.0446933215,0.0264331486,4.0,0.0426913751,0.1714285714,0.1979466608,-0.026163683,0.1603073662,0.0872720549,1.0502839048,0.6230332879,0.0,4.5535424216,2.9893789829,5.5599078341,4.8649193548,0.3215664795,0.0,0.0,1.0,0.0,0.0,1.1536361651,5.0,-0.338587088,0.1450411738,-12.08683885,-0.645656648,0.767089341,2.3847008832,-128.0196364,0.0352031689,11.549330921,0.005084438,0.0283083286,0.037472238,0.0187816025,0.1716964491,0.0038791811,1.0,-0.000421053,0.0025118248,-0.030927835,4.0,11.3327516,0.6770247125,0.0,0.0294117648,0.0148774166,0.0176747312,1.3444405568,1.5220052641,4.4499389e-07,2.0000000641,1.5372575451,2.36316076,0.156880535,0.0488811699,-0.173734001,0.171646695
90609,0.1715283224,0.0384939409,9.9961998181,0.0,0.1161383358,0.3556429782,0.3312971852,0.7571898809,1.3629016056,0.0201332236,2.2593276297,0.1945296079,1.1405146068,-0.005408961,0.1945296079,4.0,0.0128576633,0.3919156415,0.5380196937,0.085111098,0.2173603239,0.1362098008,0.3392724866,0.6766806897,0.0,4.8745623383,3.9668391942,4.5659022996,3.5755618013,0.6191313625,0.0,0.0,1.0,1.0,0.0,1.7334788492,3.0,-0.000420706,0.0431966117,-4.786853374,6.4788853919,0.3237947445,-0.931723357,381.27042629,0.1508177501,13.664236404,0.0020880972,0.0502883285,0.0782598063,0.0149266993,0.3166333745,0.0157607357,2.0,0.0,1.4639782122,-0.012938133,4.0,14.582731978,2.3084810356,0.0,0.0297029708,0.0201048429,0.0328864397,0.5003103168,6.9255956766,1.3981151e-09,7.7175053e-09,1.6907021605,2.8584737954,0.1237845438,0.0636914597,-0.524242816,0.2024102714
87864,0.2252088631,0.0967256499,4.7936562074,0.0,0.0475325619,0.3574282601,0.6056927285,0.7109375,1.5898527005,0.0,0.43125,-0.04803074,-0.107296137,0.1071039386,0.0480307397,3.0,0.0,0.5,1.296,3.2908117752,0.7636363636,0.03125,0.7845394737,0.7392047184,0.0,4.9908675799,4.9908675799,2.3492496589,6.8605577689,1.833279691,0.0,0.0,1.0,0.0,0.0,2.46875,7.0,0.7558821345,0.1512809702,-4.733172833,5.9593171141,-0.287653883,-0.819210458,-404.4518237,0.1508177501,8.6145013739,0.0,-0.123255814,-0.141427618,0.0219839227,0.6380952381,0.0093908143,0.0,-0.050790442,0.0697292773,-0.058461539,4.0,7.1422837752,0.3228542914,0.0,0.09375,0.0238613632,0.0728882462,0.9791272129,1.5919306512,5.0671296e-07,7.0000000795,1.4682673677,2.1558090629,-0.10208626,0.1072200989,-0.7677071,0.2024102714
67694,1.0602570036,0.0981002949,-21.10752601,0.0,1.3790621603,9.9075057334,0.0761537788,-0.022294481,1.1218109055,0.0,-0.100290422,-0.052325826,-1.315945717,0.2271949577,0.0523258265,4.0,0.0606730015,0.0258939581,-0.017428115,0.1334328928,0.162572991,0.0908620977,0.1019587495,0.5060465949,0.0,1.4535427693,0.2259518525,154.83940182,63.15115354,0.1175008215,0.0,0.0,1.0,0.0,0.0,2.8826912267,7.0,-0.002567366,-0.183013402,-6.043486163,-0.839563409,0.8327329887,22.619747572,-216.9756671,0.1022304267,10.087333988,0.003924153,0.0011085907,0.0025505199,0.0776275688,0.0101917255,0.0032400337,0.0,0.0038095238,4.9300937766,0.0360389613,4.0,9.4641101168,0.2571873824,0.0,0.0500000007,0.039605739,0.0372577289,1.456019425,1.8145409559,2.4423275e-06,1.0000000839,1.4650325113,2.1463202593,0.3197185961,0.0731462743,-0.534632047,0.1014492999
69411,0.4805733977,0.0486402103,1.758640553,0.0,0.8925555926,1.9481409522,0.0840020682,0.2644757573,0.6418913506,-0.049771636,0.4722022927,0.0987900848,2.497217806,-0.072824989,0.0987900848,3.0,0.0725162934,0.0689655172,0.2504544749,0.0252093436,0.0519771013,0.2234318115,0.0019144734,0.5689349125,0.0,1.95807882,1.2658703226,232.19124424,4.1181446669,0.1002715096,0.0,0.0,1.0,0.0,0.0,1.3425093708,2.0,-0.003455415,-0.028074309,-322.1204211,-0.134046887,0.2139178702,-48.36838368,-1390.540086,0.1192461115,11.126597321,-0.00241782,0.002470874,0.0070599594,0.0940168107,0.0197944672,-0.00739915,0.0,-0.003902439,2.5754463194,0.0248382874,4.0,9.3657402712,0.1796072632,0.0,0.0625,0.0219957011,0.0210620119,0.9242252812,1.3382783586,5.5731791e-07,1.0685314e-07,1.0332444705,1.0675941357,0.4388416268,0.0481717821,0.1097064818,0.2861796516
67467,0.4520014141,0.0677352548,6.0368245366,0.0,0.4045855384,1.8755523254,0.1429700956,0.1577529181,1.0753787955,0.0021460177,0.1341517651,-0.011175258,-0.131695245,0.0766556657,0.0111752584,4.0,0.0675203114,0.2923290437,0.0606953737,0.0403514236,0.1288038991,0.1181882548,0.1797271747,0.5186632291,0.0,2.4462559343,0.577880025,37.375149129,178.38043478,0.278528992,0.0,0.0,1.0,0.0,0.0,2.0171023642,7.0,0.0164605401,0.1952892174,-322.148993,-0.650086031,-0.294032363,-48.21890302,-1159.92826,0.1192461115,12.108658253,-0.005217771,-0.003798627,-0.007198771,0.0133852829,0.0106719368,0.0504754955,0.0,-0.005600002,1.8123185776,-0.033898305,4.0,11.49324558,0.504067901,0.0,0.1666666716,0.0538349375,0.0687319484,0.6114342416,1.1758567584,8.9349044e-08,4.3771326e-08,1.4867346973,2.2103800603,0.0409915178,0.071335828,-0.673015893,0.2861796516
10089,0.837830921,-0.121818751,-0.072796444,0.0,0.2182159411,0.7620780846,-0.572467986,-0.093841499,0.4602283818,0.0,0.0605306799,-0.129899388,-1.184407096,0.022464242,0.1298993881,3.0,-0.018279102,-0.078651685,0.3037555945,-0.012014737,0.2924014107,0.0195686121,-0.126940856,0.8283537078,0.0,4.0094517958,3.9756953821,1.1455928871,4.919236417,-0.329979879,0.0,0.0,1.0,0.0,1.0,0.5589071945,5.0,0.0325455307,-0.105039083,-11.73690569,-0.171381363,-1.338618851,2.3624718037,-187.4051307,0.0352031689,10.256008882,0.0099749348,0.017216878,0.0204280156,0.0775227884,0.620302661,-0.013565373,0.0,0.0513210781,3.0356620283,0.0360275712,5.0,10.130394015,1.0328348505,0.0,0.0571428575,0.0238379046,0.0228418577,1.4003349535,2.3648377394,2.4231897e-06,5.2061965e-08,0.5425132162,0.2943205898,-0.495453109,0.0821915616,-0.04231972,0.171646695
10136,0.6614305106,0.0813696487,0.1898781067,0.0,0.7811486274,2.6850372788,0.1150063052,0.0313327958,0.2740467688,0.0665950591,-0.089577465,0.0776908245,1.3564356436,-0.029003043,0.0776908245,3.0,-0.023477373,0.0,2.0281664547,0.9105752672,0.0931989924,-0.001151941,0.22318236,0.6413389925,0.0,3.6935211268,2.0715492958,16.289345064,6.3724665392,0.1429273567,0.0,0.0,0.0,0.0,0.0,0.623659118,5.0,0.011682375,-0.249673704,0.0001624535,-1.264068531,-0.907972319,-0.161032886,-520.9000227,0.0438873076,9.9159347636,0.0213320104,0.0292197367,0.0628742515,0.1379881639,0.0768169761,-0.00816967,3.0,0.0098509261,0.8283279359,0.0,1.0,10.450018101,0.8572319202,0.0,0.0520833321,0.0293246101,0.0325787307,1.3050995171,2.6517029186,2.1737939e-06,1.0000000323,1.0875357589,1.1827340268,0.2953829096,0.063457194,-1.234583897,0.0860855948
10182,0.5072761539,0.0954291489,2.5589966368,0.0,0.5689937208,2.9951836261,0.1546837949,0.6538210442,0.6592117289,0.3011720385,0.217080834,0.2814287923,2.5467497774,-0.147605015,0.2814287923,3.0,0.24052181,0.4539249147,0.6543449108,0.0142575443,0.0558054208,0.5205648095,1.7682676383,0.5829129626,0.0,1.9778166472,0.7468765617,138.30100897,10.622965642,0.2062261367,0.0,0.0,1.0,0.0,0.0,2.2213978138,5.0,-0.111488388,0.0106482129,0.0235503255,1.5398522766,0.5115150282,-0.160606711,-93.7039754,0.5269949722,10.830792406,-0.002369245,0.0215422442,0.0457025268,0.1895233429,0.0233143279,-0.01535653,0.0,-0.001417323,0.1306107312,0.0090553463,4.0,11.419789919,1.0264116576,0.0,0.0196078438,0.0525203,0.0394289494,1.4030028452,9.1447314884,2.2809674e-07,1.0000000184,1.8004813735,3.2417331765,0.0390004135,0.0603326395,-0.664087303,0.0818626792
10222,0.912101543,0.0071106428,-33.94967342,0.0,0.8518961419,3.396404404,0.0457619136,0.112552468,0.6653354707,-0.017600831,0.2579399514,-0.001140386,-0.268595041,0.0090205262,0.0011403859,3.0,0.0677213774,0.1721311475,-0.076302541,0.1044088382,0.0554747075,0.1301020172,0.00415676,0.5509851337,0.0,1.6702952616,0.193497884,197.25511945,37.651954397,0.0642378125,0.0,0.0,1.0,0.0,0.0,1.1193329775,4.0,-0.019878705,-0.036776212,-6.191641623,-0.803575173,5.8405033631,22.40157314,-172.9453094,0.1022304267,10.828861903,0.0041102446,0.0012575997,0.0024321886,-0.004903258,0.0020567376,-0.012076483,1.0,0.0096302192,-0.477537217,0.0,4.0,9.652860388,0.2514868492,0.0,0.0799999982,0.0426454797,0.0517525586,1.4618888158,1.6222888649,1.1888802e-06,9.1991758e-08,1.161596467,1.3493063522,-0.11538164,0.0626976189,-0.70320857,0.1014492999
10248,0.4854624546,0.0716416665,3.3697507439,2.22628e-05,0.343425838,1.2248320583,0.1689435749,0.3260203718,0.5835529596,0.0205968894,0.5771393518,-0.030745674,-0.311995028,0.0939935102,0.0307456745,3.0,0.0382177308,0.2054794521,0.4002799695,-0.073559322,0.0903766487,0.2798988532,0.1917800732,0.6034007306,0.0,2.0130288958,1.318627451,13.507733857,9.3375763747,0.4059189908,1.0,0.0,0.0,0.0,0.0,0.8577362409,5.0,0.0153924988,-0.231549269,0.2975865841,74.524883257,0.0764495854,0.0580191933,-138.1235136,0.1411641835,10.392872458,-0.000676686,0.0218607713,0.0379885605,0.0376018566,0.109395144,-0.066393576,2.0,-0.002162162,0.1010938232,-0.174099103,6.0,9.65560295,0.839538715,0.0,0.048780486,0.0317410747,0.0344837251,1.2943406371,3.6333897525,7.3722452e-07,2.0000000386,1.2838353683,1.6482332529,-0.037606164,0.0505362652,-0.439039418,0.1845469362
