firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,acc,pctacc,cfp,absacc,age,chinv,hire,sgr,pchgm_pchsale,depr,pchdepr,invest,egr,tang,sin,currat,pchcurrat,quick,pchquick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chatoia,chempia,bm_ia,pchcapx_ia,cfp_ia,mve_ia,herf,mve,chtx,roaq,roeq,cash,nincr,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17,mom18,mom19,mom20,mom21,mom22,mom23,mom24,mom25,mom26,mom27,mom28,mom29,mom30,mom31,mom32,mom33,mom34,mom35,mom36,mom37,mom38,mom39,mom40,mom41,mom42,mom43,mom44,mom45,mom46,mom47,mom48
89508,0.2238184371,0.0383021916,20.871744999,0.0,0.8808371278,1.0302180799,0.0474008582,0.0217889685,0.1488097864,0.0005580049,-0.00787712,0.0037143166,0.1059807021,0.0342428984,0.0037143166,25,0.0145807535,0.1985582255,-0.062273652,-0.006511467,0.0560045767,0.033762213,0.0202590984,0.1580678584,0.2038988319,0,2.4237148435,0.0152865505,0.564974908,0.0609344344,31.953034193,84.03379345,0.0546368559,0.0,0.0,1,0,0.0,0.8086649199,4.0,-0.009208294,0.200123426,0.2042451053,-0.199004018,-1.290131063,-0.196212427,12809.273584,0.4119188279,16.863863264,0.0065781344,0.0202750583,0.1000675203,0.0406226299,1.0,1.6979075007,0.0891790632,2.0,17.210471743,1.4509978558,0,0.0397723392,0.0259630094,0.0327542816,0.4212178004,5.1567316492,1.176108e-10,1.1447037e-08,1.5879955617,2.521729904,0.0291591583,0.0442077642,-0.358882968,0.3768598368,-0.1354698937653938,-0.1316900346751093,-0.0361476027110703,-0.0219901511292239,0.2194579716282025,0.232242190842961,0.3326006478482184,0.2532912631922532,0.0772467969699803,0.187893162833866,0.286320491345617,0.3082339579784214,0.5640190088255259,1.139884822589634,0.3193219562478524,0.1870362737015662,0.3139044142808258,0.1843512235245732,0.2363421702264676,0.3089772727272726,0.3831652257444764,0.3125569735642661,0.3266152251525971,0.4715125191619826,0.4794502954020037,0.6502865329512895,0.8549114331723027,0.9596801633208574,0.8362824804718636,0.7434539125170276,0.6962155794433811,0.5426543457881343,0.4758488148622677,0.5424477771826457,0.5807602579936872,0.6713580963435868,0.84304,0.8597029383274137,0.8603036175710594,0.6139834664424828,0.7961952284422269,0.6716006385140039,0.533821571238349,0.5194565360770347,0.7154132539091584,0.7387169811320755,0.826673009831906,0.8333598599395193
85040,0.1314527194,0.0078617548,8.7841096103,0.0035804177,0.0104346009,0.035036704,0.2823262292,2.7263977698,0.7500940328,0.1325034106,0.648170326,-0.014792692,-0.169309901,0.0091928278,0.0147926917,24,0.0,0.2342342342,0.2242861348,-0.000166258,2.16996337,-0.731022352,0.0263513065,3.1408630115,0.7377866312,0,23.449772934,4.2993273774,23.449772934,4.2993273774,0.3584918672,3.9552068474,1.2355158032,0.0,0.0,0,0,0.0,0.8996868531,4.0,-2.967730938,-0.287767918,0.0194098031,0.0535835248,-27.57643328,0.0115857742,-13411.281,0.03476008,13.768412331,-0.002273502,0.0215453237,0.023449352,0.6687346091,3.0,2.6931631471,-0.17076962,5.0,14.279469248,1.655795126,0,0.0477546602,0.0298760876,0.0507648065,0.5609341608,6.0392685155,4.9035486e-09,1.277353e-08,0.7351942132,0.5405105311,0.0155860399,0.0696757679,0.0987374397,0.1547098194,-0.1640798226164079,-0.1654016445287792,-0.2640825432236474,-0.3330806166287591,-0.2661290322580645,-0.0569948186528497,-0.1857451403887687,-0.2996284501061571,-0.1141322591473648,-0.250284090909091,-0.1176863925108658,0.0416419972370238,0.3871222076215508,0.5114547537227949,0.6210073710073709,0.6200122774708412,0.8156174750601994,0.5792938360263316,0.4905393956509463,0.5210374639769451,0.4616449736914982,0.3596084492529623,0.8480392156862746,1.1053051455923413,1.3426542387927207,1.5002368545712934,1.5733788395904431,1.7403946002076842,1.6522613065326637,1.6629667003027246,1.611578426521524,1.612871287128713,1.5314148681055153,1.9735211267605632,1.372134831460674,1.7489583333333334,2.2085106382978728,2.5783050847457627,2.3942122186495176,2.26811145510836,2.278260869565217,2.3942122186495176,2.238036809815951,2.4051612903225807,2.64,2.5662162162162163,3.273684210526316,3.3262295081967217
85272,0.2144760567,-0.037972134,7.141695766,0.0,0.1913780588,0.3109706123,-0.235321665,0.0530280937,0.308253135,0.0267451422,0.5673519485,0.0319136343,0.3325111001,-0.050598291,0.0319136343,24,0.040720661,0.1126760563,-0.255304832,-0.134887476,0.1357862462,-0.020500256,0.0340721299,-0.186687504,0.6629696746,0,2.1172056064,-0.536400223,1.1406025825,-0.543735357,3.6228721082,3.1910803537,-0.205210948,0.0,0.0,0,0,1.0,0.4472543866,2.0,51.925695255,-0.161136375,0.0317702863,0.4118756021,-0.579128276,4.0629000928,-7469.246601,0.0357482652,13.383248962,-0.00048605,0.0300142925,0.0540772532,0.2114931918,2.0,7.6037192131,0.1687675952,1.0,15.767170248,19.018254974,0,0.1781534851,0.0661698784,0.0956639451,0.562638654,24.591494102,2.1615808e-09,1.8703113e-09,1.346087373,1.8119512157,0.0355519402,0.1246213382,0.7023686343,0.1200343624,-0.0044247787610618,-0.1071428571428571,-0.1964285714285714,-0.0174672489082969,-0.1106719367588932,0.3636363636363637,0.8442622950819672,0.6187050359712232,0.2640449438202248,0.0975609756097561,0.1508951406649616,0.3636363636363637,0.2931034482758621,0.3473053892215569,0.0714285714285714,0.0975609756097561,0.125,0.1904761904761904,0.3473053892215569,0.2569832402234637,0.6791044776119401,0.7175572519083968,0.3636363636363637,0.2857142857142858,0.40625,0.6304347826086958,0.5463917525773194,0.8,0.595744680851064,0.1968085106382979,0.171875,0.0135135135135133,-0.1106719367588932,-0.0259740259740259,-0.0425531914893617,-0.1346153846153847,-0.0301724137931034,0.0,-0.0174672489082969,-0.1346153846153847,-0.1697416974169742,-0.1176470588235293,-0.3767313019390581,-0.4498777506112469,-0.3303571428571428,-0.443069306930693,-0.4,-0.5087336244541485
85394,0.4124325464,0.0387326654,1.7233602946,0.0106247179,0.408650968,1.6508766595,0.091675785,0.2780090573,0.4748764088,0.0043223419,0.654366714,-0.122685082,-2.319310195,0.1285657313,0.1226850817,24,-0.014739086,0.0555555556,0.0326528156,0.022989905,0.0754177075,-0.078993598,0.1267429851,0.0431027239,0.5844164188,0,1.2300417931,0.0188849854,0.6853952752,0.7386491751,9.6170665126,128.80863577,0.2107568682,0.0,0.0,1,0,0.0,0.7597908575,5.0,0.0137487063,-0.148707291,0.0461355803,0.0673265511,-0.042062588,-0.673079138,-23820.5596,0.3504378997,14.630066409,0.0014849262,0.0138143872,0.0257689862,0.1584210349,0.0,0.5963669575,0.0368330423,5.0,14.017788898,0.6714406066,0,0.0577993877,0.0182473748,0.0297810761,0.5701632158,4.409202932,1.6122114e-09,2.1184668e-08,0.7701826305,0.5931812844,0.1770557645,0.0438069838,-0.195444144,0.5245115682,0.0506901475487862,-0.0873385012919897,-0.0844997407983412,-0.0594375798892202,-0.0306290481940938,0.0863681102362203,0.2797101449275361,0.3288186606471031,0.3429657794676806,0.3507725256233744,0.4636167744074257,0.623758734828981,0.3896757947749449,0.6803044719314939,0.5855629376907883,0.4413973228860595,0.2433117431709377,0.1814289537061815,0.1916329284750337,0.2419127988748242,0.4611947708092008,0.4475409836065573,0.7273082942097027,0.8168724279835389,0.4763417488714261,0.4996603260869563,0.3656047015156203,0.4416326530612244,0.494077834179357,0.3200777395724323,0.2587312900926584,0.0907967881408275,0.0166954519286126,0.0801223241590214,-0.0243093922651933,0.0431187241582988,0.0079908675799087,0.0568521843207661,0.1212698412698412,0.0363849765258215,0.0255516840882694,0.0327485380116958,0.0536992840095464,-0.0106442577030813,0.0867692307692307,0.0480712166172105,0.0079908675799087,0.0005665722379604
85796,0.5996313488,0.0162939908,-0.15002548,0.0271566514,0.8699492811,1.6207838706,0.0425383543,-0.082404303,0.3362048803,-0.019573045,-0.126332288,-0.015733626,-1.482758621,0.0404540462,0.0157336261,24,-0.008740903,-0.207142857,-0.302790236,-0.025533104,0.1337629676,0.0379131202,0.0140328994,-0.010201979,0.4947614698,0,2.0299029126,0.1797273909,1.6541747573,0.1736181349,5.3005308289,8.1181988743,0.0744186047,0.0,0.0,1,0,0.0,0.8608821105,4.0,0.0538428009,-0.197029979,-0.179283579,-0.099855296,-0.996754022,-0.034214507,-167.2808224,0.1460543126,13.835213046,0.0023626698,-0.011937128,-0.029255596,0.1734800839,0.0,1.3006448687,0.0550725525,4.0,14.316339498,1.9024920901,0,0.0427661762,0.0195065704,0.0285784341,0.353271339,4.4175660758,1.3844849e-09,7.6725694e-09,1.574987661,2.4805861323,0.0467556007,0.0494418431,-0.320018456,0.0114350718,0.048550724637681,0.0055594162612926,0.0380200860832138,0.1191028615622584,0.0678966789667896,0.1909465020576131,0.3860153256704981,0.4312561819980218,0.3846889952153112,0.3485554520037279,0.1998341625207296,0.2495682210708119,0.321461187214612,0.4660587639311044,-0.1078914919852033,-0.2224610424502955,-0.2927663734115346,-0.2014348785871964,-0.1717229536348024,-0.2135869565217389,-0.0682549903412749,-0.1442933175635717,-0.1538011695906432,-0.0978802992518702,-0.1631000578368998,-0.0054982817869415,-0.1736150770988007,-0.123030303030303,-0.0242751180040458,-0.10679012345679,-0.1283132530120482,-0.2178378378378378,-0.0089041095890409,0.0523636363636363,0.0718518518518518,0.0048611111111112,0.0920754716981133,0.0639705882352941,0.06007326007326,-0.0694533762057877,-0.0480263157894735,-0.0480263157894735,-0.0054982817869415,-0.0603896103896103,0.0962121212121214,0.06007326007326,0.0335714285714285,-0.1361194029850746
88841,0.6873226793,0.0526192516,0.3032530817,0.038063393,0.3985664805,1.3129597198,0.0770728712,-0.016132476,0.4561841789,0.0230525137,-0.152633913,-0.028031339,-0.583217726,0.0833077318,0.0280313386,21,0.0,0.0932129333,-0.104978581,-0.018727782,0.2018894641,0.0865531909,-0.031344663,0.0852430836,0.4003192489,0,2.3315263711,-0.042142242,2.3315263711,-0.042142242,8.4622602197,4.0973711102,0.1649184625,0.0,0.0,1,0,0.0,0.7897095775,4.0,-0.292194907,-0.029233899,0.0874521885,0.5167355662,0.4971732344,0.0386661439,-4981.410666,0.0915965863,13.271268928,-0.020338977,0.0463475026,0.075580885,0.1428826607,2.0,1.3851084966,0.1706642499,3.0,13.288830769,1.1454074051,0,0.0345032699,0.0158800359,0.0322088917,0.5887673122,3.7740222881,7.0154433e-09,2.2401879e-08,0.8596991793,0.7390826788,-0.032435385,0.0400313725,0.0975348278,0.2566854152,0.0333097094259391,0.0768094534711965,0.1426332288401255,0.2634315424610052,0.1599045346062051,0.2039636663914121,0.3575418994413408,0.2623376623376623,0.1863303498779496,0.2902654867256635,0.2180451127819549,0.3266606005459509,0.3400735294117647,0.3290793072014584,0.1636073423782922,-0.0423645320197043,-0.1071647274954071,-0.0563106796116504,-0.004778156996587,-0.1418481459682165,-0.1190332326283988,-0.1715909090909091,-0.089319175515303,-0.0501628664495114,-0.0921544209215441,-0.1185006045949214,-0.1606217616580311,-0.1274685816876122,0.0267605633802816,-0.1342042755344418,-0.1066176470588236,-0.1216867469879519,-0.1190332326283988,-0.0830188679245282,-0.1372781065088756,-0.1243243243243242,-0.0683706070287539,-0.0999999999999999,-0.062379421221865,-0.108256880733945,-0.0563106796116504,-0.0915887850467289,-0.0742857142857142,0.0489208633093525,0.1435294117647059,0.0921348314606742,0.0642335766423358,0.1617529880478088
89216,0.5007732068,0.0584451174,2.1229359194,0.0048959261,0.3211068431,0.7829480224,0.1298532924,0.1006493506,0.4611650485,-0.014701037,0.0883127244,-0.076979637,-1.033024567,0.1188203595,0.0769796372,19,-0.006212392,-0.041666667,-0.094317532,0.0447495466,0.302785265,-0.049123964,0.0276762073,0.108708114,0.3643341925,0,2.3311204663,-0.036217984,1.8128238342,-0.018506551,5.9324059212,6.6486108335,0.2669519043,0.0,0.0,0,0,0.0,0.7486580854,4.0,0.1523607238,-0.129702062,-0.079248344,0.0973109093,-0.014991966,0.1011063812,-12118.47422,0.0642905452,15.817996496,0.0015687186,0.0255044343,0.0443467012,0.1666994354,2.0,1.1178731458,-0.050631928,6.0,16.190311072,2.0230262532,0,0.0588680282,0.0205817621,0.0261287059,0.4485362379,6.5997650232,2.86346e-10,9.7106299e-09,1.2086573006,1.4608524704,0.0003276445,0.0445318867,-0.413740168,0.2070149874,0.0012397585166019,0.1257575757575757,0.5064882400648825,0.5448270126413839,0.5339829878602691,0.5646057951482479,1.0838007628449629,0.8148510014655594,0.6996065513770702,0.8743693239152373,0.9401504073532484,1.1561230412071968,1.1451668783924238,1.168456689236517,0.8058526152051333,0.5758886909306864,0.3460144927536233,0.4203242085945864,0.4885006811443224,0.3780696919704498,0.4811418547165298,0.3839219192370735,0.346892901167428,0.5019810786771246,0.2693911023030135,0.5477876843596365,0.4275284352905011,0.5362666446116946,0.6159199652022618,0.4286263651745885,0.4784304361668259,0.1816157760814249,0.215323213818372,0.3360425807379701,0.6030896694571501,0.5708245243128964,0.5508892043082576,0.3345067892808391,0.3027773881329778,0.2027324527324527,0.0553977272727272,0.0835958464589896,0.110944976076555,0.0844815506772536,0.0506816590690457,-0.0833949708065616,-0.0862357339630066,0.1402001104904549
89900,0.529314327,0.0645542916,-1.425627216,0.0025352772,1.1137714822,3.0102681423,0.0729066734,0.1513622888,0.2567105718,0.0074475421,0.1542726414,-0.103725461,-2.466562098,0.2237814607,0.103725461,18,0.0109117857,0.1535907015,0.0386521309,-0.057643194,0.2880006272,-0.558914967,0.0766075452,0.1452860669,0.4933169218,0,1.5575459513,-0.037191348,1.0807278105,0.0149370877,15.728239433,5.9357393598,0.1022107734,0.0,0.0,1,0,0.0,0.7575752617,4.0,-0.037895755,0.0140113132,0.1732764459,1.5664298486,0.3754759743,0.2362618705,4513.0833593,0.0624291911,16.211538173,0.0011626565,0.0120504274,0.0437242697,0.2031219018,1.0,0.9016104033,0.0280868837,5.0,15.479902576,0.6643739928,0,0.0414246097,0.0191201794,0.0276919205,0.4604575973,1.54406771,5.214087e-10,2.841326e-08,1.2940365025,1.6745304698,0.0497675495,0.0438684074,-0.558637038,0.362359629,0.0445544554455445,0.1024033437826541,0.4199192462987886,0.5510904190149473,0.5545186640471513,-0.2102800823404653,-0.0382862351868732,-0.0961016707125518,-0.004325599685411,0.0149110149110149,0.0570259664356682,0.1870604781997185,0.4458656920968478,0.73187414500684,0.0125569863232823,-0.0810103862522056,-0.017080745341615,0.0308606790977932,0.0752505520638695,0.1213463241806906,0.5105595990931868,0.2847574588999388,0.2865853658536583,0.4600392111636489,0.1735261401557286,0.327183142887095,0.2902568283734201,0.3083918974782966,0.5660564077189509,0.5679960366608867,0.6312330885195205,0.4946871310507672,0.305558420129937,0.3123250751528972,0.3117811625738265,0.1851713162329151,0.2638514525306976,0.0692567567567565,0.023857662757784,0.0315326326081641,-0.0687752850312614,-0.0704845814977973,-0.0613879003558719,0.0007114062129474,0.0584399297717581,0.0645812310797173,0.055351783927976,0.1378752471687936
13798,0.3979099892,-0.139309039,0.9530636591,0.0,0.1422498864,0.0327971067,-2.537291359,0.2876265759,-0.338978161,0.3620203647,-0.230255403,0.0234311945,0.0807054122,-0.150552032,0.0234311945,10,0.0,-0.076923077,0.0025897151,-5.313221116,0.0402298851,-0.855543518,0.0043273808,0.6954055587,0.9006887281,0,8.9309964727,0.422570198,8.9309964727,0.422570198,0.0679197995,9.3448275862,-0.851391356,0.0,0.0,0,0,0.0,-0.606198113,2.0,2.4800798551,0.0191357393,-0.254927635,0.1540580505,10.410314943,-0.063804669,-5663.821381,0.0232852488,13.208376858,0.0,-0.084451076,-0.105315319,0.8651915718,0.0,-0.275709727,-0.065580665,4.0,15.389044041,4.6919078466,0,0.0821566582,0.0526949659,0.0880132147,0.5721056641,13.388084159,3.5378731e-09,4.041005e-09,1.2388183627,1.5346709357,-0.182508738,0.116234606,-2.088396069,0.0159900169,0.0806754221388368,0.1338582677165354,0.2929292929292928,0.5867768595041323,1.7169811320754715,1.704225352112676,3.5533596837944668,3.413793103448276,2.300859598853868,2.138964577656676,2.263456090651558,2.668789808917197,2.7281553398058254,2.789473684210526,1.8235294117647056,1.2026768642447414,1.2368932038834948,1.6122448979591837,2.622641509433962,2.61128526645768,2.469879518072289,2.1475409836065573,2.2089136490250696,2.84,2.138964577656676,2.1648351648351647,2.6,2.657142857142857,2.84,1.8235294117647056,1.7298578199052137,1.3655030800821355,1.3272727272727272,1.1573033707865168,0.550471063257066,0.4563843236409608,0.7066666666666666,0.7695852534562211,0.5889655172413792,0.4152334152334151,0.28,0.260393873085339,0.161290322580645,0.16012084592145,0.3317919075144508,0.4275092936802973,0.4826254826254825,0.4134969325153372
12488,0.1905366303,-0.041099099,0.5729516627,0.0,0.907504363,0.45843627,-0.458207799,0.2502143715,0.2086263077,0.1160267112,0.216528256,0.0394786983,0.9522058824,-0.080233902,0.0394786983,10,0.0299519854,-0.044117647,0.028126059,0.5466312226,0.1441518468,-0.224771678,-0.210855771,0.4485927628,0.572820096,0,0.8341669445,-0.293445458,0.5589640991,-0.139041545,2.0802194035,4.5589782119,0.0273234031,0.0,0.0,1,0,0.0,1.1918437679,3.0,0.6820561868,0.0711493376,-0.081699324,-0.212925667,1.0830172451,-0.09794788,-16353.66809,0.0642905452,9.9332987253,0.0,-0.004230846,-0.04035309,0.1122977553,2.0,-0.915772159,-0.148864929,2.0,12.506762261,6.7577727952,0,0.0715562776,0.0469926577,0.0749836068,0.6169291285,11.446558066,1.1653921e-07,5.0671192e-09,1.2712539436,1.616086589,-0.378234957,0.1590231248,-3.275027335,0.2070149874,2.8071625344352618,2.0307017543859653,1.6782945736434107,2.6282488842215805,2.8603351955307263,3.401273885350318,3.971223021582734,4.156716417910448,3.1878787878787884,3.6689189189189193,2.84958217270195,3.7491408934707904,5.518867924528302,6.273684210526317,5.169642857142857,5.80754642628442,5.97979797979798,5.008695652173913,4.176029962546817,4.640816326530612,4.419607843137255,4.550200803212851,3.5016286644951142,3.849122807017544,3.6375838926174495,2.735135135135135,3.373417721518988,3.798611111111112,4.118518518518519,2.705093833780161,2.543589743589744,2.1972238288027763,2.463659147869674,2.755434782608696,2.598958333333333,2.48989898989899,2.2365339578454337,3.5761589403973515,2.3301204819277106,2.370731707317073,2.705093833780161,2.133786848072562,5.471249297621277,5.676328502415459,7.0348837209302335,5.398148148148148,4.195488721804511,3.716723549488054
90179,0.493052209,-0.035395525,7.4163767364,0.0,0.1368575344,0.3265009394,-0.033030898,-0.055158579,0.272272279,0.0123952835,-0.124592729,-0.096293694,-1.76369342,0.0270313293,0.0962936939,18,-0.019540485,0.0,0.1016554549,-0.048156119,0.5130986977,-0.078812861,0.0028272643,-0.033888654,0.2225041554,0,2.4464955543,-0.17691783,1.6022679911,-0.113746379,6.0424409792,8.2189962437,-0.059022742,0.0,0.0,1,0,1.0,0.3537852407,5.0,52.445087539,0.2516995629,-0.08090577,0.6904517545,-0.076673017,4.1405297127,-6631.328731,0.0357482652,13.89058491,-0.004424332,-0.033436096,-0.042792832,0.085781511,0.0,1.2601731746,-0.06027814,5.0,13.79272288,1.1601191552,0,0.0479748063,0.0253981011,0.0441492098,0.4969426521,6.2828972164,4.459623e-09,1.5014292e-08,1.0830990958,1.1731036513,0.0711684081,0.0478024386,-0.753145658,0.1200343624,-0.0485596707818929,-0.0119658119658118,0.1035799522673031,0.2337246531483459,0.508153946510111,0.6258790436005626,1.235976789168279,0.9170812603648424,1.4687666844634275,1.799031476997579,1.273352999016716,1.264446620959843,1.2166826462128475,1.2166826462128475,1.0121845082680592,0.6790123456790125,0.4440974391005621,0.5042290175666886,0.5111111111111111,0.2551574375678609,0.2585737615677734,0.1344455348380766,0.1742001015744032,0.2304417243214476,0.1256085686465433,0.0113735783027122,0.0316822846943329,0.0957345971563981,0.148534525583706,0.0758492322010238,0.1316691140479686,0.063477460901564,0.031222123104371,0.0936613055818353,0.0395683453237412,0.0993818354731335,0.192982456140351,0.3402898550724638,0.4192756292203807,0.327972429638139,0.3902585688514735,0.3457508731082654,0.3624042427813789,0.352837916910474,0.3576042278332354,0.4227692307692308,0.4262800740283774,0.53315649867374
