firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,cfp,age,chinv,hire,sgr,pchsale_pchrect,pchgm_pchsale,depr,invest,egr,tang,sin,currat,pchcurrat,quick,pchquick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chempia,bm_ia,pchcapx_ia,tb,cfp_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom
78018,0.1445513657,-0.037873906,2.8132250119,0.0,0.1349870328,0.2257736406,0.5999318162,1.3891938746,0.8370413175,0.2130555556,1.2368513943,0.1636161273,2.0,-0.179502992,0.9411764706,3.3067858594,1.865957457,-8.301115321,0.6666666667,-0.382520363,5.6805807623,0.8984971581,0.0,18.634638197,0.4404725867,17.865954923,5.925008739,0.8421261719,4.2824242424,-0.347219193,0.0,0.0,0.0,1.0,0.0,7.9347181009,6.0,0.2935437157,0.6699791075,-0.625391473,3.7651132005,0.0237120966,0.3564834397,-986.5733491,0.1161744981,11.513775104,0.0510335212,0.0619595429,0.1396016352,0.0726724973,0.3380471835,0.005577619,2.0,0.0143459526,6.2079965043,0.1581167877,5.0,12.584830091,1.5076401725,0.0,0.0737704933,0.0320546193,0.0470271465,1.2829319847,5.6863535027,1.8319427e-07,2.0679207e-08,0.7382638796,0.5450335559,0.7721303859,0.0556031094,-0.257215003,0.0647369579
78006,2.1161894803,0.1535250444,-7.715128256,0.0,2.8653769738,2.7742256614,0.0978584618,0.2526686849,0.3459876415,0.02442421,0.3518249558,0.6849733347,2.0,0.0,0.0786290323,0.1837964417,0.1030531985,-0.010340832,0.2386223102,0.1343590594,0.1163262784,0.2822602431,0.0,1.0827756419,0.1237127715,1.0827756419,0.1237127715,11.01887294,6.479055955,0.2170177346,0.0,0.0,1.0,1.0,0.0,0.6380999453,4.0,-0.019328431,-0.164023795,3.7567551796,-0.498425324,-0.191757102,0.6450187645,-237.7980123,0.0876928698,10.229314038,-0.006980527,0.0,0.0,-0.880394764,0.0524138115,-3.321587505,0.0,-0.012631579,1.3758560706,0.0588235296,6.0,10.030054122,0.6867303169,0.0,0.190476194,0.0821340802,0.1088604896,1.3488198662,3.5846404238,2.1156953e-06,3.0533014e-08,1.6725764108,2.7975118499,-2.229830319,0.0903162004,0.3468899122,0.1013724645
78008,0.0162035977,-0.778727383,4.3556982161,0.0,0.6132388232,0.6983371368,-0.75437972,-0.403112792,0.4409375581,0.5299019608,1.1144931457,-0.264187957,2.0,0.0003106434,0.3546391753,0.9036720143,1.1020072807,-0.17434322,0.2983774279,0.0919575867,-0.978805659,0.5076870351,0.0,0.7226694858,-0.752777458,0.6959420997,-0.758297397,6.0672650835,4.5445106383,-1.616169806,0.0,0.0,0.0,1.0,0.0,0.6076737543,2.0,-0.341398313,-0.162177714,-0.143787648,9.0238908407,0.1370972801,-0.287119801,-435.6032116,0.0991112115,11.761017206,1.33195e-05,0.0010596302,0.0411622276,0.0203221067,0.3249658384,-0.097975141,1.0,0.0256384922,-0.238499751,-0.04287182,5.0,13.116181308,3.7510659064,0.0,0.2089552283,0.0709137019,0.0847619542,1.0664045452,32.975177377,2.9591803e-08,4.0900471e-09,2.862881629,8.1960912214,0.3397143052,0.1272238312,-1.309718994,0.1422022626
78021,0.6991365808,-0.050633649,1.8589237117,0.0,0.8440667435,0.6690851898,-0.065095117,1.1955052663,0.4494733741,0.084411004,6.4618473896,-0.001177978,2.0,0.0141291852,2.7560503388,0.8012719986,-2.460018324,0.031310584,0.0355503566,0.9648762613,0.0691146632,0.4115441424,1.0,0.9303521963,-0.807694332,0.8110011872,-0.827636393,9.0751470459,78.255109765,-0.032335442,0.0,1.0,0.0,0.0,0.0,0.3690602267,2.0,-10.39905408,2.4849922408,0.2191889287,-11.89646544,0.3281094895,-0.069089335,-213.6280729,0.0684708882,11.53355863,-0.035390734,-0.018587746,-0.038342698,0.2147091947,0.0477676156,-1.194695777,0.0,-0.010149254,0.2405783821,-0.073776225,5.0,11.617362054,1.6378413524,0.0,0.0395480208,0.0341059846,0.0569415202,0.5836022371,2.3672390566,6.9099391e-08,3.2339967e-08,1.8408517893,3.3887353102,0.0492083591,0.0871029438,-0.127854239,-0.066138701
78023,0.1964086633,0.1131190282,4.0366706037,0.0,0.4583808873,0.5946019785,0.3931154359,2.6365000897,1.7493207172,2.0,3.2912461153,0.1588619355,2.0,0.0017312666,1.0192307692,5.0855949896,-4.573366738,-0.370233412,0.0445856173,1.3130505819,1.6816139901,0.6208787843,1.0,3.3208370064,4.780924748,3.304273187,5.925008739,3.2747747019,53.631160572,0.4641180904,0.0,0.0,1.0,0.0,0.0,4.8522380876,6.0,7.8811243066,0.3391367351,-0.143432605,1.0756074754,0.7124332752,0.0751306927,-144.1565897,0.086200467,12.381023354,-0.031905196,-0.000897632,-0.002886952,-0.070125618,0.2398302073,-0.334058838,0.0,-0.02512563,0.5112755883,-0.114966152,7.0,13.652236196,2.7714045858,0.0,0.0934579447,0.035574643,0.058472345,0.5037403602,7.6960318355,1.0866973e-08,8.4364401e-09,2.2785087634,5.1916021851,-0.465956428,0.0881867698,0.3891402993,-0.066138701
78022,0.6081938421,0.0639927357,0.4324787212,0.0,0.3055306642,1.0289496637,0.1261362047,0.1027859491,0.6643594624,0.0108333333,0.071751886,0.1150339917,2.0,-0.011081852,0.3544303797,0.1231676144,-0.181508418,-0.152740451,0.303084223,0.0678894849,0.1190643686,0.5577342957,0.0,2.5464949928,-0.086480088,2.3613325158,-0.081273512,4.4695868798,3.4603021536,0.2994011976,0.0,0.0,0.0,0.0,1.0,1.009760816,4.0,-1.635492851,0.1786252749,0.2558379902,-10.86899107,-1.057112751,0.0723507008,-454.563253,0.1088391198,9.7508024649,0.0043936266,0.0296979526,0.0450699892,0.0436148078,0.2065880818,-0.029663781,1.0,0.0028571429,1.1600006763,0.0456832647,7.0,11.010625891,1.9374102011,0.0,0.051282052,0.0368959383,0.048429297,1.41371356,13.430040363,1.0897199e-06,1.1052631794,2.352902812,5.5361516429,-0.220215366,0.0745358426,-0.722001774,0.1422022626
78025,0.0964816434,0.0220959596,60.592752373,0.0,0.1210907148,0.1246722028,0.1018374896,1.9873312219,0.6587764627,1.3140978817,3.4806828392,-0.059865482,2.0,0.0,0.7216494845,1.0678614579,-0.541152498,0.0342662017,0.1691638473,0.2795465911,1.1062814736,0.5814282127,0.0,3.0531711969,0.1007516333,3.0531711969,0.1007516333,8.8602243313,0.9004735181,0.3557377049,0.0,0.0,1.0,1.0,0.0,0.957593427,4.0,0.1657513427,0.085664559,-0.421740057,6.3207473493,-1.116620815,-0.071108755,-39.15476467,0.0662552571,10.439980923,0.0492610837,0.041480212,0.0516111199,0.0229094826,0.1163685637,-0.214905581,3.0,0.0012307692,0.2422560657,0.0663340259,4.0,12.645951258,5.4198143644,0.0,0.1428571492,0.1798786498,0.1498465994,1.0598402493,32.865784175,3.8394752e-08,9.208396e-10,1.6186639564,2.6200730037,-0.135351387,0.0744255946,-1.168981491,-0.087819135
78015,0.5237229287,0.0442379103,4.8495329065,0.0035362234,0.3111754431,0.6539768771,0.0891532681,0.1060000644,0.320209535,-0.09664,0.658029402,0.1050407979,2.0,0.0010251624,0.0591133005,0.0869619283,-0.089219303,0.0718453951,0.0928323142,0.0977709213,-0.079280077,0.5836929237,0.0,2.7036992061,-0.032207751,2.0011536301,0.033441346,11.239451034,4.7768136954,0.3823676148,0.0,0.0,1.0,0.0,0.0,0.4165834541,5.0,-0.150995556,0.0963289597,0.5142609614,-1.522275641,0.5463824185,0.101851391,-606.981501,0.5461672295,13.533910453,0.0001655882,0.0162833171,0.0249539993,0.0171053199,0.0876850468,0.0202455408,2.0,0.0,0.0363972856,-0.007484915,7.0,12.978242976,0.56150434,0.0,0.0200803205,0.0115971451,0.0143808725,1.0070226968,1.9262370251,1.6518578e-08,5.1468312e-08,0.8278577749,0.6853484955,0.1622317012,0.0369386277,0.0148698602,0.0607884785
78032,0.3116762177,0.0095559092,100.98540409,0.0,0.6265092982,1.5236982571,0.0247228938,1.1388834857,1.2371134021,0.005425808,3.1229646266,-0.10080631,2.0,0.0412096424,1.914893617,0.5195490321,-0.720777159,0.0277079926,0.19,0.1681579459,0.087202381,0.51934749,0.0,1.985540627,-0.397536565,1.8735764555,-0.41699821,517.63768116,2.549211334,0.0578693555,0.0,1.0,0.0,0.0,0.0,1.8880952381,2.0,0.0303408685,1.4352141088,0.0732497486,9.0578926939,4.8016737713,0.215859622,-231.8100511,0.4846769348,10.695353869,0.0102297999,0.0128577514,0.0438399577,0.2901299806,0.0002224553,0.0039891543,2.0,-0.000256,-0.7375,0.0212765951,3.0,10.1980211,0.3852224317,0.0,0.055555556,0.0360401644,0.0326355683,1.2691795071,0.7142673706,2.9861497e-06,3.315789676,0.5772013888,0.3331614432,1.0891563635,0.0695127312,0.5184615563,-0.042405266
78043,0.4784721179,-0.036107593,1.4679010171,0.0,0.0444225003,0.3168824106,-0.239476349,-0.065071648,0.3451893552,0.0255226717,-0.159035492,-0.005366765,2.0,-0.077918986,-0.104895105,-0.164042738,-0.423308125,-0.025454979,0.4190786792,-0.046929376,-0.055271412,0.8209707967,0.0,10.825913621,0.1006623837,10.503654485,0.1970170651,0.9749460614,2.9092103534,-0.440029433,0.0,0.0,0.0,0.0,1.0,0.3811918958,2.0,-1.388548359,-0.284850553,0.0172086243,479.47996323,0.4303377676,-0.013678294,-354.6289664,0.0626025367,12.036458013,0.0510335212,0.0371290172,0.0414391174,0.0493298754,0.7052282158,0.0276394979,4.0,0.0012698413,0.8745489853,0.0577583862,5.0,13.754574075,4.5825246745,0.0,0.0542168692,0.0327139543,0.0581089431,0.5887898884,8.9854585172,1.3122268e-08,8.4813653e-09,1.4384741309,2.0692078252,0.541786159,0.095530762,-0.468064184,0.1582349238
78042,0.3399244003,0.0721965094,2.7614028281,0.0,0.6646789506,1.8777878966,0.1196469875,0.4926745359,0.4721217154,0.001241575,0.6311535636,-0.091757632,2.0,0.3100609176,0.3333333333,0.1462199208,-0.002094686,0.1245552049,0.4166666667,0.3909484548,0.2801623694,0.5962141466,0.0,4.3646238078,1.7197300237,0.6023489933,2.8572630797,16.222797034,92.050880626,0.1397002699,0.0,1.0,1.0,0.0,0.0,1.1221528978,3.0,0.056692805,0.1899237218,-1.795496831,2.2140320243,0.5199860237,0.0154303959,-137.9610122,0.0717985027,10.433115303,0.0032185004,0.0284738041,0.0708138141,0.1694299341,0.0830652237,-0.001412997,0.0,0.0,0.0088315563,0.0,5.0,7.8444367005,0.0698934228,0.0,0.1020408198,0.062746778,0.0394087868,1.2835713537,0.4793999255,1.2648e-05,1.1052635509,0.7735257907,0.5983421489,0.6155217503,0.0603849954,0.2648490778,-0.231717477
78053,0.0052489663,-0.023264208,3.9157580901,0.0,0.4878799148,0.1783196596,0.0308006635,1.4368332702,0.5273460768,0.3562250775,0.8409692359,0.023899782,2.0,0.0,0.2335958005,0.2380128193,-0.246093141,-0.068679526,0.2749088117,0.1498889912,-1.083785202,0.6138465534,0.0,6.6276213098,4.780924748,6.6276213098,5.1476627557,0.7316308294,9.681838465,0.0007277385,0.0,0.0,1.0,0.0,0.0,-1.229359804,5.0,-0.164246649,-0.070704154,-0.293866516,-0.447475188,-0.904403119,-0.018556785,-3036.10965,0.0517389473,12.645629551,-0.035390734,-0.036638592,-0.095877747,-0.022753524,0.2257300572,-2.066890709,0.0,-0.050114943,0.1804416883,0.0871186065,5.0,12.369418421,0.8443887553,0.0,0.3333333433,0.0810772107,0.0309014985,1.3838009245,4.9076771372,5.6763278e-08,3.1088089e-08,3.1941588205,10.20265057,0.0301399823,0.0970142039,0.1104798031,0.1567539839
78054,0.5983552632,0.0863157895,0.7585139319,0.0,0.3898026316,1.1977631579,0.1425587467,0.8500613497,1.0933742331,0.3571428571,0.2099244435,0.0205921053,2.0,0.1133976236,1.025,0.3734158117,-0.046426708,0.0840588366,0.1681415929,0.3719018405,1.8457446809,0.5524383871,0.0,2.3210286188,0.3507061914,1.4328079635,0.5512733739,11.273065015,4.0385980479,0.3091849935,0.0,0.0,1.0,0.0,0.0,2.7230913642,5.0,-1.57861259,0.8491948952,0.2459994113,-11.18041606,-0.006792748,-0.022091186,-460.287503,0.1088391198,9.2573432256,-0.003114187,0.0322084818,0.0475159761,0.4798176638,0.0170510224,-0.036746659,1.0,0.0235213675,1.837930696,0.02602553,4.0,7.818279416,0.2278632479,0.0,0.0804597735,0.0399562365,0.0513448759,0.8048361033,2.1454185094,3.4102178e-06,4.4210527154,1.4567444462,2.1221043814,-0.010793207,0.0746060105,0.0147826107,0.1422022626
78074,0.1749349664,0.0559749364,12.121315833,0.0,0.0384767143,0.330965899,0.5849473827,0.4538065347,0.9464268469,0.0049085818,0.2784581567,0.0396308976,2.0,0.0298973468,0.7738359202,0.7948376268,-0.873173043,0.2465267197,0.1302118651,0.2118380814,0.4990281827,0.7059762026,0.0,3.645901136,0.1870635859,3.1124961621,0.2118713183,5.1001802261,6.5136360466,1.8467966574,0.0,0.0,0.0,0.0,0.0,1.1881883706,6.0,0.0496958844,0.6548507562,-0.5372722,0.0012892475,0.6420740064,-0.670012639,-1395.791532,0.0823687897,13.364181862,0.0335482514,0.0621699419,0.0758441383,0.0255120532,0.189967978,0.1476625922,0.0,0.0033846154,-0.36967906,-0.020968138,6.0,13.621485785,1.3824651784,0.0,0.0285714287,0.0163600981,0.0316932735,0.4806126109,3.9669304078,3.0000818e-09,1.5892312e-08,1.9285416902,3.719273051,-0.128987295,0.0700457302,-0.251584631,-0.026542554
78062,0.2016974342,0.0286069459,156.3541093,0.0,0.2918363016,0.4160648762,0.1241215078,0.1302452671,0.4001691497,0.0093548387,0.08881823,0.0103405445,2.0,0.0428170046,0.175257732,0.1843765163,-0.258125784,0.0065237742,0.0921256788,0.1154121397,0.1960916442,0.5707756864,0.0,2.23514377,1.0360569608,1.0664536741,1.2280764425,93.884615385,4.6702806122,0.1985995535,0.0,0.0,0.0,0.0,0.0,0.932277628,6.0,0.0467422959,0.0122165355,-0.427399006,-1.165432389,-1.114072585,0.0943142899,-773.9507407,0.0639047177,10.990861932,0.002602303,0.0218843867,0.0540663335,0.0145733498,0.0089794509,-0.088664989,4.0,0.0005955557,2.530381466,0.0592156872,4.0,9.9447134655,0.843467415,0.0,0.1212121248,0.0410900896,0.0579838903,1.2100692915,7.7631491778,3.3198713e-07,2.0187534e-08,1.1019982653,1.2144001768,0.3834778052,0.0705569766,-0.107301607,0.2503395528
78065,0.7514738394,-0.029292557,-41.41071429,0.0,1.5206337509,0.6460943257,0.0162906247,0.524286244,0.2370535163,0.0358778626,1.0240313879,0.2505526898,2.0,0.0027418723,0.32,-0.050879567,0.1904072963,-0.139154217,0.0448607595,0.4977135088,0.0164465487,0.4687432904,0.0,0.3309797853,-0.472126636,0.2873701039,-0.506158099,62.625,6.1961130742,0.0460590334,0.0,0.0,1.0,0.0,0.0,0.3710441067,2.0,-0.165387807,0.2614682059,0.0522864348,1.4370705694,0.4544608364,0.1415159497,-2925.904417,0.1258323454,10.021062233,0.0138004246,0.0273037543,0.0828516378,0.3513273534,0.0168866373,-0.013700808,1.0,0.0350095135,0.3153631823,-0.053258147,5.0,10.731586211,2.2235882476,0.0,0.0735294148,0.0347954956,0.053709359,0.9634948166,12.748896519,1.8008413e-07,7.5979863e-09,1.3542583157,1.8340155856,-0.409892458,0.0908710111,-0.351572302,0.2176594067
78077,0.1661032807,0.0174712113,9.2836355515,0.0,0.1575719206,0.3241118643,0.119481675,0.0842653488,0.4533206615,0.0,0.0859976701,0.0221829449,2.0,0.0084411581,0.2853828306,0.0920236664,0.0063155645,-0.001764555,0.1623165127,0.0795057974,0.0645952453,0.5451117679,0.0,1.7506415397,-0.240446622,1.3107457899,-0.283891606,4.2843222443,4.586949299,0.1718855441,0.0,0.0,0.0,0.0,1.0,0.8817333735,5.0,-0.087236002,0.1970669342,-0.181906069,-2.747461715,0.6102224639,-0.033786919,-134.5674217,0.0330202494,13.113656835,0.004927949,0.0193900412,0.0376181277,0.0076828211,0.2401355923,0.0069948929,2.0,0.0009846157,-0.685483871,6.3492e-05,5.0,10.062316558,0.0610734191,0.0,0.0287769791,0.01239269,0.0138097109,1.3428196276,0.5692957799,1.753003e-07,2.2105267092,0.663530087,0.4402721764,-1.424376034,0.0366541522,0.1701219511,0.2031935116
78068,0.7475685296,0.0836192237,-148.468125,0.0,1.2298202305,2.646215854,0.060075887,0.0923605886,0.3162324369,-0.211984644,-0.079295259,0.103716344,6.0,0.0363019054,0.0714285714,0.0035435223,-0.091930969,-0.034247982,0.0916602176,0.0897184651,0.575620014,0.496472525,0.0,2.4825182442,0.0452708397,1.1143303199,0.0593852213,835.455,6.7607121181,0.1149026531,0.0,1.0,1.0,1.0,0.0,1.1047765279,6.0,-0.003088677,-0.051598942,-0.103260112,1.1427296399,-0.465729532,0.0310599385,-981.5879713,0.0277487144,10.424655757,-0.002624432,0.0067076014,0.0180336433,0.0243386353,0.0018312561,-0.010239079,0.0,-0.007493575,1.2777866242,0.0166300386,3.0,10.071028538,0.3198646076,0.0,0.1228070185,0.0694943045,0.0571310574,1.4405414597,0.6487335201,2.02415e-05,6.631579264,0.5807447807,0.3372645003,1.2152409491,0.0609767937,-0.085064941,0.0759805179
78069,0.1531893729,-0.146005167,21.573434992,0.0,0.125060444,0.2761498183,-0.570262919,0.1961503208,0.2946837764,0.1707589286,1.0259623993,-0.080573631,2.0,0.0041736227,0.2153846154,0.5418080839,-1.458191916,-0.443601423,0.0555422552,0.7635197067,-0.146288882,0.5570894636,0.0,0.8958543984,-0.812562495,0.8543983822,-0.841164219,8.0208667737,128.12820513,-1.426035503,0.0,0.0,1.0,1.0,0.0,0.3732676317,2.0,-0.306559344,-0.011228675,-0.068286102,5.2213504144,-0.76627994,-0.176571259,-395.5638698,0.0887704014,9.5722453653,0.0,-0.230096988,-0.556447532,0.0043526171,0.0277191925,-1.885861379,0.0,-0.16523416,-0.247144118,0.0296248943,5.0,8.8363194236,0.378099839,0.0,0.0375000015,0.0325553404,0.0309578974,1.2186577579,1.304447306,3.8653751e-06,2.2105264008,1.1416209896,1.3032984839,-0.435806442,0.0878554461,-0.528406354,-0.216044541
78073,0.2170628752,0.0136318067,8.5695908749,0.0,0.0308134472,0.200493275,0.0840978593,1.6420353457,0.8353694698,0.3608847497,1.229468599,-0.080266304,2.0,0.0,0.6904761905,2.394950066,-1.432844496,-0.842213567,0.2748433303,0.1025975566,1.7133120045,0.7912527497,0.0,7.5247381726,0.1739507804,7.5247381726,0.1739507804,2.2843920375,1.4093397997,0.763899277,0.0,0.0,0.0,0.0,1.0,0.9796911949,5.0,0.0562158506,0.527434994,-0.412033564,2.7150780021,-1.417661747,0.0037074418,-719.2886185,0.0639047177,11.164502097,0.0272802752,0.014884853,0.0167836597,0.0360547378,0.3540740741,-0.004912039,0.0,0.0027263613,0.9017578717,-0.032681357,4.0,10.734016127,0.6618022103,0.0,0.1149425283,0.0488820202,0.071173173,0.9200882512,2.8285014748,1.767856e-07,3.0473727e-08,2.3923121889,5.7231576092,0.01099337,0.0814440853,-0.09090908,0.2503395528
78078,0.5908381052,0.0616287813,-65.90178571,0.0,1.4741743305,2.2139510672,0.0606098861,1.3700999104,0.7046503137,0.0044444444,3.2549248748,-0.234426514,2.0,0.3158606923,1.2395833333,0.5535442499,-0.548070185,0.0333147724,0.1015293802,0.885318817,0.1258059183,0.4712210801,0.0,2.1128069661,-0.084665453,0.8543684571,-0.262056086,683.51785714,5.7654767284,0.1278076056,0.0,0.0,1.0,0.0,0.0,1.0878933157,2.0,-1.003722781,1.0596278852,0.1295746116,479.62415559,-0.856835323,-0.242738043,-389.9254664,0.0626025367,9.8178751965,-0.002164115,0.0025578451,0.0061509493,-0.001883078,0.0034970208,0.0401396568,1.0,-0.013714286,2.6529164312,0.0043874644,4.0,9.3494281741,0.7176952267,0.0,0.055555556,0.0447104268,0.072306428,1.1036252462,4.4193438053,9.6462474e-07,3.0383778e-08,1.7807614717,3.171111419,-0.324540442,0.0658654209,0.2366946861,0.1582349238
78083,0.1985443278,0.0231723188,4.4871607332,0.0,0.10019487,0.160278189,0.2190019528,0.6864553045,0.6942142335,0.1216451052,1.1865119913,0.0228252711,2.0,0.0,0.9255319149,0.8435292254,-0.354414992,-0.040047241,0.2759701493,0.09024614,0.511955701,0.7972310324,0.0,2.748643608,-0.283609128,2.748643608,-0.283609128,1.0255727882,1.5914399015,0.3871430188,0.0,1.0,0.0,0.0,0.0,0.9361943116,5.0,-1.586626212,0.74972681,-0.153811524,-9.545387442,0.4767651873,-0.01985802,-112.425003,0.1088391198,14.031608346,0.0093153335,0.0292355791,0.0470646996,0.0257232597,0.5302313151,-0.01411513,2.0,-5.1813e-05,1.5186740046,0.0852022078,5.0,15.110942135,3.0743218135,0.0,0.0984848514,0.0395397846,0.0535502121,0.531863984,8.8088291633,1.7587915e-09,7.5628099e-09,2.2569954342,5.09402839,0.2436574188,0.0710846018,-0.363034407,0.1422022626
78082,0.8708376068,-0.000376068,-57.69166667,0.0,0.6224615385,4.1791794872,0.0172195493,-0.011093754,0.9698883833,0.0,-0.012796183,0.1428717949,2.0,-0.082915946,0.21217547,0.1489679675,-0.766572573,-0.086624508,0.1982100553,0.001879146,-0.00987328,0.5289775636,0.0,1.8538873223,-0.024905156,0.1654584239,1.0957059018,509.3375,196.34722222,0.1226739427,0.0,0.0,1.0,0.0,0.0,1.6365933297,3.0,-0.148459185,0.0076812334,0.3660811299,-0.330775428,1.0462058796,0.1303179058,-465.0034632,0.0468705139,9.7911583676,-0.001549159,0.001035575,0.0020295276,0.1583461538,0.0016759683,-0.006176198,2.0,-0.004846154,-0.561253561,0.0677419417,6.0,6.7053330505,0.1169230769,0.0,0.150000006,0.0730520876,0.06230937,1.257924885,0.589951066,1.66135e-05,1.909091091,0.9072767407,0.8231510841,0.2442396228,0.0625672363,-0.149019625,-0.06036488
78085,0.6737797369,0.0108883057,-23.20471526,0.0134575042,1.086015067,2.2432967276,0.0302490101,0.1327572964,0.1693887648,0.0,0.2729947136,0.0153854647,2.0,0.0601640792,-0.299376299,-0.136036164,-0.45394204,-0.071432822,0.0800065736,0.1349741549,-0.038050431,0.5243155236,0.0,1.4663519919,-0.223696979,0.5308276862,-0.238234908,87.706458575,5.5810336813,0.0368174741,0.0,0.0,1.0,0.0,0.0,0.2913501355,4.0,-0.643997514,-0.400033053,-0.062675887,-1.675622512,-0.46068877,0.0407457646,-127.9344128,0.0653847929,12.309966336,-0.016264401,-0.009872104,-0.025784209,-0.247107351,0.0144501849,0.0104386433,1.0,-0.039344361,-0.798731501,-0.017779552,3.0,9.4281195608,0.1269552096,0.0,0.0399999991,0.0162704044,0.0175001532,1.5884480486,1.0046504083,1.96383e-07,1.1856131e-07,1.4628843769,2.1400307002,-0.481334987,0.0511995214,0.007054925,0.013413268
78101,0.1910526316,-0.378070175,24.218543046,0.0,0.1792982456,1.3724561404,-1.094387755,-0.464756592,0.1962474645,0.0,0.4620886981,-0.277192982,2.0,0.0,1.25,-0.073214074,0.0030227466,-0.369550505,0.1996644295,0.1209432049,-0.66440678,0.6083585978,0.0,1.52,-0.75496011,1.52,-0.75496011,51.80794702,6.8683055312,-2.366066241,0.0,0.0,1.0,0.0,0.0,0.232357473,2.0,-0.324540197,1.1456026596,-0.199012361,3.5586445451,-1.117666954,-0.275574668,-332.5727567,0.1721953848,9.2783844602,0.0,0.0184063107,0.0419161677,0.3309814363,0.0258823529,-0.011402005,2.0,0.0267435841,4.5856170361,-0.089285713,4.0,7.0469192165,0.1110124991,0.0,0.3103448153,0.1488238732,0.1089807299,1.1604336137,0.2144424119,0.0001714766,6.631579562,0.0316917481,0.0010043669,0.574785556,0.0877477264,0.3986794374,0.2497726249
78102,0.4940650619,0.0438513867,3.5740328614,0.0,0.5013125763,0.206462585,0.0893111455,0.8950287251,0.3126058513,0.1521418021,1.7554048224,0.1471524507,2.0,0.0012331093,0.9841269841,0.7298502009,-0.465019286,-0.021875965,0.0803122408,0.8342493275,0.4390829417,0.5715833479,0.0,2.0004317257,0.4154855042,1.9483162699,0.4528292404,2.2418675127,4.8540086119,0.3236471091,0.0,0.0,0.0,0.0,0.0,0.4310301029,5.0,-7.716847563,0.7615458427,-0.083673388,-3.787807559,-0.283095393,0.0990574015,-218.2133915,0.0490155113,12.101803201,-0.003883495,0.0067893211,0.0144196972,0.0086233347,0.0051643302,-0.336760192,1.0,-0.000935673,-0.504193849,3.69549e-05,6.0,10.838531341,0.3983012147,0.0,0.055555556,0.0196245245,0.0154743525,1.5534102142,6.6096766296,8.2587e-08,3.6429146e-08,0.678560938,0.4604449465,-0.404126046,0.05437502,-0.233096636,0.08659654
