firms,age,bm,bm_ia,cash,cashdebt,chatoia,chpmia,convind,depr,ep,herf,invest,lev,ms,mve_ia,pchdepr,pchgm_pchsale,pchsale_pchinvt,pchsale_pchxsga,roaq,roeq,tb,agr,egr,grltnoa,lgr,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
FVWF-L,18.0,8.94086653660232e-07,0.3280012169610237,0.0098431024274718,0.1782732957921842,0.4400228994070861,-0.2772166947569267,1.0,1.0185185185185184,1.856240409610422e-07,1.9105812263929116e-07,0.0496283394254593,1.1132983913844411e-06,2.0,4.101454057017167,17.33333333333332,-2.571428571428572,-14.06088340628732,2.571428571428572,0.0089948600799543,0.0216309012875536,0.4720836143558231,0.1049235826607462,0.0782714677468499,0.0008546709711004,0.1273816332059115,2.571428571428572,0.034317637669593,-0.0023885350318472,0.0064257028112448,0.0104838709677419,0.0801724137931034,0.1754221388367729,0.2555110220440881,0.3679039301310043,0.3259259259259259,0.4031354983202686,0.4502314814814814,0.4303652968036529,0.4142212189616252,0.5317848410757946,0.5488257107540173,0.4435483870967742,0.4352806414662082,0.3984374999999998,0.5393120393120392,0.6574074074074074,0.6751336898395721,0.7024456521739129,0.7798295454545454,0.815942028985507,0.8813813813813813,0.9276923076923076,0.9159021406727827,0.904255319148936,1.123728813559322,1.145547945205479,1.2059859154929575,1.4096153846153845,1.5059999999999998,1.4861111111111112,1.5110220440881763,1.6490486257928114,1.562372188139059,2.086206896551724,2.086206896551724,1.841269841269841,1.9904534606205244,1.77212389380531,1.9139534883720928,1.809417040358744,1.8804597701149424,1.6716417910447756,1.4377431906614788,1.2535971223021585,1.054098360655738
FVYE-L,18.0,4.602121267315309e-07,0.168831664145975,0.1787803324260149,0.0816347388391003,0.2834910961358458,0.0097953257409176,1.0,0.0374887346527932,5.578487935088197e-08,1.641508355123658e-07,-0.1079706775620035,1.5167990963761147e-06,5.0,3.482372310312018,-0.1905716282320741,0.3244471189947856,-0.4174753289760225,-1.1275798809077515,0.0076440281859707,0.0328426897915715,0.652695396988958,0.1175370734940593,-0.1566048630268814,0.0211075137703402,0.2397705161954904,0.0589644615998935,-0.0239520958083833,-0.0044709388971684,-0.0318840579710145,-0.0262390670553936,-0.0219619326500732,-0.0044709388971684,0.0340557275541795,0.0670926517571885,0.0167427701674276,0.0404984423676011,0.050314465408805,1.0120481927710845,0.3494949494949493,0.4746136865342161,0.4746136865342161,0.5045045045045042,0.4427645788336933,0.4944071588366889,0.7395833333333333,0.691139240506329,0.8102981029810297,0.8251366120218577,1.074534161490683,1.068111455108359,0.9475218658892126,0.953216374269006,1.074534161490683,1.0875,1.352112676056338,1.1973684210526314,1.2491582491582491,1.3942652329749103,1.4925373134328357,1.4558823529411762,0.2212065813528336,0.1517241379310345,0.0705128205128204,0.1170568561872908,0.1096345514950165,0.1497418244406196,0.1322033898305084,0.0705128205128204,0.1059602649006621,0.0986842105263157,0.1360544217687074,0.0687999999999999,0.1802120141342755,0.0915032679738561,0.003003003003003
FVZY-L^G07,18.0,-4.11049902728362e-06,-1.507961983043412,0.0246235905520226,-0.3565116580303288,0.2218991615680982,1.7799900437657168,1.0,0.0288701640181048,-6.194232730519606e-06,8.447928192982525e-09,1.3444340319516048,2.1044048890416357e-05,1.0,0.1939981238951134,0.9389704434527226,-0.8804049878212818,1.802969749114367,0.968458937724943,-0.0049768219343337,-0.079119646461891,1.7291273734030002,0.4335752265071861,-6.947450491898676,0.3889518060290182,0.8922845593713528,0.968458937724943,0.0,0.0,-0.0384615384615385,-0.1071428571428572,-0.1071428571428572,0.3888888888888888,0.4705882352941175,0.4705882352941175,0.3888888888888888,0.3888888888888888,0.3888888888888888,0.4705882352941175,0.5625,0.9230769230769228,0.5625,0.4705882352941175,0.4705882352941175,0.4705882352941175,0.3888888888888888,0.3888888888888888,0.1363636363636364,0.25,0.3888888888888888,0.0,0.0869565217391303,-0.1071428571428572,-0.2857142857142857,-0.2647058823529412,-0.3421052631578947,-0.3421052631578947,-0.5,-0.5535714285714286,-0.5833333333333333,-0.5192307692307693,-0.5098039215686274,-0.4047619047619047,-0.2647058823529412,-0.1379310344827585,0.0416666666666667,-0.0740740740740741,-0.2647058823529412,-0.3421052631578947,-0.4047619047619047,-0.4565217391304348,-0.5192307692307693,-0.5614035087719298,-0.5192307692307693,-0.5614035087719298,-0.6153846153846154
FWEF-L^F09,17.0,1.1558196949613922e-06,0.424019601436668,0.3112409260770585,-0.0331715641832435,0.966406363740806,-0.0779371592653768,1.0,0.1658084449021627,-5.005020296282401e-08,1.3593480892572835e-11,-0.4069059744131164,6.818845977115233e-07,1.0,0.0077091678690141,-0.2430744605610907,0.0088724244693527,-0.1110705090005509,-0.0695725842278723,0.0027751484381722,0.0044123683130387,1.7291273734030002,-0.0377178818366247,0.0422073292456866,-0.0544361219537925,-0.1484151278759751,-0.2052980132450331,-0.0769230769230769,0.0833333333333334,0.1818181818181818,0.3,0.3,0.4444444444444446,0.625,0.4444444444444446,0.3,0.3,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.3,0.0833333333333334,0.3,0.3,0.1818181818181818,0.3,0.3,0.3,0.4444444444444446,0.3,0.3,0.3,0.1818181818181818,0.1818181818181818,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.0833333333333334,0.1818181818181818,0.3,0.3,0.4444444444444446,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.1818181818181818,0.1818181818181818,0.1818181818181818
FWJV-L^G06,17.0,3.156492792735786e-07,0.1157978897355828,0.0324541145010331,0.0930900143530859,2.9575158263321617,-0.0028814355323768,1.0,0.1114285714285714,5.6659825475330564e-08,2.423613528300852e-06,-0.0009665955934612,7.875635067375445e-07,4.0,2.266725543818568,-0.3497083021690352,0.0534460207857942,0.0620065178049145,-0.0760360792214533,0.0268430906238931,0.0952081837760229,0.5547651183770422,0.1694385216773276,0.0958827373727943,0.0269951513563085,0.2022577996715927,0.0306571967994247,0.1041890440386679,0.0484234234234233,0.0275938189845474,0.0484234234234233,0.0927230046948357,0.1622971285892636,0.2479892761394102,0.2233902759526937,0.064,0.1409313725490195,0.1271186440677967,0.0940070505287897,0.1367521367521369,0.1666666666666667,0.1981981981981984,0.2649456521739131,0.2479892761394102,0.2347480106100796,0.2859116022099448,0.3792592592592594,0.3813056379821959,0.3813056379821959,0.3916292974588939,0.4021084337349399,0.5016129032258065,0.5620805369127517,0.6051724137931036,0.7240740740740741,0.8922764227642277,0.79383429672447,0.8582834331337328,0.7304832713754648,0.769961977186312,0.818359375,0.927536231884058,0.9077868852459016,0.8545816733067733,1.0151515151515151,1.1159090909090907,1.43717277486911,1.3391959798994977,1.0827740492170026,1.068888888888889,0.9077868852459016,0.7972972972972976,0.6219512195121952,0.7835249042145596,0.4967845659163987,0.4456521739130434
FWKZ-L^C13,17.0,6.583895696697237e-07,0.241534284403019,0.0283955915137686,0.3060754750646801,1.4790540096659988,0.0198871454576074,1.0,0.1256808023137888,6.323044427815093e-08,2.896163806883876e-10,-0.0293697393225507,3.500338760096911e-07,4.0,0.0504275794494878,-0.0262816457049283,-0.0652960744267583,-0.0034884491095726,-0.0889214364467947,0.0181777863016325,0.0278420356906807,0.7196158080478554,0.0017170370904026,-0.0307495195387571,-0.0360628400386301,0.0690737254033299,-0.040236267207873,-0.0921052631578948,0.0,-0.0129870129870129,0.1343283582089551,0.1014492753623188,0.1176470588235294,0.0270270270270269,0.0,-0.0129870129870129,-0.0617283950617284,-0.0617283950617284,-0.073170731707317,-0.0256410256410256,-0.1264367816091953,-0.073170731707317,-0.0952380952380952,-0.073170731707317,-0.073170731707317,-0.0256410256410256,-0.0256410256410256,0.0,-0.0379746835443037,-0.05,-0.0617283950617284,-0.073170731707317,-0.1363636363636363,-0.1648351648351648,-0.2083333333333332,-0.1555555555555555,-0.0843373493975903,-0.0952380952380952,-0.073170731707317,-0.05,-0.1363636363636363,-0.0843373493975903,-0.05,0.0,-0.0256410256410256,0.1176470588235294,0.2459016393442623,0.1176470588235294,0.1014492753623188,0.0857142857142858,0.0857142857142858,0.0555555555555555,0.0704225352112677,0.0555555555555555,0.0,0.0270270270270269
FWNF-L^A07,17.0,5.541120622321469e-07,0.2032794360601142,0.2482167876703604,-0.4592460048127352,0.2721729471413408,-0.3977777709740389,1.0,0.4223061283764159,-8.427671534744367e-08,7.1006758734643594e-12,0.0367932342299141,2.1225001245253122e-07,4.0,0.064349566468502,0.2481395190277111,0.070049797286679,1.015954559000988,0.5689738860402931,0.0182791199594776,0.0313414519021995,1.7291273734030002,2.526919220541436,3.523430250541292,0.7883246824533182,1.2391326071749775,0.988598935900684,-0.0454545454545455,-0.0833333333333332,-0.12,-0.1851851851851852,-0.2142857142857143,-0.0833333333333332,-0.12,-0.12,-0.1538461538461538,-0.1538461538461538,-0.0434782608695653,0.0,0.1578947368421053,0.0999999999999998,0.0999999999999998,0.1578947368421053,0.2941176470588234,0.2941176470588234,0.2222222222222223,0.2222222222222223,0.375,0.2941176470588234,0.2941176470588234,0.0999999999999998,0.2222222222222223,0.2941176470588234,0.0999999999999998,0.0,-0.0434782608695653,-0.2666666666666666,-0.2903225806451612,-0.2903225806451612,-0.3529411764705883,-0.3529411764705883,-0.0833333333333332,-0.0833333333333332,-0.1538461538461538,0.0999999999999998,0.5714285714285714,0.6923076923076923,0.6923076923076923,1.0,0.8333333333333335,0.8333333333333335,0.6923076923076923,0.4666666666666668,0.0,-0.2142857142857143,-0.4054054054054054
FWOI-L^F12,7.0,4.9181534899539e-07,0.1804255016336496,0.0920454545454545,0.095933475306764,0.4983329585612663,-0.0171998539234721,1.0,0.0446874257190397,6.700161303235477e-08,1.0766505021809592e-07,0.0437626537922442,1.293483771593038e-06,3.0,2.592801309315549,0.921033571498483,-3.1552738112323,1.2525592672413792,2.516927083333333,0.0126784835056622,0.0454344949272165,0.5399731095890071,0.2536988008098427,0.1463013698630137,0.1767673277589385,0.2622161046111493,1.5169270833333333,-0.0069444444444444,-0.0335570469798658,0.0212765957446807,0.0,0.0666666666666666,0.1999999999999999,0.1566265060240963,0.2576419213973797,0.1428571428571428,0.2413793103448276,0.3714285714285712,0.4048780487804879,0.476923076923077,0.5824175824175823,0.5999999999999999,0.5824175824175823,0.7142857142857142,0.8701298701298701,0.8823529411764706,0.7888198757763973,0.9459459459459458,1.1492537313432836,1.0,1.117647058823529,1.0,1.0571428571428574,0.986206896551724,1.0719424460431657,1.3039999999999998,1.32258064516129,1.5486725663716814,1.1492537313432836,1.0869565217391304,0.9591836734693876,1.0425531914893615,1.2677165354330708,1.3039999999999998,1.5714285714285712,2.388235294117647,2.235955056179775,2.1648351648351647,2.0,1.7692307692307692,1.851485148514852,2.4285714285714284,1.1654135338345863,1.642201834862385,0.7454545454545456,0.5319148936170213
FWON-L^G09,17.0,2.1830351667907998e-07,0.0800859948467813,0.0436068351476206,0.1777895549904999,0.9267547210894996,-0.0443980693176432,1.0,0.0676459441145731,4.9030922190269076e-08,3.6886412537824336e-10,3.283721770256597e-05,4.790803117078553e-07,3.0,0.1227904603803659,-0.5044132275935045,-0.0926323184361844,0.1445547474732304,0.2248763873575642,0.0214274561017502,0.0686510824085865,0.9562107637468042,0.1566417377455608,0.0888113100101511,0.0295614505894399,0.1935344241210007,-0.0465343614376606,-0.0458937198067631,-0.0438799076212471,-0.0860927152317881,-0.0460829493087557,-0.0416666666666668,-0.0504587155963304,0.1280653950953678,0.1629213483146065,0.0981432360742704,0.0837696335078532,0.121951219512195,0.1999999999999999,0.1999999999999999,0.1999999999999999,0.1828571428571428,0.1828571428571428,0.1129032258064515,0.1661971830985915,0.2321428571428569,0.3101265822784809,0.3269230769230768,0.3441558441558441,0.4081632653061224,0.3799999999999999,0.3184713375796177,0.2699386503067484,0.2857142857142856,0.2507552870090632,0.2937499999999997,0.3754152823920265,0.4475524475524475,0.3142857142857143,0.3573770491803278,0.3269230769230768,0.3986486486486484,0.4178082191780821,0.4178082191780821,0.4892086330935252,0.5563909774436089,0.7107438016528924,0.6363636363636365,0.6626506024096384,0.7249999999999999,0.8078602620087334,0.8648648648648645,0.6559999999999999,0.7617021276595743,0.7468354430379744,0.6428571428571428
FWPG-L,8.0,2.5496817190956743e-06,0.9353665031269596,0.1172883787661406,0.1587442618095661,0.2605694711198583,0.0620954134748035,1.0,0.0317916212736456,4.945276268184017e-07,2.546835282130205e-09,0.5382519863791148,6.417664781587408e-06,3.0,0.0925676021674555,-0.0551301028670543,0.0501532857956961,-0.925215254007268,0.0630319597718606,0.0145762960787193,0.0512654958677686,0.8426905707929402,0.5457434733257661,-0.2315935701528081,-0.002496878901373,1.5920212765957449,0.0535081502480511,0.0,0.0,-0.0215827338129495,-0.0422535211267603,-0.0684931506849314,-0.0422535211267603,-0.0422535211267603,-0.0285714285714284,-0.0144927536231882,0.0,-0.0144927536231882,0.0,0.0303030303030302,0.0461538461538462,0.088,0.0967741935483872,0.0793650793650795,0.088,0.1056910569105691,0.1333333333333335,0.1724137931034484,0.2363636363636363,0.2252252252252251,0.2363636363636363,0.2363636363636363,0.2252252252252251,0.2252252252252251,0.2252252252252251,0.2142857142857142,0.2363636363636363,0.3333333333333335,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.2592592592592593,0.2830188679245282,0.3600000000000001,0.3737373737373739,0.3737373737373739,0.3737373737373739,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.2592592592592593,0.2363636363636363,0.2142857142857142
FWQI-L,15.0,6.109704646968491e-07,0.2241382925552132,0.1286320145487717,0.0793846454637627,1.5972552562467226,0.0062950267464823,1.0,0.1458201658076385,4.047130509396599e-08,2.373889673636396e-05,-0.006867860665551,1.879860887537875e-06,4.0,5.9710775349632215,0.0212227019355797,-0.0924725223427836,-0.140188273504986,0.1187944492540762,0.0126181013484124,0.055127550787826,2.1874503652220074,0.1564809926353984,0.0467799454473524,-0.1137227427658693,0.1970819799980321,0.0625490371678966,0.0149253731343281,0.0319031903190321,0.1179976162097735,0.2866941015089164,0.3380884450784596,0.5555555555555556,0.6186367558239863,0.6047904191616769,0.5884843353090601,0.7532710280373835,0.7565543071161052,0.9142857142857144,0.8392156862745102,0.9420289855072466,0.7226813590449954,0.5898305084745763,0.6587091069849691,0.6369982547993018,0.6779964221824688,0.8125603864734301,0.6885688568856887,0.7934990439770555,0.9340206185567012,0.9830866807610994,1.0867630700778643,0.9123343527013252,0.8611111111111112,0.7866666666666668,0.7054545454545456,0.6977375565610859,0.7070063694267517,0.8703888334995018,1.273939393939394,1.0706401766004414,1.3450000000000002,1.7109826589595376,1.7833827893175074,1.881720430107528,2.7075098814229257,2.223367697594502,1.868501529051988,1.3450000000000002,1.3420724094881402,1.859756097560976,1.855403348554033,0.9602925809822362,0.9541666666666668,0.9541666666666668,0.9541666666666668
FWQO-L^K18,17.0,3.967444069928683e-07,0.1455481387440473,0.013353752339752,0.1576557420457077,0.3891154460466094,-0.0004985632247998,1.0,0.0896713445975749,8.995512574260955e-08,7.796055539518622e-09,0.0723938191222177,9.716598991022645e-07,3.0,0.7304091778202514,-0.2794388447189027,-0.0136632299760444,-0.0979688198064251,0.0754886507910249,0.0174131278602122,0.0599603370303138,0.6989594485060491,0.3903509366558319,-0.3426340875245263,0.2672610685550801,1.5541815565310293,0.0025518956112791,-0.0853391684901533,-0.0596707818930041,-0.0711382113821137,-0.0538302277432711,-0.045929018789144,-0.0193133047210299,-0.0635245901639343,-0.0150862068965516,-0.0767676767676767,-0.0914512922465208,-0.0596707818930041,-0.0498960498960497,-0.0479166666666666,-0.0767676767676767,-0.166058394160584,-0.1954225352112675,-0.1457943925233643,-0.1568265682656826,-0.1211538461538461,-0.1735985533453887,-0.1765765765765765,-0.1211538461538461,-0.1311787072243345,-0.1911504424778761,-0.1614678899082569,-0.1675774134790527,-0.1278625954198473,-0.1126213592233009,-0.0439330543933054,-0.0193133047210299,0.0110619469026549,-0.027659574468085,0.0702576112412178,-0.0086767895878524,0.0752941176470589,0.0578703703703704,0.1311881188118813,0.2154255319148936,0.3520710059171599,0.2694444444444446,0.3094555873925502,0.2418478260869565,0.1778350515463918,0.252054794520548,0.2154255319148936,0.3170028818443804,0.228494623655914,0.228494623655914,0.2154255319148936
FWQS-L,16.0,2.937911475753564e-07,0.1077790989750222,0.0653588118603262,-0.0023204908050878,1.4223889586589165,0.0248912218686084,1.0,0.1270051751789818,-8.647264245313481e-08,2.4049882178157534e-08,0.0127261949932418,1.2804524994284e-06,4.0,0.3084511431261246,0.0679924135133849,0.0124614910787646,-0.0196176909482491,0.0064059291467064,0.0108332637360535,0.0669714000573989,1.7291273734030002,-0.0679071947012364,-0.2609892991374986,-0.1086779391747366,-0.008627467900596,-0.0801523404942547,-0.0446096654275093,-0.0392857142857142,-0.007380073800738,0.1446808510638297,0.1069958847736625,0.1545064377682403,0.1955555555555554,0.2570093457943925,0.1255230125523012,0.1161825726141077,0.0717131474103587,0.1302521008403361,0.1798245614035087,0.2688679245283019,0.2339449541284401,0.2171945701357465,0.1798245614035087,0.2570093457943925,0.3724489795918366,0.3794871794871794,0.4308510638297873,0.3724489795918366,0.4010416666666667,0.2688679245283019,0.2870813397129188,0.3058252427184464,0.3058252427184464,0.2117117117117115,0.2008928571428569,0.0934959349593496,0.2748815165876777,0.2511627906976745,0.3865979381443298,0.3316831683168317,0.3121951219512195,0.3251231527093596,0.2453703703703702,0.4010416666666667,0.5639534883720929,0.7025316455696202,0.6204819277108433,0.6204819277108433,0.4944444444444444,0.7025316455696202,0.5459770114942528,0.6011904761904763,0.5459770114942528,0.4462365591397847,0.3058252427184464
FWQW-L^F07,17.0,-1.4925200759259861e-07,-0.0547540217984866,0.2329497614369912,0.0152237143387585,3.6357312206502312,-0.030563605767725,1.0,0.2453669384729429,-3.8445099169362874e-08,2.440208104152683e-07,-0.0372225004172925,1.0670363341573643e-06,2.0,0.6595716505653413,-0.1763069959023601,0.0464794065175255,-0.3088644509921227,0.0267923839905474,-0.0638073209975864,0.3928792569659443,1.7291273734030002,-0.1700884660323819,-0.816560654248069,-0.1012496579403396,-0.4441555940689389,-0.1596107196488391,-0.0166666666666667,0.0619469026548673,-0.0204081632653062,0.0619469026548673,-0.0082644628099173,0.0300429184549355,0.3333333333333332,0.3259668508287292,0.2244897959183673,0.25,0.2244897959183673,39.0,39.0,46.99999999999999,39.0,46.99999999999999,46.99999999999999,39.0,46.99999999999999,59.0,39.0,46.99999999999999,33.285714285714285,29.0,23.0,25.666666666666668,23.0,19.0,19.0,20.818181818181817,19.0,11.63157894736842,10.999999999999998,9.0,6.741935483870967,11.63157894736842,10.999999999999998,20.818181818181817,23.0,19.0,9.909090909090908,11.63157894736842,7.0,13.117647058823527,2.2,0.751824817518248,0.6551724137931034,0.6216216216216215,0.5789473684210527
FWSD-L^I15,18.0,1.8611092955093207e-06,0.68275945214647,0.0047867847198323,0.1032130008683786,1.3721740633494628,-0.0052468202224919,1.0,0.0792774315689831,8.846444213362972e-08,4.411726055425804e-11,-0.0557737872552687,2.429617508613906e-06,3.0,0.0045407365691507,-0.0658363049307279,-0.0545213682828752,0.0212648684931916,-0.1850411132476844,0.0300697531533485,0.0762183950164895,0.4749196579452852,-0.0035228831525127,-0.226813897719034,-0.143912303440091,0.2795334040296925,-0.0837801765518534,-0.0425531914893616,-0.0408163265306122,-0.06,-0.1454545454545456,-0.1607142857142858,-0.1132075471698114,-0.0961538461538462,-0.06,-0.0961538461538462,-0.1454545454545456,-0.1607142857142858,-0.0784313725490196,-0.0961538461538462,-0.1296296296296297,-0.2166666666666666,-0.1296296296296297,0.0217391304347824,-0.06,-0.1607142857142858,-0.1607142857142858,-0.2985074626865672,-0.3380281690140845,-0.3648648648648649,-0.3648648648648649,-0.3648648648648649,-0.3648648648648649,-0.3815789473684211,-0.4125000000000001,-0.3733333333333334,-0.4125000000000001,-0.3733333333333334,-0.3815789473684211,-0.3472222222222222,-0.3815789473684211,-0.4125000000000001,-0.3285714285714285,-0.2878787878787879,-0.1454545454545456,-0.2166666666666666,-0.2166666666666666,-0.1296296296296297,-0.1454545454545456,-0.0961538461538462,-0.06,0.0681818181818181,-0.0961538461538462,-0.06,-0.0961538461538462,-0.2166666666666666
