firms,age,agr,bm,bm_ia,cash,cashdebt,chatoia,chpmia,convind,egr,ep,herf,lev,lgr,ms,mve_ia,pchgm_pchsale,pchsale_pchinvt,pchsale_pchxsga,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BLNV-L^F19,20.0,-0.1233470924759215,7.671302649904178e-07,0.2736752788702206,0.0577318253774963,0.0135589442597373,0.0823241058673289,-0.4789553464833788,1.0,0.0203981892410906,2.5162885145235484e-09,1.1219182689751608e-11,1.289319513193925e-07,-0.5237050645753928,2.0,0.1602619970633358,0.1871728288199167,-0.2496728288199168,-0.1871728288199167,-0.1871728288199167,0.0068965517241379,-0.043956043956044,0.0609756097560976,0.0381861575178996,0.0,0.1240310077519377,-0.0022935779816515,0.0794044665012405,0.084788029925187,0.1153846153846154,0.2288135593220337,0.218487394957983,0.1693548387096772,0.0874999999999999,0.0481927710843372,0.1298701298701297,0.2794117647058822,0.3509316770186332,0.3809523809523809,0.3853503184713374,0.3551401869158876,0.3425925925925923,0.5,0.4403973509933774,0.4548494983277589,0.5992647058823526,0.6666666666666665,0.7827868852459015,0.641509433962264,0.5875912408759121,0.5875912408759121,0.564748201438849,0.6477272727272725,0.7399999999999998,0.7682926829268291,0.883116883116883,0.7058823529411764,0.7125984251968502,0.754032258064516,0.8125,0.8277310924369747,0.9419642857142854,1.0913461538461535,4.117647058823529,4.370370370370369,4.437499999999999,4.370370370370369,4.370370370370369,4.437499999999999
BLUO-L^I06,11.0,-0.2195121951219512,3.354164629366774e-06,1.1966050385589313,0.0422535211267605,-0.6881720430107526,0.754444297865638,-0.3490494031864701,1.0,-0.1866666666666667,-1.4571370930855658e-06,3.1204273616727854e-12,1.0447398025896509e-06,-0.3090909090909091,4.0,0.0021633996121966,-0.1226572465901285,-0.0985603543743077,-0.2604651162790697,-0.193798449612403,0.0,-0.5,-0.5,-0.5,-0.5,-0.6666666666666666,-0.8,-0.8333333333333333,-0.8,-0.75,-0.8,-0.8,-0.8333333333333333,-0.8333333333333333,-0.875,-0.8888888888888888,-0.875,-0.875,-0.875,-0.8571428571428572,-0.8333333333333333,-0.875,-0.8571428571428572,-0.8571428571428572,-0.8571428571428572,-0.875,-0.9,-0.8888888888888888,-0.8888888888888888,-0.8888888888888888,-0.9090909090909092,-0.9285714285714286,-0.9,-0.875,-0.875,-0.8571428571428572,-0.8333333333333333,-0.875,-0.875,-0.875,-0.875,-0.8333333333333333,-0.8571428571428572,-0.875,-0.8571428571428572,-0.8,-0.8571428571428572,-0.9166666666666666,-0.9285714285714286
BPVK-L,14.0,0.0844873144496398,1.968910947515819e-07,0.0702412976287349,0.2411626715033668,0.5640792719789613,1.48416923467967,0.0186502109439333,1.0,0.0546838069963324,6.814514211700183e-08,5.615256757284175e-06,1.614428788084639e-07,0.1236072528518005,4.0,23.92676073749718,0.0197806789506622,0.4331850323647569,0.0099767243263857,0.250111124988107,-0.0545252225519288,0.0131529500187899,0.02861503243037,-0.0036954915003695,0.0,0.022761760242792,0.0142964635063957,0.0572549019607844,0.0231499051233396,0.0243161094224924,0.0494355780459323,0.0941558441558441,0.0919400567031185,0.1099217785096748,0.086658605401048,0.0999592003263973,0.114510128152129,0.0597484276729558,0.0385208012326656,0.036923076923077,0.0560125342734039,0.0494355780459323,0.0618353682552186,0.0258751902587519,0.0736758263639985,0.0792634107285827,0.0510721247563352,0.0349328214971209,-0.004798818752307,-0.0270660411403825,-0.0361101179835537,-0.0916442048517519,-0.0706652878317821,-0.0412517780938833,-0.0560224089635853,-0.0687392055267702,-0.0904183535762482,-0.0864113859708574,-0.052372583479789,-0.069382119433897,-0.1010336778926308,-0.0956055015095604,-0.0928667563930012,-0.1040212695247589,-0.1010336778926308,-0.1160655737704917,-0.1551237856471325,-0.0203488372093022,-0.0361101179835537
BQMM-L^C11,8.0,-0.1544011234169741,2.9534358240483485e-06,1.0536442240117172,0.3015040105059973,-0.1905285782680887,0.2748436071670861,-3.682206294017465,1.0,-0.0423595910802491,-4.891959468959669e-07,4.296865866759564e-14,2.139411078534085e-06,-0.2719919733147922,1.0,0.0022996504425194,1.406989928633362,-1.406989928633362,-1.406989928633362,-1.406989928633362,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,-0.4,-0.4,-0.4,-0.4,-0.5,-0.5,-0.5,-0.5,-0.5714285714285715,-0.5714285714285715,-0.5714285714285715,-0.5714285714285715,-0.5714285714285715,-0.5714285714285715,-0.5714285714285715,-0.5714285714285715,-0.5714285714285715,-0.5714285714285715,-0.625,-0.625,-0.5384615384615385,-0.5,-0.5714285714285715,-0.4,-0.3333333333333333,0.5,0.5,0.0,-0.3333333333333333,-0.4545454545454546,-0.25,-0.76,2.0,-0.7272727272727273,-0.8888888888888888,-0.9651162790697676,-0.9696969696969696
BRIO-L^L15,8.0,0.1774144609346877,3.0094978372960333e-07,0.1073644461011593,0.1734186229096482,0.2591341076731632,0.3872761786792702,-0.1539386956384801,1.0,-0.1287082762711311,2.516677292059851e-07,2.204504934935073e-08,1.4231505946307148e-06,0.2232063823847611,3.0,0.8233410058231887,-0.0574043857861629,0.0422878895477993,-0.0153862768115138,-0.0955997819031331,-0.0864197530864198,-0.0999999999999999,-0.0999999999999999,-0.0999999999999999,-0.15625,-0.1241349480968858,-0.2058823529411765,-0.2058823529411765,-0.1649484536082474,-0.1195652173913043,-0.173469387755102,-0.0857787810383746,-0.2358490566037735,-0.2894736842105263,-0.2702702702702703,-0.173469387755102,-0.3571428571428571,-0.2636363636363636,-0.2358490566037735,-0.0795454545454545,-0.0357142857142857,0.0657894736842106,-0.0357142857142857,0.3728813559322033,0.265625,0.1571428571428572,0.2272727272727273,0.265625,0.6875,0.588235294117647,0.6200000000000001,0.8409090909090908,1.189189189189189,1.3410404624277454,1.6129032258064515,2.0,2.045112781954887,2.0,2.375,2.5217391304347827,3.764705882352941,4.4,5.75,3.5,3.2631578947368425,2.24,1.439759036144578,1.8928571428571428,1.3142857142857145
BSCI-L^L07,17.0,0.1298395700025594,4.270056492454275e-07,0.1523351319451093,0.2317210328925841,0.075269504492849,0.6593632254083878,0.2226386382053472,1.0,0.1294001072961372,2.504846829437957e-08,8.17625244824526e-08,4.680048094652586e-07,0.1299381978452497,2.0,2.932387797765261,-0.4388568376068377,1.4388568376068376,0.4388568376068377,0.4388568376068377,0.0869565217391306,0.0241187384044527,0.0574712643678161,0.248868778280543,0.3731343283582089,0.546218487394958,0.4918918918918917,0.5164835164835164,0.2927400468384076,0.6331360946745561,0.6676737160120845,0.8217821782178218,0.6235294117647059,0.546218487394958,0.5333333333333332,0.719626168224299,0.719626168224299,0.8399999999999999,0.7922077922077921,0.8523489932885904,0.9574468085106382,0.4798927613941017,0.5248618784530386,0.4838709677419353,0.3398058252427183,0.295774647887324,0.3663366336633662,0.3596059113300494,0.3205741626794258,0.1845493562231759,0.1820128479657385,0.0739299610894941,0.1452282157676347,0.3529411764705881,0.3904282115869015,0.7304075235109717,0.93006993006993,0.8711864406779659,0.5505617977528088,0.3869346733668342,0.1311475409836064,0.4117647058823528,0.8461538461538458,0.3269230769230768,0.283720930232558,0.0356472795497184,-0.1906158357771261,-0.2540540540540541,-0.4303405572755417
BTDH-L^B13,10.0,0.2212603385559552,3.54601226993865e-05,12.65047073673734,0.0044945856051235,0.0082666234812328,0.135160037380201,-0.0339930497128523,1.0,0.0067932415955408,6.605316973415133e-06,5.1024960056347e-05,0.0010683374233128,0.2369408020911764,2.0,0.2908507250955214,-0.5212515825646591,1.521251582564659,0.5212515825646591,0.5212515825646591,-0.8309128630705395,-0.0530451866404714,7.763636363636364,-0.0292044310171197,0.09297052154195,0.14218009478673,0.1209302325581396,5.25974025974026,5.426666666666667,0.1093210586881474,0.1871921182266012,5.025,8.18095238095238,0.1381345926800472,0.1248541423570595,0.1367924528301887,5.513513513513514,0.3062330623306233,0.2601307189542483,5.985507246376812,6.1940298507462686,0.4176470588235295,0.3615819209039548,0.3205479452054796,0.2853333333333334,0.3133514986376022,0.3314917127071823,8.836734693877553,9.255319148936172,0.3830703012912484,0.3463687150837988,5.741258741258742,0.2390745501285347,5.17948717948718,5.788732394366198,8.836734693877553,9.041666666666668,0.44311377245509,0.636672325976231,0.4717557251908397,9.041666666666668,8.836734693877553,5.741258741258742,6.1940298507462686,0.3870503597122303,6.1940298507462686,5.885714285714286,5.557823129251701,0.2717678100263854
BTDS-L^J08,17.0,0.1804238014041322,3.77291036480626e-07,0.1345993429490878,0.0327896646434505,0.0081233886135359,0.0722792946216596,-0.0229688371178861,1.0,0.070503435071517,7.72047412893022e-08,3.036051190453826e-07,1.1267128953711276e-05,0.1781381391352711,2.0,2.9968632151731147,-0.0569185156224545,0.0569185156224545,0.0569185156224545,0.0569185156224545,-0.0943548387096774,0.142857142857143,0.2144955925563172,0.2474849094567406,0.3777777777777777,0.4797136038186156,0.4220183486238531,0.4385150812064966,0.4027149321266969,0.4043035107587769,0.4252873563218393,0.5103532277710108,0.3901345291479821,0.3932584269662922,0.3839285714285714,0.3596491228070178,0.4252873563218393,0.4203894616265751,0.3808463251670377,0.3777777777777777,0.4657210401891252,0.4939759036144577,0.5048543689320388,0.4832535885167466,0.4123006833712985,0.42692750287687,0.4385150812064966,0.3963963963963963,0.3839285714285714,0.3901345291479821,0.4485981308411215,0.4027149321266969,0.3916947250280584,0.5085158150851581,0.4797136038186156,0.5196078431372548,0.5776081424936386,0.5816326530612246,0.6893732970027249,0.6621983914209115,0.5327564894932015,0.4639905548996457,0.5597484276729561,0.4351851851851851,0.5346534653465347,0.5030303030303032,0.4171428571428572,0.3537117903930131,0.3854748603351956
BUBP-L^K18,16.0,-0.0186125211505922,-3.575316889758424e-09,-0.001275501556266,0.4351145038167939,0.273552290406223,2.2823858678960005,0.0170242266688206,1.0,-1.3777777777777778,4.46914611219803e-08,4.7274659170014993e-07,2.475381164262156e-07,0.0351802990325417,3.0,5.6562118619670105,-0.4621921012249478,0.2005543398978847,-26.37179540070701,0.1072210065645514,-0.016822429906542,0.0510805500982318,0.0657370517928286,0.0786290322580645,0.0636182902584492,0.0249042145593869,-0.0360360360360361,-0.0580985915492957,-0.0110905730129391,0.0094339622641508,-0.0018656716417911,-0.0092592592592594,-0.0646853146853146,-0.0663176265270507,-0.0646853146853146,-0.0480427046263346,-0.0480427046263346,0.0469667318982385,0.1053719008264462,0.1030927835051547,-0.1142384105960265,-0.1343042071197411,-0.1083333333333333,-0.1966966966966967,-0.2026825633383011,-0.2630853994490358,-0.2904509283819629,-0.2389758179231864,-0.2062314540059348,-0.1942771084337349,-0.1286644951140065,-0.2038690476190476,-0.2400568181818182,-0.1832061068702291,-0.2014925373134328,-0.1653666146645867,-0.1548183254344393,-0.1692546583850932,-0.1215106732348112,-0.162754303599374,-0.1679626749611197,-0.0695652173913043,0.0249042145593869,-0.1083333333333333,-0.0360360360360361,-0.1769230769230769,-0.2721088435374149,-0.3078913324708927,-0.3569711538461539
BWQW-L^I10,4.0,0.1970379311945773,2.2898573667766445e-07,0.0816911262695984,0.0558873882442457,0.2137933423395337,1.680157995341005,0.001706342814263,1.0,0.4819357716324711,6.53703449928562e-08,2.921843364375929e-07,5.378149574609945e-07,0.1768209923088523,5.0,1.7260280356958244,-0.0388456068686457,-0.1289049346539584,0.105129078504879,0.0678119652383987,-0.0087719298245613,0.0208955223880595,0.0555555555555553,0.1399999999999999,0.1875,0.2573529411764705,0.1752577319587627,0.1958041958041958,0.2481751824817517,0.2857142857142856,0.2619926199261992,0.3959183673469386,0.290566037735849,0.2214285714285715,0.2391304347826088,0.3464566929133859,0.3734939759036142,0.3464566929133859,0.2761194029850744,0.3103448275862068,0.3571428571428572,0.2573529411764705,0.3103448275862068,0.2666666666666666,0.290566037735849,0.2761194029850744,0.3053435114503815,0.2761194029850744,0.2481751824817517,0.2258064516129032,0.3679999999999999,0.2808988764044944,0.3571428571428572,0.513274336283186,0.4132231404958677,0.6285714285714286,0.9322033898305084,0.78125,0.78125,0.8,0.5688073394495412,0.7272727272727273,0.513274336283186,0.4074074074074072,0.5405405405405403,0.3679999999999999,0.3053435114503815,0.2954545454545454,0.3204633204633205
CWV-L^I06,17.0,0.0088539853811346,2.428631557225728e-07,0.0866419236770787,0.0980250615433024,0.2522675416265957,1.0279165513506143,0.029988625282873,1.0,0.1591953679937922,4.5896384217396624e-08,4.067222056976973e-07,3.232005868431602e-07,-0.0493986096296022,5.0,4.756077068672941,-0.0318048558630924,-0.1106429696023132,0.0332430569872843,-0.0336387501930303,0.0071105365223012,0.0,0.0417508417508418,0.2913188647746243,0.3800178412132025,0.3936936936936939,0.3336206896551725,0.4271217712177122,0.4444444444444444,0.4975798644724105,0.518155053974485,0.5948453608247424,0.5226377952755905,0.5347222222222223,0.5705583756345178,0.5563380281690142,0.6545454545454548,0.7579545454545453,0.7188888888888889,0.7188888888888889,0.6563169164882228,0.6944140197152244,0.7382022471910112,0.7075055187637969,0.7112831858407083,0.6405090137857901,0.7304250559284118,0.8114754098360659,0.8819951338199512,0.8865853658536589,0.8242924528301887,0.7382022471910112,0.8286052009456264,0.9833333333333334,0.9807938540332908,0.993556701030928,1.024869109947644,1.0462962962962965,0.9833333333333334,0.742117117117117,0.715077605321508,0.761958997722096,0.768,0.6616541353383458,0.8114754098360659,0.499031007751938,0.4512195121951219,0.4932432432432434,0.452582159624413
DMXC-L,9.0,-0.0303848758187659,2.720043947071106e-07,0.0970381198248303,0.107765320662856,0.2207519010767963,0.6660045193909069,-0.0071835672564841,1.0,-0.2773585364526859,7.700360966894721e-08,1.9007940145267007e-06,9.43012886077422e-07,0.0835610983135852,5.0,7.6280606703769855,-0.5337517592789539,0.4686625501641241,-0.0223104883156246,-0.0223104883156246,0.0230769230769232,0.0961214165261383,0.2059369202226346,0.1168384879725086,0.1304347826086955,0.1839708561020037,0.2126865671641791,0.254826254826255,0.310483870967742,0.4541387024608501,0.4639639639639639,0.473922902494331,0.3485477178423235,0.3374485596707819,0.2720156555772992,0.3131313131313131,0.3978494623655912,0.5116279069767442,0.5366430260047279,0.5186915887850467,161.5,161.5,161.5,1.380952380952381,1.3722627737226274,1.2887323943661977,1.096774193548387,1.1172638436482083,1.050473186119874,1.1241830065359475,1.0,1.0700636942675157,1.1812080536912752,1.2336769759450172,1.138157894736842,1.2569444444444446,1.3465703971119134,1.2033898305084745,1.3465703971119134,1.4344569288389517,1.3636363636363638,1.4904214559386977,2.1707317073170733,1.9816513761467889,2.672316384180791,2.333333333333333,2.475935828877005,2.333333333333333,1.9816513761467889
DOQX-L^J16,18.0,0.002212389380531,-3.5617159125488515e-08,-0.0127064938004432,0.0864130434782608,0.0832315832315832,1.998621086016492,-0.0218012402777716,1.0,-1.2280701754385963,4.2603601877026646e-08,1.911596420243104e-08,7.698785934047902e-07,0.335551330798479,3.0,0.4341855473808262,-0.0794870322084403,0.0157656254542584,-0.0149717209599422,0.0480236899703874,-0.0518867924528303,0.0392156862745098,0.0095238095238094,0.2254335260115607,0.3006134969325154,0.5251798561151082,0.4228187919463089,-0.8464880521361332,0.2470588235294117,0.308641975308642,0.3249999999999999,-0.8472622478386167,0.2397660818713451,-0.8464880521361332,0.1977401129943503,0.2397660818713451,-0.8512280701754386,0.0816326530612245,0.0653266331658291,-0.8518518518518519,0.0,-0.1311475409836064,-0.1016949152542372,-0.85809906291834,-0.856271186440678,-0.2030075187969925,-0.856271186440678,-0.0940170940170939,-0.196969696969697,-0.1814671814671813,-0.045045045045045,-0.1908396946564885,-0.0701754385964911,0.0653266331658291,0.06,0.0495049504950495,0.2771084337349399,0.3947368421052633,0.2325581395348839,0.1157894736842106,-0.045045045045045,0.2470588235294117,-0.8093525179856115,0.1041666666666667,-0.826938775510204,-0.8451424397370343,-0.3333333333333333,-0.3333333333333333,-0.4044943820224719
DOS-L,17.0,0.2015895148606813,5.979210992991944e-08,0.0213309565612223,0.0141916231570857,0.2674552239626507,1.32733634640368,0.0361325045748291,1.0,0.162219855343483,1.6398534230082723e-08,0.0005628957430585,9.494662722847357e-08,0.2343182121755274,4.0,461.4814588748913,0.2548904873570868,-0.466982694960951,-0.0713216593045416,-0.0592285395142376,-0.0547877591312933,0.0135067533766886,-0.0044226044226044,0.0237493683678626,0.0432543769309989,0.0742311770943797,-0.0014785608674222,0.1375631667602472,0.1010869565217393,0.1019853141147675,0.1290052939537476,0.1775646614356294,0.1744927536231884,0.2002369668246446,0.2770248975732745,0.2929164007657947,0.3096315449256626,0.2456194282201045,0.8401453224341509,0.8376417233560092,0.8715935334872982,0.8595686094538781,0.8820250812819321,0.8178555406011667,0.9023474178403756,0.9131255901794146,0.8629885057471265,0.834314169307379,0.7640400522420552,0.7242553191489363,0.7082630691399665,0.6098529996027016,0.6471544715447155,0.6989517819706499,0.6729975227085057,0.6505091649694501,0.61241543971349,0.6897414512093412,0.7525951557093427,0.6156299840510369,0.664749383730485,0.5331063185773743,0.4633441675695198,0.2929164007657947,0.2970550576184381,0.275015733165513,0.1680599596425485,0.1547449415787973,0.0954311976209787
DPCZ-L^F20,10.0,0.1835707471132019,4.852704618330243e-07,0.1731212220799196,0.2203001876172608,0.2226596944529888,1.6265301381487154,0.0294526084482487,1.0,0.3268896014658728,8.202320586668809e-08,4.845784583295724e-10,4.1881926778273465e-07,0.0519240074898488,3.0,0.0710061485829148,0.0075908304302384,1.0868190661478598,-0.0126727536518699,0.0868190661478598,0.05,0.0344827586206897,0.1111111111111109,0.1538461538461537,0.25,0.3333333333333332,0.25,0.1764705882352941,0.1538461538461537,0.1999999999999999,0.2765957446808511,0.1999999999999999,0.0169491525423728,0.0714285714285714,0.0714285714285714,0.25,0.3636363636363635,0.3043478260869563,0.2244897959183673,0.1999999999999999,0.3333333333333332,0.3333333333333332,0.875,0.5789473684210527,0.5384615384615383,0.6666666666666667,0.7142857142857144,1.6086956521739126,1.3076923076923077,1.3076923076923077,0.8181818181818181,0.7647058823529409,0.9354838709677418,0.3953488372093023,0.1538461538461537,0.2765957446808511,0.5789473684210527,0.4999999999999998,0.4634146341463414,0.1764705882352941,0.0169491525423728,-0.0625,-0.0322580645161291,-0.1891891891891892,-0.1304347826086955,-0.1780821917808219,-0.2,-0.1891891891891892,-0.2105263157894736
DQBH-L,11.0,0.5820829873761905,9.211899857587056e-07,0.3286363969072676,4.460164044833569e-05,15.322615533015698,1.2318854494861775,0.5756814779297756,1.0,0.690123103928854,3.613350700197584e-07,2.156743145235437e-09,6.092077765507616e-09,-0.851671589688507,2.0,0.4314394511509729,-20.57646780303026,20.57646780303026,20.57646780303026,20.57646780303026,-0.0159817351598173,0.1116751269035531,0.0503597122302157,0.2443181818181818,0.2958579881656804,0.4313725490196078,0.3860759493670884,0.5755395683453237,0.6528301886792454,0.8481012658227847,0.9729729729729728,1.0758293838862558,0.8961038961038961,0.8798283261802573,0.9909090909090909,1.0091743119266052,1.0091743119266052,1.1683168316831685,1.0857142857142854,1.3174603174603177,1.3297872340425534,1.446927374301676,1.4065934065934065,1.5172413793103448,1.1262135922330097,1.0758293838862558,1.2346938775510203,1.0277777777777777,1.1057692307692308,1.2233502538071064,1.670731707317073,1.7547169811320753,2.173913043478261,2.504,2.532258064516129,2.7758620689655173,2.65,2.504,2.504,2.318181818181818,2.6806722689075637,2.842105263157895,2.981818181818181,2.8761061946902657,3.2524271844660197,2.448818897637795,1.844155844155844,2.197080291970803,2.3692307692307693
