firms,absacc,acc,age,agr,bm,bm_ia,chpmia,convind,currat,egr,ep,herf,invest,mve_ia,pchcapx_ia,pchcurrat,pchquick,pchsale_pchrect,pchsale_pchxsga,pctacc,quick,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BBTU-L^C18,0.0208163391741613,0.0208163391741613,3.0,0.0639998295042837,1.840438159626352e-06,1.5201491879389812,0.0170493827290153,1.0,1.7808687164470474,0.1444101247543022,9.908910277913969e-08,5.039960725034959e-06,0.0032181066450705,4.286478443851536,-6.136612681236913,0.2509604387640133,0.343948334361398,-0.1990026179961254,-0.0375642581141858,0.6562500000000003,1.4649422482511794,-0.0038942244441521,-0.192090395480226,-0.1407766990291262,-0.2468085106382979,-0.2976190476190476,-0.1650943396226415,-0.2370689655172413,-0.1571428571428571,-0.2370689655172413,-0.25,-0.292,-0.3166023166023165,-0.3938356164383562,-0.349264705882353,-0.2624999999999999,-0.3345864661654135,-0.3767605633802816,-0.3896551724137931,-0.3420074349442379,-0.2304347826086955,-0.2804878048780488,-0.3295454545454546,-0.3345864661654135,-0.268595041322314,-0.3723404255319148,-0.4485981308411214,-0.4700598802395209,-0.445141065830721,-0.3269961977186312,-0.4040404040404041,-0.3959044368600682,-0.445141065830721,-0.4809384164222874,-0.4253246753246753,-0.3723404255319148,-0.4636363636363636,-0.4684684684684684,-0.4620060790273556,-0.3917525773195877,-0.6948275862068966,-0.6844919786096257,-0.676416819012797,-0.6685393258426966,-0.6445783132530121,-0.5921658986175116,-0.5845070422535211,-0.6118421052631579,-0.6049107142857143,-0.5845070422535211,-0.5949656750572083
BBVN-L^I99,0.0158986461309154,-0.0158986461309154,4.0,-0.0396883369856343,3.641341901196784e-07,0.3007644079297007,0.033246324747522,1.0,1.3856635071090049,-0.1551601423487544,3.2517459269322586e-08,5.5733859333603787e-08,0.0725590455320185,0.9014145932924352,17.864123165434435,-0.2226511198823732,-0.2887801560137094,0.135222999241884,-0.0719730609158999,-0.6037735849056605,0.98281990521327,0.0782773564463706,0.0264550264550265,-0.16,-0.3527397260273972,-0.3903225806451613,-0.3249999999999999,-0.3368421052631579,-0.3678929765886288,-0.3636363636363637,-0.34375,-0.3593220338983052,-0.3076923076923077,-0.3345070422535211,-0.3225806451612903,-0.2348178137651823,-0.2645914396887159,-0.2379032258064516,-0.2092050209205022,-0.1888412017167382,-0.1042654028436018,-0.2702702702702703,-0.2092050209205022,-0.1447963800904977,-0.1084905660377359,-0.1084905660377359,-0.2025316455696203,-0.2058823529411765,-0.1168224299065421,-0.16,-0.1782608695652173,-0.136986301369863,-0.1250000000000001,-0.1782608695652173,-0.1923076923076923,-0.1168224299065421,-0.2529644268774703,-0.247011952191235,-0.2254098360655737,-0.1409090909090909,-0.1250000000000001,-0.1250000000000001,-0.1330275229357799,-0.1746724890829695,-0.1818181818181818,-0.0643564356435644,-0.0825242718446602,-0.1409090909090909,-0.1209302325581395,-0.1888412017167382,-0.3297872340425531
BBXK-L,0.0383024921016358,0.0383024921016358,4.0,0.1003023160483705,3.25780454637562e-07,0.2690853213259962,-0.0006011459564737,1.0,1.2947467488021902,0.1000824402308327,4.9145387828643e-08,1.1803255058859162e-05,0.0518548882967822,22.65303146956407,0.6003945444340928,-0.100418867464029,-0.0404932174810095,-0.0390485061898237,0.0312778421905653,0.3899652260308002,1.0053045859000684,0.0032208907667797,-0.053968253968254,-0.036697247706422,-0.0597014925373134,-0.0680473372781065,0.1013986013986014,-0.0156250000000001,0.0606060606060605,0.129032258064516,0.1371841155234656,0.09375,0.1330935251798561,0.0787671232876712,0.1091549295774647,0.2962962962962963,0.2549800796812749,0.23046875,0.3291139240506329,0.290983606557377,0.3938053097345133,0.4125560538116593,0.3999999999999999,0.3815789473684212,0.4318181818181816,0.351931330472103,0.290983606557377,0.3291139240506329,0.4062499999999998,0.693548387096774,0.6071428571428572,0.529126213592233,0.5594059405940595,0.575,0.5594059405940595,0.6666666666666667,0.5989847715736041,0.4318181818181816,0.4928909952606635,0.6237113402061856,0.759776536312849,0.8421052631578947,0.9565217391304346,0.932515337423313,0.7897727272727273,1.0454545454545454,1.1875,0.8208092485549132,0.932515337423313,1.1,0.8208092485549132
BCPS-L^C06,0.0384740531853005,0.0384740531853005,3.0,0.1020353175261151,1.1928936832740214e-06,0.9852960038030824,0.0046154710824872,1.0,1.1061069142494666,0.3280302092361025,8.540925266903916e-08,8.433938767883754e-06,0.0511523793732382,4.973036173601142,-16.199017514844595,0.1090621617302858,0.1895607400608344,-0.0950660425279201,-0.1295934764174914,1.270182291666667,0.7678334582780694,-0.0276387896116273,-0.0532544378698224,-0.1913875598086124,-0.3346456692913386,-0.3306930693069306,-0.1855421686746988,-0.0815217391304348,-0.2247706422018349,-0.2102803738317757,-0.1971496437054631,-0.3280318091451293,-0.3500000000000001,-0.4202401372212693,-0.4300168634064081,-0.3920863309352518,-0.3942652329749104,-0.4319327731092437,-0.4413223140495868,-0.4366666666666666,-0.3266932270916334,-0.3694029850746269,-0.3574144486692014,-0.292887029288703,-0.2854122621564483,-0.3752310536044363,-0.475968992248062,-0.48,-0.4634920634920635,-0.402826855123675,-0.4271186440677966,-0.439469320066335,-0.4557165861513688,-0.4643423137876387,-0.4121739130434783,-0.4080560420315237,-0.4985163204747774,-0.5051244509516838,-0.5122655122655122,-0.4660347551342813,-0.4726989079563183,-0.4985163204747774,-0.4909638554216867,-0.5029411764705882,-0.4735202492211838,-0.3622641509433962,-0.3887884267631103,-0.4142114384748699,-0.400709219858156,-0.3898916967509025,-0.4152249134948097
BCQE-L^A14,0.1107310816588285,-0.1107310816588285,4.0,0.017466307277628,5.908561183325863e-07,0.4880302246365133,0.0030703883758268,1.0,1.6304272915230875,0.1040201005025126,8.2653518601524e-08,9.320593406222516e-07,0.0197304582210242,3.0846429335253966,-2.429374622702229,-0.2295648313946583,-0.2065840488955786,0.135454093059721,0.099554234769688,-2.247288503253796,0.9794968986905582,0.099554234769688,-0.0873015873015873,-0.1164095371669003,-0.1310344827586207,-0.0909090909090909,-0.010989010989011,0.088082901554404,0.1190053285968029,0.2328767123287669,0.3606911447084233,0.2162162162162162,0.1538461538461537,0.2233009708737863,0.2989690721649485,0.4031180400890868,0.6112531969309463,0.507177033492823,0.4964370546318288,0.5479115479115477,1.1428571428571428,0.8918918918918919,1.1140939597315436,1.3420074349442377,1.0454545454545454,0.726027397260274,0.3152400835073068,0.2778904665314401,0.2804878048780488,0.4062499999999998,0.3968957871396896,0.5107913669064748,0.4189189189189188,0.3636363636363635,0.4062499999999998,0.3606911447084233,0.2185686653771759,0.1392405063291137,0.1731843575418994,0.2401574803149606,0.2377210216110019,0.3179916317991631,0.3548387096774192,0.2830957230142565,0.3490364025695931,0.6071428571428572,0.721311475409836,0.6112531969309463,0.7307692307692306,0.7403314917127071,0.6071428571428572
BCUB-L^L00,0.0809629686421836,0.0809629686421836,3.0,0.1612261806130902,2.0902178508652885e-07,0.1726460056258298,0.0159651964454471,1.0,1.668730650154799,-0.1151624548736462,6.097534734266345e-08,2.845359183847696e-07,0.1000828500414251,3.242552998829207,-23.83185138517988,-0.0640509500468344,-0.0340835640946541,-0.1442850672500834,0.0066025067144135,0.7384615384615392,1.1998624011007912,0.0066025067144135,-0.1783439490445859,-0.0682492581602374,-0.0818713450292397,-0.538235294117647,-0.498402555910543,-0.4869281045751633,-0.4586206896551723,-0.3973128598848368,-0.4152700186219739,-0.4910858995137763,-0.5047318611987381,-0.495176848874598,-0.4382826475849731,-0.384313725490196,-0.3578732106339467,-0.376984126984127,-0.4152700186219739,-0.3745019920318724,-0.1671087533156497,-0.2246913580246913,-0.2227722772277227,-0.2227722772277227,-0.190721649484536,-0.3006681514476614,-0.3806706114398422,-0.3782178217821782,-0.3591836734693877,-0.2943820224719101,-0.2959641255605381,-0.2731481481481481,-0.2611764705882352,-0.2629107981220656,-0.2433734939759037,-0.2559241706161137,-0.3114035087719298,-0.3375527426160337,-0.3333333333333332,-0.2975391498881431,-0.2798165137614679,-0.2959641255605381,-0.2975391498881431,-0.2863636363636364,-0.2611764705882352,-0.1513513513513513,-0.1204481792717085,-0.1758530183727034,-0.1028571428571428,-0.0710059171597632,-0.1204481792717085
BCYN-L,0.0306078583096896,0.0306078583096896,3.0,-0.0283098830310222,3.213525784579847e-05,26.54280224683995,0.0384601420070746,1.0,2.4414414414414414,0.0132,3.907484965063532e-06,4.436910580152206e-06,0.0310222071537548,0.2179659854062815,-5.488993407961711,-0.0140930739656855,0.0144729386311342,-0.0951337086325449,-0.0814584949573312,0.577922077922078,1.679054054054054,-0.0814584949573312,-0.141396933560477,-0.0265339966832504,-0.0562700964630225,-0.0623003194888178,0.0173310225303293,0.0692167577413478,0.124521072796935,0.2515991471215351,0.1623762376237625,0.0653357531760436,0.0138169257340241,-0.0249169435215945,0.0068610634648369,0.05956678700361,0.1033834586466164,0.0810313075506445,0.0482142857142857,0.0992509363295881,0.2515991471215351,0.3015521064301554,0.322072072072072,0.4422604422604421,0.4529702970297029,0.2436440677966103,0.0538599640933572,0.0352733686067019,0.0190972222222223,0.124521072796935,0.1033834586466164,0.155511811023622,0.1532416502946956,0.0103270223752152,0.0692167577413478,0.1420233463035021,0.0850277264325323,0.0280210157618214,0.1096408317580339,0.2103092783505156,0.178714859437751,0.1117424242424243,0.1266794625719769,0.1353965183752419,0.1600790513833994,0.4110576923076923,0.3463302752293578,0.3371298405466971,0.3371298405466971,0.4178743961352658,0.3432494279176201
BCYO-L^K98,0.0024355692521808,0.0024355692521808,3.0,0.0348437341964194,3.173076923076923e-07,0.2620870624016288,0.024932299871273,1.0,1.2133018496654862,-0.0294117647058824,9.94106699751861e-08,1.2047357837896289e-07,0.01527258015576,1.7830369910687367,-2.7280618616490244,-0.0231116043971629,-0.0231116043971629,0.4910669335589843,0.5566489361702126,0.0764430577223088,1.2133018496654862,0.5566489361702126,-0.2889908256880734,0.013953488372093,-0.171102661596958,-0.1865671641791044,-0.0643776824034334,-0.110204081632653,-0.117408906882591,-0.1209677419354837,-0.113821138211382,-0.265993265993266,-0.2852459016393441,-0.2944983818770226,-0.303514376996805,-0.3012820512820512,-0.245674740484429,-0.3079365079365078,-0.2990353697749195,-0.245674740484429,-0.1615384615384615,-0.2186379928315411,-0.1615384615384615,-0.022421524663677,0.0582524271844659,-0.022421524663677,-0.0991735537190081,-0.1314741035856572,-0.2508591065292096,-0.2043795620437956,-0.1484375,-0.164750957854406,-0.2072727272727271,-0.2350877192982455,-0.1865671641791044,-0.1279999999999999,-0.1065573770491802,-0.031111111111111,-0.0353982300884954,-0.0878661087866108,-0.052173913043478,-0.018018018018018,-0.0480349344978164,-0.0916666666666665,-0.1679389312977098,-0.0267857142857143,-0.018018018018018,-0.113821138211382,-0.0683760683760682,-0.052173913043478,-0.1615384615384615
BCZB-L,0.0819695127653605,-0.0819695127653605,4.0,0.2222106767112611,3.334318137054377e-07,0.2754051246906591,-0.0042732296090396,1.0,0.5747173409617218,0.5792022962387132,5.532576802064552e-08,2.6590339407244065e-05,0.1894012209377842,21.901822057352945,2.5326086501703444,0.3327400505689248,0.8336832093144844,0.5077720741681493,-0.023861262436323,-0.8000912825193974,0.3280207056259365,0.1129100380121075,-0.0217864923747276,-0.0150214592274678,-0.0254777070063694,0.0749414519906324,0.1799485861182519,0.1860465116279068,0.2047244094488187,0.2175066312997347,0.3381924198250727,0.3227665706051872,0.2714681440443214,0.2575342465753425,0.2239999999999999,0.3114285714285714,0.227272727272727,0.1984334203655351,0.3304347826086955,0.399390243902439,0.4343749999999999,0.495114006514658,0.5506756756756757,0.5049180327868852,0.5559322033898304,0.53,0.5351170568561872,0.5612244897959184,0.5612244897959184,0.8070866141732282,0.8508064516129032,0.7519083969465647,0.7191011235955056,0.7126865671641789,0.725563909774436,0.8070866141732282,0.6874999999999998,0.5827586206896551,0.6451612903225805,0.8508064516129032,0.9125,0.8888888888888886,1.0491071428571428,1.1152073732718892,0.953191489361702,1.3065326633165828,1.3065326633165828,1.1857142857142855,1.378238341968912,1.228155339805825,1.1152073732718892
BCZR-L^G00,0.1119794234669888,-0.1119794234669888,3.0,-0.2504797984250888,7.036380315319466e-07,0.5811848535315256,0.0047333486103328,1.0,1.4140054213045734,-0.2352554545792558,9.325337935008752e-08,1.1522637388497732e-06,-0.277165026352574,2.505749968030332,0.4694971086665737,0.1478475289966682,0.19012558361315,0.0607923105708726,0.0214053045099637,-2.432332962533431,1.045566641674837,-0.1315421307317858,0.0,0.0483870967741935,0.0317460317460318,0.0833333333333334,0.1607142857142856,0.1607142857142856,0.3829787234042554,0.2264150943396226,0.2037037037037037,0.1403508771929826,0.1206896551724139,-0.717391304347826,-0.7004608294930875,-0.6904761904761905,-0.717391304347826,-0.7098214285714286,-0.6962616822429907,-0.6962616822429907,-0.6505376344086022,-0.622093023255814,-0.6505376344086022,-0.5833333333333333,-0.5357142857142856,-0.6198830409356725,-0.6733668341708543,-0.6782178217821782,-0.6933962264150944,-0.6486486486486487,-0.6614583333333333,-0.7031963470319634,-0.7018348623853211,-0.7336065573770492,-0.7336065573770492,-0.7098214285714286,-0.7136563876651982,-0.7245762711864406,-0.8491879350348028,-0.8502304147465438,-0.874031007751938,-0.8522727272727273,-0.8354430379746836,-0.8132183908045977,-0.811046511627907,-0.7678571428571428,-0.752851711026616,-0.7750865051903114,-0.7796610169491526,-0.7789115646258503,-0.8018292682926829
BDAJ-L,0.0015882160596671,0.0015882160596671,20.0,-0.0452594734439202,9.566739317086058e-07,0.7901852571370727,0.0708659893484423,1.0,1.2171029042667625,-0.1304478328730939,9.305858265636353e-08,1.57190718464354e-06,0.0259016892406027,4.186873927073782,-4.87614589121704,-0.0863399198890919,-0.1462979430940409,0.8782019835643036,0.0615867665279555,0.0361958836053944,0.932771602724991,0.5859275373190308,-0.1537132987910189,-0.1064814814814815,-0.2320954907161804,-0.2046703296703297,-0.1051004636785162,-0.1319340329835082,-0.1293233082706767,-0.0153061224489795,-0.0646203554119547,-0.113323124042879,-0.1645021645021644,-0.2057613168724279,-0.1472754050073638,-0.0938967136150233,-0.1692969870875179,-0.1845070422535211,-0.2068493150684931,-0.2079343365253078,-0.0570032573289901,-0.0706260032102729,-0.060064935064935,0.035778175313059,0.0265957446808511,-0.0523731587561375,-0.2320954907161804,-0.3329493087557603,-0.2789539227895391,-0.2228187919463087,-0.2411533420707732,-0.2371541501976284,-0.2816377171215881,-0.3259604190919674,-0.3457627118644067,-0.3090692124105012,-0.3814102564102564,-0.3866525423728812,-0.4067622950819671,-0.4238805970149254,-0.3866525423728812,-0.4012409513960703,-0.3580931263858092,-0.3487064116985376,-0.3024096385542169,-0.21438263229308,-0.1547445255474452,-0.2238605898123324,-0.1740370898716119,-0.1160305343511449,-0.1935933147632311
BDBL-L^I07,0.1002620791613467,0.1002620791613467,4.0,0.055315769483098,2.71863801275566e-07,0.2245517104595134,0.004329127305826,1.0,1.1136060471320586,0.1159111651962276,5.925711808064749e-08,5.499154948644253e-06,-0.0035565070266911,7.461794117664066,-7.875795983195455,0.1734026602500411,0.2543466847233588,0.1292658821399738,-0.000785103045787,1.8661663539712323,0.8774270045946346,0.080348605305576,-0.1159999999999999,-0.0445859872611464,-0.115566037735849,-0.1186839012925968,0.0245901639344261,-0.070631970260223,-0.0920096852300241,0.0107816711590296,-0.032258064516129,-0.0717821782178217,-0.0671641791044774,-0.0808823529411765,-0.0170380078636959,0.0053619302949061,0.0593220338983051,0.0504201680672269,0.0460251046025104,0.0563380281690142,0.1538461538461537,0.1078286558345642,0.1295180722891566,0.2520868113522536,0.271186440677966,0.203852327447833,0.0344827586206897,-0.0384615384615384,0.0,0.146788990825688,0.1329305135951661,0.1029411764705883,-0.0433673469387755,-0.0347490347490346,-0.0196078431372549,0.0121457489878542,-0.0625,-0.1389207807118255,-0.0909090909090909,-0.0105540897097625,0.0791366906474819,0.0901162790697673,0.0822510822510822,0.053370786516854,0.0231923601637107,0.1999999999999999,0.1737089201877935,0.1160714285714286,0.1773940345368916,0.203852327447833,0.1312217194570135
BDCK-L^L08,0.0845708273877186,0.0845708273877186,3.0,0.0426257178732425,7.735042812410754e-07,0.6388923739956941,0.030678034552619,1.0,1.135444178603611,-0.0515690246358934,1.6354248733554294e-08,1.2005404659682225e-07,0.0422078590395422,0.8988551228886846,4.650330130100554,-0.1410250389479169,-0.1333732518805075,-0.0698522205591936,0.0062984070558691,7.893340857787816,1.0958083460211914,0.0062984070558691,-0.026315789473684,-0.1058823529411765,-0.2271186440677967,-0.161764705882353,-0.0578512396694215,-0.142857142857143,-0.1492537313432836,-0.0617283950617285,-0.0693877551020409,-0.1162790697674419,-0.1914893617021277,-0.1768953068592058,-0.1492537313432836,-0.088,-0.1162790697674419,-0.11284046692607,-0.1264367816091954,-0.0214592274678112,0.0604651162790697,0.0363636363636361,0.1014492753623188,0.1176470588235292,0.2324324324324322,0.1515151515151513,0.0654205607476634,0.0654205607476634,0.0754716981132073,0.225806451612903,0.2063492063492062,0.0224215246636769,-0.0043668122270743,-0.0731707317073171,-0.0578512396694215,0.0506912442396312,-0.0988142292490118,-0.1943462897526502,-0.170909090909091,-0.1363636363636364,-0.0693877551020409,-0.0655737704918033,-0.0693877551020409,-0.1196911196911196,-0.1524163568773234,-0.0420168067226891,-0.0172413793103448,-0.053941908713693,-0.0172413793103448,0.0654205607476634,-0.0806451612903226
BDFF-L^C99,0.0318663169144078,-0.0318663169144078,4.0,-0.0276886227544909,1.248339973439575e-06,1.0310930508424176,0.0178073411934765,1.0,2.191904761904762,-0.0417792879759055,6.438890901042296e-08,1.3774322265956797e-06,-0.0577724550898203,2.748553733937161,-8.646374216521481,0.2226334438340104,0.3486923658352229,-0.1319792045755105,-0.0687448688079678,-1.025,1.4935714285714283,-0.0849361938228223,-0.131578947368421,-0.0617283950617284,-0.1914893617021276,-0.2761904761904762,-0.1914893617021276,-0.2475247524752475,-0.2244897959183673,-0.1999999999999999,-0.2164948453608247,-0.2549019607843137,-0.1914893617021276,-0.1460674157303371,-0.073170731707317,0.0555555555555555,-0.0952380952380952,-0.1555555555555555,-0.1363636363636363,-0.1648351648351648,-0.0952380952380952,-0.1058823529411764,-0.1058823529411764,-0.0952380952380952,-0.0843373493975903,-0.1555555555555555,-0.1999999999999999,-0.2083333333333332,-0.24,-0.1460674157303371,-0.1739130434782608,-0.2549019607843137,-0.24,-0.3027522935779817,-0.2830188679245283,-0.327433628318584,-0.3504273504273504,-0.4285714285714286,-0.4153846153846153,-0.3448275862068964,-0.3448275862068964,-0.3870967741935484,-0.3870967741935484,-0.361344537815126,-0.392,-0.3214285714285715,-0.3559322033898304,-0.4198473282442748,-0.3968253968253968,-0.40625,-0.4242424242424243
BDLO-L,0.0415287712181061,-0.0415287712181061,4.0,0.0058889662187483,1.2713752025085908e-05,10.501194900520684,0.025698022175866,1.0,0.8500180050414117,-0.024813223396431,8.251422896560599e-07,1.688491195848655e-06,0.0444884629798168,0.5479289353577692,-3.5233259635473977,-0.041115963856057,-0.1668455701667376,0.2449772702129665,0.0343808365175372,-0.9516819571865444,0.5734605689593086,0.0637926012234195,-0.000836820083682,-0.1390489913544669,1.5479744136460551,-0.1494661921708185,2.032994923857868,-0.1512784090909091,1.5754310344827585,1.798594847775176,1.838479809976247,1.6148796498905904,1.4947807933194155,1.3899999999999997,-0.1041979010494753,-0.1021788129226146,-0.1015037593984963,-0.0946969696969697,1.46900826446281,1.463917525773196,1.667410714285714,-0.1148148148148148,-0.1148148148148148,1.818396226415094,-0.0807692307692308,1.7790697674418603,1.569892473118279,1.6793721973094171,1.7220956719817768,2.265027322404371,-0.0590551181102362,2.1201044386422976,0.0127118644067796,0.0033585222502099,2.1282722513089003,2.319444444444444,0.0033585222502099,2.0100755667506296,0.0391304347826086,0.0391304347826086,0.0391304347826086,2.2210242587601075,0.0213675213675212,2.4637681159420284,0.1064814814814814,2.983333333333333,3.1637630662020904,0.8384615384615384,3.064625850340136,3.393382352941176,1.6263736263736264
BDRV-L,0.0382374661524575,0.0382374661524575,8.0,0.1048359240069084,8.825536062378168e-07,0.7289639919808079,0.0020294521105273,1.0,1.436936936936937,0.2340715502555366,8.966861598440545e-08,6.755814297942918e-06,0.0186528497409326,11.348610129258834,-5.199618999316471,0.5573086175180416,0.8648648648648646,-0.1735132376578097,-0.0174848688634835,0.6331521739130435,1.2234234234234234,-0.0174848688634835,-0.1187384044526901,-0.0340501792114695,-0.1389776357827475,-0.1090909090909091,0.0037243947858471,-0.0609756097560976,-0.0128205128205128,-0.4539007092198581,-0.418554476806904,-0.4454732510288066,-0.4766990291262136,-0.4599198396793588,-0.4166666666666667,-0.4102844638949672,-0.4488752556237219,-0.4599198396793588,-0.4096385542168675,-0.4890995260663507,-0.4338235294117647,-0.4866666666666667,-0.4642147117296223,-0.4582914572864321,-0.4216738197424893,-0.4807321772639692,-0.5152877697841727,-0.51,-0.5126582278481013,-0.4259850905218317,-0.4247598719316968,-0.4402907580477675,-0.4652777777777778,-0.4881291547958214,-0.4856870229007634,-0.4391259105098856,-0.4837164750957854,-0.5091074681238617,-0.4957904583723106,-0.4642147117296223,-0.422293676312969,-0.434417628541448,-0.4109289617486339,-0.4426059979317477,-0.4102844638949672,-0.3237139272271017,-0.3125,-0.3312655086848636,-0.3098591549295775,-0.2696476964769648,-0.3220125786163522
BFSV-L^I00,0.0242102253183756,-0.0242102253183756,3.0,-0.0898767894813917,6.892089017756747e-08,0.0569266805773748,-0.0246214040345263,1.0,0.9975169230904216,-0.8838551687948225,2.8647839893085265e-07,7.691523651960306e-11,4.353728572728908e-05,0.0266411228761491,-13.534807602382717,-0.0035144532635266,-0.0035144532635266,0.1731009067276974,0.0683377880517228,-2.1166666666666707,0.9975169230904216,0.0683377880517228,-0.1794871794871795,-0.0930232558139534,-0.2352941176470587,-0.2777777777777778,-0.2040816326530612,-0.4,-0.3809523809523809,-0.5125,-0.524390243902439,-0.5357142857142857,-0.5301204819277108,-0.48,-0.5063291139240507,-0.5185185185185186,-0.5517241379310345,-0.5806451612903225,-0.5894736842105263,-0.5517241379310345,-0.524390243902439,-0.5714285714285714,-0.5411764705882353,-0.4583333333333332,-0.4428571428571428,-0.4657534246575342,-0.5125,-0.5411764705882353,-0.4657534246575342,-0.409090909090909,-0.3157894736842104,-0.35,-0.409090909090909,-0.1874999999999999,-0.1874999999999999,-0.2352941176470587,-0.2641509433962264,-0.3157894736842104,-0.1521739130434782,-0.1521739130434782,-0.2199999999999999,-0.3809523809523809,-0.4507042253521126,-0.524390243902439,-0.7,-0.717391304347826,-0.738255033557047,-0.7111111111111111,-0.7364864864864864,-0.7328767123287672,-0.8115942028985507
BRGA-L^F00,0.0298762001010611,0.0298762001010611,3.0,0.0800105104118767,5.053432879519836e-07,0.4173990768408013,-9.83792636575976e-05,1.0,1.24526967285588,0.2129304286718199,1.0503586590543113e-07,2.4892085755753485e-06,0.0890100505813571,3.777892582503269,0.8869817251130286,0.224291537526239,0.2803652216564375,-0.0416200203451471,-0.1003801270602054,0.329616724738676,0.8664898320070735,0.0956224519210969,-0.1507692307692308,-0.063400576368876,-0.1955445544554455,-0.2206235011990407,-0.1751269035532995,-0.2388758782201404,-0.1975308641975308,-0.1687979539641944,-0.1310160427807487,-0.1424802110817942,-0.2149758454106279,-0.2053789731051344,-0.1751269035532995,-0.1046831955922864,-0.1071428571428572,-0.1356382978723403,-0.1623711340206185,-0.1239892183288409,-0.0579710144927536,0.022012578616352,0.0551948051948052,0.0317460317460318,0.0483870967741935,0.0030864197530864,-0.0819209039548022,-0.0921787709497207,-0.063400576368876,0.0517799352750809,0.0350318471337578,-0.0181268882175227,-0.0497076023391812,-0.1071428571428572,-0.0947075208913649,-0.074074074074074,-0.1379310344827586,-0.181360201511335,-0.1623711340206185,-0.1216216216216217,-0.0181268882175227,-0.0091463414634145,0.015625,0.0284810126582277,-0.0061162079510703,0.1363636363636364,0.1206896551724139,0.069078947368421,0.1284722222222223,0.2404580152671755,0.0551948051948052
BUNQ-L^K12,0.0258305951077035,0.0258305951077035,3.0,-0.0155169811320755,9.167761053971378e-07,0.7572307957493443,0.0346847637357142,1.0,2.4420862282288,0.1498621165115478,2.0997285303857101e-07,8.406750017113188e-10,0.0338716981132075,0.040246259672644,-5.029375100906887,0.0913345573188849,-0.0312189003245868,0.2622587204769041,-0.0361935370492125,0.2778141361256542,0.6114019225278385,0.1675940298507462,-0.2500000000000001,-0.069767441860465,-0.1304347826086956,-0.1489361702127658,-0.0243902439024389,-0.0476190476190475,-0.111111111111111,-0.183673469387755,-0.2156862745098039,-0.2452830188679244,-0.2857142857142857,-0.2857142857142857,-0.1999999999999999,-0.2307692307692307,-0.365079365079365,-0.4285714285714285,-0.1666666666666666,-0.1666666666666666,-0.1999999999999999,-0.2727272727272727,-0.2857142857142857,-0.3333333333333332,-0.365079365079365,-0.365079365079365,-0.4029850746268657,-0.4117647058823529,-0.4029850746268657,-0.3846153846153846,-0.4117647058823529,-0.4520547945205478,-0.4202898550724636,-0.4202898550724636,-0.4285714285714285,0.1111111111111111,0.1111111111111111,0.0,-0.0476190476190475,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,-0.111111111111111,0.0,0.142857142857143,-0.2452830188679244,-0.3442622950819671,-0.3939393939393939,-0.3939393939393939,-0.4520547945205478
BWQW-L^I10,0.0555373735676156,-0.0555373735676156,12.0,0.0918755702759181,3.3352680895367e-07,0.2754835880439118,0.0019333604176564,1.0,1.895018347380416,0.2197670397035166,8.032361617213257e-08,5.709297792895316e-07,0.0121867024087761,3.187233926652956,-5.692088698351426,0.0530322867451061,0.1167861591182346,0.2548688494970701,-0.059821727913752,-0.5425519275013232,1.3999101455240928,0.2263023254471014,-0.5456570155902005,-0.0426439232409382,-0.1073558648111332,-0.094758064516129,0.0204545454545455,-0.0153508771929823,0.018140589569161,0.0951219512195122,0.1723237597911227,0.1367088607594937,0.0951219512195122,0.1338383838383838,0.2234332425068121,0.3128654970760234,0.352409638554217,0.3730886850152906,0.4299363057324841,0.5117845117845117,0.8326530612244898,0.9955555555555556,0.960698689956332,1.1902439024390246,1.179611650485437,0.8477366255144032,0.662962962962963,0.3564954682779457,0.4818481848184819,0.6093189964157706,0.662962962962963,0.6753731343283582,0.6446886446886448,0.5921985815602839,0.7403100775193798,0.7888446215139444,0.5754385964912281,0.5590277777777779,0.662962962962963,0.8553719008264464,0.8326530612244898,0.796,0.8708333333333336,0.8178137651821862,0.9867256637168144,1.179611650485437,1.1586538461538465,0.9106382978723404,1.040909090909091,1.1179245283018866,0.9025423728813562
