firms,age,agr,bm,bm_ia,cashdebt,chempia,chpmia,convind,depr,egr,ep,grltnoa,herf,hire,invest,lev,lgr,mve_ia,pchdepr,pchsale_pchinvt,pchsale_pchxsga,sgr,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
FSCH-L^F18,9.0,0.0456424673391763,7.783454662837552e-07,0.0791617931228892,0.2610266445882884,0.0402287936807958,-0.0028279877689201,1.0,0.1375,-0.0453924914675768,1.4331351989136e-07,-0.0402586903799503,1.326084231758022e-07,0.0532325141776938,0.0807011741359352,9.812106235668649e-07,0.1312159127366058,0.5464104485894079,-0.0571991404011459,-0.0449213065574139,0.0391309810242855,0.0661898045536972,0.4807769479551134,-0.0869565217391303,-0.3712984054669703,-0.3853006681514477,-0.4189473684210526,-0.3698630136986301,-0.2923076923076924,-0.3769751693002258,-0.3397129186602871,-0.352112676056338,-0.4140127388535032,-0.299492385786802,-0.2225352112676056,-0.2,-0.2698412698412699,-0.2959183673469387,-0.2023121387283237,-0.2333333333333334,-0.3065326633165829,-0.3065326633165829,-0.3300970873786408,-0.4,-0.4152542372881356,-0.4309278350515464,-0.3783783783783785,-0.4089935760171307,-0.407725321888412,-0.4468937875751504,-0.3655172413793103,-0.3268292682926829,-0.3012658227848102,-0.2868217054263566,-0.3168316831683169,-0.3381294964028777,-0.3596287703016241,-0.2736842105263158,-0.2941176470588236,-0.2159090909090909,-0.2354570637119114,-0.1761194029850746,-0.1481481481481482,-0.0980392156862746,-0.1038961038961039,-0.2,-0.1953352769679301,-0.2091690544412608,-0.2600536193029491,-0.3201970443349753,-0.3412887828162292,-0.2417582417582418
FSCL-L^F06,10.0,-0.0274442538593482,5.236465282890904e-07,0.0532575828312566,-0.0085998387530233,-0.0715130001302583,0.1723096206124237,1.0,0.1053639846743295,-0.3321385902031063,-1.695528114853763e-07,-0.1039999999999935,8.637790909285371e-07,-0.0946291560102302,-0.0137221269296741,1.8070020627364135e-06,0.0764508928571428,1.623201773234804,-0.0390804597701148,-0.0168941659307155,-0.3024608884321114,-0.0746831106543336,1.5871803089543808,-0.1171171171171172,-0.2499999999999999,-0.1119999999999998,-0.0593220338983049,-0.0431034482758618,-0.0512820512820511,-0.1328124999999999,-0.1048387096774192,-0.2599999999999999,-0.2929936305732483,-0.2291666666666665,-0.1777777777777778,-0.1838235294117647,-0.0901639344262293,0.0,-0.0593220338983049,-0.2183098591549295,-0.2344827586206895,-0.2884615384615384,-0.269736842105263,-0.3392857142857142,-0.4095744680851063,-0.4558823529411764,-0.3934426229508196,-0.3967391304347826,-0.4278350515463917,-0.4663461538461538,-0.4788732394366196,-0.4813084112149532,-0.4365482233502538,-0.4504950495049504,-0.4218749999999999,-0.4157894736842105,-0.4422110552763818,-0.4788732394366196,-0.4126984126984125,-0.3693181818181817,-0.4032258064516129,-0.3833333333333333,-0.3148148148148147,-0.3353293413173651,-0.2344827586206895,-0.3313253012048192,-0.323170731707317,-0.4278350515463917,-0.4095744680851063,-0.4336734693877551,-0.4248704663212435,-0.3353293413173651
FSCM-L^E05,9.0,0.1365663322185061,2.385529622620728e-07,0.0242620803556632,0.3069156991418475,0.2275552254294985,0.0694180959971367,1.0,0.1097234611953612,0.0731981981981982,4.530754057653219e-08,0.1179232976780587,2.489041849761949e-08,0.3011111111111112,0.258082497212932,2.7084397184424215e-07,0.2035595105672969,0.6074450759363516,-0.4059798824940784,-0.1601157119136571,-0.2871368561922639,0.1419676214196762,0.5787508308894427,-0.0680272108843537,0.0155440414507772,0.1574803149606298,0.1951219512195121,0.3517241379310345,0.3674418604651164,0.4554455445544554,0.5473684210526317,0.5934959349593496,0.6243093922651932,0.8374999999999999,0.8490566037735847,1.0136986301369864,1.0416666666666663,1.0851063829787235,1.2702702702702702,1.2790697674418603,1.227272727272727,1.3058823529411767,1.2615384615384615,1.2188679245283018,1.502127659574468,1.53448275862069,1.5454545454545454,1.380566801619433,1.7999999999999998,1.7476635514018688,1.722222222222222,1.4705882352941178,1.6133333333333333,2.127659574468085,3.111888111888112,3.0,2.3793103448275863,2.161290322580645,2.2849162011173183,2.818181818181818,2.5,2.4792899408284024,2.563636363636364,2.4792899408284024,2.2849162011173183,2.340909090909091,2.4792899408284024,2.0625,2.0309278350515463,1.5128205128205128,1.2879377431906618,1.9547738693467336
FSCO-L^A08,11.0,-0.0565026790063322,2.003320847974669e-07,0.020374817789242,0.287215411558669,-0.0746102325322493,-0.1150306376133361,1.0,0.2583237657864523,-0.0346110904354298,5.22840483453682e-08,-0.0594820384293736,4.653182203108963e-06,-0.0987275505347795,-0.098554960220815,2.314553809321543e-07,-0.0873934226552984,19.688761141053757,0.1531133204680362,0.1211007759692431,-0.035093119901493,-0.035093119901493,0.7478737349430539,-0.0935114503816794,0.0314960629921259,0.0607287449392712,0.1341991341991342,0.2843137254901962,0.3165829145728644,0.3299492385786802,0.3540051679586564,0.3575129533678758,0.2906403940886701,0.3299492385786802,0.4971428571428571,0.4555555555555555,0.5321637426900585,0.4316939890710383,0.3936170212765959,0.3862433862433863,0.3505154639175258,0.3717277486910995,0.4356164383561645,0.3862433862433863,0.3198992443324937,0.361038961038961,0.3645833333333335,0.4802259887005651,0.3973333333333333,0.4636871508379889,0.4356164383561645,0.412398921832884,0.4435261707988982,0.476056338028169,0.6794871794871795,0.6687898089171975,0.6477987421383649,0.6529968454258677,0.7350993377483444,0.7068403908794789,0.6273291925465838,0.7350993377483444,0.7643097643097643,0.7945205479452055,0.9054545454545456,0.9054545454545456,0.9264705882352942,0.8647686832740213,0.8321678321678323,0.7293729372937297,0.8581560283687946,0.8194444444444446
FSCW-L,9.0,-0.0300422458880451,2.43906077512904e-07,0.0248065200940643,0.2789066625433603,-0.0529931434928431,-0.1866722279760567,1.0,0.1766666666666666,0.0128934835637125,5.948473908762717e-08,-0.0450976297725221,2.7199966972697668e-08,-0.0701228648486664,-0.0119294030074893,3.087985201539517e-07,-0.0652886824295721,0.8154250542252136,-0.0496835313814367,-0.1184573809575412,-0.0501862241747102,-0.166165055130877,0.5572545285357073,-0.111111111111111,-0.1749999999999999,-0.0917431192660551,0.076086956521739,0.1785714285714286,0.32,0.3026315789473683,0.2857142857142856,0.1999999999999999,0.1999999999999999,0.2941176470588236,0.488721804511278,0.4142857142857143,0.546875,0.5114503816793892,0.7068965517241381,0.6638655462184875,0.6097560975609757,0.8165137614678897,0.7837837837837835,0.5840000000000001,0.6500000000000001,0.8857142857142857,1.0842105263157895,0.9223300970873788,0.8165137614678897,0.8333333333333333,0.9223300970873788,0.8504672897196262,1.020408163265306,1.152173913043478,1.0842105263157895,0.98,0.8679245283018866,0.98,1.2247191011235956,1.3294117647058823,1.2247191011235956,1.4146341463414631,1.5063291139240509,1.7887323943661977,1.8695652173913049,1.4146341463414631,1.4444444444444442,1.4749999999999996,0.7678571428571426,0.6779661016949152,0.5114503816793892,0.596774193548387
FSCX-L,10.0,-0.0335544284042138,1.133764859225594e-06,0.1153097989566735,0.1125737630503858,-0.0163745908957876,0.5463317828360136,1.0,0.1109890109890109,-0.1032863849765258,1.950380834868262e-08,0.1464285714285689,6.842620361457385e-09,-0.0216675809105868,-0.0078033554428403,9.633185340914546e-07,0.0646672914714151,0.1793111700286427,0.051065934065934,0.0865330871767077,0.0009941190919994,0.0247229326513214,2.2082508646321823,0.0142857142857142,-0.054054054054054,0.0144927536231884,-0.0277777777777777,0.0606060606060605,0.0606060606060605,0.0144927536231884,-0.0789473684210526,-0.1025641025641026,0.0144927536231884,0.0,-0.0277777777777777,-0.0277777777777777,0.0294117647058822,-0.054054054054054,-0.1025641025641026,-0.2307692307692308,-0.2391304347826087,-0.2391304347826087,-0.2045454545454545,-0.2708333333333333,-0.1463414634146341,-0.2045454545454545,-0.1764705882352941,-0.3333333333333333,-0.2708333333333333,-0.2222222222222223,-0.1954022988505748,-0.1764705882352941,-0.2134831460674158,-0.1954022988505748,-0.0909090909090909,-0.1666666666666667,-0.1764705882352941,-0.2134831460674158,-0.1566265060240964,-0.0909090909090909,-0.1860465116279069,-0.2222222222222223,-0.1025641025641026,-0.1139240506329114,-0.2045454545454545,-0.3457943925233645,-0.3859649122807017,-0.4262295081967213,-0.4308943089430894,-0.4117647058823529,-0.4656488549618321,-0.4656488549618321
FSCZ-L^D05,9.0,-0.1481836327345308,2.2754913192155424e-06,0.231429334232162,0.2544329585754168,-0.0274570207439939,-0.0024224693157893,1.0,0.1608461384953103,-0.3680370172628581,5.63906606845868e-07,-0.0745020263861308,3.488925814553271e-07,-0.0363323409006326,-0.0309780439121757,4.3395176608638845e-06,0.0449004783212467,0.2372872583056525,-0.0861334822689866,-0.1057797960684945,-0.1875236652783037,-0.1875236652783037,0.7052130690922306,-0.0446428571428572,-0.4482758620689654,-0.0175438596491226,0.0,0.0,0.1200000000000001,0.0980392156862746,-0.4010695187165775,0.0769230769230771,0.0566037735849056,-0.4536585365853657,-0.4371859296482411,0.0873786407766992,0.0,-0.111111111111111,-0.111111111111111,-0.5897435897435896,-0.1641791044776118,-0.5313807531380753,-0.0344827586206895,-0.1039999999999998,-0.1039999999999998,-0.0175438596491226,0.0181818181818183,-0.4814814814814815,-0.5151515151515151,-0.5213675213675213,0.0275229357798165,-0.4766355140186915,-0.0508474576271185,0.0370370370370369,-0.4226804123711339,-0.4314720812182741,-0.0175438596491226,-0.1039999999999998,-0.1515151515151515,-0.0508474576271185,-0.5692307692307692,-0.089430894308943,-0.131782945736434,-0.0666666666666665,-0.0508474576271185,-0.1249999999999998,-0.1384615384615384,-0.1450381679389312,-0.1641791044776118,-0.2533333333333333,-0.6266666666666667,-0.6351791530944625
FSDD-L^D99,9.0,-0.0401904798283643,2.625186846038864e-07,0.0266995193030773,0.1879220706190284,-0.0017709635852568,-0.087928326424077,1.0,0.1421913651956429,-0.084281484516117,7.035020286141363e-08,0.0240968551947269,2.638298937264964e-08,-0.0023434171282488,-0.007626832699886,5.164451206491565e-07,-0.0215631242256441,0.5696565219048059,-0.1281174561736142,-0.0254330882193122,0.0518225509353415,-0.1004464923764712,0.9539582362325976,-0.1599999999999999,-0.3206521739130434,-0.3523316062176166,-0.3279569892473118,-0.2816091954022989,-0.2038216560509554,-0.1197183098591548,-0.1319444444444444,-0.1379310344827585,-0.2732558139534884,-0.2897727272727273,-0.1258741258741258,-0.0808823529411765,-0.0808823529411765,-0.0458015267175573,0.0162601626016261,0.0,0.0245901639344261,0.0416666666666667,0.0416666666666667,-0.0157480314960629,0.0964912280701755,0.0775862068965518,-0.0384615384615385,-0.0875912408759125,-0.1071428571428571,-0.1007194244604315,-0.0740740740740741,0.0245901639344261,-0.0458015267175573,0.1160714285714283,0.1682242990654205,0.1160714285714283,-0.1496598639455781,-0.1666666666666666,-0.2138364779874214,-0.1319444444444444,-0.1007194244604315,-0.1007194244604315,-0.1007194244604315,0.2135922330097086,0.2135922330097086,0.0683760683760683,-0.1197183098591548,-0.1319444444444444,-0.2088607594936709,-0.2469879518072288,-0.21875,-0.2690058479532163
FSDF-L,10.0,0.1232256115977046,3.132427493920618e-07,0.0318584212265192,0.2742294248490626,0.1975431474424142,0.0171800510253005,1.0,0.0567263508160354,-0.003598971722365,4.0812071321721154e-08,0.013940256045513,3.204726122282914e-05,0.2613978057700122,0.1093325279371791,2.878665307880609e-07,0.3038067349926793,18.814889424995908,0.0425480121584315,0.122886938078124,-0.5940182843590133,0.1847051198963059,0.7008736809838156,-0.6792452830188679,0.1041666666666665,0.0192307692307693,-0.033167495854063,0.1233140655105973,0.0938086303939962,0.1777777777777778,0.2095435684647302,0.2222222222222223,0.2729257641921396,0.3947368421052633,0.3815165876777251,0.5588235294117647,0.5756756756756756,0.6284916201117319,0.6849710982658961,0.7147058823529413,0.6330532212885156,0.6468926553672316,0.7147058823529413,0.7720364741641337,0.9052287581699344,0.9433333333333334,0.9965753424657536,0.9695945945945948,0.9433333333333334,1.0896057347670252,1.1835205992509366,1.151291512915129,0.9965753424657536,0.9629629629629628,0.9829931972789115,0.9897610921501704,0.8626198083067094,0.7613293051359518,0.8566878980891719,1.010344827586207,0.9695945945945948,1.0971223021582737,1.1753731343283582,1.295275590551181,1.360323886639676,1.3413654618473894,1.4190871369294604,1.4808510638297872,1.4703389830508478,1.3508064516129037,1.459915611814346,1.65
FSDG-L^J21,10.0,0.1148032236555575,9.323407718691003e-06,0.948239188122024,0.3432331375068223,0.033298100794292,-0.0080905917833851,1.0,0.0565338990842467,0.1446895756794754,1.311166738028856e-06,0.0478721998613049,6.247035825416878e-07,0.0440615156568464,0.1753383026859941,6.409651545742858e-06,0.0967105294332272,0.1098108168809328,0.0326820437029588,-0.1471403552898196,0.0555970176689877,0.0555970176689877,0.9469443908973364,-0.0766129032258063,0.7403508771929823,0.1121076233183857,0.9375,1.0327868852459017,0.1534883720930233,0.3156498673740053,0.4418604651162792,0.5075987841945289,0.4418604651162792,0.6644295302013423,1.7252747252747254,2.17948717948718,0.9375,2.1,0.9527559055118108,2.306666666666666,2.2847682119205297,2.024390243902439,0.8646616541353382,2.061728395061728,0.8931297709923662,0.7342657342657344,0.8102189781021896,0.8931297709923662,0.8235294117647058,1.9005847953216373,2.17948717948718,0.9604743083003956,2.241830065359477,1.1016949152542377,2.542857142857143,2.351351351351352,2.1592356687898087,2.0807453416149064,2.17948717948718,2.397260273972603,2.420689655172414,2.397260273972603,2.647058823529412,2.542857142857143,2.397260273972603,2.492957746478873,2.7293233082706765,2.7575757575757573,2.844961240310077,2.4685314685314688,2.568345323741007,3.099173553719008
FSDJ-L,9.0,-0.0511221945137157,4.441763544636982e-07,0.0451750517029616,0.1169768325104443,0.0081800080125505,0.031301241616387,1.0,0.0858295272554718,-0.0034288019362645,4.57121384830582e-08,-0.0272674648874249,2.243112389610757e-06,0.0108241473994189,0.0253532834580215,9.13298861196912e-07,-0.0683204181759823,3.382893638377207,0.1163340435984127,-0.003227068116068,-0.1078909612625537,-0.1078909612625537,0.7850065834848117,0.0124481327800829,-0.0549019607843136,-0.0102669404517453,1.0083333333333335,-0.060428849902534,0.9435483870967742,1.1327433628318588,1.3173076923076923,1.386138613861386,0.0979498861047838,0.1756097560975611,1.6483516483516485,1.41,1.4221105527638191,1.3512195121951225,1.5368421052631582,0.1055045871559632,5.25974025974026,1.262910798122066,0.0,0.0147368421052631,1.295238095238095,1.3980099502487566,1.3173076923076923,1.3627450980392155,0.0663716814159294,0.0,1.221198156682028,0.0083682008368199,1.28436018957346,1.2735849056603774,0.0410367170626351,0.0640176600441502,0.0734966592427617,0.0343347639484978,0.08803611738149,0.1235431235431236,0.0640176600441502,0.102974828375286,0.1055045871559632,0.1080459770114943,0.1367924528301887,0.1394799054373521,0.15311004784689,0.1367924528301887,0.0855855855855856,0.0979498861047838,0.1080459770114943,0.1813725490196078
FSDN-L^D99,10.0,0.0721772023804743,1.095874211957176e-06,0.1114561225234104,0.2929448425525205,0.0933973129176655,0.1105756341805822,1.0,0.0373858447488584,0.0465290504016688,8.931133445465972e-08,0.0275386640724815,3.999857624350992e-09,0.1235874439461883,0.0935431106256642,5.141436280768249e-07,0.128965291826044,0.3779595516283555,0.1683684558416208,0.228124492112664,0.1573505613590998,0.1573505613590998,0.5862557897939604,-0.0872483221476508,-0.0969696969696969,-0.0132450331125827,-0.06875,0.1287878787878786,0.1640625,0.1119402985074626,0.099630996309963,0.099630996309963,0.0492957746478874,-0.0165016501650164,0.0836363636363637,0.1245283018867924,0.099630996309963,0.0492957746478874,0.0642857142857142,0.0067567567567567,-0.0261437908496732,0.146153846153846,0.0567375886524823,0.0136054421768707,0.0067567567567567,0.0275862068965517,0.0205479452054795,-0.1104477611940298,-0.1412103746397695,-0.1436781609195402,-0.131195335276968,-0.136231884057971,-0.0996978851963746,-0.029315960912052,-0.0509554140127388,-0.0197368421052631,-0.0165016501650164,-0.0509554140127388,-0.0324675324675325,0.0275862068965517,-0.0261437908496732,0.0311418685121107,0.0205479452054795,0.1161048689138577,-0.0132450331125827,-0.0165016501650164,0.0205479452054795,-0.029315960912052,-0.0033444816053512,-0.0197368421052631,0.075812274368231,0.1417624521072797
FSDU-L^I02,10.0,0.1259736954808115,5.313197877690978e-07,0.0540379933377053,0.1717064200010994,0.067811227791862,-0.000416640224042,1.0,0.0697921817173851,0.0358674519670631,5.7662726308168325e-08,0.023998458493177,1.5565690635058842e-08,0.0897308075772682,0.1529361379901063,7.988604661523806e-07,0.1951163326422482,0.2073706370644208,0.0549232167988363,-0.3166135704097854,0.0132561478358875,0.1312724447675416,0.5289928267763775,0.0945945945945947,-0.0263157894736841,-0.0263157894736841,0.0571428571428571,0.0571428571428571,0.0882352941176469,0.3214285714285714,0.3703703703703702,0.3214285714285714,0.4509803921568627,0.5416666666666667,0.6444444444444444,0.8499999999999999,0.8499999999999999,0.8499999999999999,0.8499999999999999,0.6818181818181819,0.7209302325581395,0.6818181818181819,0.6086956521739129,0.6444444444444444,0.7619047619047619,0.7619047619047619,0.6818181818181819,0.6444444444444444,0.6086956521739129,0.6818181818181819,0.9473684210526316,0.9473684210526316,0.8974358974358974,1.3870967741935485,1.176470588235294,1.176470588235294,1.176470588235294,1.176470588235294,1.4666666666666668,1.3125,1.4666666666666668,1.2424242424242422,1.176470588235294,1.3125,2.083333333333333,1.96,1.96,1.96,1.96,1.4666666666666668,1.3870967741935485,1.8461538461538456
FSDV-L^F19,9.0,-0.1737451737451737,2.2094815083393765e-06,0.2247157922138481,0.168141592920354,-0.1593768421528361,-0.0941205965915292,1.0,0.0575601374570446,0.2202753441802253,3.217911530094272e-07,-0.169133192389,4.052256947497361e-07,-0.2108944672021562,-0.193050193050193,2.164158810732415e-06,-0.3762246897452645,0.6709855594334634,0.2421310822252103,0.2210728833175512,-0.0746713059528152,-0.0684793554884189,0.3241424574625144,-0.0410958904109589,-0.0201342281879194,-0.3348519362186788,1.7037037037037033,2.0103092783505154,2.0416666666666665,2.139784946236559,2.139784946236559,1.979591836734694,1.4333333333333336,1.3548387096774197,1.3739837398373984,1.2461538461538462,1.17910447761194,1.1313868613138682,1.085714285714286,1.0,1.2461538461538462,1.336,1.212121212121212,1.0,0.6976744186046511,0.659090909090909,0.7696969696969698,0.5783783783783782,0.5698924731182795,0.5129533678756477,0.3644859813084111,0.489795918367347,0.3904761904761904,0.659090909090909,0.7380952380952381,0.8961038961038961,0.7590361445783134,0.8136645962732918,0.8961038961038961,0.972972972972973,0.9466666666666664,0.7804878048780488,0.9084967320261436,1.0,0.9466666666666664,0.9210526315789472,0.859872611464968,1.229007633587786,1.229007633587786,1.0277777777777777,1.162962962962963,1.2992125984251968
