firms,age,agr,cash,cashdebt,chatoia,chcsho,che,chpmia,chtx,egr,herf,lgr,mve_ia,pchgm_pchsale,pchsale_pchinvt,pchsale_pchxsga,roaq,roeq,sgr,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
FUEY_93-L^H15,11.0,0.0321083610021128,0.0054635161629019,0.2379685943029928,2.312935696014547,9.483221772201249e-05,1.5835,0.0032172902322292,0.0048530410504074,0.0042710542911194,1.6716812776906818e-08,0.0457612821594265,0.0302266780387666,-0.070312624083148,-0.2164010416110934,0.0698346027709422,0.0059625426792528,0.0209411003997178,0.1190016613885767,0.6234542197550432,0.3469387755102042,0.2894736842105263,-0.51,-0.4431818181818182,-0.5242718446601942,-0.5775862068965517,-0.5625,-0.5663716814159292,-0.5701754385964912,-0.6370370370370371,-0.6499999999999999,-0.6499999999999999,-0.6975308641975309,-0.6573426573426573,-0.7183908045977012,-0.7048192771084337,-0.7407407407407407,-0.7134502923976609,-0.7151162790697674,-0.7307692307692308,-0.7167630057803468,-0.7393617021276595,-0.7474226804123711,-0.7307692307692308,-0.7183908045977012,-0.7048192771084337,-0.6499999999999999,-0.6797385620915033,-0.6733333333333333,-0.6776315789473684,-0.631578947368421,-0.6171875,-0.6230769230769231,-0.5701754385964912,-0.608,-0.5950413223140496,-0.6111111111111112,-0.6643835616438356,-0.6858974358974359,-0.6956521739130435,-0.6689189189189189,-0.7215909090909092,-0.711764705882353,-0.6818181818181819,-0.6549295774647887,-0.6230769230769231,-0.6343283582089553,-0.6937500000000001,-0.6956521739130435
FUIR_X0-L,11.0,-0.1201791975068172,0.3182729792460058,0.0337569903406202,3.8107888889518375,-0.0119116090541842,-0.2835,-0.0179222710834498,0.0061532740730247,-0.1321577239503097,1.2459553308361335e-08,-0.1061043712690159,0.0058362495255966,8.919816224483429e-06,0.1221153460878944,-0.0034437996995721,0.0033656588705077,0.0056470137825421,-0.0137987057538517,0.8633265340766847,0.0714285714285714,-0.0344827586206895,-0.1249999999999998,-0.1249999999999998,-0.1249999999999998,-0.0666666666666665,-0.3333333333333332,-0.3488372093023255,-0.3636363636363635,-0.3636363636363635,-0.3333333333333332,-0.5,-0.4909090909090908,-0.5,-0.5333333333333332,-0.5625,-0.5483870967741935,-0.588235294117647,-0.588235294117647,-0.588235294117647,-0.588235294117647,-0.5942028985507246,-0.588235294117647,-0.588235294117647,-0.5625,-0.5757575757575757,-0.5820895522388059,-0.5757575757575757,-0.588235294117647,-0.5942028985507246,-0.5692307692307692,-0.5757575757575757,-0.5625,-0.588235294117647,-0.5942028985507246,-0.5999999999999999,-0.6744186046511628,-0.6744186046511628,-0.6853932584269662,-0.6818181818181818,-0.6781609195402298,-0.7021276595744681,-0.6818181818181818,-0.6888888888888889,-0.6923076923076923,-0.6956521739130435,-0.72,-0.7407407407407407,-0.7627118644067796
FUIW_96-L,21.0,0.0176412300128328,0.0029315371682734,0.3158806570808538,0.8196617643594826,-0.0145721485701764,0.1385,-0.0135756049715917,0.0010987405078021,0.0458877275746608,8.793362168020353e-09,-0.0011453100904524,0.0451994690828885,-0.0033263270669443,-0.1283213854256503,0.1427763090556552,0.0139939022768025,0.033448644248868,0.0112280513703447,0.5933001377372135,0.2711864406779662,-0.0634920634920636,-0.0781250000000001,-0.0781250000000001,-0.0923076923076924,-0.3655913978494625,-0.528,-0.4869565217391304,-0.5354330708661418,-0.609271523178808,-0.628930817610063,-0.6312500000000001,-0.6230031948881789,-0.6131147540983606,-0.6467065868263473,-0.7135922330097088,-0.7223529411764706,-0.7057356608478803,-0.6974358974358974,-0.6997455470737914,-0.6861702127659575,-0.6810810810810811,-0.6793478260869565,-0.6749311294765841,-0.6740331491712708,-0.6467065868263473,-0.6300940438871474,-0.6066666666666667,-0.5859649122807018,-0.5845070422535211,-0.5709090909090909,-0.5693430656934307,-0.6217948717948718,-0.6156351791530945,-0.6424242424242423,-0.6559766763848397,-0.6131147540983606,-0.5693430656934307,-0.528,-0.4732142857142858,-0.3979591836734694,-0.4636363636363637,-0.4326923076923077,-0.4380952380952381,-0.4271844660194175,-0.3917525773195877,-0.3586956521739131,-0.3655913978494625,-0.3917525773195877
FUMM_55-L^D10,13.0,0.1712138084632516,0.0855354659248956,0.0626462646264626,0.8390300081532175,-0.0081467810099638,0.1999999999999997,-0.2486449415904706,0.0008328706274292,0.0855018587360595,3.8489453831140164e-08,0.2078696343402225,0.1046721527536726,0.1317937082396181,-0.8541750503018106,-0.2081022533669449,0.0060613263608271,0.0218321917808219,0.2708249496981891,1.5749875959507085,-0.0727272727272727,-0.1269841269841269,-0.0107913669064747,0.0956175298804782,0.2557077625570776,-0.2253521126760562,-0.1863905325443786,-0.2142857142857143,-0.1935483870967742,-0.3915929203539823,-0.4021739130434781,-0.3159203980099502,-0.3721461187214612,-0.3663594470046083,-0.2724867724867724,-0.3692660550458716,-0.5018115942028984,-0.416135881104034,-0.5807926829268293,-0.65625,-0.6474358974358974,-0.657960199004975,-0.6545226130653266,-0.6115819209039548,-0.5833333333333333,-0.5955882352941176,-0.5769230769230769,-0.5053956834532374,-0.5209059233449478,-0.4907407407407408,-0.4761904761904761,-0.3820224719101124,-0.3929359823399558,-0.4086021505376345,-0.4554455445544554,-0.4098712446351932,-0.4444444444444444,-0.416135881104034,-0.4521912350597609,-0.4270833333333332,-0.3483412322274881,-0.298469387755102,-0.3209876543209876,-0.3467933491686461,-0.3389423076923077,-0.3483412322274881,-0.3037974683544304,-0.3107769423558897,-0.3259803921568628
FURT_89-L,20.0,-0.0380352097370136,0.5149142431021626,0.0306265501995039,-1.5296313513305244,0.0006608100692204,4.2,-0.1734162890102159,0.0004890241251901,0.8411432369557994,7.471758909095368e-08,-0.4755877034358046,0.360783788073768,0.5281019856325626,-0.6490372041839704,-0.8683181968639777,0.0086421147763217,0.0138086642599277,-0.7743011028468838,1.5749875959507085,0.0074074074074075,0.0574412532637074,-0.0311004784688995,0.0519480519480519,-0.1233766233766234,-0.3671875000000001,-0.5408163265306123,-0.513221153846154,-0.5235294117647059,-0.5317919075144509,-0.5479910714285715,-0.5149700598802396,-0.4834183673469387,-0.4121915820029027,-0.4303797468354431,-0.4113372093023256,-0.4429160935350756,-0.4130434782608696,-0.4359331476323119,-0.4571045576407506,-0.4635761589403974,-0.5036764705882353,-0.4678055190538766,-0.4635761589403974,-0.3632075471698114,-0.3088737201365188,-0.325,-0.2513863216266174,-0.1980198019801979,-0.1019955654101996,-0.1,0.0331632653061224,0.0305343511450379,0.1312849162011171,0.0124999999999999,0.0438144329896907,0.1671469740634004,0.1842105263157893,0.332236842105263,0.3064516129032257,0.3917525773195875,0.2577639751552794,0.2857142857142856,0.4727272727272726,0.7161016949152543,0.8325791855203619,0.8161434977578474,0.7920353982300885,1.076923076923077
FUUI_N6-L^E12,20.0,-0.3940409026798308,0.0732188442794151,0.1133971291866028,1.3707980910761726,1.8282444958313595e-05,8.45,0.2167424956323479,0.0097849083215796,-24.02941176470584,9.353565001340537e-08,-0.5348755695758851,0.4586030542243214,0.157144253777898,-0.7919331911869225,-0.3587130440448739,0.0049161055893983,0.0197255574614065,-0.1252665245202557,0.6192258924250649,0.2016806722689075,-0.0984848484848486,0.0530973451327434,0.1121495327102801,-0.0083333333333333,-0.15,-0.3897435897435898,-0.3928571428571429,-0.2699386503067484,-0.3497267759562842,-0.3388888888888889,-0.32,-0.2787878787878788,-0.4166666666666667,-0.4360189573459715,-0.4711111111111111,-0.5672727272727274,-0.5333333333333333,-0.5458015267175573,-0.5576208178438662,-0.5625,-0.583916083916084,-0.5780141843971631,-0.5625,-0.5509433962264151,-0.5824561403508772,-0.5182186234817814,-0.5162601626016261,-0.5,-0.4360189573459715,-0.583916083916084,-0.5734767025089607,-0.5423076923076924,-0.4278846153846154,-0.5,-0.5333333333333333,-0.5559701492537314,-0.5703971119133574,-0.5641025641025641,-0.5142857142857143,-0.4936170212765958,-0.4870689655172413,-0.5440613026819923,-0.5475285171102662,-0.5608856088560885,-0.5142857142857143,-0.4848484848484848,-0.53515625,-0.5423076923076924
FVBT_83-L,13.0,0.1857213797318462,0.1444832377355802,0.1546587374557405,1.6649441994872571,0.0001573520000918,-1.179,0.0070902554583339,-0.0068375415409297,0.0788929380478677,2.4192607005457527e-09,0.3343075026256906,0.0113291385420499,-0.219853407618461,0.3610194072851594,0.2171783171581198,-0.0009609450762584,-0.0016670235218548,0.1984257927798381,0.486524318439346,-0.1150442477876105,0.2282608695652173,0.1894736842105262,0.1770833333333332,-0.1171875000000001,-0.1307692307692308,-0.2152777777777778,-0.143939393939394,-0.1629629629629631,-0.2466666666666667,-0.2364864864864865,-0.2565789473684211,-0.3722222222222223,-0.4378109452736318,-0.4886877828054299,-0.517094017094017,-0.6695906432748538,-0.6843575418994414,-0.665680473372781,-0.6554878048780488,-0.696236559139785,-0.665680473372781,-0.6843575418994414,-0.6929347826086957,-0.6596385542168675,-0.7041884816753927,-0.6169491525423729,-0.6103448275862069,-0.6103448275862069,-0.5620155038759691,-0.4744186046511628,-0.4669811320754717,-0.4669811320754717,-0.4567307692307693,-0.5191489361702128,-0.5568627450980392,-0.5291666666666667,-0.5330578512396695,-0.508695652173913,-0.4567307692307693,-0.5443548387096775,-0.5330578512396695,-0.5783582089552239,-0.6282894736842106,-0.5150214592274679,-0.5443548387096775,-0.548,-0.6596385542168675,-0.7064935064935065
FVSF_03-L^A11,20.0,-0.0672613379359599,4.8092337287592177e-05,0.459825867977307,1.2350893472261444,1.7723550487620512e-08,-0.6315000000000002,0.7246633655325029,-0.00487868316427,0.5400440230274297,1.0290378656941742e-08,-0.3964413546255507,0.0189033368018624,0.0192360347142362,0.9090650974541122,-0.1601721838487982,0.0106679960119641,0.0183813424220768,-0.0909349025458878,5.1890735238228406e-05,-0.0384615384615385,0.2380952380952381,0.3,0.04,0.0,-0.1333333333333333,-0.1875,-0.3953488372093022,-0.2777777777777777,-0.4583333333333332,-0.4583333333333332,-0.3809523809523809,-0.48,-0.5272727272727273,-0.2352941176470588,-0.1875,-0.7204301075268817,-0.7425742574257426,-0.8045112781954887,-0.8424242424242424,-0.8631578947368421,-0.8414634146341463,-0.8488372093023255,-0.8375,-0.8375,-0.844311377245509,-0.8375,-0.8074074074074074,-0.7815126050420168,-0.7614678899082569,-0.7523809523809524,-0.7796610169491525,-0.7777777777777778,-0.731958762886598,-0.7758620689655172,-0.7833333333333333,-0.7523809523809524,-0.7547169811320755,-0.7719298245614035,-0.7851239669421488,-0.7614678899082569,-0.8015267175572519,-0.803030303030303,-0.8333333333333334,-0.8243243243243243,-0.8,-0.8059701492537313,-0.8231292517006803,-0.7851239669421488
FVSZ_60-L,20.0,0.4780058651026393,0.041190765492102,0.2308318789994182,1.0168669718753665,1.7344755849492894e-05,-17.0,-0.1224631190420551,-0.0114846870838881,0.4636723910171729,2.390987589533765e-07,0.4905824398725005,0.3314712121973175,4.49544219805198e-05,-0.4172393157101879,-0.0250377053727021,0.0039160401002506,0.00846119133574,0.1775882704967086,0.4855078902437449,0.033734939759036,-0.1188959660297238,-0.2242990654205606,-0.0610859728506786,-0.151329243353783,-0.3654434250764525,-0.5,-0.4154929577464787,-0.3824404761904761,-0.4631306597671409,-0.4589308996088657,-0.4672657252888318,-0.469309462915601,-0.4228094575799721,-0.3897058823529411,-0.423611111111111,-0.5100354191263282,-0.5337078651685393,-0.5342312008978676,-0.5157526254375728,-0.5449561403508771,-0.5575692963752665,-0.5760980592441266,-0.52894438138479,-0.5185614849187934,-0.4746835443037974,-0.4706632653061223,-0.395924308588064,-0.3712121212121211,-0.3515625,-0.3423137876386687,-0.2869415807560137,-0.3306451612903225,-0.295415959252971,-0.3842729970326409,-0.3824404761904761,-0.3851851851851852,-0.395924308588064,-0.3454258675078864,-0.332797427652733,-0.2535971223021581,-0.2770034843205574,-0.2628774422735346,-0.2732049036777583,-0.1649899396378268,-0.1530612244897958,-0.1263157894736841,-0.1814595660749506,-0.0859030837004404
FVTW_80-L^H21,22.0,0.3794153291469143,0.0677693210851881,0.1449701215103508,2.118210059486464,0.0030814072222976,-2.5310000000000006,-0.000326422758776,-0.0009160392751839,0.17353178773819,6.791926309155767e-07,0.5326536810046126,0.2154350303422135,0.0924292211990648,0.0447362472592609,-0.0424591297972627,0.0076829189008895,0.0230269077063266,0.1999988602393877,0.2618237107889664,-0.048611111111111,-0.3207547169811321,-0.336405529953917,-0.3175355450236966,-0.4,-0.5085324232081911,-0.5384615384615385,-0.5017301038062284,-0.4857142857142856,-0.5443037974683544,-0.52,-0.5135135135135136,-0.5102040816326531,-0.511864406779661,-0.5068493150684932,-0.450381679389313,-0.4049586776859504,-0.3684210526315788,-0.4216867469879518,-0.4418604651162791,-0.4725274725274725,-0.4929577464788732,-0.4705882352941177,-0.4545454545454546,-0.4396887159533074,-0.4586466165413534,-0.4545454545454546,-0.3872340425531915,-0.4074074074074074,-0.3898305084745762,-0.4049586776859504,-0.3872340425531915,-0.3766233766233766,-0.4146341463414634,-0.4396887159533074,-0.4705882352941177,-0.4482758620689655,-0.4352941176470588,-0.450381679389313,-0.4024896265560166,-0.3542600896860987,-0.3656387665198238,-0.4049586776859504,-0.3924050632911393,-0.4,-0.3872340425531915,-0.3819742489270387,-0.3924050632911393,-0.4285714285714286
FVUH_J7-L,20.0,0.0697598686073511,0.0857785719012639,0.0291629885241954,0.2394926395994859,2.3173372282006e-05,-43.35,-0.8012066954541853,-0.0034966154043111,-0.2122398001665278,1.0408055339619862e-06,0.1273217700081943,1.5792634138328958,-0.0239926136445753,-0.1760250517409048,-0.0600260177358282,0.0018209323173464,0.0134715025906735,0.0578459160010306,1.5749875959507085,-0.0300970873786408,-0.0480591497227356,-0.1402337228714524,-0.0559120073327221,-0.25199709513435,-0.2454212454212454,-0.249271137026239,-0.2415316642120765,-0.190251572327044,-0.2842251563585823,-0.2940370116518163,-0.2983651226158037,-0.2621776504297994,-0.2881824464409122,-0.3250327653997378,-0.337620578778135,-0.2782060266292921,-0.2700212615166547,-0.2420897718910963,-0.194683346364347,-0.2541636495293266,-0.3439490445859872,-0.3063973063973063,-0.28719723183391,-0.2437591776798824,-0.2822299651567943,-0.2993197278911563,-0.2920962199312714,-0.2710544939844302,-0.2443140132061628,-0.2238131122833457,-0.1883372734436563,-0.1248937977909939,-0.1059027777777776,-0.1097666378565254,-0.0852575488454706,-0.1105354058721933,-0.1027874564459929,-0.0498154981549814,0.013779527559055,0.0740354535974974,0.0269192422731805,0.0510204081632652,0.059670781893004,0.0,0.016781836130306,0.0629514963880291,0.122004357298475,0.122004357298475
FVVQ_76-L,20.0,0.27167325428195,0.0265030674846625,0.1537802527307774,1.4807976873645452,3.2268932900916724e-05,-13.35,-0.1142624638045868,-0.0046764408493427,0.1674986134220742,1.317617243429999e-07,0.3676470588235294,0.0207657966552803,-0.0922454955994628,-0.2463744733886044,-0.048649554144698,-0.0158516369664318,-0.0363420427553444,0.0723068452927142,0.7739163186999172,-0.0476190476190475,-0.3,-0.4,-0.16,-0.5961538461538463,-0.7558139534883721,-0.7941176470588236,-0.7941176470588236,-0.8090909090909091,-0.8306451612903226,-0.8220338983050848,-0.7961165048543689,-0.7789473684210526,-0.7717391304347826,-0.8141592920353982,-0.8320000000000001,-0.8561643835616438,-0.861842105263158,-0.8833333333333333,-0.8820224719101124,-0.8852459016393442,-0.9036697247706422,-0.9102564102564102,-0.9125,-0.905829596412556,-0.9082969432314412,-0.9192307692307692,-0.9049773755656108,-0.9054054054054054,-0.8944723618090452,-0.8846153846153846,-0.8833333333333333,-0.8833333333333333,-0.8793103448275862,-0.8839779005524862,-0.8839779005524862,-0.8833333333333333,-0.8757396449704142,-0.8571428571428572,-0.851063829787234,-0.8571428571428572,-0.8711656441717791,-0.8581081081081081,-0.8662420382165605,-0.8833333333333333,-0.8734939759036144,-0.890625,-0.8970588235294118,-0.8894736842105263
FVVT_39-L,21.0,-0.097277941690479,0.0597094650647854,0.0871281886967848,0.4915407504353361,0.0003496428780427,-116.015,-1.9394996906733355,-0.0098602450916834,-0.5414436724852153,1.4344041389045832e-07,0.0656797837829875,0.0328137315845569,-0.0162391344127775,0.1469242159190242,-0.0285051383159497,-0.0681668054797667,-0.2617258021500082,0.0539067389041976,1.5749875959507085,0.5894736842105264,-0.4444444444444444,-0.4277108433734939,-0.6833333333333333,-0.6885245901639344,-0.799154334038055,-0.8754914809960681,-0.871447902571042,-0.8710990502035278,-0.9197635135135136,-0.925137903861308,-0.9284099472494348,-0.9337517433751744,-0.9389460154241646,-0.9432157800358636,-0.9400252525252524,-0.9543927028324533,-0.9531095755182626,-0.9595572584078332,-0.958963282937365,-0.9573608617594256,-0.959453691848058,-0.9601510067114094,-0.9598986914309836,-0.9587673611111112,-0.9605809128630706,-0.9637819290888296,-0.9617706237424548,-0.960033655868742,-0.957187922487607,-0.9560998151571164,-0.9555659494855004,-0.959069366652305,-0.9577965348733896,-0.9603008775595488,-0.9613506916192026,-0.9606462303231152,-0.9603340292275574,-0.9551463644948064,-0.9559777571825764,-0.9561605906783572,-0.9608731466227348,-0.9567592171142468,-0.9560998151571164,-0.9528067560854446,-0.9508535954474908,-0.946236559139785,-0.9518987341772152,-0.9529702970297028
FVWA_N4-L,21.0,0.0298279048279048,0.0990607037712042,0.0775857604060563,0.2999411412717974,4.39865779064268e-05,8.0,-0.26762851677218,-7.215631945045748e-05,-0.0674683741995938,3.504387729617825e-07,0.0518969853696553,0.9647413905717602,0.0007056397394362,0.2102406926406926,-0.0329897771952817,0.0078909813358703,0.0469530469530469,0.0890285714285714,1.1635973932925452,0.0,-0.0884955752212389,-0.1726907630522088,-0.0358814352574103,-0.2509090909090909,-0.3163716814159292,-0.3361976369495167,-0.3555787278415016,-0.3562499999999999,-0.3668032786885246,-0.3528795811518325,-0.3782696177062374,-0.3542319749216301,-0.3801404212637914,-0.3893280632411067,-0.3763874873864783,-0.3297180043383948,-0.311036789297659,-0.3094972067039105,-0.3326133909287257,-0.3238512035010942,-0.3838484546360917,-0.3156146179401993,-0.3048368953880765,-0.229426433915212,-0.2847222222222223,-0.2780373831775702,-0.2481751824817519,-0.2177215189873418,-0.2177215189873418,-0.125884016973126,-0.1487603305785124,-0.087149187592319,-0.0492307692307693,-0.073463268365817,-0.0664652567975832,-0.1171428571428572,-0.0748502994011975,-0.0535987748851455,-0.0080256821829857,0.0636833046471601,0.0456852791878172,0.0861159929701229,0.0766550522648081,0.0710571923743501,0.1277372262773721,0.1486988847583643,0.1465677179962894,0.177142857142857
FVZE_27-L^A22,20.0,-0.0545969795889083,0.0172782058128003,0.0737584555017934,0.9252822603479594,0.0041731943308701,-96.35,-0.2254617903309909,-0.0076975648357972,-0.2641073748015586,2.062435821419373e-06,0.00952979876161,0.5793509740459443,-0.1416348970024602,-0.0480815439235513,0.0658291412099471,-0.0328021248339973,-0.1695430476564032,0.0342713972529192,1.5749875959507085,0.0159090909090908,-0.0890269151138716,-0.1269841269841268,-0.1896869244935541,-0.2387543252595155,-0.2580101180438447,-0.3705293276108726,-0.2857142857142857,-0.2100538599640933,-0.4117647058823529,-0.4248366013071895,-0.4913294797687861,-0.4930875576036866,-0.5532994923857868,-0.5253505933117584,-0.5682041216879292,-0.6036036036036035,-0.6264855687606112,-0.6535433070866141,-0.6704119850187266,-0.6925227113906359,-0.7216951296647691,-0.7265382224984462,-0.7133550488599348,-0.6961325966850829,-0.6868327402135231,-0.6711509715994021,-0.6589147286821706,-0.6451612903225806,-0.607493309545049,-0.5955882352941176,-0.5868544600938967,-0.6170583115752828,-0.6360628618693134,-0.6543597800471328,-0.6557120500782472,-0.6390484003281378,-0.7010869565217391,-0.7006802721088434,-0.6832253419726422,-0.6286919831223629,-0.6443007275666935,-0.6428571428571428,-0.6437246963562753,-0.64828137490008,-0.6516231195566112,-0.646586345381526,-0.6745562130177514,-0.6825396825396826
