firms,absacc,acc,age,bm,bm_ia,cash,cashdebt,chatoia,che,chempia,chpmia,chtx,convind,currat,depr,ep,gma,herf,hire,lev,ms,mve_ia,operprof,pchcapx_ia,pchcurrat,pchdepr,pchgm_pchsale,pchquick,pchsale_pchinvt,pchsale_pchrect,pchsale_pchxsga,pctacc,ps,quick,roaq,roeq,roic,salerec,tb,agr,egr,grltnoa,invest,lgr,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BDAJ-L,0.1448450990350431,-0.1448450990350431,16.0,1.4008302382098597e-07,0.020554352858518,0.1722144707992824,0.1809458533241946,2.068481437605885,-2.6,-0.0120986566727916,0.001422816394245,-0.0029878425716051,1.0,0.7397454031117396,0.1492610837438423,8.816035862092939e-08,0.5188543169173707,3.788186570768367e-09,-0.006363737858658,7.599098396466613e-07,5.0,0.3006640230210616,0.8216560509554142,0.2037116737393456,0.1700856163869341,0.0805580386861175,0.090172078361198,0.1783350395023715,0.1271905911675364,0.0225800983217495,-0.0425043512996833,-1.458077709611452,7.0,0.7157001414427155,0.0127861230329041,0.0342597029228557,0.1044214487300094,62.58620689655173,0.9502056687427292,0.0286420770657324,1.4745222929936308,-0.1119349923819187,0.076241500103029,-0.0713813615333773,0.0461095100864553,0.0441176470588233,0.1724137931034484,0.0303030303030302,-0.0285714285714284,-0.0933333333333332,-0.0993377483443708,-0.0993377483443708,-0.0933333333333332,0.0381679389312976,0.0793650793650795,0.0793650793650795,0.0542635658914729,0.0708661417322835,0.1525423728813559,0.192982456140351,0.1525423728813559,0.4315789473684213,0.1525423728813559,0.1147540983606558,0.1525423728813559,0.2142857142857142,0.4782608695652175,0.63855421686747,0.7435897435897436,0.5454545454545456,0.5280898876404496,0.7435897435897436,0.8378378378378379,1.0923076923076924,1.125,1.0923076923076924,0.8630136986301371,1.3448275862068968,1.305084745762712,1.0,1.4727272727272729,1.305084745762712,0.8888888888888891,0.7894736842105263,0.8378378378378379,0.7435897435897436,0.5454545454545456,0.4315789473684213,0.4020618556701032,0.4468085106382979,0.4782608695652175,0.4945054945054945,0.2477064220183487,0.4020618556701032
BDLO-L,0.0451860982834434,-0.0451860982834434,23.0,4.315952509138065e-07,0.0633278811191253,0.0136148648648648,0.2103523158201795,1.056424999835575,-4.400000000000006,0.1569212782960105,0.002294439848557,-0.0009631364254419,1.0,0.4250377073906486,0.0418891510410199,7.77094174560982e-08,0.552840308203656,3.26932716377104e-08,0.082538574862371,5.37910642910394e-07,3.0,1.5576182356745445,0.3401987353206864,0.2808943654171175,-0.0744312697940863,0.0242673154548645,-0.0024697901994218,-0.102492473870876,0.0323508915761426,0.2181521086146821,0.030517024067648,-0.5499328257948948,6.0,0.3695324283559578,0.018606903230269,0.0421960784313725,0.1121301452123594,29.296703296703296,0.4153212362592533,0.0529158483154554,0.1203252032520325,0.0018766213456476,0.0565795437377246,0.0039620680696285,0.1147038327526131,-0.0085626911314985,0.0321969696969697,0.0834990059642148,0.0474055092889174,0.0055350553505535,0.0302457466918715,-0.0267857142857141,-0.0168370414912806,-0.0570934256055362,-0.0657142857142856,-0.0865921787709496,-0.0516241299303942,-0.0427400468384072,0.0067733990147784,0.1190965092402465,0.1275862068965518,0.201322556943424,0.1620469083155651,0.0630689206762029,0.092184368737475,0.1237113402061855,0.1587526576895819,0.1587526576895819,0.258660508083141,0.2976190476190476,0.3478977741137676,0.6124260355029587,0.8453724604966142,0.9794188861985472,0.8309070548712207,0.7580645161290323,0.9963369963369966,1.3290598290598292,1.0748730964467006,0.7829880043620503,1.106958762886598,0.7947310647639958,0.5195167286245355,0.4559216384683884,0.4533333333333333,0.3903061224489796,0.2924901185770752,0.3412633305988517,0.3625,0.2813479623824453,0.2129080118694362,0.1678571428571429,0.1678571428571429,-0.0510737086477074
BDRV-L,0.0612769464640359,-0.0612769464640359,22.0,5.697685201489455e-08,0.008360201608571,0.0339389566357567,0.1552845299054302,1.153763611932834,48.9074,0.1378684736992593,0.0036973039666772,-0.0023586273140301,1.0,0.5059716723436913,0.0639053084475675,5.838122000349096e-08,0.3119185759942464,1.3810720648592256e-08,0.0725170446045011,4.985475886462871e-07,4.0,1.7254473075344083,3.322281928948754,-0.1775724053089953,0.2715708454382219,0.0764239869147863,0.0818060209096989,0.2728069872261466,0.060351419028737,0.0384726346328628,-0.0349521848367569,-0.5876290656903199,7.0,0.5016286379119158,0.0637503547466708,0.5227164917965746,0.1527312910295923,4.8308604968967765,0.6880251150267708,-0.0104160770579145,0.9656828423966408,-0.1347128909889618,-0.0149453886929759,-0.0636608089321374,0.0916405304179734,0.0185873605947957,0.0580137659783677,0.0316395014381591,-0.1107438016528925,-0.156078431372549,-0.1580594679186228,-0.179252479023646,-0.1487341772151899,-0.1811263318112633,-0.1742133537989255,-0.1343523732904263,-0.0683982683982684,-0.1077943615257048,-0.0460992907801418,0.0316395014381591,-0.04014272970562,0.02868068833652,-0.016453382084095,-0.0716134598792062,0.029665071770335,0.1374207188160674,0.1902654867256639,0.2049272116461367,0.2570093457943925,0.345,0.3383084577114428,0.4423592493297588,0.5639534883720929,0.6865203761755485,0.5777126099706744,0.7188498402555912,0.924865831842576,1.30406852248394,1.0933852140077822,0.9145907473309608,1.1693548387096775,1.007462686567164,0.594074074074074,0.4195250659630607,0.6156156156156156,0.6604938271604937,0.3383084577114428,0.3333333333333332,0.3416458852867832,0.4120734908136483,0.3794871794871794,0.2171945701357465,0.1446808510638297,-0.027124773960217
BFQQ-L,0.05173405003546,-0.05173405003546,12.0,1.880201745860605e-06,0.275881609887342,0.0858783233579817,0.2391970134640698,1.1214036713591036,-5.439000000000021,-0.0883785529613861,0.0068312475652958,0.002442014595921,1.0,1.636875665421151,0.3029490994077397,2.505435484511265e-07,0.4191852451041146,2.932735308429871e-07,-0.0464859825833883,1.2103353230418108e-06,3.0,1.2384211152238598,0.6870881930930793,-0.0138162369295515,0.0248816663628919,-0.0410998886273934,0.0570330214384529,0.0243865020072263,-0.0812033907977064,-0.0395494627837248,0.7622468248173476,-0.6916167648978988,7.0,1.6226060559980315,0.0254601900770828,0.045246331505325,0.1459215765148127,3.621113886347204,0.7577915205517828,-0.0235241490081062,-0.0122245447574658,-0.0306618089238621,-0.0148124621380431,-0.0230633179324686,-0.0032059002246102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BJAL-L,0.0767701319309362,-0.0767701319309362,12.0,8.968008894156526e-07,0.1315874073966172,0.3047754332556587,0.1575706597551848,2.0026431253911485,-516.8913,0.0642601095479362,0.0018290860206342,0.0018412055136929,1.0,1.547605476341124,0.8987069124065244,1.153421640072864e-07,0.3956012913905675,1.6903141158369472e-05,0.0337999914363515,1.4272501318724606e-06,3.0,7.45004237557121,0.700768846377995,0.1149131846067636,-0.0045724014955127,-0.0112053210772429,-0.0608384215268544,-0.0196638856337174,-0.3058917248598038,0.0809743690378996,0.0476222750896903,-1.5805404711172557,5.0,1.4037628324923723,-0.0018410623253912,-0.0052539778482679,0.106973154620765,5.578394003402168,0.4522966003661792,0.0558813848780443,0.0600335681303285,-0.0609101310867793,0.0140265167712746,0.0519745114908616,-0.0010686224056397,-0.0847880299251869,0.0986301369863014,-0.0360576923076924,0.116991643454039,-0.0024875621890546,0.0075376884422109,-0.2864768683274021,-0.2376425855513307,-0.2574074074074075,-0.397897897897898,-0.4005979073243648,-0.3500810372771475,-0.3868501529051988,-0.3753894080996884,-0.3086206896551724,-0.3382838283828383,-0.2642201834862385,-0.4154518950437318,-0.4936868686868687,-0.613307618129219,-0.5514541387024608,-0.5453514739229025,-0.4943253467843632,-0.5043263288009889,-0.4917617237008872,-0.5509518477043673,-0.5168674698795181,-0.4993757802746567,-0.5588558855885588,-0.5882956878850103,-0.5887179487179488,-0.5139393939393939,-0.3734375000000001,-0.5315420560747663,-0.6266294227188083,-0.5529542920847269,-0.6037549407114624,-0.6159003831417624,-0.7087872185911401,-0.7085755813953489,-0.668046357615894,-0.720946416144746,-0.7396103896103896,-0.7637006482027107,-0.7764771460423634,-0.7876059322033898,-0.7941478439425051,-0.793724279835391,-0.792764857881137
BLNT-L^D19,0.0172121547872142,-0.0172121547872142,14.0,2.0528132828770842e-07,0.0301208864700329,0.0672148685471035,0.1216575071991736,1.148566709559622,3.388,0.0633729051568389,0.0005885944480202,0.0036012379918238,1.0,1.1797316791285055,0.7516285516285517,6.309517809143356e-08,0.2777945156220042,7.1160533878170965e-09,0.0333333333333333,6.643894972839774e-07,3.0,0.7789052991179262,1.1587843936151008,-0.0088779424817332,0.0554316511173502,0.41468101310621,0.0326399395246026,0.0554316511173502,0.20495428219904,0.0729172692732499,0.0664808200754358,-0.2268596135180446,7.0,1.1797316791285055,0.0126487099452721,0.0539223204480899,0.1144058714340298,2.9597607697249964,0.5115389936711322,0.1115650453733014,0.2677694972364766,0.0075524940176293,0.0089686375993631,0.0697994955171397,0.20495428219904,-0.0972602739726027,0.1514195583596214,0.1128048780487804,0.1335403726708073,0.067251461988304,0.064139941690962,0.0369318181818181,0.0398860398860398,0.0798816568047338,0.1370716510903427,0.1605723370429252,0.2372881355932201,0.2331081081081081,0.2943262411347518,0.2784588441330997,0.2207357859531771,0.3984674329501916,0.2989323843416369,0.3176895306859204,0.2989323843416369,0.4512922465208746,0.5598290598290598,0.5082644628099173,0.7016317016317015,0.6186252771618626,0.5113871635610765,0.5145228215767634,0.6820276497695852,0.7936117936117935,0.7298578199052133,0.6367713004484306,0.7380952380952379,0.644144144144144,0.5498938428874733,0.6666666666666667,0.4599999999999999,0.6367713004484306,0.7257683215130022,0.6222222222222222,0.806930693069307,0.867007672634271,0.916010498687664,0.9466666666666664,0.9466666666666664,1.0277777777777777,1.1159420289855069,1.1987951807228918,1.1597633136094676,0.9945355191256828
BLYM-L,0.089961891800854,-0.089961891800854,22.0,6.904065925175653e-08,0.0101303215274591,0.1834480969592715,0.2110683662122146,1.5318816379071831,442.5929000000001,0.2434833917556141,0.002016221791215,0.0032853384369007,1.0,1.843503811841367,0.1525494611052411,6.318580233946595e-08,0.5926180439959512,1.4512156857283944e-05,0.1280691336216045,3.598805449474824e-07,4.0,50.95884930985128,3.928959069289321,0.0119160002074673,0.0572155871804076,0.0024759559558462,0.0238102580582968,0.0159720931846447,0.0925686809641431,0.0715474296317929,-0.0264779176140011,-0.6549734525151033,8.0,1.5115502744072278,0.036216016790374,0.2268033174737958,0.3804582167049458,5.108790509146092,0.5056623978325891,-0.0636331070548472,0.4708936488641237,-0.0187815387550637,0.0479861636667239,-0.1331472404564221,0.0998373180649095,-0.0067547505938242,-0.0018522634659553,-0.0938319768615052,-0.1052666533838081,-0.0406608274585202,-0.027994227994228,0.0159113189050599,0.048241518829754,0.0693760914430861,0.0714172101161125,0.0181378476420799,0.1013734466971878,0.1234156104069379,0.0865392370352449,0.1078947368421052,0.1608789314950451,0.1397631133671741,0.1929513858142211,0.1671142683877673,0.1256684491978608,0.1441188959660297,0.1870649396422592,0.1761829928409288,0.1704604691572546,0.1753620659570756,0.1727019498607243,0.2109662921348314,0.2611870436247894,0.2521609815038572,0.2405156537753223,0.1902111493948228,0.1609789727680108,0.1579852157469485,0.1620805658587076,0.0764682381142627,0.2648577598347572,0.3020199091524114,0.3986710963455151,0.3978003735214774,0.4581664682324926,0.4322772698277695,0.441318069968974,0.4578508819391842,0.4090576299550257,0.4559602291148816,0.5018952062430322,0.5879302215935878,0.6435281200439185,0.640126613099586
BPVK-L,0.0480341156249849,-0.0480341156249849,19.0,4.054661575434799e-07,0.0594939647004364,0.2051125979992058,0.3021828987279745,1.0195638832111884,1249.7788999999998,0.009460420963559,0.001070623030125,-0.0002137292274999,1.0,1.4970512956546904,0.2710938683794076,1.4066337664893638e-07,0.5452777602567269,5.767492514181453e-06,0.0049760597951368,5.714744451116902e-07,4.0,19.81794359258668,0.933903213774506,-0.0748627394565268,0.1114471775925093,0.2212594469762755,-0.0075023597340028,0.1195146360405315,0.0546916653329788,0.0034203521516229,0.0917282296119791,-0.3262138389004095,6.0,1.3968547116337824,0.0671070541121834,0.1518223893254194,0.3807284470072293,3.339925734114863,0.6792540490039456,0.0539570464886868,0.1587308349240931,-0.0166503342521972,0.016155407272855,-0.0105053699296697,0.0459105771228935,0.0170351576658209,-0.0295462539570875,0.0132207124495042,0.0195861049519585,0.0061998541210794,0.0283265001863586,0.0474563401670462,0.0051001821493625,0.0226093402520384,0.012848751835536,-0.0302284710017574,-0.0237084217975938,0.0061998541210794,-0.0086237872799137,-0.0305692199578355,-0.0028912179255512,-0.0496038580778505,-0.0781824256598729,-0.0443366816764808,-0.0416811392844737,-0.0606060606060606,-0.0028912179255512,0.0124770642201834,0.0427059712773998,0.0271779597915116,0.0025436046511628,-0.0288630763815558,-0.0050486837360259,0.1116035455278001,0.1400826446280991,0.1515025041736226,0.1419701986754966,0.1279640228945215,-0.0343017150857543,-0.0125268432355046,0.1125,0.1424430641821947,0.1111558598469593,0.0333333333333334,0.1339909576654336,0.278498609823911,0.2529518619436877,0.3094447081158045,0.459016393442623,0.4040712468193386,0.1715498938428874,0.2484162895927602,0.2191780821917808,0.1851374570446735
BRIO-L^L15,0.0422235981161233,-0.0422235981161233,13.0,3.0640642174184137e-06,0.4495895033395321,0.0886690993917679,0.1265795828311965,0.584890611713843,-114.4464,0.788150371096129,0.004104180241281,6.476162822701968e-06,1.0,1.16717399044434,0.0690633374816721,6.619456921994209e-07,0.1475643390143471,6.826014433496104e-09,0.4145569620253162,1.2462750696128214e-05,4.0,0.0844076856292826,0.4661609257998637,1.1469738810568029,-0.097830497307555,-0.1754386309514622,-0.0051017532198259,-0.152109964447105,-0.7091653646282959,0.1888627380841245,-0.0154297239167124,-0.967962536453614,5.0,1.0477978914112558,-0.0485720763530682,-0.2404101876627264,0.0667911635276737,10.465493418556337,0.0025507753110409,0.0542488069349256,0.0393506330837303,0.0514817028034844,0.088394614070235,0.0571789881869509,0.0574562047570925,-0.4285714285714286,0.1666666666666667,-0.3,-0.4166666666666666,-0.631578947368421,-0.6956521739130435,-0.7407407407407407,-0.7741935483870968,-0.7741935483870968,-0.7878787878787878,-0.8,-0.8,-0.78125,-0.8205128205128205,-0.8082191780821918,-0.825,-0.825,-0.8372093023255813,-0.8444444444444444,-0.8205128205128205,-0.8,-0.8157894736842105,-0.7941176470588236,-0.7741935483870968,-0.7586206896551724,-0.7666666666666666,-0.7586206896551724,-0.7586206896551724,-0.78125,-0.7586206896551724,-0.7407407407407407,-0.72,-0.7666666666666666,-0.8292682926829268,-0.8205128205128205,-0.8157894736842105,-0.8205128205128205,-0.8627450980392157,-0.8931297709923665,-0.8931297709923665,-0.8985507246376812,-0.8793103448275862,-0.8679245283018868,-0.8409090909090909,-0.8426966292134832,-0.8313253012048193,-0.8541666666666666,-0.8478260869565217,-0.8372093023255813
BUBP-L^K18,0.1315219531403819,-0.1315219531403819,22.0,7.714057301627808e-08,0.0113188201841722,0.2523347030257751,0.2538829849351862,2.2498397874208407,43.0,-0.1016572485544036,-0.0028142892593495,0.0074414532720507,1.0,1.218096234309623,0.3671875,5.6495221590665494e-08,0.6444629475437136,5.560688407681348e-07,-0.0534704057424417,3.219035119394251e-07,3.0,7.272830104913623,2.325,-0.1207508059743163,0.0420672215972055,-0.0027143126888217,-0.0214863957341109,0.0388828694375493,-0.1341339648173207,0.0806754193469021,0.0981398738134861,-0.8812664907651715,6.0,1.1605648535564854,0.0411184210526315,0.2740560292326431,0.2650512115913065,18.688385269121813,0.6379139929418978,0.1144879267277269,0.8482142857142857,-0.0313053750738243,0.0129059117402164,0.0176720075400565,0.1158660351826793,0.0788732394366198,0.0806697108066969,0.0549777117384842,0.0201149425287356,-0.1637220259128387,-0.1445783132530121,-0.156769596199525,-0.1425120772946859,-0.1046658259773014,-0.0657894736842105,-0.0353260869565218,-0.015256588072122,0.001410437235543,0.0056657223796034,-0.002808988764045,-0.0056022408963585,0.0201149425287356,0.2456140350877191,0.154471544715447,0.1601307189542482,0.2815884476534296,0.3172541743970316,0.2633451957295372,0.3003663003663004,0.3148148148148146,0.2390924956369982,0.3051470588235292,0.3396226415094339,0.5367965367965366,0.5777777777777777,0.4549180327868851,0.6397228637413395,0.5434782608695652,0.476091476091476,0.4791666666666667,0.7149758454106281,0.8205128205128205,0.7067307692307692,0.5203426124197001,0.5919282511210762,0.5570175438596492,0.3295880149812733,0.2956204379562042,0.2412587412587412,0.2792792792792793,0.2769784172661871,0.1470113085621969,0.1639344262295081,0.0289855072463767
BUBU-L,0.0725093497125066,-0.0725093497125066,13.0,1.3106041920409013e-06,0.1923046796554508,0.1917424269405065,0.414687227037001,1.6633831507581096,-80.0705,0.125655312905685,0.0179596087137414,-0.0034316936746898,1.0,2.114029471020718,0.3064755422364179,1.433770182219877e-07,0.3905390323341771,5.487462556613735e-07,0.0660930790504796,8.381509888691184e-07,5.0,2.0039203799119427,0.5717054017467672,0.6718931259829898,-0.2402290153945257,-0.0850572270694315,0.100541901813972,-0.2648004554137504,0.0393627108342807,0.3837370465263804,0.196509346456828,-1.1614458049537528,7.0,1.6345291686746164,0.005164661135909,0.0090282812196696,0.0455365742193957,6.527990014896969,0.3390777907788175,0.0081813045811513,0.0947826776610318,-0.079199976532945,0.0566673674619161,-0.0544542020982652,0.2502206394103594,-0.0024570024570026,-0.012135922330097,0.0124378109452738,-0.1538461538461537,-0.3549920760697305,-0.3961424332344213,-0.4323570432357042,-0.4775353016688061,-0.4721141374837873,-0.4658792650918635,-0.3961424332344213,-0.3018867924528301,-0.2572992700729927,-0.1520833333333332,-0.0622119815668201,-0.2306238185255198,-0.2232824427480916,-0.2157996146435452,-0.3360522022838499,-0.3916292974588938,-0.2982758620689654,-0.2142857142857142,-0.2745098039215686,-0.1876247504990019,-0.1843687374749498,-0.2946273830155977,-0.2378277153558051,-0.1247311827956989,-0.1321961620469083,-0.0894854586129753,-0.0955555555555555,0.1661891117478511,0.3300653594771243,0.1305555555555555,-0.5006134969325153,-0.4307692307692308,-0.398818316100443,-0.3888888888888888,-0.404099560761347,-0.3870481927710842,-0.3888888888888888,-0.3879699248120301,-0.3823975720789073,-0.3879699248120301,-0.3689922480620154,-0.3580441640378549,-0.4551539491298527,-0.4362880886426592,-0.278368794326241
BUNQ-L^K12,0.0080670841736546,0.0080670841736546,23.0,3.554531219575582e-07,0.0521555624235672,0.4925634295713036,-3.2505147563486614,0.2053822306523642,-0.3199999999999999,0.1653206221482755,0.1291340471872029,-0.0010739490641301,1.0,3.3307086614173227,5.4,-3.3013817861696845e-07,0.0468387951009599,2.3078812141619427e-15,0.0869565217391305,8.547055612415588e-08,3.0,0.0041540404721354,-0.491412213740458,-0.4707913034441621,-0.500875946249962,2.6900000000000004,0.1073988478027869,-0.5253222535812542,0.4603094855305466,-0.4465246266189862,0.1767176870292976,0.0150197628458499,3.0,3.045275590551181,-0.2527374963006806,-0.3135095447870778,-1.2917647058823527,2.190721649484536,1.8888234634764005,-0.4407480966567361,-0.4801526717557252,-0.0791847999150833,-0.0238331678252234,-0.1832917705735661,0.3665594855305465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333332,-0.3333333333333332,-0.3333333333333332,-0.3333333333333332,-0.3333333333333332,-0.3333333333333332,-0.5,-0.5,-0.6000000000000001,-0.6666666666666666,-0.6666666666666666,-0.75,-0.6666666666666666,-0.6666666666666666,-0.6666666666666666,-0.5,-0.6666666666666666,-0.6666666666666666,-0.6666666666666666,-0.6666666666666666,-0.6666666666666666,-0.6666666666666666,-0.6666666666666666,-0.7142857142857143,-0.7777777777777778,-0.8333333333333333,-0.8571428571428572,-0.8571428571428572,-0.8888888888888888,-0.9,-0.9047619047619048,-0.9090909090909092,-0.9130434782608696,-0.9047619047619048,-0.9230769230769232,-0.9230769230769232,-0.9310344827586208
CWI-L,0.0591474832029959,-0.0591474832029959,22.0,1.576513852988628e-07,0.0231321548727273,0.0830045355654707,0.1827956989247312,0.956724146124872,-19.0,0.3802374309410334,0.0002087784396569,0.0045276921920793,1.0,1.1323741007194246,0.1616939364773821,4.9302448215883775e-08,0.4199293604869617,2.8301962779829444e-06,0.2,3.1359028542176573e-07,4.0,31.65331010390808,1.0612110862997504,0.0514322964196853,-0.0338638933412853,-0.0343278793711902,0.0417703064907012,-0.0572661870503596,-0.0589006310243085,0.0307120510258312,-0.0441111806280879,-0.5595692948940605,6.0,0.660431654676259,0.0220252436261641,0.0703618609994256,0.1988380884166965,5.996373892022563,0.818774464195397,0.0468174644923724,0.2092473400761854,0.0127767375261592,0.0296836251596903,-0.0208533846647417,0.0475084459459459,0.0166840458811261,-0.0293522267206478,0.0133849947164494,0.0198511166253101,0.006295907660021,0.0286020736503396,0.0477057538237435,0.0055924501922404,0.0227515108425169,0.0130281690140845,-0.0300067430883345,-0.0234215885947047,0.006295907660021,-0.0086147484493452,-0.0303336703741153,-0.0027729636048527,-0.0495540138751239,-0.0778846153846153,-0.0441860465116279,-0.0413195601466178,-0.0601110748121529,-0.0024271844660194,0.0130281690140845,0.0427691192461037,0.0271331667261691,0.0027884280237016,0.01768659356208,0.0616236162361623,0.0337765001796623,0.0304441260744985,-0.0683290155440414,-0.0981191222570532,-0.2531152647975079,-0.2820064886448715,-0.2696115765422696,-0.2476464435146443,-0.1965931304104999,-0.2714611293998481,-0.2598404939542063,-0.1877470355731225,-0.1805753346624893,0.2690780767534184,0.2763975155279503,0.2763975155279503,0.2809439002671414,0.273008849557522,0.2866726296958855,0.3362749651648862,0.3450210378681626
DLY-L^F16,0.0434639446822522,-0.0434639446822522,22.0,7.719332539579075e-07,0.1132656052981192,0.0674395819725669,0.1239834688708172,1.3267809438942073,82.5,-0.0996255277574759,0.0047771484584812,0.0061667488899852,1.0,1.5805785123966942,0.1457670273711012,7.845660979072619e-08,0.3662226607465877,2.726035558367919e-07,-0.0524017467248908,1.244002685749565e-06,5.0,1.630528590816154,0.4823275862068965,0.0588783226821097,0.2456886831248424,-0.0766301905867375,0.0662642541029832,0.3895897212012916,-0.0114085262821391,-0.0592637794945351,0.0054300980564852,-1.11864406779661,7.0,1.1518595041322317,0.0120173049190834,0.0310816411106506,0.0821986888552697,7.78920741989882,0.8163559037059019,-0.0023022529189278,0.0008620689655172,-0.1175502140269716,-0.0207202762703502,-0.0045224793828145,-0.0507603781339909,0.03003003003003,0.0811688311688312,-0.0646067415730337,-0.0826446280991735,-0.1569620253164557,-0.1569620253164557,-0.1483375959079284,-0.0876712328767123,-0.0901639344262295,-0.0458452722063037,0.0,0.0918032786885247,0.0277777777777776,0.0918032786885247,0.0673076923076922,0.0707395498392282,0.1326530612244898,0.0537974683544304,0.0309597523219815,0.1212121212121211,0.1808510638297873,0.1100000000000001,0.1443298969072164,0.15625,0.1935483870967742,0.2661596958174905,0.2807692307692306,0.3991596638655463,0.1482758620689654,0.0341614906832297,0.0673076923076922,0.2471910112359552,0.30078125,0.1026490066225165,-0.0512820512820512,0.0214723926380369,-0.1282722513089005,-0.171641791044776,-0.191747572815534,-0.1167108753315649,-0.0951086956521739,-0.2414578587699316,-0.2869379014989293,-0.2327188940092165,-0.2397260273972602,-0.2255813953488371,-0.2033492822966506,-0.3018867924528301,-0.3798882681564246
DMXC-L,0.0830893055967534,-0.0830893055967534,14.0,2.6124076920996614e-07,0.0383318035612526,0.0288049299418331,0.1941015964040481,0.96027380375425,-34.817999999999984,-0.2084584071058972,-0.0022902168981158,-0.0013027147585634,1.0,0.5385464500783382,0.2911897805713852,1.33829917084047e-07,0.2337276585543326,1.6655709015381647e-06,-0.1096464420086115,1.4358539099206252e-06,5.0,6.22303419522862,1.302786519898749,-0.1166562314249059,-0.4110068568453719,-0.032838514318985,0.029719008689721,-0.4307751294961233,-0.6313805973653683,-0.0015545513157556,0.9554176878495728,-1.1238147920924133,6.0,0.510395575852552,0.0153447401359033,0.1147369199191608,0.1499954409569199,7.510710251068803,0.5351490803153879,-0.1175247744782421,-0.1204180557034165,-0.1092173327532133,-0.0095554204748991,-0.1168702388285325,-0.0445823121504271,-0.0214105793450882,-0.0525059665871122,-0.0977272727272727,-0.0799536500579374,-0.1255506607929515,-0.1128491620111731,-0.1720542231491135,-0.2523540489642183,-0.2083748753738782,-0.1955420466058762,-0.1650893796004205,-0.1434735706580365,-0.2350674373795761,-0.2012072434607644,-0.160676532769556,-0.1245865490628445,-0.072429906542056,-0.0946408209806156,-0.1831275720164609,-0.2350674373795761,-0.2537593984962406,-0.2466793168880454,-0.2473933649289099,-0.2722273143904674,-0.2866127583108715,-0.2416427889207258,-0.2438095238095238,-0.2169625246548323,-0.2223310479921645,-0.226120857699805,-0.2523540489642183,-0.2755474452554745,-0.2586367880485527,-0.2627669452181986,-0.3113616652211621,-0.2146389713155291,-0.1711899791231732,-0.1571125265392781,-0.1780538302277432,-0.154419595314164,-0.1571125265392781,-0.1571125265392781,-0.148068669527897,-0.0946408209806156,-0.1694560669456066,-0.1293859649122806,-0.1397616468039003,0.1608187134502925,0.1868460388639761
DOQX-L^J16,0.0202082057562768,0.0202082057562768,23.0,2.95848316201497e-07,0.0434097617108475,0.1108952851845311,0.1795978524055164,3.9537410985316663,-3.1999999999999997,0.1633259235219689,0.0016463897940674,-0.0020610830054337,1.0,2.612860892388451,0.3511029411764706,6.994699475906821e-07,0.939233817701453,1.2543178069964452e-08,0.0859073359073358,5.147760701906047e-06,5.0,0.051302069267494,-5.9841269841269815,0.277555332709714,0.3643002414443337,-0.0385180995475112,0.0242016518076744,0.3420993805502288,0.0203625667233351,0.1170713923134394,0.033673106480466,0.149546827794562,7.0,1.2040682414698165,0.0249272197962154,0.2333901192504258,0.2341220423412204,7.740625,0.7732192728128467,0.1571994715984148,-2.4814814814814814,-0.0281690140845067,0.1028181417877587,0.0529500756429652,0.2458191877279014,0.0,0.0,0.0,0.0,-0.0175438596491228,-0.0175438596491228,-0.0175438596491228,-0.0175438596491228,0.0,0.0,0.0,-0.0175438596491228,-0.0175438596491228,-0.0175438596491228,0.0370370370370369,0.0566037735849056,0.0769230769230768,0.0566037735849056,0.0566037735849056,0.0566037735849056,0.0869565217391303,0.0869565217391303,0.1666666666666667,0.2444444444444444,0.2444444444444444,0.2444444444444444,0.2444444444444444,0.2444444444444444,0.2302284710017574,0.1914893617021276,7.9743589743589745,0.1428571428571428,11.280701754385966,0.1200000000000001,0.109350237717908,10.290322580645162,9.687022900763358,0.0566037735849056,6.142857142857143,0.0769230769230768,0.0279001468428781,7.484848484848484,7.045977011494253,6.608695652173913,0.0370370370370369,8.333333333333334,8.523809523809524,9.0,-0.0175438596491228
