firms,age,agr,bm,bm_ia,cashdebt,chatoia,chpmia,convind,depr,egr,ep,grltnoa,herf,lev,lgr,mve_ia,pchsale_pchinvt,pchsale_pchxsga,sgr,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BDCK-L^L08,7.0,0.1147366489264084,9.430574100044392e-07,0.0499940162436502,0.3792790697066565,1.006744023922122,-0.0160313950592802,1.0,0.1540669518867501,0.0241740744653555,8.517092872632128e-08,-0.011876041377395,3.774021361099141e-08,7.403565058392959e-07,0.2572954156587408,0.391115836498828,0.0430484050347458,0.0279447871914019,0.0279447871914019,0.6863035029518919,0.0374331550802138,-0.0459183673469386,-0.0788177339901476,-0.0649999999999999,-0.0459183673469386,-0.1179245283018868,1.9682539682539684,-0.1261682242990653,-0.0922330097087378,0.0,-0.0260416666666666,-0.0360824742268039,-0.1137440758293837,-0.15,-0.2042553191489361,-0.1974248927038626,-0.2008547008547008,-0.1651785714285715,-0.1095238095238094,0.0,-0.0603015075376883,-0.1052631578947367,-0.0922330097087378,-0.1302325581395348,-0.0507614213197968,-0.1798245614035086,-0.1834061135371179,-0.1422018348623853,-0.2272727272727271,-0.2240663900414937,-0.2996254681647939,-0.4063492063492063,-0.4210526315789473,-0.3368794326241133,-0.3175182481751825,-0.3175182481751825,-0.2779922779922779,-0.272373540856031,-0.2916666666666666,-0.1834061135371179,-0.210970464135021,-0.272373540856031,-0.3074074074074074,-0.3682432432432432,-0.3345195729537366,-0.3099630996309962,-0.2549800796812748,-0.2042553191489361,-0.2666666666666666
BDFF-L^C99,8.0,-0.0826713271899163,7.964748077140763e-07,0.0422232772385811,-0.0679933665008291,1.2894899563302071,0.93646239512359,1.0,0.0718638611015292,-0.1024672708962738,-8.013154680695148e-08,-0.0581719746982233,7.90288316894384e-07,4.813105827261407e-07,-0.0499779509040129,1.824625044646171,0.067174349439083,-0.0881152807168572,0.0894248262350143,1.454797265444499,-0.0434782608695653,-0.0416666666666666,-0.0799999999999999,-0.0707070707070706,-0.0212765957446807,-0.0799999999999999,0.2777777777777779,-0.0416666666666666,-0.0212765957446807,-0.1153846153846154,-0.089108910891089,-0.1153846153846154,-0.1636363636363637,-0.1858407079646016,-0.1320754716981131,-0.0799999999999999,-0.1559633027522936,-0.1320754716981131,-0.1153846153846154,-0.0799999999999999,-0.0799999999999999,-0.1636363636363637,-0.1238095238095238,-0.1401869158878504,-0.089108910891089,-0.2333333333333332,-0.2068965517241378,-0.1858407079646016,-0.2203389830508474,-0.2396694214876032,-0.1929824561403508,-0.2459016393442622,-0.264,-0.2755905511811023,-0.2580645161290322,-0.1929824561403508,-0.1785714285714286,-0.1929824561403508,-0.1067961165048543,-0.0707070707070706,-0.0799999999999999,-0.1153846153846154,-0.0799999999999999,-0.0799999999999999,-0.1067961165048543,-0.089108910891089,0.0,0.0222222222222221,0.1794871794871795
BDLO-L,8.0,0.0868255188316679,6.28637265785313e-07,0.0333257565696736,0.2802327130612426,0.7674758940323355,0.0204547928683002,1.0,0.031538383531082,-0.0094089583885503,6.228905260089032e-08,0.1242891239649598,1.095712993989705e-06,3.5817606889359845e-07,0.3118069815195072,4.847270049466788,0.0861933132045261,0.0127080416702527,0.1125091026782101,0.413785720864502,0.0485714285714284,-0.020979020979021,0.0218978102189781,-0.0264255910987483,-0.0331491712707182,-0.0654205607476635,0.0248901903367495,-0.0250696378830083,-0.0056818181818182,0.0294117647058824,0.0339734121122601,0.1128775834658186,0.1419249592169658,0.1363636363636362,0.1111111111111111,0.1513157894736843,0.1744966442953019,0.238938053097345,0.2681159420289856,0.2915129151291513,0.2411347517730497,0.238938053097345,0.2727272727272727,0.2345679012345678,0.3182674199623352,0.2173913043478261,0.3108614232209739,0.4028056112224447,0.3487475915221578,0.2867647058823528,0.346153846153846,0.2635379061371841,0.2068965517241379,0.2068965517241379,-0.4166666666666666,0.3487475915221578,-0.4956772334293948,0.2915129151291513,-0.3721973094170404,-0.2964824120603014,0.4432989690721651,0.4767932489451476,0.5384615384615385,0.4925373134328357,0.5418502202643172,0.4403292181069957,-0.3996569468267581,0.5801354401805869,0.6166281755196306
BDRV-L,13.0,0.0594857751407272,5.635138133646861e-07,0.0298733867525019,0.2341684064022268,0.7327154479383531,-0.0303424414122476,1.0,0.0473336089293096,0.0578847714362997,6.397344237635405e-08,0.0245253748984136,3.7821157428245145e-06,4.230315919301249e-07,0.0440967283072546,9.43079134174272,-0.0507968160556139,0.1250825809293107,0.1250825809293107,0.7044626397985749,0.0038314176245211,-0.0462850182704019,-0.018796992481203,-0.0427872860635696,-0.0236907730673315,0.0,0.0357142857142858,0.0262123197903014,0.0566801619433199,0.0890125173852571,0.1464128843338212,0.1809954751131222,0.2234374999999999,0.2064714946070878,0.1669150521609539,0.3006644518272425,0.333901192504259,0.4262295081967213,0.4159132007233272,0.529296875,0.4885931558935361,0.5233463035019457,0.5115830115830118,0.4236363636363636,0.5263157894736843,0.3361774744027304,0.4108108108108108,0.5413385826771653,0.5086705202312138,0.3712784588441331,0.4718045112781954,0.5115830115830118,0.3982142857142858,0.460820895522388,0.4581005586592179,0.5979591836734692,0.7096069868995634,0.5722891566265058,0.6144329896907217,0.6045081967213115,0.7284768211920529,0.4419889502762431,0.4108108108108108,0.3384615384615386,0.3293718166383701,0.2330708661417324,0.3049999999999999,0.4082733812949641,0.4288321167883211
BFQK-L,7.0,0.0934382255961153,4.299089479486706e-07,0.0227906325734031,0.0081135475169383,0.0704086235046095,0.0850407341065549,1.0,0.1487179487179487,0.036987041036717,7.64456681720755e-08,0.0326562033112012,7.116249990451075e-06,1.1102082388955113e-05,0.0946421674115764,12.140391981884743,-7.443202979515829,0.2234636871508379,0.2234636871508379,0.7327236593161167,0.0583333333333333,0.0186757215619695,0.0273972602739727,0.088929219600726,0.0830324909747293,0.0676156583629892,0.0526315789473683,0.0327022375215146,-0.0049751243781095,-0.0566037735849057,-0.0769230769230768,0.1342155009451795,0.1070110701107012,0.1235955056179776,0.1472275334608028,0.2605042016806722,0.2552301255230125,0.2931034482758621,0.2711864406779662,0.3793103448275863,0.411764705882353,0.3953488372093023,0.4634146341463416,0.4457831325301202,0.5584415584415585,0.4492753623188408,0.5584415584415585,0.5,0.5189873417721518,0.3761467889908256,0.2875536480686695,0.2269938650306748,0.2024048096192383,0.171875,0.4150943396226414,0.4423076923076923,0.4563106796116505,0.5267175572519083,0.5306122448979591,0.4598540145985401,0.4563106796116505,0.5584415584415585,0.5706806282722514,0.5113350125944585,0.5789473684210527,0.5384615384615385,0.5873015873015874,0.7241379310344829,0.9230769230769228
BFQZ-L^I03,8.0,0.5185471536379985,2.0006972013954045e-07,0.010606235349417,0.0233098506799477,0.127912044262591,-0.0028223213983373,1.0,0.4062838569880823,-0.0478407635898032,9.56568062916556e-08,-0.0104551784276299,2.2348643359334867e-10,6.420501470008599e-06,0.5479376124067576,0.0555567491541445,0.0798185317569427,0.0798185317569427,0.0798185317569427,0.7610624405777153,-0.0303030303030302,-0.0704225352112675,-0.0704225352112675,-0.0704225352112675,-0.0833333333333332,-0.095890410958904,0.0,-0.0704225352112675,-0.0704225352112675,-0.0704225352112675,0.0,0.0153846153846153,0.4347826086956521,0.1999999999999999,0.1578947368421053,0.1186440677966103,-0.1951219512195121,-0.1951219512195121,-0.2048192771084336,-0.2666666666666666,-0.3195876288659793,-0.2978723404255318,-0.2747252747252747,-0.2978723404255318,-0.25,-0.3399999999999999,-0.2978723404255318,-0.3944954128440366,-0.4159292035398229,-0.4803149606299213,-0.5285714285714285,-0.5182481751824818,-0.6,-0.56,-0.5147058823529411,-0.5182481751824818,-0.472,-0.5352112676056338,-0.5285714285714285,-0.5319148936170213,-0.4453781512605042,-0.472,-0.5319148936170213,-0.5251798561151079,-0.5510204081632653,-0.5037593984962406,-0.4107142857142857,-0.4453781512605042,-0.4499999999999999
BFRL-L,29.0,0.4649076597004365,9.016502337014536e-07,0.0477989101740363,0.0345617336892114,0.2935995673176563,-0.0191390499241853,1.0,0.045434338045701,0.2857216897717684,1.6429497786117654e-07,-0.034783146979515,2.8806476932983163e-09,5.812960349728089e-06,0.5034801318501818,0.0934643401261957,0.1382486555753573,0.1917479277267498,0.1917479277267498,0.4026706634618959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0303030303030302,0.0559006211180124,0.0119047619047618,0.0303030303030302,0.0119047619047618,0.0303030303030302,0.0625,0.0493827160493827,0.0303030303030302,0.0,-0.0555555555555555,-0.1052631578947368,-0.15,1.3287671232876712,1.3287671232876712,1.3287671232876712,1.3287671232876712,1.3287671232876712,1.3287671232876712,1.3287671232876712,1.3287671232876712,1.3287671232876712,1.3287671232876712,1.3287671232876712,1.3287671232876712,1.3287671232876712,1.3287671232876712,1.3287671232876712,1.3287671232876712,1.3287671232876712,1.3287671232876712
BFSV-L^I00,8.0,0.7201464136948008,-4.6075782498202974e-08,-0.0024426014728448,0.0045783548377272,0.0375832811672986,-0.0936577831336231,1.0,0.3443354148082069,-0.6134453781512605,1.0337001638727276e-07,-0.0036019444394982,1.6057290179008964e-11,4.985279468612088e-05,0.7141774697948668,0.0067829716670517,-0.1323662737987307,-0.1323662737987307,-0.1323662737987307,0.6174430254502815,-0.2,0.0,-0.0476190476190475,-0.0476190476190475,-0.2307692307692307,-0.1666666666666666,-0.1999999999999999,-0.0909090909090908,-0.0476190476190475,0.0,0.0,0.4285714285714286,0.4285714285714286,0.25,0.25,0.25,0.1111111111111111,0.1111111111111111,-0.0476190476190475,0.1111111111111111,-0.0909090909090908,-0.4285714285714285,-0.4444444444444444,-0.3548387096774192,-0.4871794871794871,-0.5454545454545454,-0.4736842105263158,-0.6363636363636364,-0.6666666666666666,-0.7183098591549295,-0.726027397260274,-0.7530864197530864,-0.7560975609756098,-0.736842105263158,-0.6923076923076923,-0.7142857142857142,-0.6923076923076923,-0.7183098591549295,-0.696969696969697,-0.6774193548387096,-0.6610169491525424,-0.6610169491525424,-0.6923076923076923,-0.6610169491525424,-0.6825396825396826,-0.6226415094339622,-0.5,-0.5454545454545454,-0.5918367346938775
BFTO-L^I99,7.0,-0.1290391728006627,7.733483787623709e-07,0.0409972828798032,0.0065848164145482,0.136226149333758,0.036970449659041,1.0,0.2685185185185185,0.0173174872665535,3.094296959417196e-08,-0.0025671547885592,1.2864086187423213e-10,6.961587373023733e-06,-0.1427396476506066,0.0421135161454763,0.3416786743515851,0.3416786743515851,0.3416786743515851,0.5719067456439794,0.1034482758620691,0.1599999999999999,0.1599999999999999,0.0740740740740739,-0.0333333333333333,0.0,0.0,-0.0333333333333333,-0.0169491525423729,-0.1076923076923077,0.2888888888888887,0.2888888888888887,0.2340425531914893,0.1372549019607842,0.1599999999999999,0.1372549019607842,0.1372549019607842,0.0943396226415094,0.0,-0.0333333333333333,-0.1212121212121213,-0.1076923076923077,-0.0491803278688525,-0.0491803278688525,-0.1076923076923077,-0.1076923076923077,0.0357142857142855,0.0545454545454544,-0.2467532467532468,-0.2266666666666666,-0.1470588235294119,-0.1076923076923077,-0.0937500000000001,-0.0169491525423729,0.1599999999999999,0.1153846153846152,0.1153846153846152,0.1372549019607842,0.4146341463414633,0.3809523809523809,0.3809523809523809,0.4146341463414633,0.3488372093023255,0.2608695652173911,0.2888888888888887,0.487179487179487,0.6111111111111112,0.7058823529411762,1.0
BFTY-L^H05,7.0,0.4474300400752152,6.718185719288662e-07,0.0356149140460489,0.0124303871816103,0.107215781564668,0.8045201222188584,1.0,0.1128873762672866,0.0095884462791236,9.55335975872122e-08,-0.0165487945898878,7.824907159073741e-09,1.0988940469796113e-05,0.488694933176615,0.3433001957132875,0.7366338575359781,1.37120292235952,1.37120292235952,0.6779731372936578,0.0241935483870967,-0.03125,0.1481481481481481,0.0973451327433629,0.1809523809523809,0.0782608695652173,0.24,0.1272727272727272,0.1809523809523809,0.1376146788990824,0.1272727272727272,0.1698113207547169,0.1588785046728971,0.2277227722772277,0.3777777777777777,0.3626373626373627,0.2916666666666667,0.4761904761904763,0.5121951219512195,0.5121951219512195,0.4588235294117646,0.4418604651162792,0.4761904761904763,0.5897435897435896,0.5499999999999998,0.4588235294117646,0.4090909090909091,0.5121951219512195,0.4588235294117646,0.3777777777777777,0.3191489361702129,0.2038834951456309,0.1923076923076923,0.4588235294117646,0.6103896103896103,0.5499999999999998,0.5499999999999998,0.5121951219512195,0.8507462686567162,0.8787878787878787,0.9375,1.0327868852459017,0.9375,1.0,1.214285714285714,1.5833333333333337,1.8181818181818183,2.1,2.263157894736842
BFUA-L^C99,7.0,-0.0352781843203213,3.6195755670088e-07,0.0191883460935114,0.0193376544394324,0.1350498506428454,0.1360849923825063,1.0,0.342640413169787,-0.2485387238188017,2.242365482527085e-07,0.0094885490969676,3.3729013411182455e-10,1.7759968665678618e-05,-0.0300726831252783,0.0231666258628092,-0.0042926426581363,-0.0042926426581363,-0.0042926426581363,0.7032344615593603,-0.088235294117647,-0.1052631578947368,-0.1052631578947368,-0.2272727272727271,-0.2608695652173912,-0.1904761904761903,-0.2272727272727271,-0.2272727272727271,-0.2272727272727271,0.0,-0.15,-0.0555555555555554,-0.2093023255813952,-0.6344086021505376,-0.6936936936936937,-0.6,-0.6530612244897959,-0.6761904761904762,-0.6761904761904762,-0.7068965517241379,-0.711864406779661,-0.71900826446281,-0.7166666666666666,-0.7043478260869565,-0.6822429906542056,-0.7068965517241379,-0.7094017094017093,-0.7142857142857142,-0.7301587301587301,-0.7638888888888888,-0.7655172413793103,-0.7142857142857142,-0.7301587301587301,-0.71900826446281,-0.7655172413793103,-0.7733333333333333,-0.7553956834532374,-0.8629032258064516,-0.8577405857740585,-0.8629032258064516,-0.839622641509434,-0.8433179723502304,-0.8553191489361702,-0.8565400843881856,-0.8682170542635659,-0.8425925925925926,-0.8308457711442786,-0.8265306122448979,-0.829145728643216
BFUE-L^A97,7.0,0.1766061134398011,6.486849411752495e-07,0.0343885379003321,0.0350513725083381,0.3512736955549592,-0.3553048412617224,1.0,0.1781727495843559,3.99418656917683,1.1602903093553929e-07,0.0025436020979189,9.706014782055801e-08,3.53207856101219e-06,0.0322764730439767,1.0473366671172164,0.8150737943958394,0.8150737943958394,0.8150737943958394,0.6384573925614797,0.104265402843602,0.0549999999999999,0.1561643835616437,0.151432469304229,0.0656565656565655,0.0292682926829268,0.0862290862290862,0.1298527443105757,0.1804195804195802,0.1971631205673758,0.1837307152875174,0.2057142857142857,0.2196531791907514,0.322884012539185,0.3004622496147919,0.3836065573770491,0.4113712374581937,0.4678260869565216,0.4551724137931034,0.4551724137931034,0.6712871287128712,0.8034188034188035,0.8755555555555554,0.7768421052631578,0.8347826086956522,0.548623853211009,0.577570093457944,0.7957446808510638,0.6388349514563105,0.5687732342007434,0.4066666666666665,0.2787878787878788,0.3024691358024689,0.4427350427350427,0.3503999999999998,0.322884012539185,0.3187499999999998,0.2826747720364742,0.3291338582677166,0.1804195804195802,0.172222222222222,-0.156,0.2231884057971014,0.3836065573770491,0.5071428571428571,0.6779324055666003,0.918181818181818,0.9009009009009006,1.0788177339901477
BFUG-L^I04,9.0,0.0460412643561336,8.8341140203368e-07,0.0468320205266079,0.042536534446764,0.0797936316790896,0.0803542565981623,1.0,0.0520547945205479,0.0365556793332509,7.384324898581889e-08,-0.0095623664994286,6.088089990756432e-12,1.8043422072425355e-06,0.0619632028808543,0.0386432268576744,0.1428067700987307,0.1428067700987307,0.1428067700987307,0.706615814644471,2.1028037383177565,-0.0092592592592593,-0.0854700854700853,-0.0272727272727273,-0.0854700854700853,-0.0854700854700853,-0.0695652173913041,-0.0695652173913041,-0.6372881355932203,-0.0695652173913041,-0.6007462686567164,-0.6372881355932203,-0.6372881355932203,-0.6037037037037036,-0.6348122866894198,-0.563265306122449,-0.4976525821596244,-0.4729064039408865,-0.4904761904761905,-0.5023255813953488,-0.5407725321888412,-0.4976525821596244,-0.4976525821596244,-0.5091743119266054,-0.6151079136690647,-0.6245614035087719,-0.6433333333333333,-0.6635220125786163,-0.6786786786786787,-0.6925287356321839,-0.6968838526912181,-0.7146666666666667,-0.7131367292225201,-0.6603174603174603,-0.665625,-0.6707692307692308,-0.6245614035087719,-0.6178571428571429,-0.5541666666666667,-0.5541666666666667,-0.4780487804878047,-0.4780487804878047,-0.485576923076923,-0.4676616915422884,-0.4595959595959595,-0.4368421052631578,-0.4368421052631578,-0.4455958549222797,-0.485576923076923
BJFG-L^J99,7.0,0.0178295920677798,4.672023283514508e-06,0.24767655229562,0.0258504521445996,0.0996221077575465,0.2833807091350552,1.0,0.0480198554008848,-0.0914828221050331,2.214839349506152e-07,0.0091883174497133,2.2947842173232955e-10,9.603841887213798e-06,0.0774957241875956,0.0338719658573101,0.0299453956034541,0.1124280203499748,0.1124280203499748,0.5997316747240862,0.1351351351351351,0.0277777777777779,0.0136986301369863,0.0,-0.8366445916114791,-0.0389610389610389,-0.8298850574712644,0.0571428571428571,0.0136986301369863,-0.8302752293577982,0.0422535211267605,-0.8290993071593533,-0.8412017167381974,-0.841541755888651,-0.8401727861771058,-0.8366445916114791,-0.8348214285714286,-0.8348214285714286,-0.8340807174887892,-0.8362831858407079,-0.8321995464852607,-0.8290993071593533,-0.8401727861771058,-0.8486707566462168,-0.8576923076923078,-0.8614232209737828,-0.8614232209737828,-0.8642201834862385,-0.875,-0.8772802653399668,-0.8776859504132232,-0.8887218045112782,-0.8834645669291339,-0.8756302521008403,-0.8747884940778342,-0.8743633276740238,-0.8522954091816367,-0.8318181818181818,-0.8112244897959184,-0.8016085790884718,-0.7855072463768116,-0.7028112449799198,-0.7153846153846154,-0.6711111111111111,-0.6666666666666667,-0.6243654822335025,-0.6205128205128205,-0.6000000000000001,-0.5888888888888889
BJJT-L,33.0,0.0556752873563218,1.0395940708777818e-06,0.0551116849461176,0.8984468339307049,0.263254081679569,-1.7364187980600967,1.0,0.3333333333333333,0.1392294220665498,1.498262016061369e-07,0.0192206884501131,4.740837479108483e-10,1.34643813176715e-07,-0.3259999999999999,0.3401013726805716,0.7386018237082068,0.7386018237082068,0.7386018237082068,0.391825396826385,0.0112359550561798,0.0229885057471264,-0.1909090909090909,-0.2583333333333333,-0.282258064516129,-0.2393162393162392,-0.2393162393162392,-0.2457627118644066,-0.1834862385321101,-0.1359223300970874,-0.219298245614035,-0.2393162393162392,-0.2053571428571429,-0.2393162393162392,-0.2583333333333333,-0.1834862385321101,-0.2704918032786885,-0.219298245614035,-0.1909090909090909,-0.1682242990654205,-0.1909090909090909,-0.1759259259259259,-0.2457627118644066,-0.3046875,-0.2327586206896551,-0.4144736842105263,-0.4258064516129032,-0.422077922077922,-0.3819444444444444,-0.4026845637583892,-0.3732394366197182,-0.4472049689440994,-0.5240641711229947,-0.3257575757575758,-0.226086956521739,-0.288,-0.4144736842105263,-0.4144736842105263,-0.3945578231292517,-0.2764227642276422,-0.1682242990654205,-0.1442307692307692,-0.0430107526881721,-0.101010101010101,-0.011111111111111,0.0348837209302326,0.0470588235294118,0.0229885057471264,0.0853658536585366
